layer,method,physical_pages,n,expert_output_recovery_p10,expert_output_recovery_median,expert_output_recovery_p90
20,per_expert_joint_rank1024_int2,128,16,0.42282277906138893,0.5954309147898162,0.7562448263584249
20,per_expert_joint_rank1024_int2,256,16,0.664885272023469,0.7915076987904206,0.8873585987198735
20,per_expert_joint_rank1024_int2,384,16,0.6692847458235129,0.8556937979173308,0.9196613383089705
20,per_expert_joint_rank1024_int2,512,16,0.7330352152756874,0.8661489724843425,0.9203769041151243
20,per_expert_joint_rank1024_int2,688,16,0.7330352152756874,0.8661489724843425,0.9203769041151243
20,per_expert_joint_rank1024_int2,728,16,0.7330352152756874,0.8661489724843425,0.9203769041151243
20,per_expert_joint_rank1024_int2,750,16,0.7330352152756874,0.8661489724843425,0.9203769041151243
20,per_expert_joint_rank1024_int2,752,16,0.7330352152756874,0.8661489724843425,0.9203769041151243
20,per_expert_joint_rank1024_int2,758,16,0.7330352152756874,0.8661489724843425,0.9203769041151243
20,per_expert_joint_rank1024_int2,760,16,0.7330352152756874,0.8661489724843425,0.9203769041151243
20,per_expert_joint_rank1024_int2,764,16,0.7330352152756874,0.8661489724843425,0.9203769041151243
20,per_expert_joint_rank1024_int2,768,16,0.7330352152756874,0.8661489724843425,0.9203769041151243
20,per_expert_joint_rank1024_int2,1024,16,0.7330352152756874,0.8661489724843425,0.9203769041151243
20,per_expert_joint_rank1024_int4,64,16,0.035613619866744994,0.3116052747472444,0.48819095904140547
20,per_expert_joint_rank1024_int4,128,16,0.35194738994931407,0.5077885899408958,0.6898685997855241
20,per_expert_joint_rank1024_int4,256,16,0.6785374530286573,0.7406989496880304,0.8303095234558489
20,per_expert_joint_rank1024_int4,384,16,0.7554347495277256,0.8511205911824021,0.9074120628442525
20,per_expert_joint_rank1024_int4,512,16,0.855465155072974,0.9270828723703295,0.9560081994453209
20,per_expert_joint_rank1024_int4,688,16,0.9318036493284241,0.9568560525026402,0.9848291632612225
20,per_expert_joint_rank1024_int4,728,16,0.9442920011762795,0.9625334350550449,0.9860168895617891
20,per_expert_joint_rank1024_int4,750,16,0.940398521226423,0.9603436355496735,0.9862963115245761
20,per_expert_joint_rank1024_int4,752,16,0.941914778242283,0.9602943830259888,0.9864480774996853
20,per_expert_joint_rank1024_int4,758,16,0.9411058247527346,0.9586887908488535,0.9855947579468716
20,per_expert_joint_rank1024_int4,760,16,0.9405611691242182,0.9589397582212557,0.9854353995164689
20,per_expert_joint_rank1024_int4,764,16,0.9435969760967391,0.9632559978379713,0.9856576646437998
20,per_expert_joint_rank1024_int4,768,16,0.9442290188638314,0.9646874688074993,0.9858179924541186
20,per_expert_joint_rank1024_int4,1024,16,0.9497510736653649,0.9721879665986028,0.9879777031341008
20,per_expert_output_jacobian_train_rank1024_int4,64,16,0.1378178839469299,0.4198701882553464,0.5576281560198391
20,per_expert_output_jacobian_train_rank1024_int4,128,16,0.456340187324059,0.5680969673456367,0.6407895209007081
20,per_expert_output_jacobian_train_rank1024_int4,256,16,0.6447113772432805,0.7948397860613562,0.8523181114119021
20,per_expert_output_jacobian_train_rank1024_int4,384,16,0.8319802453230227,0.8785021719024337,0.9438315949058378
20,per_expert_output_jacobian_train_rank1024_int4,512,16,0.8722485666439455,0.9138836041177115,0.9649678455728392
20,per_expert_output_jacobian_train_rank1024_int4,688,16,0.9245955312691885,0.9593648166551423,0.9750557827546271
20,per_expert_output_jacobian_train_rank1024_int4,728,16,0.9356623284682659,0.9635932893434648,0.977748365553595
20,per_expert_output_jacobian_train_rank1024_int4,750,16,0.9325259895223413,0.9621120499408502,0.9786219614476219
20,per_expert_output_jacobian_train_rank1024_int4,752,16,0.9325887065227841,0.9639506538726322,0.9787933257997051
20,per_expert_output_jacobian_train_rank1024_int4,758,16,0.9347640942103081,0.9630422599938184,0.9787341738217794
20,per_expert_output_jacobian_train_rank1024_int4,760,16,0.9344007286389411,0.963810580792209,0.9784839125420106
20,per_expert_output_jacobian_train_rank1024_int4,764,16,0.9364524641050467,0.9657006558612607,0.9782990218156223
20,per_expert_output_jacobian_train_rank1024_int4,768,16,0.9361830136529217,0.9659045620033855,0.9785459947746522
20,per_expert_output_jacobian_train_rank1024_int4,1024,16,0.9511490871451358,0.9685623158878376,0.9825545525911692
20,per_expert_separate_rank512_int8,64,16,0.0490785568268558,0.373287558592714,0.5902467932703285
20,per_expert_separate_rank512_int8,128,16,0.3326568926298408,0.566891099828805,0.7026727307713297
20,per_expert_separate_rank512_int8,256,16,0.4761192553511744,0.7869052536080534,0.8512297593975477
20,per_expert_separate_rank512_int8,384,16,0.753283816570732,0.8834522085875491,0.9142925662492902
20,per_expert_separate_rank512_int8,512,16,0.8755511232197764,0.9294959320048117,0.9589732869625083
20,per_expert_separate_rank512_int8,688,16,0.9620851068896076,0.978840623464644,0.9901278049097564
20,per_expert_separate_rank512_int8,728,16,0.9701371761920878,0.9860582620941591,0.992644668596503
20,per_expert_separate_rank512_int8,750,16,0.9713049274350982,0.9876682343577272,0.9945094421613245
20,per_expert_separate_rank512_int8,752,16,0.9734540056103926,0.9884815288677116,0.9947304915803454
20,per_expert_separate_rank512_int8,758,16,0.9773906507090534,0.989358645438122,0.9950987436162633
20,per_expert_separate_rank512_int8,760,16,0.9767427262154398,0.9897418550811328,0.9951948463178841
20,per_expert_separate_rank512_int8,764,16,0.975562020067024,0.9903191123456927,0.9959045210314003
20,per_expert_separate_rank512_int8,768,16,0.9770538834915661,0.9909452691958324,0.9962778260163765
20,per_expert_separate_rank512_int8,1024,16,0.9998545360595132,0.9998927907967563,0.9999471796353416
20,refinement_router_full_int2,64,16,0.014419699992628543,0.32540946064379855,0.4247573762665484
20,refinement_router_full_int2,128,16,0.015709563546259686,0.4131486758225499,0.5676515413847136
20,refinement_router_full_int2,256,16,0.3938030671279148,0.6011472896715464,0.6733920197661871
20,refinement_router_full_int2,384,16,0.4732686286185533,0.7089812761400305,0.8041523912021729
20,refinement_router_full_int2,512,16,0.6198507409400724,0.7581897914529334,0.8564413547863332
20,refinement_router_full_int2,688,16,0.654847468977402,0.8156881641323463,0.8758405163577416
20,refinement_router_full_int2,728,16,0.6786666193526365,0.822702037185982,0.875281843820547
20,refinement_router_full_int2,750,16,0.7188749451456602,0.8344359342808074,0.8751329652846538
20,refinement_router_full_int2,752,16,0.7247460789725257,0.8347219012233624,0.8716440628684035
20,refinement_router_full_int2,758,16,0.7218617423424694,0.8314862827378235,0.8755996886586807
20,refinement_router_full_int2,760,16,0.7194151364182593,0.8315568572974159,0.8742499525563345
20,refinement_router_full_int2,764,16,0.7296264146796161,0.8287849637487383,0.8807184189768363
20,refinement_router_full_int2,768,16,0.7284582398915288,0.8286521047770089,0.8841351691973622
20,refinement_router_full_int2,1024,16,0.7673041571823671,0.8694172227412545,0.914112349948104
20,refinement_router_rank1024_int4,64,16,-0.13213631326729247,0.16065846494880498,0.44206821361887266
20,refinement_router_rank1024_int4,128,16,-0.059725579994288625,0.2585799430999334,0.5886289775494475
20,refinement_router_rank1024_int4,256,16,0.22382243971959764,0.5286416493452079,0.6656616940792659
20,refinement_router_rank1024_int4,384,16,0.35800156260004984,0.591034671346937,0.7126456480718468
20,refinement_router_rank1024_int4,512,16,0.42452278038777314,0.6679862317959901,0.7330413336877347
20,refinement_router_rank1024_int4,688,16,0.46676761175958204,0.7018906989410568,0.7624930618199968
20,refinement_router_rank1024_int4,728,16,0.4714435127373621,0.7032862730592635,0.7664353252856307
20,refinement_router_rank1024_int4,750,16,0.4726890352524602,0.7080354105202151,0.7703496707812642
20,refinement_router_rank1024_int4,752,16,0.46586458746176473,0.7090829224400105,0.7700814973438139
20,refinement_router_rank1024_int4,758,16,0.47524171813120575,0.7115040843531041,0.7713468732459876
20,refinement_router_rank1024_int4,760,16,0.4780234143427114,0.7108268513830318,0.770532593205317
20,refinement_router_rank1024_int4,764,16,0.47779300443305234,0.7095181017434035,0.7701799099164938
20,refinement_router_rank1024_int4,768,16,0.4717455471141027,0.7047899152076532,0.7704537530459572
20,refinement_router_rank1024_int4,1024,16,0.45591445462379215,0.7093475517564376,0.7741071924570846
20,refinement_uniform_full_int2,64,16,-0.2301792991054038,0.17922574163034294,0.40206809882586786
20,refinement_uniform_full_int2,128,16,-0.04392368010386705,0.3021586100609423,0.5126959882464602
20,refinement_uniform_full_int2,256,16,0.23816837298050353,0.45846217460361566,0.6857967921827173
20,refinement_uniform_full_int2,384,16,0.43667773160557044,0.6141066963696415,0.782785166766959
20,refinement_uniform_full_int2,512,16,0.5819744919041895,0.7449042313873856,0.8341202639838381
20,refinement_uniform_full_int2,688,16,0.7244440537227632,0.8442228181724778,0.88907308022309
20,refinement_uniform_full_int2,728,16,0.739844801429282,0.860164579516228,0.9059973831253716
20,refinement_uniform_full_int2,750,16,0.7496241983120626,0.856776603386895,0.9035359267147594
20,refinement_uniform_full_int2,752,16,0.746444552870188,0.8577334416816487,0.9007428581550275
20,refinement_uniform_full_int2,758,16,0.741097277042339,0.8618096138372466,0.9003929263047639
20,refinement_uniform_full_int2,760,16,0.7399555832630655,0.864155602628998,0.899043521583332
20,refinement_uniform_full_int2,764,16,0.7399191694896438,0.8592427264545839,0.9001057190977211
20,refinement_uniform_full_int2,768,16,0.7394308603414125,0.8589861745852311,0.9027345970593917
20,refinement_uniform_full_int2,1024,16,0.7994151814673233,0.874653999659723,0.9356285850732432
20,refinement_uniform_rank1024_int4,64,16,-0.05308734952210592,0.10610974836484821,0.3008335504975129
20,refinement_uniform_rank1024_int4,128,16,0.006739618345156739,0.1769645563941611,0.4641996453808347
20,refinement_uniform_rank1024_int4,256,16,0.023088866898810956,0.26239035564185886,0.5701054523829989
20,refinement_uniform_rank1024_int4,384,16,0.17232069526017685,0.3465342471743913,0.6149542076384555
20,refinement_uniform_rank1024_int4,512,16,0.18651425296160057,0.40384025389584843,0.6454550657535872
20,refinement_uniform_rank1024_int4,688,16,0.18757963548355883,0.43606948538325857,0.637496183341824
20,refinement_uniform_rank1024_int4,728,16,0.20690332231173586,0.46851010805591575,0.6314308297097184
20,refinement_uniform_rank1024_int4,750,16,0.2216028100192522,0.47511729007370784,0.6301797152598737
20,refinement_uniform_rank1024_int4,752,16,0.21973864664619186,0.48143447028399894,0.6295771398288705
20,refinement_uniform_rank1024_int4,758,16,0.23141015661521364,0.4863434706650797,0.6258830759366564
20,refinement_uniform_rank1024_int4,760,16,0.2255074960518108,0.4848303461604189,0.6254452657734804
20,refinement_uniform_rank1024_int4,764,16,0.22556326672890847,0.4857000628207107,0.6255862705002359
20,refinement_uniform_rank1024_int4,768,16,0.22468100046604045,0.4860795492036794,0.6269364186438493
20,refinement_uniform_rank1024_int4,1024,16,0.18463583493355873,0.5056568126534269,0.6277897174019285
39,activation_pca_full_int2,64,16,-0.2779163080568906,0.49193496148748544,0.6906790921017815
39,activation_pca_full_int2,128,16,0.0367689555222761,0.5754128910125913,0.7333146621873785
39,activation_pca_full_int2,256,16,0.07558101111578763,0.6165740445827965,0.8317420387186066
39,activation_pca_full_int2,384,16,0.34519293485107905,0.7301243223471566,0.8575948621389946
39,activation_pca_full_int2,512,16,0.341210625530844,0.7726468549783703,0.8797531355283847
39,activation_pca_full_int2,688,16,0.47992769599377455,0.7616345591832908,0.9041780431616089
39,activation_pca_full_int2,728,16,0.4362262910211741,0.7712987933810261,0.9129422118289244
39,activation_pca_full_int2,750,16,0.4636652134156527,0.7864386518784037,0.9105863876390262
39,activation_pca_full_int2,752,16,0.4515716747550061,0.7874782942090798,0.9116111738839958
39,activation_pca_full_int2,758,16,0.4474183872299617,0.788877768576987,0.913372498137156
39,activation_pca_full_int2,760,16,0.4503326466285866,0.7924326471509823,0.9141815715172554
39,activation_pca_full_int2,764,16,0.45022216724797476,0.7937108848732499,0.911385542648712
39,activation_pca_full_int2,768,16,0.4564583042544071,0.7945964613249323,0.9117928409378171
39,activation_pca_full_int2,1024,16,0.47663827172186235,0.8040375030891944,0.9120674257380369
39,activation_pca_rank1024_int4,64,16,0.20548086045648878,0.6057100316566687,0.8270252161525762
39,activation_pca_rank1024_int4,128,16,0.359126522377197,0.6492934138128071,0.8647507933989387
39,activation_pca_rank1024_int4,256,16,0.24790847403482014,0.7085858136356957,0.8814898426989325
39,activation_pca_rank1024_int4,384,16,0.2796888271399101,0.7512123666214987,0.8911616697199911
39,activation_pca_rank1024_int4,512,16,0.40023847542085433,0.7644730200508556,0.9032394900460146
39,activation_pca_rank1024_int4,688,16,0.44255782348393197,0.7635579166673181,0.9049796490181083
39,activation_pca_rank1024_int4,728,16,0.462402379663154,0.7618668765186283,0.9049283523496472
39,activation_pca_rank1024_int4,750,16,0.46274151806985475,0.756116894136721,0.903963605397579
39,activation_pca_rank1024_int4,752,16,0.46084863700462386,0.7565512476596312,0.9044141765426741
39,activation_pca_rank1024_int4,758,16,0.4662111024247236,0.7572988453298698,0.9034034484452151
39,activation_pca_rank1024_int4,760,16,0.4656080482786893,0.7559625943421213,0.9033529689256222
39,activation_pca_rank1024_int4,764,16,0.4699616351527768,0.7555458930183199,0.9037509074245087
39,activation_pca_rank1024_int4,768,16,0.4698894185272795,0.7569614327629963,0.9034847578285996
39,activation_pca_rank1024_int4,1024,16,0.43954811386994264,0.7687904185439012,0.9082117700653143
39,block_ajd_full_int2,64,16,-0.10832443847074669,0.3035745292936961,0.5183997160601416
39,block_ajd_full_int2,128,16,0.18469708527059797,0.4113507230604471,0.635692520369619
39,block_ajd_full_int2,256,16,0.3730654888598747,0.5648330733452586,0.7115467351827989
39,block_ajd_full_int2,384,16,0.43390326591460104,0.6517086956850143,0.811431402730111
39,block_ajd_full_int2,512,16,0.46680967360954423,0.7726409632901383,0.8693477767135231
39,block_ajd_full_int2,688,16,0.6090753820514518,0.773108337526857,0.8953951966029889
39,block_ajd_full_int2,728,16,0.6049683208407954,0.7514568382663406,0.9022015399488981
39,block_ajd_full_int2,750,16,0.5953188771714953,0.7471708246131041,0.9099677972910226
39,block_ajd_full_int2,752,16,0.6074666902075524,0.751261459701975,0.9082050544792961
39,block_ajd_full_int2,758,16,0.6203356878215267,0.7579078389462333,0.9104746055997349
39,block_ajd_full_int2,760,16,0.6322683779245631,0.7602593495389527,0.9100963728921021
39,block_ajd_full_int2,764,16,0.6447789673127982,0.7572261442254882,0.9131153676801034
39,block_ajd_full_int2,768,16,0.6438480369821531,0.7673577034339674,0.9180033769659632
39,block_ajd_full_int2,1024,16,0.6031352193250781,0.7903974859076952,0.925416341550214
39,block_ajd_rank1024_int4,64,16,-0.03909197393363628,0.1490628410636221,0.4499587423996232
39,block_ajd_rank1024_int4,128,16,0.032426310743222,0.25388731520721963,0.5379344744509056
39,block_ajd_rank1024_int4,256,16,0.16977394024892412,0.43720241622053085,0.648058795467002
39,block_ajd_rank1024_int4,384,16,0.2202458958273375,0.5086850714195748,0.6860656246346453
39,block_ajd_rank1024_int4,512,16,0.33930913557641934,0.5684458962597265,0.725381780492824
39,block_ajd_rank1024_int4,688,16,0.3690993837582243,0.5650360610331491,0.7296604908888482
39,block_ajd_rank1024_int4,728,16,0.4009027345900423,0.5924947791945295,0.7383486902928954
39,block_ajd_rank1024_int4,750,16,0.40300441103980644,0.5981672722808065,0.7441364777821108
39,block_ajd_rank1024_int4,752,16,0.4040163066150762,0.5977838575920104,0.739498664699936
39,block_ajd_rank1024_int4,758,16,0.4030407965408643,0.6045412089082773,0.7394403367218351
39,block_ajd_rank1024_int4,760,16,0.40271146781394596,0.6074706205468412,0.7411951282976348
39,block_ajd_rank1024_int4,764,16,0.40106053295521976,0.603199498578911,0.7402435274284614
39,block_ajd_rank1024_int4,768,16,0.401895550674333,0.6049108171223244,0.7424742877133562
39,block_ajd_rank1024_int4,1024,16,0.4092880878178983,0.5846746541883083,0.7336847979552489
39,identity_full_int2,64,16,-0.10608005728110748,0.3135559634545089,0.48208776406360593
39,identity_full_int2,128,16,0.04098890686884327,0.4537190962852007,0.6381874557736703
39,identity_full_int2,256,16,0.2882921958515171,0.593196862261516,0.78405621229406
39,identity_full_int2,384,16,0.36400107857972425,0.6833081828467081,0.8006004174992959
39,identity_full_int2,512,16,0.6083706445844792,0.7658058778005893,0.8770212098597949
39,identity_full_int2,688,16,0.5403702651964739,0.8047426731753076,0.9170560161839099
39,identity_full_int2,728,16,0.5750793733167798,0.8027716151320442,0.9197707504593966
39,identity_full_int2,750,16,0.6159580254964494,0.8138040494800695,0.9195613264365308
39,identity_full_int2,752,16,0.6161110704368546,0.8083229805579957,0.915562752217728
39,identity_full_int2,758,16,0.6246817338947831,0.8060506149016459,0.921209104082386
39,identity_full_int2,760,16,0.6202781347238164,0.8122028418025387,0.9189541589325761
39,identity_full_int2,764,16,0.6304476168151263,0.8195413824911197,0.9160267076351314
39,identity_full_int2,768,16,0.6406203474636692,0.8179024892117008,0.9135604295317583
39,identity_full_int2,1024,16,0.5842389948201336,0.8406950709516892,0.9210247869124673
39,identity_paired_int4,64,16,-0.17338080095876823,0.43407595057686393,0.6331866392811492
39,identity_paired_int4,128,16,0.07064069331042189,0.5534615907498811,0.7423107078838898
39,identity_paired_int4,256,16,0.1092134886123966,0.6872971636105191,0.8417643823564014
39,identity_paired_int4,384,16,0.42908788246316776,0.7335263860049333,0.9021879710365426
39,identity_paired_int4,512,16,0.6538986277348267,0.7830789403940002,0.9012974221767867
39,identity_paired_int4,688,16,0.7299996431029001,0.8547783366939739,0.9355032754257773
39,identity_paired_int4,728,16,0.7415084631966888,0.8608285870859786,0.9389504897271493
39,identity_paired_int4,750,16,0.7641354016793582,0.8774388598343418,0.9430379397230125
39,identity_paired_int4,752,16,0.7698557310493432,0.8762263618490956,0.944501236375527
39,identity_paired_int4,758,16,0.7552361868227175,0.8672504018430625,0.9476547600518309
39,identity_paired_int4,760,16,0.7549143838161293,0.8714201965478606,0.947352191867887
39,identity_paired_int4,764,16,0.7548318535051268,0.8761271108797558,0.9475684920060343
39,identity_paired_int4,768,16,0.7684969570739164,0.8672459485823716,0.9488944984727202
39,identity_paired_int4,1024,16,0.8955146445972553,0.9254138433310022,0.9708676874913631
39,native_row_diagonal,64,16,0.31201618356108807,0.7449188518783416,0.9082408075573158
39,native_row_diagonal,128,16,0.6742930564824082,0.8253686110672613,0.9436562081237583
39,native_row_diagonal,256,16,0.8524992561507893,0.9426914903579475,0.9865817061085077
39,native_row_diagonal,384,16,0.9488708030484148,0.9687590713122671,0.9931898580238062
39,native_row_diagonal,512,16,0.9608826875870431,0.9843667404812839,0.9966239240258684
39,native_row_diagonal,688,16,0.9872241705368652,0.9943534384212015,0.9986435646066638
39,native_row_diagonal,728,16,0.9902738350535607,0.9958315970830978,0.9991273443449668
39,native_row_diagonal,750,16,0.9916872488376246,0.9964238005923512,0.9991977040210573
39,native_row_diagonal,752,16,0.9917899211223664,0.996459641679426,0.9991941223015677
39,native_row_diagonal,758,16,0.9936486786242618,0.9963995614507966,0.9992062978234375
39,native_row_diagonal,760,16,0.9936961049945787,0.9963976359127908,0.9992184056067788
39,native_row_diagonal,764,16,0.9941479109270701,0.997069224081284,0.9992525195810856
39,native_row_diagonal,768,16,0.994662399899352,0.997148009617973,0.9992837520759549
39,native_row_diagonal,1024,16,1.0,1.0,1.0
39,native_row_exact_greedy,64,16,0.7399119546734095,0.8714114278119158,0.9625261619341863
39,native_row_exact_greedy,128,16,0.8041751615393204,0.9096637504204184,0.977256156611138
39,native_row_exact_greedy,256,16,0.8382994626781908,0.9362464552864943,0.9845252685306387
39,native_row_exact_greedy,384,16,0.8453785068436844,0.9407855858835501,0.9861456758253875
39,native_row_exact_greedy,512,16,0.847793903108838,0.9412746273886753,0.9863827489569583
39,native_row_exact_greedy,688,16,0.8482347026287771,0.941826880551405,0.9864647969236778
39,native_row_exact_greedy,728,16,0.8491803424384791,0.9414001089892208,0.9864044444588664
39,native_row_exact_greedy,750,16,0.8496564804981885,0.9412209756439649,0.9865959873712757
39,native_row_exact_greedy,752,16,0.8495801022015209,0.9413031060758401,0.9865901650419633
39,native_row_exact_greedy,758,16,0.8494244064448392,0.9412315047670046,0.986560963215238
39,native_row_exact_greedy,760,16,0.8493988467585157,0.9411828589101221,0.986555301870665
39,native_row_exact_greedy,764,16,0.8498265294646906,0.9410828557406816,0.9865720031383454
39,native_row_exact_greedy,768,16,0.8498422765213383,0.9409652932929068,0.9865632054000164
39,native_row_exact_greedy,1024,16,1.0,1.0,1.0
39,per_expert_joint_rank1024_fp32_oracle,64,16,0.05822985714312795,0.40169195502246025,0.6199952888413538
39,per_expert_joint_rank1024_fp32_oracle,128,16,0.20892518398983634,0.5954743247509509,0.825909059782716
39,per_expert_joint_rank1024_fp32_oracle,256,16,0.6552992350019416,0.8473973208636206,0.8961663780779887
39,per_expert_joint_rank1024_fp32_oracle,384,16,0.6725004658130582,0.9152307614580983,0.969102126676076
39,per_expert_joint_rank1024_fp32_oracle,512,16,0.9093818019661326,0.9631857704334872,0.9862796448443373
39,per_expert_joint_rank1024_fp32_oracle,688,16,0.9718030506847353,0.9883048920689985,0.996013896423622
39,per_expert_joint_rank1024_fp32_oracle,728,16,0.9742598103654705,0.9888654078464627,0.9980664785986176
39,per_expert_joint_rank1024_fp32_oracle,750,16,0.9855605044334559,0.9892774658844535,0.9981217422615605
39,per_expert_joint_rank1024_fp32_oracle,752,16,0.9850906364468268,0.990080093892914,0.9979081485283336
39,per_expert_joint_rank1024_fp32_oracle,758,16,0.9881122280461403,0.9914901873193471,0.9982753290518913
39,per_expert_joint_rank1024_fp32_oracle,760,16,0.9883539176549552,0.9923548275987772,0.9980099424733216
39,per_expert_joint_rank1024_fp32_oracle,764,16,0.9877664012321457,0.9936224776539732,0.99813044756289
39,per_expert_joint_rank1024_fp32_oracle,768,16,0.9885977109875452,0.9935048457307785,0.998078700399559
39,per_expert_joint_rank1024_fp32_oracle,1024,16,0.9999999106265436,0.9999999305825347,0.9999999609422002
39,per_expert_joint_rank1024_int2,64,16,0.01269230031218499,0.2564756153752023,0.6427060975112793
39,per_expert_joint_rank1024_int2,128,16,0.14448528481868067,0.47560867479122504,0.7072971803660173
39,per_expert_joint_rank1024_int2,256,16,0.6201127940769545,0.7869010705261351,0.8508468721725376
39,per_expert_joint_rank1024_int2,384,16,0.6924426518595103,0.8651066604956572,0.9229078142374325
39,per_expert_joint_rank1024_int2,512,16,0.7845299600409702,0.8404717450905713,0.9309986221890616
39,per_expert_joint_rank1024_int2,688,16,0.7845299600409702,0.8404717450905713,0.9309986221890616
39,per_expert_joint_rank1024_int2,728,16,0.7845299600409702,0.8404717450905713,0.9309986221890616
39,per_expert_joint_rank1024_int2,750,16,0.7845299600409702,0.8404717450905713,0.9309986221890616
39,per_expert_joint_rank1024_int2,752,16,0.7845299600409702,0.8404717450905713,0.9309986221890616
39,per_expert_joint_rank1024_int2,758,16,0.7845299600409702,0.8404717450905713,0.9309986221890616
39,per_expert_joint_rank1024_int2,760,16,0.7845299600409702,0.8404717450905713,0.9309986221890616
39,per_expert_joint_rank1024_int2,764,16,0.7845299600409702,0.8404717450905713,0.9309986221890616
39,per_expert_joint_rank1024_int2,768,16,0.7845299600409702,0.8404717450905713,0.9309986221890616
39,per_expert_joint_rank1024_int2,1024,16,0.7845299600409702,0.8404717450905713,0.9309986221890616
39,per_expert_joint_rank1024_int4,64,16,-0.10664766525766134,0.4334075868101368,0.6646684911049691
39,per_expert_joint_rank1024_int4,128,16,0.16579156288538793,0.6071618248136634,0.8057702014642238
39,per_expert_joint_rank1024_int4,256,16,0.5407531678972665,0.8125098407616624,0.8916978165589151
39,per_expert_joint_rank1024_int4,384,16,0.49782534805032297,0.8787466533384443,0.9625878846069817
39,per_expert_joint_rank1024_int4,512,16,0.7790976402881231,0.935070452503502,0.9746422319996502
39,per_expert_joint_rank1024_int4,688,16,0.8994468017226578,0.9634859149819636,0.9838693356735564
39,per_expert_joint_rank1024_int4,728,16,0.9067398402298114,0.9627513182857739,0.9867769938981296
39,per_expert_joint_rank1024_int4,750,16,0.9212601193315947,0.9628175020734411,0.9861267704071588
39,per_expert_joint_rank1024_int4,752,16,0.9196866520853298,0.9641821799806984,0.9857412208415532
39,per_expert_joint_rank1024_int4,758,16,0.9209744900643564,0.9647538258798156,0.9865664999166786
39,per_expert_joint_rank1024_int4,760,16,0.9237593294347812,0.9647441107877661,0.9867332803224833
39,per_expert_joint_rank1024_int4,764,16,0.9231573398290269,0.9645374787714469,0.9865500599911923
39,per_expert_joint_rank1024_int4,768,16,0.924639595170754,0.9634633614456014,0.9872524846793254
39,per_expert_joint_rank1024_int4,1024,16,0.9371475100460118,0.9721473198711778,0.9893165852975104
39,per_expert_output_jacobian_train_rank1024_int4,64,16,0.3187940008063289,0.6301474918941727,0.8865529583128937
39,per_expert_output_jacobian_train_rank1024_int4,128,16,0.4157005845107562,0.7171853977551335,0.9041055871930304
39,per_expert_output_jacobian_train_rank1024_int4,256,16,0.6938355719475082,0.8414182033658817,0.9406848545734086
39,per_expert_output_jacobian_train_rank1024_int4,384,16,0.8340266659040054,0.9124942354669844,0.9628574679146971
39,per_expert_output_jacobian_train_rank1024_int4,512,16,0.8729673296946661,0.9433382020672427,0.9761990151032873
39,per_expert_output_jacobian_train_rank1024_int4,688,16,0.9091696094106497,0.9686194351687236,0.986430616027929
39,per_expert_output_jacobian_train_rank1024_int4,728,16,0.9172692200248769,0.9718375180463473,0.9865060877939251
39,per_expert_output_jacobian_train_rank1024_int4,750,16,0.9153199560798047,0.9716477354702895,0.9863616711271062
39,per_expert_output_jacobian_train_rank1024_int4,752,16,0.9167719171701514,0.9716704288385464,0.986420864004688
39,per_expert_output_jacobian_train_rank1024_int4,758,16,0.9171914661020111,0.9730632450956349,0.986177944081087
39,per_expert_output_jacobian_train_rank1024_int4,760,16,0.9185196583241763,0.9722158255311293,0.986342603851448
39,per_expert_output_jacobian_train_rank1024_int4,764,16,0.9175981149481827,0.9719995146765861,0.9859292835872353
39,per_expert_output_jacobian_train_rank1024_int4,768,16,0.9147593895503576,0.9723232347282793,0.9866073702295735
39,per_expert_output_jacobian_train_rank1024_int4,1024,16,0.937744994866782,0.9733680517831285,0.9900339546479059
39,per_expert_separate_rank512_int8,64,16,0.13066133653682577,0.4188420071758895,0.8162452296886252
39,per_expert_separate_rank512_int8,128,16,0.3036441448408451,0.5499992267378162,0.8251365715869303
39,per_expert_separate_rank512_int8,256,16,0.5108586145323031,0.8069536221702703,0.9222532351562791
39,per_expert_separate_rank512_int8,384,16,0.7015171355316545,0.8796646494250415,0.9628976083954836
39,per_expert_separate_rank512_int8,512,16,0.8790368275685436,0.950807895714382,0.9738239820558753
39,per_expert_separate_rank512_int8,688,16,0.9569127189931186,0.9846098324207649,0.9951014314766213
39,per_expert_separate_rank512_int8,728,16,0.9745680679517185,0.9881552169476135,0.9966988748757545
39,per_expert_separate_rank512_int8,750,16,0.9798099363473365,0.9912915193011513,0.9976114708479175
39,per_expert_separate_rank512_int8,752,16,0.9788793010558139,0.9906845663740824,0.9978019617653322
39,per_expert_separate_rank512_int8,758,16,0.9800889654850221,0.9922260484641443,0.9976957636223313
39,per_expert_separate_rank512_int8,760,16,0.9794539060961578,0.9922239807421679,0.9976141633563362
39,per_expert_separate_rank512_int8,764,16,0.9830885103451874,0.9923716453642475,0.9976355502272667
39,per_expert_separate_rank512_int8,768,16,0.981075698033134,0.9925965507245679,0.9982651039728097
39,per_expert_separate_rank512_int8,1024,16,0.9995761365418756,0.9998776206628492,0.999978307261598
39,refinement_router_full_int2,64,16,-0.007734629085557443,0.3479849994230505,0.5906426947675217
39,refinement_router_full_int2,128,16,0.05679488595190918,0.4661682651574096,0.568199740214972
39,refinement_router_full_int2,256,16,0.1906831330016498,0.4728990501040991,0.7865654500105296
39,refinement_router_full_int2,384,16,0.0783033253996247,0.6197094141595734,0.8465966155865338
