method,budget_bpw,layer,expert_id,expert_stratum,invocations,mean,median
rrq_raw_heterogeneous_weight_only_down,1.0,39,43,cold,2,0.44193220138549805,0.44193220138549805
rrq_raw_heterogeneous_weight_only_down,1.0,39,55,median,4,0.3685489147901535,0.37010064721107483
rrq_raw_heterogeneous_weight_only_down,1.0,39,70,hot,4,0.37867216765880585,0.3718859851360321
rrq_raw_heterogeneous_weight_only_down,1.0,39,147,median,4,0.45445190370082855,0.4668152630329132
rrq_raw_heterogeneous_weight_only_down,1.0,39,189,hot,4,0.4248132109642029,0.42983973026275635
rrq_raw_heterogeneous_weight_only_down,1.0,39,193,median,4,0.4941365569829941,0.4951818585395813
rrq_raw_heterogeneous_weight_only_down,1.0,39,235,hot,4,0.45809511840343475,0.4594062864780426
rrq_raw_heterogeneous_weight_only_down,1.25,0,1,median,4,0.41718587279319763,0.40680477023124695
rrq_raw_heterogeneous_weight_only_down,1.25,0,8,cold,1,0.4312298893928528,0.4312298893928528
rrq_raw_heterogeneous_weight_only_down,1.25,0,17,cold,4,0.42964595556259155,0.42754223942756653
rrq_raw_heterogeneous_weight_only_down,1.25,0,22,median,4,0.4714083671569824,0.4358775317668915
rrq_raw_heterogeneous_weight_only_down,1.25,0,114,median,1,0.6383559703826904,0.6383559703826904
rrq_raw_heterogeneous_weight_only_down,1.25,0,158,median,4,0.4308948814868927,0.4045073986053467
rrq_raw_heterogeneous_weight_only_down,1.25,0,164,cold,3,0.45231403907140094,0.44231945276260376
rrq_raw_heterogeneous_weight_only_down,1.25,0,181,hot,4,0.4370872676372528,0.4422914385795593
rrq_raw_heterogeneous_weight_only_down,1.25,0,206,hot,4,0.39260177314281464,0.3889702260494232
rrq_raw_heterogeneous_weight_only_down,1.25,0,238,hot,4,0.43801015615463257,0.3683154881000519
rrq_raw_heterogeneous_weight_only_down,1.25,0,248,cold,4,0.3826981335878372,0.3722332715988159
rrq_raw_heterogeneous_weight_only_down,1.25,0,252,hot,4,0.762735515832901,0.7622745633125305
rrq_raw_heterogeneous_weight_only_down,1.25,4,28,hot,4,0.41399864852428436,0.3838199973106384
rrq_raw_heterogeneous_weight_only_down,1.25,4,36,median,4,0.3258994072675705,0.32866448163986206
rrq_raw_heterogeneous_weight_only_down,1.25,4,82,median,4,0.5045525878667831,0.5083269774913788
rrq_raw_heterogeneous_weight_only_down,1.25,4,111,cold,1,0.3798999786376953,0.3798999786376953
rrq_raw_heterogeneous_weight_only_down,1.25,4,129,hot,4,0.46813561022281647,0.47948914766311646
rrq_raw_heterogeneous_weight_only_down,1.25,4,134,hot,4,0.3749900162220001,0.3636678159236908
rrq_raw_heterogeneous_weight_only_down,1.25,4,143,cold,1,0.37272095680236816,0.37272095680236816
rrq_raw_heterogeneous_weight_only_down,1.25,4,154,hot,4,0.41132621467113495,0.40341535210609436
rrq_raw_heterogeneous_weight_only_down,1.25,4,190,median,4,0.46206264197826385,0.4310140609741211
rrq_raw_heterogeneous_weight_only_down,1.25,4,193,median,4,0.40322384238243103,0.4060756266117096
rrq_raw_heterogeneous_weight_only_down,1.25,20,30,cold,1,0.3756129741668701,0.3756129741668701
rrq_raw_heterogeneous_weight_only_down,1.25,20,44,median,3,0.40455033381779987,0.4404029846191406
rrq_raw_heterogeneous_weight_only_down,1.25,20,45,median,1,0.3931524157524109,0.3931524157524109
rrq_raw_heterogeneous_weight_only_down,1.25,20,72,hot,4,0.3969500958919525,0.38842225074768066
rrq_raw_heterogeneous_weight_only_down,1.25,20,142,median,3,0.5345977743466696,0.5422081351280212
rrq_raw_heterogeneous_weight_only_down,1.25,20,148,hot,4,0.4221093952655792,0.4220876097679138
rrq_raw_heterogeneous_weight_only_down,1.25,20,232,hot,4,0.47592101991176605,0.4868455231189728
rrq_raw_heterogeneous_weight_only_down,1.25,20,240,hot,4,0.34200282394886017,0.2835825979709625
rrq_raw_heterogeneous_weight_only_down,1.25,39,22,hot,4,0.44097091257572174,0.4543226957321167
rrq_raw_heterogeneous_weight_only_down,1.25,39,37,median,4,0.4664594680070877,0.451752632856369
rrq_raw_heterogeneous_weight_only_down,1.25,39,43,cold,2,0.44193220138549805,0.44193220138549805
rrq_raw_heterogeneous_weight_only_down,1.25,39,55,median,4,0.3685489147901535,0.37010064721107483
rrq_raw_heterogeneous_weight_only_down,1.25,39,70,hot,4,0.37867216765880585,0.3718859851360321
rrq_raw_heterogeneous_weight_only_down,1.25,39,147,median,4,0.45445190370082855,0.4668152630329132
rrq_raw_heterogeneous_weight_only_down,1.25,39,189,hot,4,0.4248132109642029,0.42983973026275635
rrq_raw_heterogeneous_weight_only_down,1.25,39,193,median,4,0.4941365569829941,0.4951818585395813
rrq_raw_heterogeneous_weight_only_down,1.25,39,235,hot,4,0.45809511840343475,0.4594062864780426
rrq_raw_heterogeneous_weight_only_down,1.5,0,1,median,4,0.41718587279319763,0.40680477023124695
rrq_raw_heterogeneous_weight_only_down,1.5,0,8,cold,1,0.4312298893928528,0.4312298893928528
rrq_raw_heterogeneous_weight_only_down,1.5,0,17,cold,4,0.42964595556259155,0.42754223942756653
rrq_raw_heterogeneous_weight_only_down,1.5,0,22,median,4,0.4714083671569824,0.4358775317668915
rrq_raw_heterogeneous_weight_only_down,1.5,0,114,median,1,0.6383559703826904,0.6383559703826904
rrq_raw_heterogeneous_weight_only_down,1.5,0,158,median,4,0.4308948814868927,0.4045073986053467
rrq_raw_heterogeneous_weight_only_down,1.5,0,164,cold,3,0.45231403907140094,0.44231945276260376
rrq_raw_heterogeneous_weight_only_down,1.5,0,181,hot,4,0.4370872676372528,0.4422914385795593
rrq_raw_heterogeneous_weight_only_down,1.5,0,206,hot,4,0.39260177314281464,0.3889702260494232
rrq_raw_heterogeneous_weight_only_down,1.5,0,238,hot,4,0.43801015615463257,0.3683154881000519
rrq_raw_heterogeneous_weight_only_down,1.5,0,248,cold,4,0.3826981335878372,0.3722332715988159
rrq_raw_heterogeneous_weight_only_down,1.5,0,252,hot,4,0.762735515832901,0.7622745633125305
rrq_raw_heterogeneous_weight_only_down,1.5,4,28,hot,4,0.41399864852428436,0.3838199973106384
rrq_raw_heterogeneous_weight_only_down,1.5,4,36,median,4,0.3258994072675705,0.32866448163986206
rrq_raw_heterogeneous_weight_only_down,1.5,4,82,median,4,0.5045525878667831,0.5083269774913788
rrq_raw_heterogeneous_weight_only_down,1.5,4,111,cold,1,0.3798999786376953,0.3798999786376953
rrq_raw_heterogeneous_weight_only_down,1.5,4,129,hot,4,0.46813561022281647,0.47948914766311646
rrq_raw_heterogeneous_weight_only_down,1.5,4,134,hot,4,0.3749900162220001,0.3636678159236908
rrq_raw_heterogeneous_weight_only_down,1.5,4,143,cold,1,0.37272095680236816,0.37272095680236816
rrq_raw_heterogeneous_weight_only_down,1.5,4,154,hot,4,0.41132621467113495,0.40341535210609436
rrq_raw_heterogeneous_weight_only_down,1.5,4,190,median,4,0.46206264197826385,0.4310140609741211
rrq_raw_heterogeneous_weight_only_down,1.5,4,193,median,4,0.40322384238243103,0.4060756266117096
rrq_raw_heterogeneous_weight_only_down,1.5,20,30,cold,1,0.3756129741668701,0.3756129741668701
rrq_raw_heterogeneous_weight_only_down,1.5,20,44,median,3,0.40455033381779987,0.4404029846191406
rrq_raw_heterogeneous_weight_only_down,1.5,20,45,median,1,0.3931524157524109,0.3931524157524109
rrq_raw_heterogeneous_weight_only_down,1.5,20,72,hot,4,0.3969500958919525,0.38842225074768066
rrq_raw_heterogeneous_weight_only_down,1.5,20,142,median,3,0.5345977743466696,0.5422081351280212
rrq_raw_heterogeneous_weight_only_down,1.5,20,148,hot,4,0.4221093952655792,0.4220876097679138
rrq_raw_heterogeneous_weight_only_down,1.5,20,232,hot,4,0.47592101991176605,0.4868455231189728
rrq_raw_heterogeneous_weight_only_down,1.5,20,240,hot,4,0.34200282394886017,0.2835825979709625
rrq_raw_heterogeneous_weight_only_down,1.5,39,22,hot,4,0.44097091257572174,0.4543226957321167
rrq_raw_heterogeneous_weight_only_down,1.5,39,37,median,4,0.4664594680070877,0.451752632856369
rrq_raw_heterogeneous_weight_only_down,1.5,39,43,cold,2,0.44193220138549805,0.44193220138549805
rrq_raw_heterogeneous_weight_only_down,1.5,39,55,median,4,0.3685489147901535,0.37010064721107483
rrq_raw_heterogeneous_weight_only_down,1.5,39,70,hot,4,0.37867216765880585,0.3718859851360321
rrq_raw_heterogeneous_weight_only_down,1.5,39,147,median,4,0.45445190370082855,0.4668152630329132
rrq_raw_heterogeneous_weight_only_down,1.5,39,189,hot,4,0.4248132109642029,0.42983973026275635
rrq_raw_heterogeneous_weight_only_down,1.5,39,193,median,4,0.4941365569829941,0.4951818585395813
rrq_raw_heterogeneous_weight_only_down,1.5,39,235,hot,4,0.45809511840343475,0.4594062864780426
rrq_raw_heterogeneous_weight_only_down,2.0,0,1,median,4,0.6598590165376663,0.6659748554229736
rrq_raw_heterogeneous_weight_only_down,2.0,0,8,cold,1,0.617992103099823,0.617992103099823
rrq_raw_heterogeneous_weight_only_down,2.0,0,17,cold,4,0.6642948240041733,0.6588006913661957
rrq_raw_heterogeneous_weight_only_down,2.0,0,22,median,4,0.7149293124675751,0.6905448734760284
rrq_raw_heterogeneous_weight_only_down,2.0,0,114,median,1,0.8281735777854919,0.8281735777854919
rrq_raw_heterogeneous_weight_only_down,2.0,0,158,median,4,0.6948694437742233,0.6878750622272491
rrq_raw_heterogeneous_weight_only_down,2.0,0,164,cold,3,0.6926817297935486,0.7042163610458374
rrq_raw_heterogeneous_weight_only_down,2.0,0,181,hot,4,0.7710400223731995,0.7710627913475037
rrq_raw_heterogeneous_weight_only_down,2.0,0,206,hot,4,0.6555459201335907,0.6595063507556915
rrq_raw_heterogeneous_weight_only_down,2.0,0,238,hot,4,0.7184477597475052,0.6937348246574402
rrq_raw_heterogeneous_weight_only_down,2.0,0,248,cold,4,0.5895795971155167,0.6103498935699463
rrq_raw_heterogeneous_weight_only_down,2.0,0,252,hot,4,0.8882093131542206,0.8981862962245941
rrq_raw_heterogeneous_weight_only_down,2.0,4,28,hot,4,0.6408998668193817,0.6367526352405548
rrq_raw_heterogeneous_weight_only_down,2.0,4,36,median,4,0.6203519552946091,0.6124863028526306
rrq_raw_heterogeneous_weight_only_down,2.0,4,82,median,4,0.7278713136911392,0.7225819826126099
rrq_raw_heterogeneous_weight_only_down,2.0,4,111,cold,1,0.5793536305427551,0.5793536305427551
rrq_raw_heterogeneous_weight_only_down,2.0,4,129,hot,4,0.6742915064096451,0.6585269570350647
rrq_raw_heterogeneous_weight_only_down,2.0,4,134,hot,4,0.6809014528989792,0.6659464836120605
rrq_raw_heterogeneous_weight_only_down,2.0,4,143,cold,1,0.6480276584625244,0.6480276584625244
rrq_raw_heterogeneous_weight_only_down,2.0,4,154,hot,4,0.6891948133707047,0.7144291996955872
rrq_raw_heterogeneous_weight_only_down,2.0,4,190,median,4,0.7540518343448639,0.767285943031311
rrq_raw_heterogeneous_weight_only_down,2.0,4,193,median,4,0.6840650588274002,0.6954512298107147
rrq_raw_heterogeneous_weight_only_down,2.0,20,30,cold,1,0.5658304691314697,0.5658304691314697
rrq_raw_heterogeneous_weight_only_down,2.0,20,44,median,3,0.6986932953198751,0.7035436630249023
rrq_raw_heterogeneous_weight_only_down,2.0,20,45,median,1,0.663820207118988,0.663820207118988
rrq_raw_heterogeneous_weight_only_down,2.0,20,72,hot,4,0.6911947876214981,0.7141118347644806
rrq_raw_heterogeneous_weight_only_down,2.0,20,142,median,3,0.7224913239479065,0.696121335029602
rrq_raw_heterogeneous_weight_only_down,2.0,20,148,hot,4,0.6686241775751114,0.6864746510982513
rrq_raw_heterogeneous_weight_only_down,2.0,20,232,hot,4,0.7308534234762192,0.7359956204891205
rrq_raw_heterogeneous_weight_only_down,2.0,20,240,hot,4,0.6019110381603241,0.6484655141830444
rrq_raw_heterogeneous_weight_only_down,2.0,39,22,hot,4,0.6543190181255341,0.6620957255363464
rrq_raw_heterogeneous_weight_only_down,2.0,39,37,median,4,0.7128115594387054,0.7141137421131134
rrq_raw_heterogeneous_weight_only_down,2.0,39,43,cold,2,0.6242294609546661,0.6242294609546661
rrq_raw_heterogeneous_weight_only_down,2.0,39,55,median,4,0.6262999475002289,0.6021881103515625
rrq_raw_heterogeneous_weight_only_down,2.0,39,70,hot,4,0.6905474215745926,0.6836211383342743
rrq_raw_heterogeneous_weight_only_down,2.0,39,147,median,4,0.6995742917060852,0.7241983115673065
rrq_raw_heterogeneous_weight_only_down,2.0,39,189,hot,4,0.67610302567482,0.7083478569984436
rrq_raw_heterogeneous_weight_only_down,2.0,39,193,median,4,0.70610211789608,0.7126330733299255
rrq_raw_heterogeneous_weight_only_down,2.0,39,235,hot,4,0.6761552095413208,0.7178810238838196
rrq_raw_heterogeneous_weight_only_down,2.25,0,1,median,4,0.6598590165376663,0.6659748554229736
rrq_raw_heterogeneous_weight_only_down,2.25,0,8,cold,1,0.617992103099823,0.617992103099823
rrq_raw_heterogeneous_weight_only_down,2.25,0,17,cold,4,0.6642948240041733,0.6588006913661957
rrq_raw_heterogeneous_weight_only_down,2.25,0,22,median,4,0.7149293124675751,0.6905448734760284
rrq_raw_heterogeneous_weight_only_down,2.25,0,114,median,1,0.8281735777854919,0.8281735777854919
rrq_raw_heterogeneous_weight_only_down,2.25,0,158,median,4,0.6948694437742233,0.6878750622272491
rrq_raw_heterogeneous_weight_only_down,2.25,0,164,cold,3,0.6926817297935486,0.7042163610458374
rrq_raw_heterogeneous_weight_only_down,2.25,0,181,hot,4,0.7710400223731995,0.7710627913475037
rrq_raw_heterogeneous_weight_only_down,2.25,0,206,hot,4,0.6555459201335907,0.6595063507556915
rrq_raw_heterogeneous_weight_only_down,2.25,0,238,hot,4,0.7184477597475052,0.6937348246574402
rrq_raw_heterogeneous_weight_only_down,2.25,0,248,cold,4,0.5895795971155167,0.6103498935699463
rrq_raw_heterogeneous_weight_only_down,2.25,0,252,hot,4,0.8882093131542206,0.8981862962245941
rrq_raw_heterogeneous_weight_only_down,2.25,4,28,hot,4,0.6408998668193817,0.6367526352405548
rrq_raw_heterogeneous_weight_only_down,2.25,4,36,median,4,0.6203519552946091,0.6124863028526306
rrq_raw_heterogeneous_weight_only_down,2.25,4,82,median,4,0.7278713136911392,0.7225819826126099
rrq_raw_heterogeneous_weight_only_down,2.25,4,111,cold,1,0.5793536305427551,0.5793536305427551
rrq_raw_heterogeneous_weight_only_down,2.25,4,129,hot,4,0.6742915064096451,0.6585269570350647
rrq_raw_heterogeneous_weight_only_down,2.25,4,134,hot,4,0.6809014528989792,0.6659464836120605
rrq_raw_heterogeneous_weight_only_down,2.25,4,143,cold,1,0.6480276584625244,0.6480276584625244
rrq_raw_heterogeneous_weight_only_down,2.25,4,154,hot,4,0.6891948133707047,0.7144291996955872
rrq_raw_heterogeneous_weight_only_down,2.25,4,190,median,4,0.7540518343448639,0.767285943031311
rrq_raw_heterogeneous_weight_only_down,2.25,4,193,median,4,0.6840650588274002,0.6954512298107147
rrq_raw_heterogeneous_weight_only_down,2.25,20,30,cold,1,0.5658304691314697,0.5658304691314697
rrq_raw_heterogeneous_weight_only_down,2.25,20,44,median,3,0.6986932953198751,0.7035436630249023
rrq_raw_heterogeneous_weight_only_down,2.25,20,45,median,1,0.663820207118988,0.663820207118988
rrq_raw_heterogeneous_weight_only_down,2.25,20,72,hot,4,0.6911947876214981,0.7141118347644806
rrq_raw_heterogeneous_weight_only_down,2.25,20,142,median,3,0.7224913239479065,0.696121335029602
rrq_raw_heterogeneous_weight_only_down,2.25,20,148,hot,4,0.6686241775751114,0.6864746510982513
rrq_raw_heterogeneous_weight_only_down,2.25,20,232,hot,4,0.7308534234762192,0.7359956204891205
rrq_raw_heterogeneous_weight_only_down,2.25,20,240,hot,4,0.6019110381603241,0.6484655141830444
rrq_raw_heterogeneous_weight_only_down,2.25,39,22,hot,4,0.6543190181255341,0.6620957255363464
rrq_raw_heterogeneous_weight_only_down,2.25,39,37,median,4,0.7128115594387054,0.7141137421131134
rrq_raw_heterogeneous_weight_only_down,2.25,39,43,cold,2,0.6242294609546661,0.6242294609546661
rrq_raw_heterogeneous_weight_only_down,2.25,39,55,median,4,0.6262999475002289,0.6021881103515625
rrq_raw_heterogeneous_weight_only_down,2.25,39,70,hot,4,0.6905474215745926,0.6836211383342743
rrq_raw_heterogeneous_weight_only_down,2.25,39,147,median,4,0.6995742917060852,0.7241983115673065
rrq_raw_heterogeneous_weight_only_down,2.25,39,189,hot,4,0.67610302567482,0.7083478569984436
rrq_raw_heterogeneous_weight_only_down,2.25,39,193,median,4,0.70610211789608,0.7126330733299255
rrq_raw_heterogeneous_weight_only_down,2.25,39,235,hot,4,0.6761552095413208,0.7178810238838196
rrq_raw_heterogeneous_weight_only_down,3.0,0,1,median,4,0.7980092763900757,0.8058382868766785
rrq_raw_heterogeneous_weight_only_down,3.0,0,8,cold,1,0.764850378036499,0.764850378036499
rrq_raw_heterogeneous_weight_only_down,3.0,0,17,cold,4,0.8161502778530121,0.8104217946529388
rrq_raw_heterogeneous_weight_only_down,3.0,0,22,median,4,0.8680291771888733,0.860822468996048
rrq_raw_heterogeneous_weight_only_down,3.0,0,114,median,1,0.9231409430503845,0.9231409430503845
rrq_raw_heterogeneous_weight_only_down,3.0,0,158,median,4,0.8689519912004471,0.8759362995624542
rrq_raw_heterogeneous_weight_only_down,3.0,0,164,cold,3,0.8468107183774313,0.8559005856513977
rrq_raw_heterogeneous_weight_only_down,3.0,0,181,hot,4,0.8605765402317047,0.8590229749679565
rrq_raw_heterogeneous_weight_only_down,3.0,0,206,hot,4,0.8282833397388458,0.8102152943611145
rrq_raw_heterogeneous_weight_only_down,3.0,0,238,hot,4,0.8550699651241302,0.8454503417015076
rrq_raw_heterogeneous_weight_only_down,3.0,0,248,cold,4,0.7843756526708603,0.8048870265483856
rrq_raw_heterogeneous_weight_only_down,3.0,0,252,hot,4,0.9434335231781006,0.9563377797603607
rrq_raw_heterogeneous_weight_only_down,3.0,4,28,hot,4,0.8378862142562866,0.8230159878730774
rrq_raw_heterogeneous_weight_only_down,3.0,4,36,median,4,0.8560874164104462,0.8630699813365936
rrq_raw_heterogeneous_weight_only_down,3.0,4,82,median,4,0.9261524081230164,0.9292714893817902
rrq_raw_heterogeneous_weight_only_down,3.0,4,111,cold,1,0.8667415380477905,0.8667415380477905
rrq_raw_heterogeneous_weight_only_down,3.0,4,129,hot,4,0.882258728146553,0.8741720020771027
rrq_raw_heterogeneous_weight_only_down,3.0,4,134,hot,4,0.8757412135601044,0.8823473155498505
rrq_raw_heterogeneous_weight_only_down,3.0,4,143,cold,1,0.9078755378723145,0.9078755378723145
rrq_raw_heterogeneous_weight_only_down,3.0,4,154,hot,4,0.8974512815475464,0.8972811698913574
rrq_raw_heterogeneous_weight_only_down,3.0,4,190,median,4,0.8921477198600769,0.9125266969203949
rrq_raw_heterogeneous_weight_only_down,3.0,4,193,median,4,0.8609301894903183,0.9025525748729706
rrq_raw_heterogeneous_weight_only_down,3.0,20,30,cold,1,0.8185365200042725,0.8185365200042725
rrq_raw_heterogeneous_weight_only_down,3.0,20,44,median,3,0.9148469567298889,0.91663658618927
rrq_raw_heterogeneous_weight_only_down,3.0,20,45,median,1,0.9073460102081299,0.9073460102081299
rrq_raw_heterogeneous_weight_only_down,3.0,20,72,hot,4,0.877382904291153,0.8696779310703278
rrq_raw_heterogeneous_weight_only_down,3.0,20,142,median,3,0.9347560604413351,0.9435176253318787
rrq_raw_heterogeneous_weight_only_down,3.0,20,148,hot,4,0.8810079842805862,0.8982803523540497
rrq_raw_heterogeneous_weight_only_down,3.0,20,232,hot,4,0.8945209681987762,0.9206718802452087
rrq_raw_heterogeneous_weight_only_down,3.0,20,240,hot,4,0.8057478964328766,0.84327432513237
rrq_raw_heterogeneous_weight_only_down,3.0,39,22,hot,4,0.8085025548934937,0.8024373650550842
rrq_raw_heterogeneous_weight_only_down,3.0,39,37,median,4,0.8875688165426254,0.909914642572403
rrq_raw_heterogeneous_weight_only_down,3.0,39,43,cold,2,0.8179553151130676,0.8179553151130676
rrq_raw_heterogeneous_weight_only_down,3.0,39,55,median,4,0.8258487284183502,0.8300513625144958
rrq_raw_heterogeneous_weight_only_down,3.0,39,70,hot,4,0.8467742651700974,0.8416160047054291
rrq_raw_heterogeneous_weight_only_down,3.0,39,147,median,4,0.8164593279361725,0.8390294909477234
rrq_raw_heterogeneous_weight_only_down,3.0,39,189,hot,4,0.8535227328538895,0.8541561663150787
rrq_raw_heterogeneous_weight_only_down,3.0,39,193,median,4,0.8747417032718658,0.8802728652954102
rrq_raw_heterogeneous_weight_only_down,3.0,39,235,hot,4,0.8411880135536194,0.8538626730442047
rrq_raw_heterogeneous_weight_only_down,4.0,0,1,median,4,0.9547279328107834,0.9541258215904236
rrq_raw_heterogeneous_weight_only_down,4.0,0,8,cold,1,0.9575943350791931,0.9575943350791931
rrq_raw_heterogeneous_weight_only_down,4.0,0,17,cold,4,0.9611905217170715,0.9603268206119537
rrq_raw_heterogeneous_weight_only_down,4.0,0,22,median,4,0.9655171483755112,0.974717915058136
rrq_raw_heterogeneous_weight_only_down,4.0,0,114,median,1,0.9704488515853882,0.9704488515853882
rrq_raw_heterogeneous_weight_only_down,4.0,0,158,median,4,0.9579910039901733,0.9593389332294464
rrq_raw_heterogeneous_weight_only_down,4.0,0,164,cold,3,0.9572561780611674,0.9681341052055359
rrq_raw_heterogeneous_weight_only_down,4.0,0,181,hot,4,0.9689169973134995,0.9713895916938782
rrq_raw_heterogeneous_weight_only_down,4.0,0,206,hot,4,0.9736637026071548,0.9728796780109406
rrq_raw_heterogeneous_weight_only_down,4.0,0,238,hot,4,0.9601592272520065,0.9615948796272278
rrq_raw_heterogeneous_weight_only_down,4.0,0,248,cold,4,0.9468367099761963,0.9441622197628021
rrq_raw_heterogeneous_weight_only_down,4.0,0,252,hot,4,0.9845902621746063,0.9845555126667023
rrq_raw_heterogeneous_weight_only_down,4.0,4,28,hot,4,0.9621334075927734,0.9682868719100952
rrq_raw_heterogeneous_weight_only_down,4.0,4,36,median,4,0.945021003484726,0.9458241164684296
rrq_raw_heterogeneous_weight_only_down,4.0,4,82,median,4,0.9676786959171295,0.9649752974510193
rrq_raw_heterogeneous_weight_only_down,4.0,4,111,cold,1,0.9302707314491272,0.9302707314491272
rrq_raw_heterogeneous_weight_only_down,4.0,4,129,hot,4,0.9582234770059586,0.9647389948368073
rrq_raw_heterogeneous_weight_only_down,4.0,4,134,hot,4,0.9553785473108292,0.9565998315811157
rrq_raw_heterogeneous_weight_only_down,4.0,4,143,cold,1,0.9589748382568359,0.9589748382568359
rrq_raw_heterogeneous_weight_only_down,4.0,4,154,hot,4,0.9711033999919891,0.9720683693885803
rrq_raw_heterogeneous_weight_only_down,4.0,4,190,median,4,0.9691536277532578,0.9699456691741943
rrq_raw_heterogeneous_weight_only_down,4.0,4,193,median,4,0.9515835791826248,0.9577257335186005
rrq_raw_heterogeneous_weight_only_down,4.0,20,30,cold,1,0.9299951791763306,0.9299951791763306
rrq_raw_heterogeneous_weight_only_down,4.0,20,44,median,3,0.9635065396626791,0.9617455005645752
rrq_raw_heterogeneous_weight_only_down,4.0,20,45,median,1,0.9652340412139893,0.9652340412139893
rrq_raw_heterogeneous_weight_only_down,4.0,20,72,hot,4,0.9640225321054459,0.9668863117694855
rrq_raw_heterogeneous_weight_only_down,4.0,20,142,median,3,0.9682736396789551,0.9634416699409485
rrq_raw_heterogeneous_weight_only_down,4.0,20,148,hot,4,0.9620267897844315,0.9611362814903259
rrq_raw_heterogeneous_weight_only_down,4.0,20,232,hot,4,0.9671606719493866,0.9680633544921875
rrq_raw_heterogeneous_weight_only_down,4.0,20,240,hot,4,0.9502529352903366,0.9599544405937195
rrq_raw_heterogeneous_weight_only_down,4.0,39,22,hot,4,0.9415477514266968,0.9482141435146332
rrq_raw_heterogeneous_weight_only_down,4.0,39,37,median,4,0.9538235813379288,0.9529475569725037
rrq_raw_heterogeneous_weight_only_down,4.0,39,43,cold,2,0.9475530087947845,0.9475530087947845
rrq_raw_heterogeneous_weight_only_down,4.0,39,55,median,4,0.9398606419563293,0.9455009400844574
rrq_raw_heterogeneous_weight_only_down,4.0,39,70,hot,4,0.9708670973777771,0.9689014554023743
rrq_raw_heterogeneous_weight_only_down,4.0,39,147,median,4,0.9659994691610336,0.9646470546722412
rrq_raw_heterogeneous_weight_only_down,4.0,39,189,hot,4,0.9549490362405777,0.9582488238811493
rrq_raw_heterogeneous_weight_only_down,4.0,39,193,median,4,0.9599424451589584,0.9657067060470581
rrq_raw_heterogeneous_weight_only_down,4.0,39,235,hot,4,0.9442805796861649,0.9406169056892395
rrq_raw_homogeneous,0.75,0,1,median,4,1.4901161193847656e-08,0.0
rrq_raw_homogeneous,0.75,0,8,cold,1,5.960464477539063e-08,5.960464477539063e-08
rrq_raw_homogeneous,0.75,0,17,cold,4,0.0,0.0
rrq_raw_homogeneous,0.75,0,22,median,4,0.0,0.0
rrq_raw_homogeneous,0.75,0,114,median,1,0.0,0.0
rrq_raw_homogeneous,0.75,0,158,median,4,1.4901161193847656e-08,0.0
rrq_raw_homogeneous,0.75,0,164,cold,3,0.0,0.0
rrq_raw_homogeneous,0.75,0,181,hot,4,2.9802322387695312e-08,2.9802322387695312e-08
rrq_raw_homogeneous,0.75,0,206,hot,4,1.4901161193847656e-08,0.0
rrq_raw_homogeneous,0.75,0,238,hot,4,0.0,0.0
rrq_raw_homogeneous,0.75,0,248,cold,4,1.4901161193847656e-08,0.0
rrq_raw_homogeneous,0.75,0,252,hot,4,2.9802322387695312e-08,2.9802322387695312e-08
rrq_raw_homogeneous,0.75,4,28,hot,4,0.0,0.0
rrq_raw_homogeneous,0.75,4,36,median,4,0.0,0.0
rrq_raw_homogeneous,0.75,4,82,median,4,1.4901161193847656e-08,0.0
rrq_raw_homogeneous,0.75,4,111,cold,1,0.0,0.0
rrq_raw_homogeneous,0.75,4,129,hot,4,0.0,0.0
rrq_raw_homogeneous,0.75,4,134,hot,4,2.9802322387695312e-08,2.9802322387695312e-08
rrq_raw_homogeneous,0.75,4,143,cold,1,5.960464477539063e-08,5.960464477539063e-08
rrq_raw_homogeneous,0.75,4,154,hot,4,1.4901161193847656e-08,0.0
rrq_raw_homogeneous,0.75,4,190,median,4,0.0,0.0
rrq_raw_homogeneous,0.75,4,193,median,4,0.0,0.0
rrq_raw_homogeneous,0.75,20,30,cold,1,0.0,0.0
rrq_raw_homogeneous,0.75,20,44,median,3,1.9868214925130207e-08,0.0
rrq_raw_homogeneous,0.75,20,45,median,1,0.0,0.0
rrq_raw_homogeneous,0.75,20,72,hot,4,0.0,0.0
rrq_raw_homogeneous,0.75,20,142,median,3,0.0,0.0
rrq_raw_homogeneous,0.75,20,148,hot,4,1.4901161193847656e-08,0.0
rrq_raw_homogeneous,0.75,20,232,hot,4,1.4901161193847656e-08,0.0
rrq_raw_homogeneous,0.75,20,240,hot,4,0.0,0.0
rrq_raw_homogeneous,0.75,39,22,hot,4,0.0,0.0
rrq_raw_homogeneous,0.75,39,37,median,4,2.9802322387695312e-08,2.9802322387695312e-08
rrq_raw_homogeneous,0.75,39,43,cold,2,0.0,0.0
rrq_raw_homogeneous,0.75,39,55,median,4,0.0,0.0
rrq_raw_homogeneous,0.75,39,70,hot,4,0.0,0.0
rrq_raw_homogeneous,0.75,39,147,median,4,0.0,0.0
rrq_raw_homogeneous,0.75,39,189,hot,4,0.0,0.0
rrq_raw_homogeneous,0.75,39,193,median,4,0.0,0.0
rrq_raw_homogeneous,0.75,39,235,hot,4,0.0,0.0
rrq_raw_homogeneous,1.0,0,1,median,4,0.5292655676603317,0.5185548067092896
