method,layer,expert_id,budget_bpw,invocations,median_recovery
B_validation_selected_deployable,4,154,0.75,4,0.7094238580199032
B_validation_selected_deployable,4,154,1.0,4,0.7419765110325884
B_validation_selected_deployable,4,154,1.5,4,0.7779651619431494
B_validation_selected_deployable,4,154,2.0,4,0.8193130759747796
B_validation_selected_deployable,4,154,2.5,4,0.820152202802402
B_validation_selected_deployable,4,154,3.0,4,0.8279828244133058
B_validation_selected_deployable,4,154,4.0,4,0.8306795819107898
B_validation_selected_deployable,4,190,0.5,4,0.24713224886411322
B_validation_selected_deployable,4,190,0.75,4,0.2959851704375675
B_validation_selected_deployable,4,190,1.0,4,0.3564710161086135
B_validation_selected_deployable,4,190,1.5,4,0.3772643103670723
B_validation_selected_deployable,4,190,2.0,4,0.5244446718087062
B_validation_selected_deployable,4,190,2.5,4,0.5602516760566962
B_validation_selected_deployable,4,190,3.0,4,0.579997576996022
B_validation_selected_deployable,4,190,4.0,4,0.62885655022422
B_validation_selected_deployable,4,193,0.5,4,0.6353218530443246
B_validation_selected_deployable,4,193,0.75,4,0.6449079094979574
B_validation_selected_deployable,4,193,1.0,4,0.7016794833020648
B_validation_selected_deployable,4,193,1.5,4,0.726816545962699
B_validation_selected_deployable,4,193,2.0,4,0.7285424665519651
B_validation_selected_deployable,4,193,2.5,4,0.7570933413984291
B_validation_selected_deployable,4,193,3.0,4,0.7512012912743813
B_validation_selected_deployable,4,193,4.0,4,0.7927291161982846
B_validation_selected_deployable,20,30,0.5,1,0.3595473813105986
B_validation_selected_deployable,20,30,0.75,1,0.36346328207951095
B_validation_selected_deployable,20,30,1.0,1,0.46575219885028907
B_validation_selected_deployable,20,30,1.5,1,0.5322988278082816
B_validation_selected_deployable,20,30,2.0,1,0.6429931457411475
B_validation_selected_deployable,20,30,2.5,1,0.652981562490629
B_validation_selected_deployable,20,30,3.0,1,0.5983788892800164
B_validation_selected_deployable,20,30,4.0,1,0.6603963612797596
B_validation_selected_deployable,20,44,0.5,3,0.2949495941732543
B_validation_selected_deployable,20,44,0.75,3,0.3784178507813447
B_validation_selected_deployable,20,44,1.0,3,0.1907013295449953
B_validation_selected_deployable,20,44,1.5,3,0.31774844648091793
B_validation_selected_deployable,20,44,2.0,3,0.5260170226523133
B_validation_selected_deployable,20,44,2.5,3,0.5992148317163472
B_validation_selected_deployable,20,44,3.0,3,0.6925242703356347
B_validation_selected_deployable,20,44,4.0,3,0.6678948611858037
B_validation_selected_deployable,20,45,0.5,1,0.1770173449406568
B_validation_selected_deployable,20,45,0.75,1,0.3207734418544502
B_validation_selected_deployable,20,45,1.0,1,0.2683946923481445
B_validation_selected_deployable,20,45,1.5,1,0.39259448494190774
B_validation_selected_deployable,20,45,2.0,1,0.5126340883653207
B_validation_selected_deployable,20,45,2.5,1,0.5806375576741984
B_validation_selected_deployable,20,45,3.0,1,0.6051745785794233
B_validation_selected_deployable,20,45,4.0,1,0.678798106663607
B_validation_selected_deployable,20,72,0.5,4,0.4622817033918251
B_validation_selected_deployable,20,72,0.75,4,0.4586031371733258
B_validation_selected_deployable,20,72,1.0,4,0.5176514945767586
B_validation_selected_deployable,20,72,1.5,4,0.5805231531594172
B_validation_selected_deployable,20,72,2.0,4,0.6403283818250478
B_validation_selected_deployable,20,72,2.5,4,0.6544137005887602
B_validation_selected_deployable,20,72,3.0,4,0.6811481747315928
B_validation_selected_deployable,20,72,4.0,4,0.7067058992746212
B_validation_selected_deployable,20,142,0.5,3,0.47071111600270554
B_validation_selected_deployable,20,142,0.75,3,0.5401041854132516
B_validation_selected_deployable,20,142,1.0,3,0.5692147138015413
B_validation_selected_deployable,20,142,1.5,3,0.6366130186509138
B_validation_selected_deployable,20,142,2.0,3,0.7179041649268102
B_validation_selected_deployable,20,142,2.5,3,0.7376672524790224
B_validation_selected_deployable,20,142,3.0,3,0.6439120269116287
B_validation_selected_deployable,20,142,4.0,3,0.7775866744589709
B_validation_selected_deployable,20,148,0.5,4,0.4556592834580859
B_validation_selected_deployable,20,148,0.75,4,0.515962419881663
B_validation_selected_deployable,20,148,1.0,4,0.5630279538877573
B_validation_selected_deployable,20,148,1.5,4,0.6491271461996333
B_validation_selected_deployable,20,148,2.0,4,0.6946169017858143
B_validation_selected_deployable,20,148,2.5,4,0.7060381882374804
B_validation_selected_deployable,20,148,3.0,4,0.7072502114332357
B_validation_selected_deployable,20,148,4.0,4,0.7298866960994147
B_validation_selected_deployable,20,232,0.5,4,0.4833663875924986
B_validation_selected_deployable,20,232,0.75,4,0.5809516517021682
B_validation_selected_deployable,20,232,1.0,4,0.6035600948008031
B_validation_selected_deployable,20,232,1.5,4,0.6528027612958527
B_validation_selected_deployable,20,232,2.0,4,0.7169554208850897
B_validation_selected_deployable,20,232,2.5,4,0.7328826878064835
B_validation_selected_deployable,20,232,3.0,4,0.7924801113426092
B_validation_selected_deployable,20,232,4.0,4,0.7886494994807168
B_validation_selected_deployable,20,240,0.5,4,0.330894861624478
B_validation_selected_deployable,20,240,0.75,4,0.39519959070401595
B_validation_selected_deployable,20,240,1.0,4,0.4170200855341466
B_validation_selected_deployable,20,240,1.5,4,0.5153803527295842
B_validation_selected_deployable,20,240,2.0,4,0.6173278363878667
B_validation_selected_deployable,20,240,2.5,4,0.6495163212221604
B_validation_selected_deployable,20,240,3.0,4,0.7195254102142361
B_validation_selected_deployable,20,240,4.0,4,0.6825877205700728
B_validation_selected_deployable,39,22,0.5,4,0.535738212825666
B_validation_selected_deployable,39,22,0.75,4,0.6032685677451675
B_validation_selected_deployable,39,22,1.0,4,0.6262654601871709
B_validation_selected_deployable,39,22,1.5,4,0.670581035401471
B_validation_selected_deployable,39,22,2.0,4,0.7466821265071775
B_validation_selected_deployable,39,22,2.5,4,0.7691060284450161
B_validation_selected_deployable,39,22,3.0,4,0.7796107387819399
B_validation_selected_deployable,39,22,4.0,4,0.8024175648397001
B_validation_selected_deployable,39,37,0.5,4,0.44089650661279656
B_validation_selected_deployable,39,37,0.75,4,0.45722716453894
B_validation_selected_deployable,39,37,1.0,4,0.551110315076805
B_validation_selected_deployable,39,37,1.5,4,0.5592491500754151
B_validation_selected_deployable,39,37,2.0,4,0.5758309589548096
B_validation_selected_deployable,39,37,2.5,4,0.5915139054862555
B_validation_selected_deployable,39,37,3.0,4,0.5894178769947162
B_validation_selected_deployable,39,37,4.0,4,0.623252636033018
B_validation_selected_deployable,39,43,0.5,2,0.27757173036424415
B_validation_selected_deployable,39,43,0.75,2,0.2860844806268077
B_validation_selected_deployable,39,43,1.0,2,0.31200947897427667
B_validation_selected_deployable,39,43,1.5,2,0.39699041587614275
B_validation_selected_deployable,39,43,2.0,2,0.4581213196022304
B_validation_selected_deployable,39,43,2.5,2,0.46799253975667776
B_validation_selected_deployable,39,43,3.0,2,0.4555226825916626
B_validation_selected_deployable,39,43,4.0,2,0.45874870416948377
B_validation_selected_deployable,39,55,0.5,4,0.2986141679410635
B_validation_selected_deployable,39,55,0.75,4,0.34780669001762843
B_validation_selected_deployable,39,55,1.0,4,0.4008878337091674
B_validation_selected_deployable,39,55,1.5,4,0.4550692149409444
B_validation_selected_deployable,39,55,2.0,4,0.534446455530015
B_validation_selected_deployable,39,55,2.5,4,0.5879938268609155
B_validation_selected_deployable,39,55,3.0,4,0.584271949754213
B_validation_selected_deployable,39,55,4.0,4,0.5934291368877362
B_validation_selected_deployable,39,70,0.5,4,0.7730815132701003
B_validation_selected_deployable,39,70,0.75,4,0.7985906852889636
B_validation_selected_deployable,39,70,1.0,4,0.8194484843635164
B_validation_selected_deployable,39,70,1.5,4,0.8813390367134413
B_validation_selected_deployable,39,70,2.0,4,0.9074041153160539
B_validation_selected_deployable,39,70,2.5,4,0.9175081411282368
B_validation_selected_deployable,39,70,3.0,4,0.9187940712202383
B_validation_selected_deployable,39,70,4.0,4,0.9215807269423442
B_validation_selected_deployable,39,147,0.5,4,0.4411761128388843
B_validation_selected_deployable,39,147,0.75,4,0.5378958941339478
B_validation_selected_deployable,39,147,1.0,4,0.5897256862914073
B_validation_selected_deployable,39,147,1.5,4,0.6613900128305386
B_validation_selected_deployable,39,147,2.0,4,0.6893687886905275
B_validation_selected_deployable,39,147,2.5,4,0.6939129085021646
B_validation_selected_deployable,39,147,3.0,4,0.7123849388506143
B_validation_selected_deployable,39,147,4.0,4,0.7160763052359842
B_validation_selected_deployable,39,189,0.5,4,0.7660314152387004
B_validation_selected_deployable,39,189,0.75,4,0.7688904372102352
B_validation_selected_deployable,39,189,1.0,4,0.8133317954901311
B_validation_selected_deployable,39,189,1.5,4,0.828420071712411
B_validation_selected_deployable,39,189,2.0,4,0.8424221075486068
B_validation_selected_deployable,39,189,2.5,4,0.8369372875604024
B_validation_selected_deployable,39,189,3.0,4,0.8434563277514202
B_validation_selected_deployable,39,189,4.0,4,0.8434563277514202
B_validation_selected_deployable,39,193,0.5,4,0.6935044967346133
B_validation_selected_deployable,39,193,0.75,4,0.7163820481492217
B_validation_selected_deployable,39,193,1.0,4,0.7173122513256288
B_validation_selected_deployable,39,193,1.5,4,0.7173122513256288
B_validation_selected_deployable,39,193,2.0,4,0.7423152258619445
B_validation_selected_deployable,39,193,2.5,4,0.7473587436040259
B_validation_selected_deployable,39,193,3.0,4,0.7536881165149876
B_validation_selected_deployable,39,193,4.0,4,0.7636549464410853
B_validation_selected_deployable,39,235,0.5,4,0.5983005852869628
B_validation_selected_deployable,39,235,0.75,4,0.599049672479997
B_validation_selected_deployable,39,235,1.0,4,0.6114813128573866
B_validation_selected_deployable,39,235,1.5,4,0.6726412071053324
B_validation_selected_deployable,39,235,2.0,4,0.7114598649286646
B_validation_selected_deployable,39,235,2.5,4,0.7400370066213431
B_validation_selected_deployable,39,235,3.0,4,0.7456125442045025
B_validation_selected_deployable,39,235,4.0,4,0.7580541434459188
