group,method,budget_bpw,invocations,requests,mean_recovery,median_recovery,p10_recovery,p25_recovery,p75_recovery,p90_recovery,p95_remaining_damage,fraction_above_80,fraction_above_90,fraction_above_95,fraction_above_99,median_relative_output_error,median_logical_bpw,median_physical_bpw,median_page_amplification,median_external_storage_multiplier,median_extra_flops,median_ci_low,median_ci_high
difficult,B_validation_selected_deployable,4.0,92,15,0.718994990068837,0.738680554345268,0.5599571025279446,0.6341689904857463,0.8126673557172275,0.8816943758598568,0.506752735785671,0.2717391304347826,0.05434782608695652,0.021739130434782608,0.0,0.31240248680114746,1.1384099324544272,3.0104166666666665,2.457318661457391,3.46478271484375,2621440.0,0.6428276338617249,0.778156164415464
layer0,A0_current_Q2_whole_projection,0.0,41,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5313450694084167,0.0,0.0,0.0,,,0.0,0.0
layer0,A0_current_Q2_whole_projection,0.5,41,12,0.7559462275457082,0.7799325489272022,0.5820231944138304,0.6677625259725366,0.8560069065994034,0.9331951446907231,0.4825081793993711,0.3902439024390244,0.1951219512195122,0.024390243902439025,0.0,0.26657962799072266,0.1428070068359375,0.4791666666666667,3.2237621051911165,,,0.6677625259725366,0.8061893090589372
layer0,A0_current_Q2_whole_projection,0.75,41,12,0.8072556669440024,0.843515366046875,0.6194942422327812,0.7207438555180342,0.898580641800964,0.9581384576315909,0.4095031416316124,0.5853658536585366,0.24390243902439024,0.14634146341463414,0.0,0.2395409643650055,0.22254435221354166,0.7395833333333334,3.323307583306669,,,0.7502890796316792,0.8657586763199739
layer0,A0_current_Q2_whole_projection,1.0,41,12,0.8452084576675214,0.888738006254028,0.6631944350240451,0.793019920387849,0.928004217623661,0.9733417420588069,0.3897327849153941,0.7073170731707317,0.4146341463414634,0.21951219512195122,0.0,0.2071298509836197,0.3097279866536458,0.9895833333333334,3.048956309158152,,,0.79547471008696,0.9085285358811718
layer0,A0_current_Q2_whole_projection,1.5,41,12,0.8930044859127545,0.9443542322945505,0.7522704565578129,0.8646963556956343,0.9664175494470257,0.9849583775572617,0.3639011626090549,0.8292682926829268,0.6341463414634146,0.4634146341463415,0.024390243902439025,0.14974898099899292,0.533843994140625,1.5,2.7941561025524417,,,0.8646963556956343,0.9542997045397409
layer0,A0_current_Q2_whole_projection,2.0,41,12,0.9229920833681712,0.9659144252540423,0.7805088883367441,0.9160284866168503,0.9797444059576066,0.9916144822989023,0.28592100391049724,0.8780487804878049,0.7804878048780488,0.5853658536585366,0.14634146341463414,0.11346065253019333,0.7434641520182291,2.0,2.5944933662895973,,,0.9233204063272935,0.9706248717161245
layer0,A0_current_Q2_whole_projection,2.5,41,12,0.9408479987751269,0.9755507564125462,0.8201398913230067,0.9477358993297906,0.988346078147084,0.9954435499473707,0.25434495963208903,0.9024390243902439,0.7804878048780488,0.7073170731707317,0.24390243902439024,0.09466590732336044,1.0823923746744792,2.5,2.2723784338563675,,,0.9572908463053786,0.9807916074314548
layer0,A0_current_Q2_whole_projection,3.0,41,12,0.9536574652091065,0.9814971598937543,0.8227594863104875,0.9562385925282492,0.9929103516708117,0.9980461383617824,0.19415728628188234,0.9512195121951219,0.8780487804878049,0.7560975609756098,0.2926829268292683,0.08030369132757187,1.3232574462890625,3.0,2.1673053803685995,,,0.9653083565237276,0.9857176324921266
layer0,A0_current_Q2_whole_projection,4.0,41,12,0.9655941111765842,0.9864656469371476,0.8996136151883422,0.9637382689506724,0.9935812698328571,0.998913087089072,0.14653592068464016,1.0,0.8780487804878049,0.8048780487804879,0.36585365853658536,0.062128663063049316,1.7367045084635417,3.9791666666666665,2.0936346937145593,,,0.9749273525678911,0.989481670087029
layer0,A6_corrected_screened_greedy,0.0,12,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0
layer0,A6_corrected_screened_greedy,0.5,12,6,0.8253750666611351,0.847454056845504,0.7642844973440459,0.7856655779628705,0.8715887607026394,0.8927726497053439,0.27694010228773963,0.6666666666666666,0.08333333333333333,0.0,0.0,,0.11841328938802083,0.5,4.22589531241964,,,0.7786279001770025,0.8680721018687924
layer0,A6_corrected_screened_greedy,0.75,12,6,0.8537996060497818,0.8553074258507727,0.8163144573975112,0.8299756528058778,0.8903650123428233,0.9150301332473084,0.2303165391468212,0.9166666666666666,0.25,0.0,0.0,,0.23827870686848956,0.75,3.1476554757919875,,,0.8314009242833051,0.9070162437825309
layer0,A6_corrected_screened_greedy,1.0,12,6,0.8681166447966643,0.8645587237182095,0.8361427182747443,0.8449022986171936,0.9102166074281803,0.9182404550444498,0.20419701725736042,0.9166666666666666,0.4166666666666667,0.0,0.0,,0.35111745198567706,1.0,2.8491467280515224,,,0.8457452171017171,0.9109691458737217
layer0,A6_corrected_screened_greedy,1.5,12,6,0.8804070053882714,0.8792693761554515,0.846483882150079,0.8536214232827665,0.9190758075596044,0.9221636316674707,0.1899493111246301,0.9166666666666666,0.4166666666666667,0.0,0.0,,0.5618031819661458,1.5,2.5315456492197463,,,0.855283332364569,0.9188951184190687
layer0,A6_corrected_screened_greedy,2.0,12,6,0.8829779822322393,0.8869614272031634,0.846554919316334,0.8617238521221928,0.9196684205599707,0.9225738412169434,0.18898032148062333,0.9166666666666666,0.4166666666666667,0.0,0.0,,0.7549184163411458,1.9947916666666665,2.4913872317506733,,,0.8573916275743935,0.9196366440926825
layer0,A6_corrected_screened_greedy,2.5,12,6,0.8833071071303573,0.8869726480644363,0.8465574682818983,0.8635461250319383,0.9196756278697975,0.9238345497663153,0.1889603598947251,0.9166666666666666,0.4166666666666667,0.0,0.0,,0.9184112548828125,2.28125,2.4660979879222245,,,0.8632723137289785,0.9196366440926825
layer0,A6_corrected_screened_greedy,3.0,12,6,0.8833134377007342,0.8869726480644363,0.8465574682818983,0.8636031001653312,0.9196756278697975,0.9238345497663153,0.1889603598947251,0.9166666666666666,0.4166666666666667,0.0,0.0,,0.9184112548828125,2.28125,2.4660979879222245,,,0.8588592525620713,0.9196366440926825
