group,method,budget_bpw,invocations,requests,mean_recovery,median_recovery,p10_recovery,p25_recovery,p75_recovery,p90_recovery,p95_remaining_damage,fraction_above_80,fraction_above_90,fraction_above_95,fraction_above_99,median_relative_output_error,median_logical_bpw,median_physical_bpw,median_page_amplification,median_external_storage_multiplier,median_extra_flops,median_ci_low,median_ci_high
difficult,A5_four_partial_layout_H0,3.0,27,9,0.8149529729894757,0.8249416371151259,0.7373178409606697,0.7853089224716685,0.8593055677609023,0.8895069295425401,0.2917947379565559,0.5555555555555556,0.037037037037037035,0.0,0.0,,1.1643778483072917,3.0,2.51106083893139,,,0.7827652997940819,0.8389272632161029
difficult,A5_four_partial_layout_H0,4.0,27,9,0.8150568386173868,0.8251155564738283,0.7373183998903023,0.7853090959393284,0.8593162912005119,0.8896261064708616,0.2917888519674924,0.5925925925925926,0.037037037037037035,0.0,0.0,,1.3088887532552083,3.1458333333333335,2.5056366337498908,,,0.7827652997940819,0.8390109983625751
difficult,A5_two_layout_H0,0.0,27,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0
difficult,A5_two_layout_H0,0.5,27,9,0.689832499263039,0.7340741099484459,0.5529289903030674,0.6206028593091186,0.7719496052150514,0.8003530147177684,0.47638636493871817,0.1111111111111111,0.0,0.0,0.0,,0.0812530517578125,0.5,6.153615023474178,,,0.5852676402095174,0.7569108268529339
difficult,A5_two_layout_H0,0.75,27,9,0.7242614911836337,0.7609178736874713,0.5935233424604713,0.6510700425062494,0.8052190693008165,0.8318586544366194,0.4250688540896796,0.25925925925925924,0.0,0.0,0.0,,0.13678487141927084,0.75,5.483062506972074,,,0.6332908775205224,0.7818707342771545
difficult,A5_two_layout_H0,1.0,27,9,0.7522121843734169,0.7760673604552742,0.6445833727165649,0.7019142348988078,0.8252391794172006,0.8487657738879273,0.371439742979068,0.4074074074074074,0.0,0.0,0.0,,0.20944722493489584,1.0,4.768450922849312,,,0.6656435578506211,0.8024218340751889
difficult,A5_two_layout_H0,1.5,27,9,0.7881686494957637,0.7878723320344243,0.7064033755187504,0.7459547303502131,0.8483361051585159,0.8711791993854707,0.31321506461562765,0.48148148148148145,0.0,0.0,0.0,,0.4549001057942708,1.5,3.2745284390129363,,,0.7207539127705536,0.8270060799386929
difficult,A5_two_layout_H0,2.0,27,9,0.8060218896489284,0.8070718775993471,0.7339134807891214,0.7749575151381778,0.8576437255731229,0.8863019885168125,0.2953018255017849,0.5185185185185185,0.0,0.0,0.0,,0.7516530354817709,2.0,2.6608021328858245,,,0.7528080064989037,0.8352390131955238
difficult,A5_two_layout_H0,2.5,27,9,0.8136679626392987,0.8194844675395501,0.7372042326287922,0.7848748485617907,0.8591715126213761,0.8885488985624175,0.2925936647210554,0.5555555555555556,0.037037037037037035,0.0,0.0,,0.9829152425130209,2.5,2.532856573643331,,,0.7824783177735134,0.8382555307984998
difficult,A5_two_layout_H0,3.0,27,9,0.8149541383966481,0.8249476713257209,0.7373174395271505,0.7853087660655513,0.8593051071071893,0.8895049000263994,0.2917957135466433,0.5555555555555556,0.037037037037037035,0.0,0.0,,1.1643778483072917,3.0,2.5289281089058218,,,0.7854454603726403,0.8389204281600653
difficult,A5_two_layout_H0,4.0,27,9,0.8150568386173868,0.8251155564738283,0.7373183998903023,0.7853090959393284,0.8593162912005119,0.8896261064708616,0.2917888519674924,0.5925925925925926,0.037037037037037035,0.0,0.0,,1.3088887532552083,3.1666666666666665,2.5281411366926947,,,0.7827652997940819,0.8390109983625751
difficult,A6_corrected_screened_greedy,0.0,27,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0
difficult,A6_corrected_screened_greedy,0.5,27,9,0.6891006055848783,0.7340741099484459,0.5500415651908971,0.6206028593091186,0.7719496052150514,0.8003530147177684,0.48130738576446286,0.1111111111111111,0.0,0.0,0.0,,0.0812530517578125,0.5,6.153615023474178,,,0.5852676402095174,0.7490612264834042
difficult,A6_corrected_screened_greedy,0.75,27,9,0.7243450138890585,0.7609178736874713,0.5935233424604713,0.6510700425062494,0.8058264802826046,0.8318586544366194,0.4250688540896796,0.25925925925925924,0.0,0.0,0.0,,0.13925679524739584,0.75,5.385733591438694,,,0.6332908775205224,0.7801197421167116
difficult,A6_corrected_screened_greedy,1.0,27,9,0.7524496031601958,0.7767462629345618,0.6445833727165649,0.7019142348988078,0.8253800774802018,0.8489143744698664,0.3694802605960711,0.4074074074074074,0.0,0.0,0.0,,0.20944722493489584,1.0,4.768450922849312,,,0.6645311546038085,0.8020211285198448
difficult,A6_corrected_screened_greedy,1.5,27,9,0.7881938309002691,0.7878723320344243,0.7064033755187504,0.7459547303502131,0.8486962347672129,0.8716499083552498,0.31321506461562765,0.48148148148148145,0.0,0.0,0.0,,0.4549001057942708,1.5,3.2745284390129363,,,0.7207539127705536,0.8269527166667416
difficult,A6_corrected_screened_greedy,2.0,27,9,0.806442926735791,0.8136013893755709,0.7339716615989101,0.7758150645849176,0.8576122004364051,0.8863159047098913,0.2952581898944434,0.5185185185185185,0.0,0.0,0.0,,0.7516530354817709,2.0,2.6576729410969553,,,0.7528080064989037,0.8290726620198792
difficult,A6_corrected_screened_greedy,2.5,27,9,0.8136788985403747,0.8194803013384913,0.7372042326287922,0.7848832228574503,0.8591715126213761,0.8885423021243507,0.2925858233873167,0.5555555555555556,0.037037037037037035,0.0,0.0,,0.9747517903645834,2.5,2.5647554841268185,,,0.7840406647790645,0.8383573813865457
difficult,A6_corrected_screened_greedy,3.0,27,9,0.8149504438907075,0.8249327064834455,0.7373173802087662,0.7853087200491236,0.8593049747455435,0.8895049000263994,0.29179552112127555,0.5555555555555556,0.037037037037037035,0.0,0.0,,1.168121337890625,3.0,2.546427893000846,,,0.782765252043853,0.8389281953120941
difficult,A6_corrected_screened_greedy,4.0,27,9,0.8150568386173868,0.8251155564738283,0.7373183998903023,0.7853090959393284,0.8593162912005119,0.8896261064708616,0.2917888519674924,0.5925925925925926,0.037037037037037035,0.0,0.0,,1.3088887532552083,3.1666666666666665,2.546427893000846,,,0.7841053800833611,0.8393461296804793
difficult,bounded_exact_complete_marginal,0.0,9,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0
difficult,bounded_exact_complete_marginal,0.5,9,7,0.5304842534909405,0.46893078830176294,0.3953657329881945,0.42261311408465585,0.6411992919216507,0.6702499991690867,0.6078254947853122,0.0,0.0,0.0,0.0,,0.026377360026041668,0.052083333333333336,1.9809769466387233,,,0.3969613468749479,0.6452970317393162
difficult,bounded_exact_complete_marginal,0.75,9,7,0.5304842534909405,0.46893078830176294,0.3953657329881945,0.42261311408465585,0.6411992919216507,0.6702499991690867,0.6078254947853122,0.0,0.0,0.0,0.0,,0.026377360026041668,0.052083333333333336,1.9809769466387233,,,0.3969613468749479,0.6452970317393162
difficult,bounded_exact_complete_marginal,1.0,9,7,0.5304842534909405,0.46893078830176294,0.3953657329881945,0.42261311408465585,0.6411992919216507,0.6702499991690867,0.6078254947853122,0.0,0.0,0.0,0.0,,0.026377360026041668,0.052083333333333336,1.9809769466387233,,,0.3969613468749479,0.6452970317393162
