factor_config_id,allocation_policy,mean_budget_pages_per_expert,burst_cap_pages_per_expert,layer,router_rank,expert_invocations,selected_pages_mean,selected_pages_median,selected_pages_p10,selected_pages_p90,expert_recovery_median,expert_recovery_p10
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_exact_combined_moe_oracle,768,1536,0,6,32,753.90625,748.5,574.2,956.0,0.999949936973805,0.9995828500281547
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_exact_combined_moe_oracle,768,1536,0,7,32,707.8125,700.5,499.1,947.0000000000001,0.9998351116663702,0.9992539663449593
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_exact_combined_moe_oracle,768,1536,0,8,32,695.46875,656.0,503.2,951.0,0.9998258637290697,0.9989521314507275
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_exact_combined_moe_oracle,768,1536,4,1,32,1098.71875,1122.5,975.5,1180.4,0.9996758848210878,0.9989203633695074
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_exact_combined_moe_oracle,768,1536,4,2,32,1016.5625,1012.0,927.8,1136.8,0.9992289400842117,0.9977745892157628
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_exact_combined_moe_oracle,768,1536,4,3,32,885.40625,884.0,768.0,1034.5,0.9977556304337514,0.9943243178769136
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_exact_combined_moe_oracle,768,1536,4,4,32,801.3125,768.0,731.0,911.6,0.9962569096879735,0.991606752228811
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_exact_combined_moe_oracle,768,1536,4,5,32,718.15625,719.5,621.0,793.8000000000001,0.9926544737407089,0.985196346728633
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_exact_combined_moe_oracle,768,1536,4,6,32,643.0625,647.0,530.6,766.9,0.9882488313671924,0.9743243013911829
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_exact_combined_moe_oracle,768,1536,4,7,32,527.125,524.0,404.6,608.7,0.9748567985944072,0.9379580003532504
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_exact_combined_moe_oracle,768,1536,4,8,32,449.84375,436.0,352.5,576.0,0.9706731480292197,0.9167133239942342
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_exact_combined_moe_oracle,768,1536,20,1,32,1040.84375,1069.5,924.8,1177.2,0.9994303885095446,0.9969679803244222
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_exact_combined_moe_oracle,768,1536,20,2,32,865.46875,887.5,730.0,973.0000000000001,0.9981537971257262,0.9930719431415487
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_exact_combined_moe_oracle,768,1536,20,3,32,858.46875,867.5,768.0,969.6,0.9972784380666926,0.9901974616492518
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_exact_combined_moe_oracle,768,1536,20,4,32,767.4375,768.0,709.0,873.9,0.9941202026451995,0.9862874199598572
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_exact_combined_moe_oracle,768,1536,20,5,32,723.3125,749.0,631.1,769.8,0.9917062393557875,0.9862486269692867
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_exact_combined_moe_oracle,768,1536,20,6,32,676.4375,710.0,576.0,766.4000000000001,0.9886430074412074,0.9779099261195234
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_exact_combined_moe_oracle,768,1536,20,7,32,619.59375,599.5,529.9,747.0,0.9860055064258659,0.9703474683803816
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_exact_combined_moe_oracle,768,1536,20,8,32,588.34375,576.0,485.1,714.8000000000001,0.9826570128902047,0.966891988831576
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_exact_combined_moe_oracle,768,1536,39,1,32,946.0625,963.0,769.5,1146.9,0.9995347523616968,0.9953712579560485
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_exact_combined_moe_oracle,768,1536,39,2,32,881.34375,887.0,768.0,1014.0,0.9987539493196758,0.9950655693424841
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_exact_combined_moe_oracle,768,1536,39,3,32,838.90625,824.5,749.0,993.4000000000001,0.9977432523606712,0.9930740155367004
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_exact_combined_moe_oracle,768,1536,39,4,32,794.0,764.5,686.5,929.8,0.9957429462590469,0.9930505997062334
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_exact_combined_moe_oracle,768,1536,39,5,32,730.0625,747.5,642.1,798.9000000000001,0.9949597247452902,0.985902710638987
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_exact_combined_moe_oracle,768,1536,39,6,32,712.90625,739.0,580.9,797.4,0.9921892165217492,0.984762639082086
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_exact_combined_moe_oracle,768,1536,39,7,32,655.75,675.5,497.7,762.5,0.9907297678297537,0.984153993423094
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_exact_combined_moe_oracle,768,1536,39,8,32,578.46875,576.0,432.5,723.8000000000001,0.986325582889424,0.9620301747719816
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,768,0,1,32,568.25,542.5,392.0,768.0,0.9992898041362022,0.996429352795762
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,768,0,2,32,514.5625,491.5,373.0,749.0,0.9985052776179149,0.9922469937460915
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,768,0,3,32,466.8125,476.0,362.2,583.2,0.9973449543103707,0.9904769774410779
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,768,0,4,32,386.4375,384.0,306.3,456.7,0.9935303393075787,0.9839194015159404
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,768,0,5,32,339.78125,337.0,237.4,452.70000000000005,0.9866220603871355,0.9732010393642889
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,768,0,6,32,324.34375,334.0,223.2,408.6,0.9845139964647871,0.95389636158153
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,768,0,7,32,249.75,249.5,148.2,361.50000000000006,0.9755874547546748,0.9244863941775434
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,768,0,8,32,216.6875,202.0,111.7,352.8,0.9640349455859412,0.924581255673573
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,768,4,1,32,718.3125,753.5,582.0,768.0,0.9940545432080254,0.9875264541591616
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,768,4,2,32,640.25,625.5,567.0,748.2,0.9906121735852964,0.9764174846847575
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,768,4,3,32,506.96875,508.0,384.0,629.1000000000001,0.9793575193503087,0.9433887745314936
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,768,4,4,32,403.5,384.0,297.4,503.1,0.9704931235980946,0.9171314379067856
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,768,4,5,32,299.5,302.5,184.2,384.0,0.9392686967453922,0.8224444290559731
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,768,4,6,32,237.96875,234.5,140.4,383.5,0.9093105202426025,0.8058085906924195
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,768,4,7,32,145.75,129.0,78.6,207.90000000000003,0.8328616925925338,0.6524317442694851
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,768,4,8,32,114.65625,96.5,43.7,211.20000000000005,0.8087459500920555,0.6180089802002289
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,768,20,1,32,663.96875,749.0,471.7,768.0,0.9918860453911663,0.9705380836951499
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,768,20,2,32,493.71875,549.0,305.4,612.7,0.9805043151052912,0.9341353478122786
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,768,20,3,32,488.6875,490.0,345.8,636.5,0.9723219747689411,0.9353183777851654
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,768,20,4,32,392.6875,384.0,295.1,517.0000000000001,0.9472508554643015,0.911591733529491
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,768,20,5,32,321.46875,330.0,234.4,394.7,0.9389195182310965,0.8765466559264349
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,768,20,6,32,287.125,314.0,156.1,384.0,0.9205787314740952,0.8309194664447844
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,768,20,7,32,223.25,206.0,117.4,329.9000000000001,0.8794010795933609,0.7865406304225088
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,768,20,8,32,196.5,191.0,92.4,294.3,0.8768211030856916,0.7633160521923379
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,768,39,1,32,585.59375,576.0,384.0,767.9,0.9953598823252567,0.9636325888186651
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,768,39,2,32,515.1875,537.0,377.7,642.5,0.987369861071522,0.9713091728703548
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,768,39,3,32,489.5,461.5,384.0,624.2,0.9869107138548169,0.9581802399415101
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,768,39,4,32,421.25,419.0,315.1,576.0,0.9706678239015953,0.94294169174156
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,768,39,5,32,326.71875,333.5,224.6,387.0,0.9475320884229095,0.870661185453399
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,768,39,6,32,299.34375,282.5,193.6,407.90000000000003,0.9266426849361356,0.831795365559613
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,768,39,7,32,246.71875,245.0,137.5,384.0,0.9381530790681734,0.8525490863214816
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,768,39,8,32,181.0,179.5,82.3,290.50000000000006,0.8723367539245811,0.7500242892618371
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1152,0,1,32,577.90625,542.5,392.0,795.0000000000001,0.9994414224296696,0.996429352795762
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1152,0,2,32,527.1875,499.0,373.0,749.0,0.9988623599786413,0.9922469937460915
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1152,0,3,32,457.25,432.0,362.2,583.0,0.9970968785338901,0.9904769774410779
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1152,0,4,32,381.03125,384.0,289.3,456.7,0.9934610707307399,0.9839194015159404
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1152,0,5,32,337.9375,337.0,237.4,452.70000000000005,0.9866220603871355,0.9732010393642889
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1152,0,6,32,324.1875,334.0,223.2,408.6,0.9842324401384188,0.9567275793142667
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1152,0,7,32,244.28125,243.0,137.8,381.90000000000003,0.9755874547546748,0.9244863941775434
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1152,0,8,32,217.40625,202.0,111.7,352.8,0.9640349455859412,0.924581255673573
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1152,4,1,32,764.84375,755.0,582.0,936.7,0.995924447425004,0.9875264541591616
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1152,4,2,32,641.1875,625.5,567.0,768.0,0.9905183122523575,0.9764174846847575
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1152,4,3,32,502.34375,493.0,384.0,629.1000000000001,0.9793575193503087,0.9433887745314936
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1152,4,4,32,393.09375,384.0,285.6,503.1,0.9703021584671079,0.9157134016806763
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1152,4,5,32,286.75,291.5,165.0,383.3,0.9369095055146616,0.8224444290559731
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1152,4,6,32,228.96875,234.5,82.80000000000001,374.0000000000001,0.8919869753211465,0.8058085906924195
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1152,4,7,32,144.5,129.0,74.4,207.90000000000003,0.8239857105898122,0.6442726348293343
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1152,4,8,32,104.3125,86.5,38.5,211.00000000000006,0.7817833258567088,0.6167723948466143
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1152,20,1,32,709.25,749.0,471.7,939.0,0.9928100978601058,0.9705380836951499
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1152,20,2,32,490.78125,551.0,299.3,612.7,0.9828896634744215,0.9263818809015604
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1152,20,3,32,471.5,490.0,345.6,585.0,0.9715254567045257,0.9353183777851654
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1152,20,4,32,392.84375,384.0,295.1,517.0000000000001,0.9477240653224192,0.911591733529491
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1152,20,5,32,311.09375,312.5,196.0,394.7,0.935476171463415,0.8738906303481736
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1152,20,6,32,278.0625,271.5,156.1,384.0,0.9189644086823606,0.8309194664447844
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1152,20,7,32,226.9375,223.0,117.4,329.9000000000001,0.8809361379524072,0.7865406304225088
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1152,20,8,32,186.21875,182.0,75.3,277.20000000000005,0.8748237388700273,0.7395770218621687
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1152,39,1,32,595.28125,576.0,384.0,768.0,0.9955039398922354,0.9636325888186651
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1152,39,2,32,511.5625,537.0,377.7,631.7,0.987369861071522,0.9713091728703548
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1152,39,3,32,491.34375,461.5,384.0,624.2,0.9869107138548169,0.9585659489008299
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1152,39,4,32,419.1875,419.0,315.1,576.0,0.9706678239015953,0.94294169174156
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1152,39,5,32,326.71875,333.5,224.6,387.0,0.9475320884229095,0.870661185453399
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1152,39,6,32,299.5,282.5,193.6,407.90000000000003,0.9266426849361356,0.831795365559613
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1152,39,7,32,246.71875,245.0,137.5,384.0,0.9381530790681734,0.8525490863214816
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1152,39,8,32,174.3125,162.5,82.3,289.30000000000007,0.8723367539245811,0.7500242892618371
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1536,0,1,32,577.90625,542.5,392.0,795.0000000000001,0.9994414224296696,0.996429352795762
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1536,0,2,32,527.1875,499.0,373.0,749.0,0.9988623599786413,0.9922469937460915
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1536,0,3,32,457.25,432.0,362.2,583.0,0.9970968785338901,0.9904769774410779
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1536,0,4,32,381.03125,384.0,289.3,456.7,0.9934610707307399,0.9839194015159404
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1536,0,5,32,337.9375,337.0,237.4,452.70000000000005,0.9866220603871355,0.9732010393642889
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1536,0,6,32,324.1875,334.0,223.2,408.6,0.9842324401384188,0.9567275793142667
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1536,0,7,32,244.28125,243.0,137.8,381.90000000000003,0.9755874547546748,0.9244863941775434
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1536,0,8,32,217.40625,202.0,111.7,352.8,0.9640349455859412,0.924581255673573
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1536,4,1,32,764.9375,755.0,582.0,936.7,0.995924447425004,0.9875264541591616
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1536,4,2,32,641.1875,625.5,567.0,768.0,0.9905183122523575,0.9764174846847575
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1536,4,3,32,502.34375,493.0,384.0,629.1000000000001,0.9793575193503087,0.9433887745314936
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1536,4,4,32,393.09375,384.0,285.6,503.1,0.9703021584671079,0.9157134016806763
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1536,4,5,32,286.75,291.5,165.0,383.3,0.9369095055146616,0.8224444290559731
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1536,4,6,32,228.96875,234.5,82.80000000000001,374.0000000000001,0.8919869753211465,0.8058085906924195
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1536,4,7,32,144.5,129.0,74.4,207.90000000000003,0.8239857105898122,0.6442726348293343
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1536,4,8,32,104.3125,86.5,38.5,211.00000000000006,0.7817833258567088,0.6167723948466143
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1536,20,1,32,709.25,749.0,471.7,939.0,0.9928100978601058,0.9705380836951499
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1536,20,2,32,490.78125,551.0,299.3,612.7,0.9828896634744215,0.9263818809015604
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1536,20,3,32,471.5,490.0,345.6,585.0,0.9715254567045257,0.9353183777851654
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1536,20,4,32,392.84375,384.0,295.1,517.0000000000001,0.9477240653224192,0.911591733529491
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1536,20,5,32,311.09375,312.5,196.0,394.7,0.935476171463415,0.8738906303481736
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1536,20,6,32,278.0625,271.5,156.1,384.0,0.9189644086823606,0.8309194664447844
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1536,20,7,32,226.9375,223.0,117.4,329.9000000000001,0.8809361379524072,0.7865406304225088
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1536,20,8,32,186.21875,182.0,75.3,277.20000000000005,0.8748237388700273,0.7395770218621687
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1536,39,1,32,595.28125,576.0,384.0,768.0,0.9955039398922354,0.9636325888186651
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1536,39,2,32,511.5625,537.0,377.7,631.7,0.987369861071522,0.9713091728703548
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1536,39,3,32,491.34375,461.5,384.0,624.2,0.9869107138548169,0.9585659489008299
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1536,39,4,32,419.1875,419.0,315.1,576.0,0.9706678239015953,0.94294169174156
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1536,39,5,32,326.71875,333.5,224.6,387.0,0.9475320884229095,0.870661185453399
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1536,39,6,32,299.5,282.5,193.6,407.90000000000003,0.9266426849361356,0.831795365559613
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1536,39,7,32,246.71875,245.0,137.5,384.0,0.9381530790681734,0.8525490863214816
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1536,39,8,32,174.3125,162.5,82.3,289.30000000000007,0.8723367539245811,0.7500242892618371
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,768,0,1,32,660.65625,647.0,541.3,768.0,0.9998667209083605,0.9995847571963101
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,768,0,2,32,663.65625,687.5,494.5,768.0,0.9997840617025678,0.9984712289768829
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,768,0,3,32,648.21875,660.0,512.0,768.0,0.9997111215199173,0.9982875132207887
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,768,0,4,32,596.0,612.0,480.2,725.8000000000001,0.9994590446733814,0.9979153944148157
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,768,0,5,32,547.65625,544.5,430.9,666.4000000000001,0.9986942661764763,0.99681681356168
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,768,0,6,32,555.75,563.0,410.0,747.0,0.9984069448571733,0.9961254002244415
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,768,0,7,32,484.625,480.0,384.0,621.9000000000001,0.9975804526465599,0.9905285498858355
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,768,0,8,32,448.6875,421.5,299.3,623.8000000000001,0.9960450781399135,0.989778175783996
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,768,4,1,32,763.875,768.0,749.0,768.0,0.9960789565154449,0.9919223860550943
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,768,4,2,32,757.34375,768.0,730.3,768.0,0.9951635186577656,0.9899821192265037
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,768,4,3,32,720.65625,749.0,621.8,768.0,0.9937320647994707,0.984716385056308
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,768,4,4,32,659.65625,670.0,576.0,766.1,0.9923302736741282,0.9832843621633182
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,768,4,5,32,571.875,576.0,489.2,653.1000000000001,0.9844327899773537,0.9583663096880555
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,768,4,6,32,452.25,439.0,360.3,574.3000000000001,0.9700810666443038,0.9381848312359535
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,768,4,7,32,378.625,384.0,312.3,463.1,0.9417218878357044,0.9143440956248446
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,768,4,8,32,299.4375,303.0,166.0,384.0,0.9315924072346675,0.8650645790421773
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,768,20,1,32,731.53125,768.0,608.0,768.0,0.9935837499373779,0.9873894909109519
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,768,20,2,32,683.90625,739.0,549.3,768.0,0.9937322135020688,0.9757162993294629
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,768,20,3,32,675.4375,707.5,557.1,768.0,0.9932129933272852,0.9687814627388588
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,768,20,4,32,606.9375,611.5,498.3,729.9,0.9859088158267666,0.9681911374941321
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,768,20,5,32,550.9375,576.0,449.0,631.6,0.9737261504803029,0.9659562788948466
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,768,20,6,32,504.5,527.0,388.7,576.0,0.9712068273254131,0.9535373599870882
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,768,20,7,32,459.375,446.0,384.0,576.0,0.9689371621083858,0.935561046816455
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,768,20,8,32,391.65625,384.0,298.8,488.6000000000001,0.9426813236304847,0.921519915424586
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,768,39,1,32,719.96875,749.0,583.1,768.0,0.9975732021864961,0.9891707706296125
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,768,39,2,32,693.1875,729.0,578.8,768.0,0.9956578900751534,0.9926561694258802
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,768,39,3,32,675.1875,690.5,578.7,768.0,0.9943110289558188,0.9860415444262476
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,768,39,4,32,624.875,623.0,535.9,747.0,0.9897331167095433,0.9833475944556693
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,768,39,5,32,544.53125,565.0,452.7,627.7,0.9854894823084632,0.9696518004278437
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,768,39,6,32,513.15625,521.0,384.0,635.4,0.9795992196645172,0.9350072430099344
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,768,39,7,32,464.0625,463.5,339.8,576.0,0.9730009884217711,0.9406777763229596
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,768,39,8,32,368.59375,384.0,242.1,461.90000000000003,0.9436854477137204,0.8919642231156714
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,1152,0,1,32,700.0,646.5,496.2,941.8,0.9999452943381142,0.9993271727761909
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,1152,0,2,32,707.8125,679.0,491.4,993.1000000000001,0.9998491479550893,0.9994511394653923
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,1152,0,3,32,638.40625,630.0,512.0,765.4000000000001,0.9996156405841476,0.998165011945478
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,1152,0,4,32,579.5625,582.0,430.5,725.8000000000001,0.9993225792696216,0.997894512326988
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,1152,0,5,32,541.40625,554.5,423.7,676.1,0.9986820811482511,0.9964017820441704
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,1152,0,6,32,537.21875,540.0,399.2,681.5,0.9982140015102934,0.9948750048068646
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,1152,0,7,32,467.3125,454.5,338.8,576.0,0.9970702864470611,0.9874460306092974
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,1152,0,8,32,433.65625,405.5,299.3,623.8000000000001,0.9949752315206828,0.9879078825905606
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,576,1152,4,1,32,935.4375,958.5,771.7,1047.0,0.998705607838493,0.9965190349359411
