factor_config_id,physical_budget_pages,solver,factor_family,tail_rank,exact_rank,total_rank,encoding,hadamard_rotated,geometry_ceiling,factor_payload_bytes,combined_metadata_bpw,selector_compute_macs_max,recovery_p10,recovery_median,recovery_p90,retention_p10,retention_median,retention_p90,gap_p10,gap_median,gap_p90,geometry_gate_pass,compute_gate_pass,metadata_gate_pass
exact_proxy_plus_eigh_tail_tail4_exact4_fp32,768,two_seed_coordinate_plus_local_repair,exact_proxy_plus_eigh_tail,4,4,8,fp32,False,True,32768,0.09117635091145833,834560,0.9621458677491374,0.9813666209580483,0.9998213079217747,0.9989928901258698,1.000220263412786,1.0031197879202027,-0.0009801136966790525,0.00021854152071731914,0.0030505430083659587,True,True,True
exact_proxy_plus_eigh_tail_tail8_exact4_fp32,384,two_seed_coordinate_plus_local_repair,exact_proxy_plus_eigh_tail,8,4,12,fp32,False,True,49152,0.132843017578125,1214464,0.8591984369706409,0.925752842125778,0.9944180530024159,0.9860247852944571,0.9963379736713976,1.0003743685793203,-0.012755545310420044,-0.0033680375437643573,0.000361100496518253,True,True,True
exact_proxy_plus_eigh_tail_tail8_exact4_fp32,576,two_seed_coordinate_plus_local_repair,exact_proxy_plus_eigh_tail,8,4,12,fp32,False,True,49152,0.132843017578125,1214464,0.9255835333488648,0.960773460236222,0.9990318596293127,0.996592608660946,0.999985645958355,1.0056672616001912,-0.003234908246861212,-1.4326862272318053e-05,0.0054436083364262314,True,True,True
exact_proxy_plus_eigh_tail_tail8_exact4_fp32,768,two_seed_coordinate_plus_local_repair,exact_proxy_plus_eigh_tail,8,4,12,fp32,False,True,49152,0.132843017578125,1214464,0.961582964747605,0.9803436820102439,0.9998004219979697,0.9989435541476477,1.0000262998978187,1.0035287102180492,-0.0010281657486074236,2.6277823344411644e-05,0.0034619988981644976,True,True,True
joint_eigh_tail16_exact0_fp32,384,two_seed_coordinate_plus_local_repair,joint_eigh,16,0,16,fp32,False,True,65536,0.17450968424479166,1594368,0.8620074628657558,0.9262635684856907,0.9951123607880756,0.9848283085361833,0.9966419260254243,1.0007792713638335,-0.01402527556167048,-0.002976548174070448,0.000765135611311975,True,False,True
joint_eigh_tail16_exact0_fp32,576,two_seed_coordinate_plus_local_repair,joint_eigh,16,0,16,fp32,False,True,65536,0.17450968424479166,1594368,0.9243176207487739,0.9620199234104028,0.9990417167988959,0.9963628974351921,0.9999872823107977,1.0048759491669579,-0.003400616130860912,-1.2454340097667327e-05,0.004450151590388196,True,False,True
joint_eigh_tail16_exact0_fp32,768,two_seed_coordinate_plus_local_repair,joint_eigh,16,0,16,fp32,False,True,65536,0.17450968424479166,1594368,0.9619419789481469,0.9803660680930679,0.9998278507487972,0.9994493089897463,1.0001616460000498,1.004139227303673,-0.000542741340065267,0.00015511439652049486,0.004044502868713118,True,False,True
joint_eigh_tail16_exact0_int4_per_row,384,two_seed_coordinate_plus_local_repair,joint_eigh,16,0,16,int4_per_row,False,False,10244,0.033894856770833336,1594368,0.8538993543525812,0.9245131205795455,0.9940912521547661,0.9766148575765357,0.9936721640057627,1.0000986524778142,-0.020653223945069472,-0.005383881458678297,9.548832528243383e-05,False,False,True
joint_eigh_tail16_exact0_int4_per_row,576,two_seed_coordinate_plus_local_repair,joint_eigh,16,0,16,int4_per_row,False,False,10244,0.033894856770833336,1594368,0.9221352562208159,0.9598040759260701,0.9991752527883904,0.9937964730489409,0.9996179962098598,1.001807106551789,-0.005822218088647979,-0.0003531048464475717,0.00167515667492606,True,False,True
joint_eigh_tail16_exact0_int4_per_row,768,two_seed_coordinate_plus_local_repair,joint_eigh,16,0,16,int4_per_row,False,False,10244,0.033894856770833336,1594368,0.9624029021975371,0.9803040911520686,0.9998875939258749,0.9984636775543968,1.0001538804212122,1.00352073479027,-0.0014896050124484804,0.00014782786153200167,0.0034228971278836844,True,False,True
joint_eigh_tail16_exact0_int4_per_row_hadamard,384,two_seed_coordinate_plus_local_repair,joint_eigh,16,0,16,int4_per_row,True,False,10244,0.033894856770833336,1594368,0.8554763282169701,0.9248040888963628,0.9943760934891268,0.9796566827444151,0.9939693131897928,1.0002842595416703,-0.01799392243938853,-0.005531650682805256,0.000280797463707283,False,False,True
joint_eigh_tail16_exact0_int4_per_row_hadamard,576,two_seed_coordinate_plus_local_repair,joint_eigh,16,0,16,int4_per_row,True,False,10244,0.033894856770833336,1594368,0.9201846344934064,0.9605897532589854,0.9990087878680125,0.9934573051674783,0.9993906478546195,1.0037881700971452,-0.006037047017135654,-0.0006045587944143449,0.00358145541824737,True,False,True
joint_eigh_tail16_exact0_int4_per_row_hadamard,768,two_seed_coordinate_plus_local_repair,joint_eigh,16,0,16,int4_per_row,True,False,10244,0.033894856770833336,1594368,0.9607787419698672,0.9809538633870089,0.9998859768917663,0.998245921272685,1.0000234132206707,1.0029570844966083,-0.0017017866356422216,2.3302833087379682e-05,0.002870601358444525,True,False,True
joint_eigh_tail16_exact0_int8_per_row,384,two_seed_coordinate_plus_local_repair,joint_eigh,16,0,16,int8_per_row,False,False,18436,0.054728190104166664,1594368,0.8578281819857895,0.9284937758488483,0.9945574352719931,0.9830825213264816,0.9963822401933974,1.0015467026915021,-0.015886149431017738,-0.0033180805028536486,0.001443010020436009,True,False,True
joint_eigh_tail16_exact0_int8_per_row,576,two_seed_coordinate_plus_local_repair,joint_eigh,16,0,16,int8_per_row,False,False,18436,0.054728190104166664,1594368,0.9235223385365722,0.9618329912961086,0.9990353778136053,0.9967413935363397,1.0000233491506645,1.0047243642475185,-0.0030465693492412347,2.3347451589383894e-05,0.0044993399175841334,True,False,True
joint_eigh_tail16_exact0_int8_per_row,768,two_seed_coordinate_plus_local_repair,joint_eigh,16,0,16,int8_per_row,False,False,18436,0.054728190104166664,1594368,0.9621485475732452,0.9806392171878738,0.9998361351918558,0.9996568837765846,1.0003811809643524,1.003626361862721,-0.00033347085612003277,0.0003730904540414359,0.003520248201003762,True,False,True
joint_eigh_tail32_exact0_fp32,384,two_seed_coordinate_plus_local_repair,joint_eigh,32,0,32,fp32,False,True,131072,0.3411763509114583,3113984,0.8604091244784412,0.9256424674570367,0.9945583033787022,0.98423025175145,0.9967207646246453,1.0027764205996126,-0.014408939723930425,-0.002998081878812897,0.002425028225921389,True,False,True
joint_eigh_tail32_exact0_fp32,576,two_seed_coordinate_plus_local_repair,joint_eigh,32,0,32,fp32,False,True,131072,0.3411763509114583,3113984,0.9241718209816073,0.9608718256112309,0.9989991709864853,0.9975318680303066,1.000000272346341,1.0050747023412754,-0.002321387617171377,2.723410297278406e-07,0.00470638850161216,True,False,True
joint_eigh_tail32_exact0_fp32,768,two_seed_coordinate_plus_local_repair,joint_eigh,32,0,32,fp32,False,True,131072,0.3411763509114583,3113984,0.9618265512821337,0.9809050671168215,0.9998355520571314,0.9996892648599683,1.000536879659693,1.0037059300819122,-0.00030421576093198066,0.0005243690360287045,0.0036101666420830904,True,False,True
joint_eigh_tail32_exact0_int4_per_row_hadamard,384,two_seed_coordinate_plus_local_repair,joint_eigh,32,0,32,int4_per_row,True,False,18436,0.054728190104166664,3113984,0.8569884512914218,0.9239410250219569,0.9940390487267532,0.9813931895498532,0.9937422090287568,0.9999287207546039,-0.01702996018531957,-0.005955977016266933,-7.091718918872365e-05,False,False,True
joint_eigh_tail32_exact0_int4_per_row_hadamard,576,two_seed_coordinate_plus_local_repair,joint_eigh,32,0,32,int4_per_row,True,False,18436,0.054728190104166664,3113984,0.923676096552127,0.9596737647583418,0.9989365493114676,0.9949396830809791,0.9996200691382715,1.0028841929799395,-0.004785780859506161,-0.0003610191281516739,0.0027711392874168353,True,False,True
joint_eigh_tail32_exact0_int4_per_row_hadamard,768,two_seed_coordinate_plus_local_repair,joint_eigh,32,0,32,int4_per_row,True,False,18436,0.054728190104166664,3113984,0.9612837829826726,0.979686520354636,0.9998327113454573,0.998283145809661,1.0,1.0022346474783468,-0.0016747469389658096,0.0,0.0021837451775040158,True,False,True
joint_eigh_tail32_exact0_int8_per_row,384,two_seed_coordinate_plus_local_repair,joint_eigh,32,0,32,int8_per_row,False,False,34820,0.09639485677083333,3113984,0.862061044097494,0.9270828117071286,0.9944480421070544,0.9841603848391917,0.9969161949490538,1.0005633500584066,-0.015011031268669406,-0.0028171380644768096,0.0005574017532466808,True,False,True
joint_eigh_tail32_exact0_int8_per_row,576,two_seed_coordinate_plus_local_repair,joint_eigh,32,0,32,int8_per_row,False,False,34820,0.09639485677083333,3113984,0.926736272083919,0.9614928347077654,0.998972283841941,0.9981476056519829,1.0000169133651982,1.0054175757514625,-0.0017605804825652658,1.691266911663103e-05,0.0050511841501528895,True,False,True
joint_eigh_tail32_exact0_int8_per_row,768,two_seed_coordinate_plus_local_repair,joint_eigh,32,0,32,int8_per_row,False,False,34820,0.09639485677083333,3113984,0.9621045639168408,0.9806666606812862,0.9998283427856285,0.9992236117643946,1.0006450481727984,1.0034204634934996,-0.0007491720484042118,0.0006367808833760424,0.0033202295281147716,True,False,True
joint_eigh_tail4_exact0_fp32,384,two_seed_coordinate_plus_local_repair,joint_eigh,4,0,4,fp32,False,True,16384,0.049509684244791664,454656,0.8585475453612782,0.921992617721599,0.9945951875624388,0.9819402261727145,0.9945245940387054,1.0003040870727729,-0.015913789714440126,-0.005040554720915025,0.00029021173436523124,False,True,True
joint_eigh_tail4_exact0_fp32,576,two_seed_coordinate_plus_local_repair,joint_eigh,4,0,4,fp32,False,True,16384,0.049509684244791664,454656,0.9209360669749124,0.9604978818355655,0.9990400430485492,0.9946003967509426,0.9994370885112374,1.0045954954206318,-0.005076371096715526,-0.0005328799578080412,0.004271617575469235,True,True,True
joint_eigh_tail4_exact0_fp32,768,two_seed_coordinate_plus_local_repair,joint_eigh,4,0,4,fp32,False,True,16384,0.049509684244791664,454656,0.9614263110562922,0.9796969569296496,0.9998027502045084,0.9988279129355032,1.0,1.0027786349789944,-0.001142554649613081,0.0,0.0027052413157520943,True,True,True
joint_eigh_tail8_exact0_fp32,384,two_seed_coordinate_plus_local_repair,joint_eigh,8,0,8,fp32,False,True,32768,0.09117635091145833,834560,0.8577730196113705,0.924681444856742,0.9947229855500551,0.9839211505655655,0.9959300146539134,1.00000935956048,-0.014149472748575719,-0.003996686107681224,9.331343159902139e-06,True,True,True
joint_eigh_tail8_exact0_fp32,576,two_seed_coordinate_plus_local_repair,joint_eigh,8,0,8,fp32,False,True,32768,0.09117635091145833,834560,0.9238024453515892,0.9608954251287543,0.9990610293793648,0.9955405242637381,0.999863412284102,1.0041758096757625,-0.004354172429701575,-0.00013644516282096397,0.003986369210893593,True,True,True
joint_eigh_tail8_exact0_fp32,768,two_seed_coordinate_plus_local_repair,joint_eigh,8,0,8,fp32,False,True,32768,0.09117635091145833,834560,0.9602180414168899,0.9803794194545303,0.9998157771901348,0.9993163008655344,1.0001084831515417,1.0033328211681611,-0.0006652148393642364,0.00010724890385616082,0.003242429999714892,True,True,True
joint_eigh_tail8_exact0_int4_per_row_hadamard,384,two_seed_coordinate_plus_local_repair,joint_eigh,8,0,8,int4_per_row,True,False,6148,0.023478190104166668,834560,0.8545312268015267,0.9227382096504998,0.9946639693672653,0.9771167761041227,0.9942839609706438,1.0002915613958479,-0.020034248034217956,-0.005579316183559113,0.0002892459668901071,False,True,True
joint_eigh_tail8_exact0_int4_per_row_hadamard,576,two_seed_coordinate_plus_local_repair,joint_eigh,8,0,8,int4_per_row,True,False,6148,0.023478190104166668,834560,0.9221832983483005,0.9597520672552989,0.9991112057354782,0.9941398056006053,0.9996374358595654,1.0043154621649355,-0.005551980013687219,-0.00034918264857164427,0.004158018265724397,True,True,True
joint_eigh_tail8_exact0_int4_per_row_hadamard,768,two_seed_coordinate_plus_local_repair,joint_eigh,8,0,8,int4_per_row,True,False,6148,0.023478190104166668,834560,0.9610681184946213,0.980219086675148,0.999891831387215,0.9980387020141485,1.0,1.0023095409024267,-0.0019077217995080219,0.0,0.002193269500005136,True,True,True
joint_eigh_tail8_exact0_int8_per_row,384,two_seed_coordinate_plus_local_repair,joint_eigh,8,0,8,int8_per_row,False,False,10244,0.033894856770833336,834560,0.8574969601334409,0.9241660126237266,0.994327469790474,0.9835278465651293,0.996066611691027,1.000229591724583,-0.014425221458428526,-0.0037255798838304877,0.00020345535922263773,True,True,True
joint_eigh_tail8_exact0_int8_per_row,576,two_seed_coordinate_plus_local_repair,joint_eigh,8,0,8,int8_per_row,False,False,10244,0.033894856770833336,834560,0.924431716339906,0.9614182397919179,0.9990187029294579,0.9971042086620596,0.9999261404204972,1.0033667714876047,-0.0027908843467529644,-7.371972641601054e-05,0.0031635192354922334,True,True,True
joint_eigh_tail8_exact0_int8_per_row,768,two_seed_coordinate_plus_local_repair,joint_eigh,8,0,8,int8_per_row,False,False,10244,0.033894856770833336,834560,0.9613538636712696,0.9806779886731154,0.9998277615887929,0.9993133867997147,1.000306610037302,1.0034585952560495,-0.0006693794641996262,0.00030312163635226597,0.0033684931140389963,True,True,True
joint_pivoted_cholesky_tail16_exact0_fp32,384,two_seed_coordinate_plus_local_repair,joint_pivoted_cholesky,16,0,16,fp32,False,True,65536,0.17450968424479166,1594368,0.8567777468687892,0.9244607139878497,0.9945957493476196,0.9813510174435051,0.9952124714420849,1.000174312889838,-0.016723654827864688,-0.0043712984838297775,0.00017377632109021344,True,False,True
joint_pivoted_cholesky_tail16_exact0_fp32,576,two_seed_coordinate_plus_local_repair,joint_pivoted_cholesky,16,0,16,fp32,False,True,65536,0.17450968424479166,1594368,0.9243063254708624,0.9608131929043066,0.999023197391433,0.99677609763352,0.9999593276990708,1.004683810886895,-0.0030143346760959974,-4.067051283629386e-05,0.004428286791626147,True,False,True
joint_pivoted_cholesky_tail16_exact0_fp32,768,two_seed_coordinate_plus_local_repair,joint_pivoted_cholesky,16,0,16,fp32,False,True,65536,0.17450968424479166,1594368,0.9625664735567616,0.9807599274516143,0.9998904644510095,0.9989573695783407,1.0001193307202245,1.0035512226933112,-0.0010118962613993032,0.00011643137685291016,0.0034349428967107355,True,False,True
joint_pivoted_cholesky_tail32_exact0_fp32,384,two_seed_coordinate_plus_local_repair,joint_pivoted_cholesky,32,0,32,fp32,False,True,131072,0.3411763509114583,3113984,0.8607279839674921,0.927906425079141,0.994740537921279,0.9838505822761414,0.9962387568952542,1.0005993391826864,-0.014250878243536146,-0.003595849960942421,0.0005629316572199901,True,False,True
joint_pivoted_cholesky_tail32_exact0_fp32,576,two_seed_coordinate_plus_local_repair,joint_pivoted_cholesky,32,0,32,fp32,False,True,131072,0.3411763509114583,3113984,0.9236584332767567,0.9611327757869025,0.9991263526043078,0.9956628281734514,0.9999176903461813,1.0043492433269086,-0.004047179833366043,-8.16621808236162e-05,0.004119810684725025,True,False,True
joint_pivoted_cholesky_tail32_exact0_fp32,768,two_seed_coordinate_plus_local_repair,joint_pivoted_cholesky,32,0,32,fp32,False,True,131072,0.3411763509114583,3113984,0.9608816089982174,0.9800207203048372,0.9998350710869344,0.9990299051902773,1.0001375169587414,1.0029110392314717,-0.0009411059150791433,0.00013494150770088087,0.002861169648092199,True,False,True
joint_pivoted_cholesky_tail4_exact0_fp32,384,two_seed_coordinate_plus_local_repair,joint_pivoted_cholesky,4,0,4,fp32,False,True,16384,0.049509684244791664,454656,0.858837636096563,0.923914136835145,0.9946932084880773,0.9817403141641121,0.9950092401161283,1.000632251901139,-0.015477661483378478,-0.004403602196961787,0.0006186487583644611,True,True,True
joint_pivoted_cholesky_tail4_exact0_fp32,576,two_seed_coordinate_plus_local_repair,joint_pivoted_cholesky,4,0,4,fp32,False,True,16384,0.049509684244791664,454656,0.9232687276574061,0.9605831540311431,0.9991349280196304,0.9948717740959558,0.999990948269418,1.0025443701782721,-0.004816628207163198,-9.034591133438852e-06,0.002466198079276774,True,True,True
joint_pivoted_cholesky_tail4_exact0_fp32,768,two_seed_coordinate_plus_local_repair,joint_pivoted_cholesky,4,0,4,fp32,False,True,16384,0.049509684244791664,454656,0.9619617325113409,0.9799121387434471,0.9998820739412716,0.9986261948873584,1.0002597395081692,1.0037022853715463,-0.0013310279634439978,0.0002588389245240519,0.0036128579177403313,True,True,True
joint_pivoted_cholesky_tail8_exact0_fp32,384,two_seed_coordinate_plus_local_repair,joint_pivoted_cholesky,8,0,8,fp32,False,True,32768,0.09117635091145833,834560,0.8603773472817606,0.9247649564496019,0.9943596350712895,0.9856243653898021,0.9964734151236075,1.000797644497229,-0.012716823938372078,-0.0033408562516402673,0.0007935868398546214,True,True,True
joint_pivoted_cholesky_tail8_exact0_fp32,576,two_seed_coordinate_plus_local_repair,joint_pivoted_cholesky,8,0,8,fp32,False,True,32768,0.09117635091145833,834560,0.9246361621662352,0.961443369700484,0.9990809826872986,0.9953577024565887,0.9998944120094162,1.0053807222209177,-0.004389655432551587,-0.00010356332322769557,0.005087650956126467,True,True,True
joint_pivoted_cholesky_tail8_exact0_fp32,768,two_seed_coordinate_plus_local_repair,joint_pivoted_cholesky,8,0,8,fp32,False,True,32768,0.09117635091145833,834560,0.9623037730522722,0.9798096722674213,0.9998783794358918,0.9990193963775115,1.0002590365273945,1.0033410504074594,-0.0009595967733702748,0.0002560893855587665,0.0032386360705208626,True,True,True
