injection_mode,route_mode,injection_layer,mean_budget_pages_per_expert,charged_bpw,alpha,requests,sequence_tokens,hidden_mse,rmsnorm_normalized_mse,cosine_distance,router_logit_kl,route_membership_change_fraction,router_mass_churn
pre_residual_routed_replacement,fully_frozen,1,768,1.0234781901041665,1.0,3,44,1.5434766994040025e-05,0.00013750472707401587,6.200168490042517e-05,0.00010058501260828426,0.1590909090909091,0.01745680616451364
pre_residual_routed_replacement,fully_frozen,1,768,1.0234781901041665,2.0,3,44,1.5174873993989928e-05,0.000132474749593286,6.158416179542391e-05,9.25491044213269e-05,0.11363636363636363,0.011878674124407977
pre_residual_routed_replacement,fully_frozen,1,768,1.0234781901041665,4.0,3,44,1.6909096013958706e-05,0.00014549016198167148,6.825317080569074e-05,9.811329758515553e-05,0.11363636363636363,0.012415411612352436
pre_residual_routed_replacement,fully_frozen,4,384,0.5234781901041666,0.125,3,44,1.5767528860909476e-05,0.0001432083835371156,6.382407362871192e-05,9.698318168672911e-05,0.13636363636363635,0.015122232819870551
pre_residual_routed_replacement,fully_frozen,4,384,0.5234781901041666,0.25,3,44,1.58401502687866e-05,0.00014289469210783046,6.306396081755639e-05,9.483756528050048e-05,0.1590909090909091,0.015693942266844466
pre_residual_routed_replacement,fully_frozen,4,384,0.5234781901041666,0.5,3,44,1.7308893689005345e-05,0.00016923826816607872,7.001034107741292e-05,9.82917669691349e-05,0.13636363636363635,0.013961414730292538
pre_residual_routed_replacement,fully_frozen,4,384,0.5234781901041666,1.0,3,44,1.9226851533589567e-05,0.0001801617119251266,7.766606787214878e-05,0.00010006806047531705,0.11363636363636363,0.012919625300302178
pre_residual_routed_replacement,fully_frozen,4,384,0.5234781901041666,2.0,3,44,2.154884951850859e-05,0.00020334466132371394,8.780705569011197e-05,0.00010304025081946261,0.11363636363636363,0.012217435240694718
pre_residual_routed_replacement,fully_frozen,4,384,0.5234781901041666,4.0,3,44,3.473097046935436e-05,0.0003205436134579164,0.00014028798266126706,0.0001165907612591208,0.09090909090909091,0.013898670482923536
pre_residual_routed_replacement,fully_frozen,4,576,0.7734781901041666,0.125,3,44,1.6531951230676483e-05,0.00015474182226407694,6.707056917157339e-05,0.00010009721749768497,0.09090909090909091,0.010360981952169113
pre_residual_routed_replacement,fully_frozen,4,576,0.7734781901041666,0.25,3,44,1.6278000214016558e-05,0.00015155936119139461,6.564248233414949e-05,9.871522601197463e-05,0.11363636363636363,0.012410815492646216
pre_residual_routed_replacement,fully_frozen,4,576,0.7734781901041666,0.5,3,44,1.5929650928114825e-05,0.0001496907072364232,6.448720129132143e-05,9.903205954259168e-05,0.13636363636363635,0.013375570344430422
pre_residual_routed_replacement,fully_frozen,4,576,0.7734781901041666,1.0,3,44,1.6036650309429618e-05,0.00015549656769904495,6.511660724005512e-05,0.00010141304684512051,0.09090909090909091,0.011180778216999395
pre_residual_routed_replacement,fully_frozen,4,576,0.7734781901041666,2.0,3,44,1.637135418067456e-05,0.0001490675114016781,6.63456794250142e-05,9.839124931489562e-05,0.13636363636363635,0.015915291913149623
pre_residual_routed_replacement,fully_frozen,4,576,0.7734781901041666,4.0,3,44,2.1758301792053977e-05,0.00021217971038850055,8.830288650111717e-05,0.00010676053945358947,0.11363636363636363,0.011665208869434597
pre_residual_routed_replacement,fully_frozen,4,749,0.9987386067708334,0.125,3,44,1.6851664913598473e-05,0.0001659161190435188,6.839260995367893e-05,9.939512867314825e-05,0.09090909090909091,0.011603221504604477
pre_residual_routed_replacement,fully_frozen,4,749,0.9987386067708334,0.25,3,44,1.6394232752438917e-05,0.00015444043811978412,6.639066996998556e-05,9.814949006716565e-05,0.11363636363636363,0.012719058510524921
pre_residual_routed_replacement,fully_frozen,4,749,0.9987386067708334,0.5,3,44,1.5162120248455516e-05,0.00013560566602910447,6.140359186093428e-05,9.620706971767476e-05,0.11363636363636363,0.012520502569141827
pre_residual_routed_replacement,fully_frozen,4,749,0.9987386067708334,1.0,3,44,1.723600353319522e-05,0.0001706551490028186,6.974797004046846e-05,9.733933632607781e-05,0.1590909090909091,0.01547801300303528
pre_residual_routed_replacement,fully_frozen,4,749,0.9987386067708334,2.0,3,44,1.626512819412214e-05,0.00016195410389682866,6.607677099618433e-05,0.00010173371476723329,0.13636363636363635,0.014244527723412413
pre_residual_routed_replacement,fully_frozen,4,749,0.9987386067708334,4.0,3,44,1.7030667263187834e-05,0.00014657025061393588,6.883968832304485e-05,9.547398355610548e-05,0.045454545454545456,0.007308790230006642
pre_residual_routed_replacement,fully_frozen,4,768,1.0234781901041665,0.125,3,44,1.671855718076255e-05,0.00016531397861079726,6.791186101351936e-05,9.86912002573161e-05,0.09090909090909091,0.010140926714494385
pre_residual_routed_replacement,fully_frozen,4,768,1.0234781901041665,0.25,3,44,1.7093468947848578e-05,0.00017274246549492178,6.94533284246583e-05,9.86188805357863e-05,0.06818181818181818,0.008461497314904098
pre_residual_routed_replacement,fully_frozen,4,768,1.0234781901041665,0.5,3,44,1.6392767690831533e-05,0.00015975171748719904,6.658842291173972e-05,0.00010001255843112376,0.06818181818181818,0.009029285711600872
pre_residual_routed_replacement,fully_frozen,4,768,1.0234781901041665,1.0,3,44,1.6735197016776677e-05,0.00016311410462775027,6.803540914202241e-05,0.00010064948161218093,0.11363636363636363,0.01237024554051402
pre_residual_routed_replacement,fully_frozen,4,768,1.0234781901041665,2.0,3,44,1.66123055605735e-05,0.0001662568777028451,6.717076997913119e-05,9.78241581195386e-05,0.1590909090909091,0.016239834753626434
pre_residual_routed_replacement,fully_frozen,4,768,1.0234781901041665,4.0,3,44,1.82342930941104e-05,0.00017992969720244227,7.400332060875344e-05,0.00010014452495637742,0.09090909090909091,0.010520419581460773
pre_residual_routed_replacement,fully_frozen,6,384,0.5234781901041666,0.125,3,44,1.3813836935903303e-05,0.00012223969995276055,5.5639477128804904e-05,8.848789350970464e-05,0.11363636363636363,0.011044498430026408
pre_residual_routed_replacement,fully_frozen,6,384,0.5234781901041666,0.25,3,44,1.438860456914881e-05,0.00012866952086905127,5.822548377727847e-05,9.190370370950121e-05,0.11363636363636363,0.01176153975778254
pre_residual_routed_replacement,fully_frozen,6,384,0.5234781901041666,0.5,3,44,1.4406558971235096e-05,0.00013069120906703815,5.8433498770420576e-05,9.643650238945561e-05,0.045454545454545456,0.006688451608680946
pre_residual_routed_replacement,fully_frozen,6,384,0.5234781901041666,1.0,3,44,1.566136679219777e-05,0.0001356816475741785,6.350454093632814e-05,9.891503408085092e-05,0.11363636363636363,0.01261813328879899
pre_residual_routed_replacement,fully_frozen,6,384,0.5234781901041666,2.0,3,44,2.2505303785568355e-05,0.00020271939443641874,9.096434642928319e-05,0.00010764747048941665,0.13636363636363635,0.013945574104278097
pre_residual_routed_replacement,fully_frozen,6,384,0.5234781901041666,4.0,3,44,3.9837166420268616e-05,0.0003389471144559929,0.00016157729199069032,0.00012411661875536765,0.11363636363636363,0.013570328871023211
pre_residual_routed_replacement,fully_frozen,6,576,0.7734781901041666,0.125,3,44,1.3974055657425568e-05,0.00012686702493644938,5.662862545795107e-05,9.145200166274227e-05,0.13636363636363635,0.013905449870096736
pre_residual_routed_replacement,fully_frozen,6,576,0.7734781901041666,0.25,3,44,1.487836054407539e-05,0.0001302975278765906,6.015818045383577e-05,9.355317425963182e-05,0.13636363636363635,0.013872291293492245
pre_residual_routed_replacement,fully_frozen,6,576,0.7734781901041666,0.5,3,44,1.5197530661804525e-05,0.00013750820444353732,6.144993198151094e-05,0.00010061773979443828,0.11363636363636363,0.011696944473374328
pre_residual_routed_replacement,fully_frozen,6,576,0.7734781901041666,1.0,3,44,1.4516341633105414e-05,0.00012894692516650505,5.858863765746806e-05,9.297326964823067e-05,0.13636363636363635,0.013895594644527637
pre_residual_routed_replacement,fully_frozen,6,576,0.7734781901041666,2.0,3,44,1.821225610724882e-05,0.0001682712833241214,7.386598667027955e-05,0.00010590768513941588,0.09090909090909091,0.011488704921719677
pre_residual_routed_replacement,fully_frozen,6,576,0.7734781901041666,4.0,3,44,2.1950879236307877e-05,0.00018371759401084286,8.897136379402351e-05,0.00010107388632128106,0.11363636363636363,0.012941911875480954
pre_residual_routed_replacement,fully_frozen,6,749,0.9987386067708334,0.125,3,44,1.3342874989451627e-05,0.00011491449764073541,5.415651015748661e-05,9.44999632039424e-05,0.06818181818181818,0.008997825125947385
pre_residual_routed_replacement,fully_frozen,6,749,0.9987386067708334,0.25,3,44,1.4577558306169438e-05,0.00012693924492757707,5.900851415217466e-05,9.583465419678473e-05,0.13636363636363635,0.013859212088165512
pre_residual_routed_replacement,fully_frozen,6,749,0.9987386067708334,0.5,3,44,1.4908983471622667e-05,0.00013292874484954756,6.031313938926147e-05,9.290890693042505e-05,0.11363636363636363,0.014698648017333156
pre_residual_routed_replacement,fully_frozen,6,749,0.9987386067708334,1.0,3,44,1.5083621336357696e-05,0.000131411435676977,6.099413272193553e-05,9.56060829761477e-05,0.13636363636363635,0.015983104748531218
pre_residual_routed_replacement,fully_frozen,6,749,0.9987386067708334,2.0,3,44,1.528280414607831e-05,0.00013164966179057014,6.135252881426952e-05,9.400433587114671e-05,0.11363636363636363,0.011862357720458806
pre_residual_routed_replacement,fully_frozen,6,749,0.9987386067708334,4.0,3,44,1.8348976167007177e-05,0.00016359541890040934,7.39233609209532e-05,0.00010022389700454771,0.1590909090909091,0.015609127585890793
pre_residual_routed_replacement,fully_frozen,6,768,1.0234781901041665,0.125,3,44,1.3596333686068233e-05,0.00012221622011052868,5.491329297621639e-05,9.149662705123931e-05,0.09090909090909091,0.010498421149521563
pre_residual_routed_replacement,fully_frozen,6,768,1.0234781901041665,0.25,3,44,1.4846789208630442e-05,0.00013125864087964185,5.998202929679614e-05,9.618613786550537e-05,0.11363636363636363,0.01421484689798837
pre_residual_routed_replacement,fully_frozen,6,768,1.0234781901041665,0.5,3,44,1.6438409840285377e-05,0.00015725713446810297,6.646253398598115e-05,0.00010023964298553659,0.13636363636363635,0.013949462986157742
pre_residual_routed_replacement,fully_frozen,6,768,1.0234781901041665,1.0,3,44,1.455463372417915e-05,0.0001298053235187895,5.891683857002884e-05,9.203321292884296e-05,0.09090909090909091,0.009571880991833924
pre_residual_routed_replacement,fully_frozen,6,768,1.0234781901041665,2.0,3,44,1.6020568531096366e-05,0.0001492800813475683,6.485450865024874e-05,9.629881381127128e-05,0.13636363636363635,0.013259861056292293
pre_residual_routed_replacement,fully_frozen,6,768,1.0234781901041665,4.0,3,44,1.673801930285828e-05,0.00014797640000893753,6.74039059483832e-05,9.980446776245307e-05,0.09090909090909091,0.009783536021206614
pre_residual_routed_replacement,fully_frozen,12,384,0.5234781901041666,0.125,3,44,1.350660768844653e-05,0.00011636565557789831,5.458638415577578e-05,9.149385108050277e-05,0.11363636363636363,0.011735046420395301
pre_residual_routed_replacement,fully_frozen,12,384,0.5234781901041666,0.25,3,44,1.2752806280890251e-05,0.00010810091632243202,5.166203224554996e-05,8.574182769122324e-05,0.11363636363636363,0.012317615053918256
pre_residual_routed_replacement,fully_frozen,12,384,0.5234781901041666,0.5,3,44,1.3937795728224955e-05,0.00012088868503080243,5.6451430931028524e-05,9.63841597878852e-05,0.11363636363636363,0.012755499546780447
pre_residual_routed_replacement,fully_frozen,12,384,0.5234781901041666,1.0,3,44,1.5159351195589723e-05,0.00013055882257385494,6.135521242737651e-05,9.362283916046847e-05,0.13636363636363635,0.015207041104684694
pre_residual_routed_replacement,fully_frozen,12,384,0.5234781901041666,2.0,3,44,2.049723434021706e-05,0.00017338645561007247,8.295022450199863e-05,0.0001067338017337482,0.11363636363636363,0.015401544060986538
pre_residual_routed_replacement,fully_frozen,12,384,0.5234781901041666,4.0,3,44,3.682364845500078e-05,0.0003127220594375118,0.00014886413599592268,0.00012613333756708502,0.11363636363636363,0.013396558790550945
pre_residual_routed_replacement,fully_frozen,12,576,0.7734781901041666,0.125,3,44,1.3424768753302693e-05,0.00011531627782594002,5.447629787062743e-05,9.325013320950335e-05,0.13636363636363635,0.013083220388484402
pre_residual_routed_replacement,fully_frozen,12,576,0.7734781901041666,0.25,3,44,1.4637712829632868e-05,0.00012407658545171473,5.911404951926143e-05,9.179721499927331e-05,0.11363636363636363,0.013407106839792808
pre_residual_routed_replacement,fully_frozen,12,576,0.7734781901041666,0.5,3,44,1.3666997897520229e-05,0.0001161530709447283,5.5380931589120314e-05,9.035377000244248e-05,0.13636363636363635,0.013865899341190828
pre_residual_routed_replacement,fully_frozen,12,576,0.7734781901041666,1.0,3,44,1.4294052616295714e-05,0.00011982280514466268,5.797045620679771e-05,8.892138080446875e-05,0.1590909090909091,0.015326324035036705
pre_residual_routed_replacement,fully_frozen,12,576,0.7734781901041666,2.0,3,44,1.5492532916348203e-05,0.00012968154478358013,6.245131526314007e-05,0.00010159496856750813,0.1590909090909091,0.01628690563942944
pre_residual_routed_replacement,fully_frozen,12,576,0.7734781901041666,4.0,3,44,2.2663205798649372e-05,0.00018719137685518577,9.106310463360715e-05,0.00010840141951643737,0.11363636363636363,0.012618821919790212
pre_residual_routed_replacement,fully_frozen,12,749,0.9987386067708334,0.125,3,44,1.3236167471962869e-05,0.00011146913486570104,5.3497865496596944e-05,8.854320287610988e-05,0.11363636363636363,0.013808364048850878
pre_residual_routed_replacement,fully_frozen,12,749,0.9987386067708334,0.25,3,44,1.298781711511765e-05,0.00011129572613297955,5.256964542548809e-05,8.920733033552512e-05,0.1590909090909091,0.01547290515124679
pre_residual_routed_replacement,fully_frozen,12,749,0.9987386067708334,0.5,3,44,1.3886033455373143e-05,0.00011480238427675353,5.625353125914884e-05,9.440434643163399e-05,0.09090909090909091,0.010188825080460344
pre_residual_routed_replacement,fully_frozen,12,749,0.9987386067708334,1.0,3,44,1.3271324289379747e-05,0.00011139160854714358,5.3668646538044465e-05,8.909939756219713e-05,0.1590909090909091,0.015092191473539301
pre_residual_routed_replacement,fully_frozen,12,749,0.9987386067708334,2.0,3,44,1.4799857266015435e-05,0.0001254280326710583,5.983002322826841e-05,9.436256733395395e-05,0.09090909090909091,0.010349464947853677
pre_residual_routed_replacement,fully_frozen,12,749,0.9987386067708334,4.0,3,44,1.6004254178560792e-05,0.00013888656997517273,6.485869058657627e-05,9.923089053312937e-05,0.1590909090909091,0.015509300824241208
pre_residual_routed_replacement,fully_frozen,12,768,1.0234781901041665,0.125,3,44,1.2921406729240267e-05,0.0001099807792703245,5.236380752934361e-05,9.074986743597638e-05,0.11363636363636363,0.012032488876018384
pre_residual_routed_replacement,fully_frozen,12,768,1.0234781901041665,0.25,3,44,1.3317002265528737e-05,0.00011505560466032863,5.3858703929684804e-05,9.109522666324826e-05,0.1590909090909091,0.01502401133029198
pre_residual_routed_replacement,fully_frozen,12,768,1.0234781901041665,0.5,3,44,1.350946174999928e-05,0.00011586390746355117,5.467377807164755e-05,8.83398974742039e-05,0.11363636363636363,0.012045185104188288
pre_residual_routed_replacement,fully_frozen,12,768,1.0234781901041665,1.0,3,44,1.3801849775063602e-05,0.00011641848301033653,5.577183693007566e-05,9.560838134476932e-05,0.11363636363636363,0.014168540290305297
pre_residual_routed_replacement,fully_frozen,12,768,1.0234781901041665,2.0,3,44,1.4663498327329513e-05,0.00012421029241861578,5.9425421011076324e-05,9.425886931661411e-05,0.13636363636363635,0.01611266926608409
pre_residual_routed_replacement,fully_frozen,12,768,1.0234781901041665,4.0,3,44,1.6147453207437934e-05,0.0001380178221222054,6.540453567715033e-05,9.481012992983246e-05,0.09090909090909091,0.010064347491639895
pre_residual_routed_replacement,fully_frozen,23,384,0.5234781901041666,0.125,3,44,1.1716993310787158e-05,9.689338484640374e-05,4.751264323256525e-05,8.946808166525772e-05,0.1590909090909091,0.016223718905722884
pre_residual_routed_replacement,fully_frozen,23,384,0.5234781901041666,0.25,3,44,1.146357499496017e-05,9.557996357770892e-05,4.6483484091081554e-05,9.108402384271044e-05,0.11363636363636363,0.012876031947695104
pre_residual_routed_replacement,fully_frozen,23,384,0.5234781901041666,0.5,3,44,1.200758312465537e-05,0.00010105627013381681,4.86811779969479e-05,9.014200034612778e-05,0.13636363636363635,0.01418730650676352
pre_residual_routed_replacement,fully_frozen,23,384,0.5234781901041666,1.0,3,44,1.3494154299823178e-05,0.00011493804617137196,5.4764660884841874e-05,9.081493227681299e-05,0.11363636363636363,0.012223194264116348
pre_residual_routed_replacement,fully_frozen,23,384,0.5234781901041666,2.0,3,44,2.138852724959344e-05,0.00018561403410233962,8.660514855483985e-05,0.0001015569129309803,0.11363636363636363,0.012146501437669134
pre_residual_routed_replacement,fully_frozen,23,384,0.5234781901041666,4.0,3,44,4.648123199176139e-05,0.000414788685196254,0.0001882174867982488,0.00012914445381999488,0.11363636363636363,0.012728885460418171
pre_residual_routed_replacement,fully_frozen,23,576,0.7734781901041666,0.125,3,44,1.1642476633514063e-05,9.596128182377131e-05,4.7223072353151524e-05,8.821033167293214e-05,0.11363636363636363,0.01244434431268665
pre_residual_routed_replacement,fully_frozen,23,576,0.7734781901041666,0.25,3,44,1.1479383404248852e-05,9.573109519075096e-05,4.661159713222189e-05,8.702606532689766e-05,0.11363636363636363,0.012375427149243416
pre_residual_routed_replacement,fully_frozen,23,576,0.7734781901041666,0.5,3,44,1.206486086922289e-05,0.00010106501904860056,4.8845275488325976e-05,8.960202645075291e-05,0.06818181818181818,0.009229062528095362
pre_residual_routed_replacement,fully_frozen,23,576,0.7734781901041666,1.0,3,44,1.2580244543869412e-05,0.00010529884991778545,5.089818361275503e-05,9.046933852220981e-05,0.11363636363636363,0.01213603872019123
pre_residual_routed_replacement,fully_frozen,23,576,0.7734781901041666,2.0,3,44,1.582848864245534e-05,0.00013586480092988513,6.433766121332921e-05,9.535779603191694e-05,0.06818181818181818,0.008743608743322558
pre_residual_routed_replacement,fully_frozen,23,576,0.7734781901041666,4.0,3,44,2.4754887559455792e-05,0.0002204220679291885,9.887669216325123e-05,0.00010563055540932838,0.18181818181818182,0.019077456898342927
pre_residual_routed_replacement,fully_frozen,23,749,0.9987386067708334,0.125,3,44,1.1585508452392126e-05,9.589953504681006e-05,4.6711505922730264e-05,8.81974589016211e-05,0.13636363636363635,0.013884649848574189
pre_residual_routed_replacement,fully_frozen,23,749,0.9987386067708334,0.25,3,44,1.1290561627287264e-05,9.23043664164856e-05,4.579225286014601e-05,8.567012062914689e-05,0.09090909090909091,0.010699348279507996
pre_residual_routed_replacement,fully_frozen,23,749,0.9987386067708334,0.5,3,44,1.156024381740198e-05,9.464660947556798e-05,4.688241259200663e-05,8.753841990382776e-05,0.13636363636363635,0.013155613231037882
pre_residual_routed_replacement,fully_frozen,23,749,0.9987386067708334,1.0,3,44,1.1797917135357817e-05,0.00010007575043988916,4.771072899871877e-05,9.020003098771952e-05,0.11363636363636363,0.01189978613885197
pre_residual_routed_replacement,fully_frozen,23,749,0.9987386067708334,2.0,3,44,1.2374849699302683e-05,0.00010625976811463508,5.010859457211954e-05,9.115472711587752e-05,0.13636363636363635,0.013870482599552173
pre_residual_routed_replacement,fully_frozen,23,749,0.9987386067708334,4.0,3,44,1.6116804124005117e-05,0.00013955875925377063,6.531898136191201e-05,9.27276694765568e-05,0.09090909090909091,0.010732852879953125
pre_residual_routed_replacement,fully_frozen,23,768,1.0234781901041665,0.125,3,44,1.1080709129564845e-05,9.354674639409622e-05,4.4993510855651456e-05,8.684264099903836e-05,0.06818181818181818,0.009213110289484698
pre_residual_routed_replacement,fully_frozen,23,768,1.0234781901041665,0.25,3,44,1.1175947708931165e-05,9.32919111292551e-05,4.523782065085635e-05,8.739687012304587e-05,0.13636363636363635,0.014042349101654252
pre_residual_routed_replacement,fully_frozen,23,768,1.0234781901041665,0.5,3,44,1.1195798466897857e-05,9.408722651338656e-05,4.526518425687631e-05,9.126311897460973e-05,0.13636363636363635,0.013954759751119565
pre_residual_routed_replacement,fully_frozen,23,768,1.0234781901041665,1.0,3,44,1.1390372959981091e-05,9.667458893808126e-05,4.5883441702633156e-05,8.700752488940679e-05,0.11363636363636363,0.011742668645277189
pre_residual_routed_replacement,fully_frozen,23,768,1.0234781901041665,2.0,3,44,1.2799886143000094e-05,0.00010835212105913297,5.196364170441013e-05,9.089624785579802e-05,0.11363636363636363,0.014251156304060226
pre_residual_routed_replacement,fully_frozen,23,768,1.0234781901041665,4.0,3,44,1.5944303607346395e-05,0.0001372474795251607,6.445835306095124e-05,9.51204873164944e-05,0.11363636363636363,0.012196680638363459
pre_residual_routed_replacement,fully_frozen,39,384,0.5234781901041666,0.125,3,44,5.192716593685728e-07,4.531149718007445e-06,2.0956409702389443e-06,0.0,0.0,0.0
pre_residual_routed_replacement,fully_frozen,39,384,0.5234781901041666,0.25,3,44,1.345340427343961e-06,1.1630323327426751e-05,5.392589359526356e-06,0.0,0.0,0.0
pre_residual_routed_replacement,fully_frozen,39,384,0.5234781901041666,0.5,3,44,4.083904651059294e-06,3.6025697892553434e-05,1.6336470497646527e-05,0.0,0.0,0.0
pre_residual_routed_replacement,fully_frozen,39,384,0.5234781901041666,1.0,3,44,1.4381495263519769e-05,0.00012905547383798314,5.7633304730769774e-05,0.0,0.0,0.0
pre_residual_routed_replacement,fully_frozen,39,384,0.5234781901041666,2.0,3,44,5.5329053594732613e-05,0.0004999072690545654,0.00022210821958844456,0.0,0.0,0.0
pre_residual_routed_replacement,fully_frozen,39,384,0.5234781901041666,4.0,3,44,0.00021956708205421322,0.0019957440280188097,0.0008844683541556007,0.0,0.0,0.0
pre_residual_routed_replacement,fully_frozen,39,576,0.7734781901041666,0.125,3,44,2.476986963015096e-07,2.176463988865683e-06,1.00463380774508e-06,0.0,0.0,0.0
pre_residual_routed_replacement,fully_frozen,39,576,0.7734781901041666,0.25,3,44,6.159871115003894e-07,5.388191413803025e-06,2.4912871843857882e-06,0.0,0.0,0.0
pre_residual_routed_replacement,fully_frozen,39,576,0.7734781901041666,0.5,3,44,1.6954636419667808e-06,1.487855736902896e-05,6.837124303761165e-06,0.0,0.0,0.0
pre_residual_routed_replacement,fully_frozen,39,576,0.7734781901041666,1.0,3,44,5.392208529222196e-06,4.8111268750647334e-05,2.1757906728355053e-05,0.0,0.0,0.0
pre_residual_routed_replacement,fully_frozen,39,576,0.7734781901041666,2.0,3,44,1.9699067058292545e-05,0.00017795110183294047,7.960805540734912e-05,0.0,0.0,0.0
pre_residual_routed_replacement,fully_frozen,39,576,0.7734781901041666,4.0,3,44,7.668121604030954e-05,0.0006951917146443236,0.0003102233346196283,0.0,0.0,0.0
pre_residual_routed_replacement,fully_frozen,39,749,0.9987386067708334,0.125,3,44,1.2400934953663265e-07,1.0798832117624535e-06,5.041948224835593e-07,0.0,0.0,0.0
pre_residual_routed_replacement,fully_frozen,39,749,0.9987386067708334,0.25,3,44,3.149606663558044e-07,2.7759499979979267e-06,1.277016233013956e-06,0.0,0.0,0.0
pre_residual_routed_replacement,fully_frozen,39,749,0.9987386067708334,0.5,3,44,7.774959997032159e-07,6.827801825368951e-06,3.153102461343129e-06,0.0,0.0,0.0
pre_residual_routed_replacement,fully_frozen,39,749,0.9987386067708334,1.0,3,44,2.203092386501091e-06,1.9489435593815174e-05,8.934000774194686e-06,0.0,0.0,0.0
pre_residual_routed_replacement,fully_frozen,39,749,0.9987386067708334,2.0,3,44,7.4010179906219324e-06,6.684185039984124e-05,3.0030449207869468e-05,0.0,0.0,0.0
pre_residual_routed_replacement,fully_frozen,39,749,0.9987386067708334,4.0,3,44,2.772672119859139e-05,0.0002529897966843514,0.00011260129806760852,0.0,0.0,0.0
pre_residual_routed_replacement,fully_frozen,39,768,1.0234781901041665,0.125,3,44,1.1002255591434236e-07,9.67533695551043e-07,4.472613115046421e-07,0.0,0.0,0.0
pre_residual_routed_replacement,fully_frozen,39,768,1.0234781901041665,0.25,3,44,2.7475569601294453e-07,2.4473297947354975e-06,1.1150342426879956e-06,0.0,0.0,0.0
pre_residual_routed_replacement,fully_frozen,39,768,1.0234781901041665,0.5,3,44,7.150495741373416e-07,6.278322241171051e-06,2.900777012807756e-06,0.0,0.0,0.0
pre_residual_routed_replacement,fully_frozen,39,768,1.0234781901041665,1.0,3,44,2.0039546279352036e-06,1.771442522484007e-05,8.124349794663699e-06,0.0,0.0,0.0
pre_residual_routed_replacement,fully_frozen,39,768,1.0234781901041665,2.0,3,44,6.57728332695032e-06,5.9566904644525826e-05,2.6688137244715053e-05,0.0,0.0,0.0
pre_residual_routed_replacement,fully_frozen,39,768,1.0234781901041665,4.0,3,44,2.4655119961959247e-05,0.0002250919469918061,0.00010010942652638466,0.0,0.0,0.0
pre_residual_routed_replacement,live,0,384,0.5234781901041666,0.125,3,44,0.00019631985712335748,0.0018139843980521592,0.000795653551327501,0.00025323462845971783,0.11363636363636363,0.01716970169374591
pre_residual_routed_replacement,live,0,384,0.5234781901041666,0.25,3,44,0.00016414834517904225,0.001495693429145143,0.0006634832388565003,0.00021393179308852887,0.13636363636363635,0.015547341876036585
pre_residual_routed_replacement,live,0,384,0.5234781901041666,0.5,3,44,0.0001574134461567279,0.0014505857252325753,0.0006383277493201379,0.00022063726503822608,0.11363636363636363,0.016091792638158676
pre_residual_routed_replacement,live,0,384,0.5234781901041666,1.0,3,44,0.00018530883815515153,0.001724295106463519,0.0007506652261540843,0.00023846774966624457,0.06818181818181818,0.011428682510528797
pre_residual_routed_replacement,live,0,384,0.5234781901041666,2.0,3,44,0.00016998742443325392,0.0015092058788167102,0.0006719467129027182,0.00022811741046136968,0.1590909090909091,0.017540263243782904
pre_residual_routed_replacement,live,0,384,0.5234781901041666,4.0,3,44,0.0001833111918498079,0.0017738619435208817,0.0007401493163812576,0.0002620176583493426,0.13636363636363635,0.016812550543602145
pre_residual_routed_replacement,live,0,576,0.7734781901041666,0.125,3,44,0.00017403734052446782,0.0015995927086114232,0.0007032451615860691,0.000243112753569832,0.09090909090909091,0.01346667215872585
pre_residual_routed_replacement,live,0,576,0.7734781901041666,0.25,3,44,0.0001381544634646368,0.0012467806452800664,0.0005582346692907474,0.00020244079364619097,0.13636363636363635,0.015244387852496887
pre_residual_routed_replacement,live,0,576,0.7734781901041666,0.5,3,44,0.00015312763113425635,0.001399732626865816,0.0006200180884929654,0.00021119093757396922,0.09090909090909091,0.012408295553361388
pre_residual_routed_replacement,live,0,576,0.7734781901041666,1.0,3,44,0.00016483479842318874,0.0016384322572363787,0.0006710677883665538,0.0002309482533841392,0.18181818181818182,0.01900285054791699
pre_residual_routed_replacement,live,0,576,0.7734781901041666,2.0,3,44,0.00017412665031522258,0.001464914297297202,0.0007035569626482153,0.0002313847515823098,0.11363636363636363,0.0148938260538903
pre_residual_routed_replacement,live,0,576,0.7734781901041666,4.0,3,44,0.00013823349328586946,0.0012620875675191123,0.0005556934561683793,0.0002161125384252161,0.13636363636363635,0.01776981046660966
pre_residual_routed_replacement,live,0,749,0.9987386067708334,0.125,3,44,0.0001870503896690614,0.0017756109587989356,0.0007572229394155649,0.00024762151887719653,0.11363636363636363,0.016089180254697317
pre_residual_routed_replacement,live,0,749,0.9987386067708334,0.25,3,44,0.00013452606738569145,0.0012445078827462098,0.0005429629147054481,0.00022342071840501584,0.09090909090909091,0.01263299698810248
pre_residual_routed_replacement,live,0,749,0.9987386067708334,0.5,3,44,0.00015340310936938874,0.0013778746897973385,0.0006200689340825148,0.0002203299061466141,0.11363636363636363,0.01613883429461559
pre_residual_routed_replacement,live,0,749,0.9987386067708334,1.0,3,44,0.00016212259531946736,0.0014744304155286589,0.000655430073492202,0.00021900750865481172,0.18181818181818182,0.021763178423215554
pre_residual_routed_replacement,live,0,749,0.9987386067708334,2.0,3,44,0.00018022929897266624,0.0017191181248922564,0.0007297141605672186,0.0002335501110188885,0.13636363636363635,0.018379677962833085
