injection_mode,route_mode,injection_layer,mean_budget_pages_per_expert,charged_bpw,alpha,requests,label_tokens,intended_delta_energy,realized_layer_error_energy,layer_output_unchanged_fraction,first_route_membership_crossing_fraction,first_route_membership_distance_median,final_router_mass_churn,delta_nll,ppl_ratio,logit_kl,top1_agreement
pre_residual_routed_replacement,frozen_set_live_weights,39,768,1.0234781901041665,1.0,3,41,0.004203365416893292,0.005637487434728075,0.5230715715266377,0.0,,0.0,0.00028423150554411126,1.0002842719031457,0.00018143175191156856,1.0
pre_residual_routed_replacement,frozen_set_live_weights,39,768,1.0234781901041665,2.0,3,41,0.004203365416893292,0.01850479055966642,0.41907193659245034,0.0,,0.0,-0.0009333968184464404,0.9990670386608617,0.00023920942360837946,1.0
pre_residual_routed_replacement,frozen_set_live_weights,39,768,1.0234781901041665,4.0,3,41,0.004203365416893292,0.06935849570685926,0.35038741101616244,0.0,,0.0,-0.006979866015501531,0.9930444366732518,0.0006445840966740416,1.0
pre_residual_routed_replacement,fully_frozen,0,384,0.5234781901041666,0.125,3,41,4.466996231859737e-05,1.856233556593181e-06,0.8061303344497537,1.0,1.0,0.01447021372575009,0.005173884178307141,1.005187291830292,0.0007531718730937711,1.0
pre_residual_routed_replacement,fully_frozen,0,384,0.5234781901041666,0.25,3,41,4.466996231859737e-05,5.007180184625989e-06,0.6713199045301751,1.0,1.0,0.01306589428300214,-0.0033201472594338722,0.9966853583346651,0.0007247145939285768,1.0
pre_residual_routed_replacement,fully_frozen,0,384,0.5234781901041666,0.5,3,41,4.466996231859737e-05,1.4576771173071145e-05,0.5338090411121209,1.0,1.0,0.012338310676614023,0.0003622181497116664,1.000362283758627,0.0005934355082487016,1.0
pre_residual_routed_replacement,fully_frozen,0,384,0.5234781901041666,1.0,3,41,4.466996231859737e-05,4.8962428956430506e-05,0.4249101000625391,1.0,1.0,0.01085905896100005,0.004728937085633827,1.0047401361548862,0.000596666271222001,1.0
pre_residual_routed_replacement,fully_frozen,0,384,0.5234781901041666,2.0,3,41,4.466996231859737e-05,0.00018306491995232312,0.35359888703022396,1.0,1.0,0.01367091422283719,-0.002827182532789533,0.9971768101841478,0.0005871208668023926,1.0
pre_residual_routed_replacement,fully_frozen,0,384,0.5234781901041666,4.0,3,41,4.466996231859737e-05,0.0007204545974200342,0.3143649351156973,1.0,1.0,0.012786166585460241,0.0017570205024274607,1.0017585649673701,0.0007670895930433283,1.0
pre_residual_routed_replacement,fully_frozen,0,576,0.7734781901041666,0.125,3,41,6.220031691365662e-06,3.1699811149457944e-07,0.9416602501502404,1.0,2.0,0.015355500968086052,-0.00039349901898376753,0.9996065783916012,0.0005848928038415366,1.0
pre_residual_routed_replacement,fully_frozen,0,576,0.7734781901041666,0.25,3,41,6.220031691365662e-06,1.056131487931672e-06,0.8643512165196021,1.0,3.0,0.01240381422863382,0.007857886969793258,1.0078888411887397,0.000689663841063489,1.0
pre_residual_routed_replacement,fully_frozen,0,576,0.7734781901041666,0.5,3,41,6.220031691365662e-06,3.1817506517857027e-06,0.7436129590881996,1.0,2.0,0.012797071187093608,0.004097233829408011,1.0041056389672858,0.0007165836947926848,1.0
pre_residual_routed_replacement,fully_frozen,0,576,0.7734781901041666,1.0,3,41,6.220031691365662e-06,9.607577178255141e-06,0.6040240184600238,1.0,2.0,0.007207872709811387,0.009115979561352027,1.009157656649263,0.0006147856121956406,1.0
pre_residual_routed_replacement,fully_frozen,0,576,0.7734781901041666,2.0,3,41,6.220031691365662e-06,2.9088121631642692e-05,0.4794430005692034,1.0,1.0,0.01435698066423073,-0.003070659325678345,0.9969340503268561,0.0005607399475100291,1.0
pre_residual_routed_replacement,fully_frozen,0,576,0.7734781901041666,4.0,3,41,6.220031691365662e-06,0.00010480637655657519,0.3879878537367104,1.0,2.0,0.014317161550984295,0.00047993890716200595,1.0004800540962664,0.0006237647938402021,1.0
pre_residual_routed_replacement,fully_frozen,0,749,0.9987386067708334,0.125,3,41,5.668071780622763e-07,3.1153138638207746e-08,0.9922409315270286,1.0,3.0,0.014839933494597977,0.0007928712727897703,1.0007931856783063,0.0006651046059983447,1.0
pre_residual_routed_replacement,fully_frozen,0,749,0.9987386067708334,0.25,3,41,5.668071780622763e-07,1.1964930483523455e-07,0.9762988235445005,1.0,2.0,0.006554105067132848,-0.0032056389013703345,0.9967994936731543,0.0006815295059016097,1.0
pre_residual_routed_replacement,fully_frozen,0,749,0.9987386067708334,0.5,3,41,5.668071780622763e-07,4.4512526060514604e-07,0.9379454077743902,1.0,2.0,0.012870259868751482,-0.0014144113535754564,0.9985865884547275,0.0006657049210899758,1.0
pre_residual_routed_replacement,fully_frozen,0,749,0.9987386067708334,1.0,3,41,5.668071780622763e-07,1.2952572653761527e-06,0.8665509556143489,1.0,2.0,0.010277088898969706,-0.003105306959900008,0.9968995095189194,0.0008809390764019046,1.0
pre_residual_routed_replacement,fully_frozen,0,749,0.9987386067708334,2.0,3,41,5.668071780622763e-07,3.854141558618057e-06,0.7597019522394368,1.0,2.0,0.013480512779181242,0.000556146447723315,1.0005563011258323,0.0006622690479812821,1.0
pre_residual_routed_replacement,fully_frozen,0,749,0.9987386067708334,4.0,3,41,5.668071780622763e-07,1.1506311609639589e-05,0.6347090367453779,1.0,2.0,0.013959601493204443,0.0018780395959640498,1.001879804216829,0.0006235124535774847,1.0
pre_residual_routed_replacement,fully_frozen,0,768,1.0234781901041665,0.125,3,41,4.085047189241406e-07,2.359695985821599e-08,0.9941470033455969,1.0,2.0,0.01613463231048433,0.0019323951184655138,1.0019342633971362,0.0006675946662297228,1.0
pre_residual_routed_replacement,fully_frozen,0,768,1.0234781901041665,0.25,3,41,4.085047189241406e-07,9.2671394548634e-08,0.9816455032320004,1.0,1.0,0.014119443675311334,-0.0025201634913414425,0.9974830094546628,0.000739348013515557,1.0
pre_residual_routed_replacement,fully_frozen,0,768,1.0234781901041665,0.5,3,41,4.085047189241406e-07,3.373182007622034e-07,0.9512755240702196,1.0,2.0,0.012400691925208878,0.006880310473035955,1.0069040341867672,0.0006805223149833001,1.0
pre_residual_routed_replacement,fully_frozen,0,768,1.0234781901041665,1.0,3,41,4.085047189241406e-07,9.918252195382986e-07,0.8916257360862746,1.0,2.0,0.012230022133370195,-0.0014572165888992311,0.9985438446356536,0.0007568958477079732,1.0
pre_residual_routed_replacement,fully_frozen,0,768,1.0234781901041665,2.0,3,41,4.085047189241406e-07,2.910075929545982e-06,0.796616060544432,1.0,3.0,0.015573941888757143,-0.005653062569242416,0.9943628859222047,0.0008098974410816047,1.0
pre_residual_routed_replacement,fully_frozen,0,768,1.0234781901041665,4.0,3,41,4.085047189241406e-07,8.524787720678147e-06,0.679322953310663,1.0,2.0,0.016172722280838693,-0.0005544106944498226,0.9994457429627616,0.000697145554373677,1.0
pre_residual_routed_replacement,fully_frozen,1,384,0.5234781901041666,0.125,3,41,0.0004558713228720567,1.2243939807972167e-05,0.60253382164512,1.0,1.0,0.012097143533463124,0.004829898660819553,1.0048415814226355,0.0005838210532623442,1.0
pre_residual_routed_replacement,fully_frozen,1,384,0.5234781901041666,0.25,3,41,0.0004558713228720567,3.532077279148439e-05,0.47654628884874334,1.0,2.0,0.012645409885793888,-0.0016900267011601465,0.9983114005897987,0.0007047930931885164,1.0
pre_residual_routed_replacement,fully_frozen,1,384,0.5234781901041666,0.5,3,41,0.0004558713228720567,0.00012192819873577328,0.3870903392073659,1.0,1.0,0.014720728234629835,-0.002981754356972847,0.9970226866574485,0.0004982365259407894,1.0
pre_residual_routed_replacement,fully_frozen,1,384,0.5234781901041666,1.0,3,41,0.0004558713228720567,0.0004651220272533855,0.3333071557785139,1.0,1.0,0.013947629478700402,0.0008954833102358848,1.0008958843751221,0.000539884623693772,1.0
pre_residual_routed_replacement,fully_frozen,1,384,0.5234781901041666,2.0,3,41,0.0004558713228720567,0.001835285224156426,0.3035691176003557,1.0,1.0,0.00984204599430078,0.0024232469010919445,1.002426185336903,0.0007419846229598623,1.0
pre_residual_routed_replacement,fully_frozen,1,384,0.5234781901041666,4.0,3,41,0.0004558713228720567,0.007304340849737315,0.28831760771502696,1.0,1.0,0.010112681160781694,-0.004587535631762645,0.9954229710371109,0.0007716919093767727,1.0
pre_residual_routed_replacement,fully_frozen,1,576,0.7734781901041666,0.125,3,41,0.0001570053193316364,6.2133315544902e-06,0.7096623423697428,1.0,1.0,0.011476680668944425,0.0007690524758549656,1.000769348272533,0.00048499988304238483,1.0
pre_residual_routed_replacement,fully_frozen,1,576,0.7734781901041666,0.25,3,41,0.0001570053193316364,1.5350599247575187e-05,0.5697544081200653,1.0,1.0,0.01625541239649234,-0.0027626167002705484,0.9972411958135995,0.0006725987614547369,1.0
pre_residual_routed_replacement,fully_frozen,1,576,0.7734781901041666,0.5,3,41,0.0001570053193316364,4.6046626140409255e-05,0.4517876620886101,1.0,1.0,0.014071539678321775,0.004174353299086255,1.0041830780476557,0.0006980535050032777,1.0
pre_residual_routed_replacement,fully_frozen,1,576,0.7734781901041666,1.0,3,41,0.0001570053193316364,0.00016529252714219924,0.37064562827963765,1.0,1.0,0.014144969358460562,0.000658968369491081,1.0006591855368465,0.0006663677560325189,1.0
pre_residual_routed_replacement,fully_frozen,1,576,0.7734781901041666,2.0,3,41,0.0001570053193316364,0.0006371484257588585,0.32427681164863786,1.0,1.0,0.01584527485091282,0.004506591803506679,1.00451676175989,0.0007678020817741818,1.0
pre_residual_routed_replacement,fully_frozen,1,576,0.7734781901041666,4.0,3,41,0.0001570053193316364,0.0025223008567295297,0.29870822279061127,1.0,1.0,0.012733240117025691,-0.0003134419574127287,0.9996866071603856,0.0006486315885612048,1.0
pre_residual_routed_replacement,fully_frozen,1,749,0.9987386067708334,0.125,3,41,5.61244708675503e-05,2.9071607061130402e-06,0.8061548324880785,1.0,1.0,0.013653873927332714,-0.0026658732430916406,0.9973376770414123,0.0008394294601110175,1.0
pre_residual_routed_replacement,fully_frozen,1,749,0.9987386067708334,0.25,3,41,5.61244708675503e-05,7.1521620374458774e-06,0.6717574681991186,1.0,1.0,0.012723897829405162,-0.0023733119395021006,0.9976295021386103,0.0005929734762372923,1.0
pre_residual_routed_replacement,fully_frozen,1,749,0.9987386067708334,0.5,3,41,5.61244708675503e-05,1.942100405621193e-05,0.5362235483786253,1.0,1.0,0.013462179004592928,-0.007822223100373098,0.9922082908725391,0.0007240666567394481,1.0
pre_residual_routed_replacement,fully_frozen,1,749,0.9987386067708334,1.0,3,41,5.61244708675503e-05,6.30440826499814e-05,0.42906544526119844,1.0,1.0,0.013706371725960969,0.0020010823875426047,1.0020030858890712,0.0007276586877616179,1.0
pre_residual_routed_replacement,fully_frozen,1,749,0.9987386067708334,2.0,3,41,5.61244708675503e-05,0.00023301213496439583,0.3570727493257505,1.0,1.0,0.009761871088896944,-0.001790443759272186,0.9982111581289825,0.0007448233462534696,1.0
pre_residual_routed_replacement,fully_frozen,1,749,0.9987386067708334,4.0,3,41,5.61244708675503e-05,0.0009071624764125347,0.3169020012813184,1.0,1.0,0.009975760455417912,-0.0035692025374416837,0.9964371594945572,0.0007050406051902335,1.0
pre_residual_routed_replacement,fully_frozen,1,768,1.0234781901041665,0.125,3,41,5.00421483979062e-05,2.615293055476344e-06,0.8168895728592578,1.0,1.0,0.011979087127670238,-0.0031824664988851707,0.9968225921798417,0.0006361836119888449,1.0
pre_residual_routed_replacement,fully_frozen,1,768,1.0234781901041665,0.25,3,41,5.00421483979062e-05,6.67397530791773e-06,0.6833727561659632,1.0,1.0,0.013571341042503876,0.0011390554660931234,1.0011397044361514,0.0006818940183135846,1.0
pre_residual_routed_replacement,fully_frozen,1,768,1.0234781901041665,0.5,3,41,5.00421483979062e-05,1.7718203315204477e-05,0.5477106434319301,1.0,1.0,0.010497959765378134,-0.002785800252925584,0.9972180764878217,0.0005719853839565091,1.0
pre_residual_routed_replacement,fully_frozen,1,768,1.0234781901041665,1.0,3,41,5.00421483979062e-05,5.6953521244124335e-05,0.43552283501162836,1.0,2.0,0.01746126528624856,0.005675655175624333,1.0056917922214514,0.0007815398871399209,1.0
pre_residual_routed_replacement,fully_frozen,1,768,1.0234781901041665,2.0,3,41,5.00421483979062e-05,0.0002077207013806244,0.3607759076107137,1.0,1.0,0.011863706612845203,-0.0008411457154303448,0.999159207948459,0.0004873430505064119,1.0
pre_residual_routed_replacement,fully_frozen,1,768,1.0234781901041665,4.0,3,41,5.00421483979062e-05,0.0008109894544118351,0.31855615325984993,1.0,1.0,0.012412212627774062,0.00024256302454231585,1.0002425924453315,0.0006307390851528461,1.0
pre_residual_routed_replacement,fully_frozen,4,384,0.5234781901041666,0.125,3,41,0.001286601771500365,3.158363256244704e-05,0.5960749241469278,1.0,2.0,0.01514871347083606,-0.00473601183929526,0.9952751853810787,0.0006651984197739171,1.0
pre_residual_routed_replacement,fully_frozen,4,384,0.5234781901041666,0.25,3,41,0.001286601771500365,9.784799568846473e-05,0.4704086026972424,1.0,2.0,0.01569731107958679,-0.005161735185573512,0.9948515636779132,0.0006952712119491385,1.0
pre_residual_routed_replacement,fully_frozen,4,384,0.5234781901041666,0.5,3,41,0.001286601771500365,0.00034161517844594544,0.38247338653430857,1.0,1.0,0.013963242280670675,0.00402474815693609,1.0040328583326208,0.000682270027611733,1.0
pre_residual_routed_replacement,fully_frozen,4,384,0.5234781901041666,1.0,3,41,0.001286601771500365,0.0013086052504922884,0.33150283212285997,1.0,1.0,0.012933384031947524,-0.0023428508191309116,0.9976598915138057,0.0007140030883865852,1.0
pre_residual_routed_replacement,fully_frozen,4,384,0.5234781901041666,2.0,3,41,0.001286601771500365,0.005174624148981734,0.3030138694472131,1.0,1.0,0.012198519474328475,0.004919374473872755,1.0049314944625842,0.0007057057942502954,1.0
pre_residual_routed_replacement,fully_frozen,4,384,0.5234781901041666,4.0,3,41,0.001286601771500365,0.020617675697799258,0.28781208851845885,1.0,1.0,0.013911322322339145,-0.001555543696455673,0.9984456655345549,0.001092089508123107,1.0
pre_residual_routed_replacement,fully_frozen,4,576,0.7734781901041666,0.125,3,41,0.0004440638685789863,1.4904842221566477e-05,0.7010377770591483,1.0,2.0,0.01033758977481189,0.00031764331757500313,1.0003176937715557,0.0007518242960499121,1.0
pre_residual_routed_replacement,fully_frozen,4,576,0.7734781901041666,0.25,3,41,0.0004440638685789863,3.96656663987067e-05,0.5638836887495603,1.0,3.0,0.012400852598053597,-0.0053632987734041375,0.9946510580353766,0.000594912273476601,1.0
pre_residual_routed_replacement,fully_frozen,4,576,0.7734781901041666,0.5,3,41,0.0004440638685789863,0.0001286549359408073,0.4466786492534397,1.0,2.0,0.013355607831705486,0.00301438131992483,1.0030189291357647,0.0007040800196119823,1.0
pre_residual_routed_replacement,fully_frozen,4,576,0.7734781901041666,1.0,3,41,0.0004440638685789863,0.0004643657436106862,0.3681471490054819,1.0,1.0,0.011194635798676777,-0.00386731515538503,0.9961401532771744,0.0004885409119030771,1.0
pre_residual_routed_replacement,fully_frozen,4,576,0.7734781901041666,2.0,3,41,0.0004440638685789863,0.0017969050045585975,0.32236949164394735,1.0,1.0,0.015919213968474902,0.0014975746902860859,1.0014986966152482,0.0006198408165350791,1.0
pre_residual_routed_replacement,fully_frozen,4,576,0.7734781901041666,4.0,3,41,0.0004440638685789863,0.007135021182420706,0.2977300838353561,1.0,1.0,0.01163604135448599,0.004126556613648196,1.0041350825719735,0.0008825076135454846,1.0
pre_residual_routed_replacement,fully_frozen,4,749,0.9987386067708334,0.125,3,41,0.00016185694462150828,7.299182523992172e-06,0.7985123186427553,1.0,2.0,0.011586368595182563,-0.0017248975741903216,0.9982765892066593,0.0005958969482037593,1.0
pre_residual_routed_replacement,fully_frozen,4,749,0.9987386067708334,0.25,3,41,0.00016185694462150828,1.9410107384057042e-05,0.663312172188917,1.0,1.0,0.012716662035099479,0.0008986985169542029,1.0008991024674672,0.0006059357864011878,1.0
pre_residual_routed_replacement,fully_frozen,4,749,0.9987386067708334,0.5,3,41,0.00016185694462150828,5.375831557376672e-05,0.528980091469522,1.0,1.0,0.012510330217513596,0.0015685934696471357,1.0015698243558862,0.0005597549583233883,1.0
pre_residual_routed_replacement,fully_frozen,4,749,0.9987386067708334,1.0,3,41,0.00016185694462150828,0.00018108879540511353,0.42304037069066597,1.0,1.0,0.015481477558854519,-0.004051658742007495,0.9959565381531958,0.0005772896499692529,1.0
pre_residual_routed_replacement,fully_frozen,4,749,0.9987386067708334,2.0,3,41,0.00016185694462150828,0.0006685011844345801,0.35431375414077154,1.0,1.0,0.014270237909904416,0.004840496223114364,1.0048522303503173,0.0006582696057365379,1.0
pre_residual_routed_replacement,fully_frozen,4,749,0.9987386067708334,4.0,3,41,0.00016185694462150828,0.002613883130570261,0.31428506265512623,1.0,1.0,0.007295404096821295,-0.0006397863108240642,0.9993604183087977,0.0007201659712257882,1.0
pre_residual_routed_replacement,fully_frozen,4,768,1.0234781901041665,0.125,3,41,0.00014410953322435062,6.877605526458801e-06,0.8097387909069145,1.0,2.0,0.010119424976982943,-8.538470493248366e-05,0.9999146189402377,0.0008628276039427869,1.0
pre_residual_routed_replacement,fully_frozen,4,768,1.0234781901041665,0.25,3,41,0.00014410953322435062,1.780063791179933e-05,0.674497584091864,1.0,2.0,0.008447682147020023,-0.00011357407943925168,0.9998864323698523,0.0008818736940575853,1.0
pre_residual_routed_replacement,fully_frozen,4,768,1.0234781901041665,0.5,3,41,0.00014410953322435062,4.875057585092617e-05,0.5407269313828956,1.0,1.0,0.009017555367911406,0.0035303209768721604,1.0035365598996115,0.000806920722754715,1.0
pre_residual_routed_replacement,fully_frozen,4,768,1.0234781901041665,1.0,3,41,0.00014410953322435062,0.00016253855733641643,0.4310536721559374,1.0,1.0,0.012360907935743948,-0.002409990388677624,0.9975929113066717,0.0007108895047593784,1.0
pre_residual_routed_replacement,fully_frozen,4,768,1.0234781901041665,2.0,3,41,0.00014410953322435062,0.0005970012708449703,0.35902194273031973,1.0,1.0,0.016255499668349903,-0.001383650572875023,0.9986173062302343,0.0008178383725093208,1.0
pre_residual_routed_replacement,fully_frozen,4,768,1.0234781901041665,4.0,3,41,0.00014410953322435062,0.002327551910713689,0.3173767929601997,1.0,1.0,0.010507525091207488,-0.005219895607202453,0.9947937043740885,0.0007325750129806822,1.0
pre_residual_routed_replacement,fully_frozen,6,384,0.5234781901041666,0.125,3,41,0.0016175608903892381,4.1419276299525717e-05,0.6249076227757094,1.0,1.0,0.011031725571513107,0.0038437636518156826,1.0038511603853832,0.000597769775045992,1.0
pre_residual_routed_replacement,fully_frozen,6,384,0.5234781901041666,0.25,3,41,0.0016175608903892381,0.00012367011017150334,0.5051112381945259,1.0,1.0,0.01174729272837535,-0.0027937747890387932,0.9972101241679661,0.0007098734463825031,1.0
pre_residual_routed_replacement,fully_frozen,6,384,0.5234781901041666,0.5,3,41,0.0016175608903892381,0.00043108321826463387,0.4139800395571939,1.0,1.0,0.006676854578746368,-0.0011321387180424976,0.9988685019092135,0.0007286685566053596,1.0
pre_residual_routed_replacement,fully_frozen,6,384,0.5234781901041666,1.0,3,41,0.0016175608903892381,0.001649793505902779,0.35404598195527476,1.0,1.0,0.012614446746623341,-0.0022083618022790833,0.9977940748346571,0.0006326621110435995,1.0
pre_residual_routed_replacement,fully_frozen,6,384,0.5234781901041666,2.0,3,41,0.0016175608903892381,0.006502188899955271,0.3170483673267472,1.0,1.0,0.01393793945486997,-0.005408152802183928,0.9946064449287398,0.0009254013486180891,1.0
pre_residual_routed_replacement,fully_frozen,6,384,0.5234781901041666,4.0,3,41,0.0016175608903892381,0.025922088636918455,0.29574512818069887,1.0,1.0,0.013560888141552865,-0.002403652489290439,0.9975992339702092,0.0011735647908458857,1.0
pre_residual_routed_replacement,fully_frozen,6,576,0.7734781901041666,0.125,3,41,0.0005589690470901307,2.0472674036873872e-05,0.725072249745935,1.0,1.0,0.013905997002315438,0.004620919220048375,1.0046316121312828,0.0005605868740205288,1.0
pre_residual_routed_replacement,fully_frozen,6,576,0.7734781901041666,0.25,3,41,0.0005589690470901307,5.2493945651739566e-05,0.5938721161174954,1.0,1.0,0.01387299108137057,0.0014205631120417317,1.0014215725897717,0.0007260311340878798,1.0
pre_residual_routed_replacement,fully_frozen,6,576,0.7734781901041666,0.5,3,41,0.0005589690470901307,0.00016099770864383298,0.48140845856419046,1.0,1.0,0.01168387368214628,-0.0047135453074898135,0.9952975460138682,0.0007195177375618669,1.0
pre_residual_routed_replacement,fully_frozen,6,576,0.7734781901041666,1.0,3,41,0.0005589690470901307,0.000590258638638238,0.39744499736163225,1.0,2.0,0.013894707551208363,-0.002221618061244803,0.9977808479056767,0.0005127857884989806,1.0
pre_residual_routed_replacement,fully_frozen,6,576,0.7734781901041666,2.0,3,41,0.0005589690470901307,0.0022685954939970225,0.34309729790225335,1.0,1.0,0.011486699539635948,0.0007781157226268411,1.0007784185332012,0.000700132995682605,1.0
pre_residual_routed_replacement,fully_frozen,6,576,0.7734781901041666,4.0,3,41,0.0005589690470901307,0.008979914662145419,0.3102259232149488,1.0,1.0,0.012954838918072137,0.0017438147657204647,1.0017453360948658,0.0007629060521044154,1.0
pre_residual_routed_replacement,fully_frozen,6,749,0.9987386067708334,0.125,3,41,0.00020482917062402425,9.321537073075232e-06,0.8158299773540103,1.0,1.0,0.008994636607146268,-0.0023062417376702557,0.9976964155945967,0.0005327951091002719,1.0
pre_residual_routed_replacement,fully_frozen,6,749,0.9987386067708334,0.25,3,41,0.00020482917062402425,2.4280952232745842e-05,0.6897447577709701,1.0,2.0,0.013858843227468597,-0.00016950741239466955,0.9998305069531751,0.0006313273043890029,1.0
pre_residual_routed_replacement,fully_frozen,6,749,0.9987386067708334,0.5,3,41,0.00020482917062402425,6.990110415048043e-05,0.5596265152292449,1.0,1.0,0.01469920090619176,-0.0017755884556777258,0.9982259869689311,0.0006339229132668973,1.0
pre_residual_routed_replacement,fully_frozen,6,749,0.9987386067708334,1.0,3,41,0.00020482917062402425,0.00022748598457192622,0.4540489211091405,1.0,1.0,0.015985811882197356,0.001550237726134436,1.0015514399658103,0.0006669221486712984,1.0
pre_residual_routed_replacement,fully_frozen,6,749,0.9987386067708334,2.0,3,41,0.00020482917062402425,0.0008474283442058623,0.37890841810311127,1.0,1.0,0.011854061668930306,0.0009373430592393557,1.000937782502537,0.0006148999838423536,1.0
pre_residual_routed_replacement,fully_frozen,6,749,0.9987386067708334,4.0,3,41,0.00020482917062402425,0.003317723507194677,0.3325488349957493,1.0,1.0,0.015598359906903381,-0.0016147204191877243,0.9983865825404288,0.0007968349214051128,1.0
pre_residual_routed_replacement,fully_frozen,6,768,1.0234781901041665,0.125,3,41,0.00018036138850230103,8.492914095024896e-06,0.8269700537628498,1.0,1.0,0.010485278526114684,0.00296643143786334,1.0029708356494549,0.00056484634891378,1.0
pre_residual_routed_replacement,fully_frozen,6,768,1.0234781901041665,0.25,3,41,0.00018036138850230103,2.221449626070219e-05,0.7008355594561054,1.0,1.0,0.014234328802068272,-0.0037876976361287747,0.9962194666423347,0.000684547299458418,1.0
pre_residual_routed_replacement,fully_frozen,6,768,1.0234781901041665,0.5,3,41,0.00018036138850230103,6.218189045401108e-05,0.5717813478700067,1.0,1.0,0.013950237225701038,0.00392697324113664,1.003934693903525,0.0007755016799168598,1.0
pre_residual_routed_replacement,fully_frozen,6,768,1.0234781901041665,1.0,3,41,0.00018036138850230103,0.00020420164319329666,0.4614145971969786,1.0,1.0,0.00955545000871357,0.001240750168759653,1.0012415202176967,0.0006013466792128745,1.0
pre_residual_routed_replacement,fully_frozen,6,768,1.0234781901041665,2.0,3,41,0.00018036138850230103,0.0007502157156942903,0.38496678145398494,1.0,1.0,0.01324598986827651,-0.000551697846743043,0.9994484543105311,0.0006975739604898461,1.0
pre_residual_routed_replacement,fully_frozen,6,768,1.0234781901041665,4.0,3,41,0.00018036138850230103,0.0029217222454800684,0.3357612729147123,1.0,1.0,0.009746190795666505,0.00025203758051535024,1.0002520693446548,0.0006194586405009611,1.0
pre_residual_routed_replacement,fully_frozen,12,384,0.5234781901041666,0.125,3,41,0.0025040800603062445,6.577165782351843e-05,0.632255950221574,1.0,1.0,0.011734104658315151,0.008048090077457494,1.0080805630109793,0.0007283634468723547,1.0
pre_residual_routed_replacement,fully_frozen,12,384,0.5234781901041666,0.25,3,41,0.0025040800603062445,0.000190713766183031,0.5163286868746091,1.0,2.0,0.012327449608885172,0.001196407200004644,1.0011971231806052,0.0005847681294332953,1.0
pre_residual_routed_replacement,fully_frozen,12,384,0.5234781901041666,0.5,3,41,0.0025040800603062445,0.0006697798870646227,0.4272712979486691,1.0,1.0,0.012768759848516036,-0.005745017806254295,0.9942714532512748,0.0005382025831800607,1.0
pre_residual_routed_replacement,fully_frozen,12,384,0.5234781901041666,1.0,3,41,0.0025040800603062445,0.0025597967097239754,0.36693349603267666,1.0,1.0,0.015197364094722542,0.0020315398751431352,1.0020336048503984,0.0006618339034208988,1.0
pre_residual_routed_replacement,fully_frozen,12,384,0.5234781901041666,2.0,3,41,0.0025040800603062445,0.010085074736611485,0.32802328619083215,1.0,1.0,0.015417702124644146,-0.000929037767473296,0.9990713936545006,0.0007881317798862926,1.0
pre_residual_routed_replacement,fully_frozen,12,384,0.5234781901041666,4.0,3,41,0.0025040800603062445,0.04013595144933371,0.3037856072765205,1.0,1.0,0.013359148871458539,0.0035060699973680355,1.0035122234501583,0.0011617334333345077,1.0
pre_residual_routed_replacement,fully_frozen,12,576,0.7734781901041666,0.125,3,41,0.0008890808991978643,3.2084470480527184e-05,0.7262123017254436,1.0,3.0,0.013056081426025835,0.0015524372525480582,1.00155364290708,0.0006592243303042265,1.0
pre_residual_routed_replacement,fully_frozen,12,576,0.7734781901041666,0.25,3,41,0.0008890808991978643,8.421195507764165e-05,0.602528317411517,1.0,2.0,0.013395294619302247,0.0005188905864668894,1.0005190252334752,0.0005068524542044577,1.0
pre_residual_routed_replacement,fully_frozen,12,576,0.7734781901041666,0.5,3,41,0.0008890808991978643,0.00026034161329366486,0.4926169561847737,1.0,1.0,0.013866291304806178,-0.0024216640698196713,0.9975812657930887,0.0007324886372079011,1.0
pre_residual_routed_replacement,fully_frozen,12,576,0.7734781901041666,1.0,3,41,0.0008890808991978643,0.0009388481241656086,0.410338824894221,1.0,1.0,0.015329648672094342,-0.004518579538462618,0.9954916138830187,0.0006799141906895632,1.0
pre_residual_routed_replacement,fully_frozen,12,576,0.7734781901041666,2.0,3,41,0.0008890808991978643,0.003614141110758413,0.3564865980691057,1.0,1.0,0.016299912837042532,0.002405418359233458,1.0024083136990107,0.0006241064216810854,1.0
pre_residual_routed_replacement,fully_frozen,12,576,0.7734781901041666,4.0,3,41,0.0008890808991978643,0.014291060250915146,0.32202534726293774,1.0,1.0,0.012616929751303897,0.0010713414286173577,1.0010719155198433,0.0009633137175058036,0.975609756097561
pre_residual_routed_replacement,fully_frozen,12,749,0.9987386067708334,0.125,3,41,0.00032541883387868204,1.872481594305466e-05,0.8131070917736671,1.0,3.0,0.01380253104128341,0.0029240981670644365,1.0029283775121682,0.0005739789711620708,1.0
pre_residual_routed_replacement,fully_frozen,12,749,0.9987386067708334,0.25,3,41,0.00032541883387868204,4.421639291652988e-05,0.6934001223604107,1.0,1.0,0.015474680885706209,0.001583715965104421,1.0015849707055302,0.000590814972432161,1.0
pre_residual_routed_replacement,fully_frozen,12,749,0.9987386067708334,0.5,3,41,0.00032541883387868204,0.00011528307123395725,0.5698181343197897,1.0,1.0,0.010171741724140263,0.0024216945538844178,1.002424629224621,0.0006447332997488553,1.0
pre_residual_routed_replacement,fully_frozen,12,749,0.9987386067708334,1.0,3,41,0.00032541883387868204,0.00037087933542728833,0.46669167619410573,1.0,2.0,0.015077950362988101,0.009224658581663417,1.0092673368745892,0.0006281333027398552,1.0
