layer,expert_id,method,requested_rank,actual_rank,fit,coefficient_bits,payload_bytes,scale_bytes,header_bytes,total_bytes,external_bytes,external_multiplier,resident_basis_bytes
39,43,B3_action_cluster_8,32,32,activation_ls,8,16384,512,64,16960,6709824,2.9148409697508897,2097152
39,43,B3_action_cluster_8,32,32,activation_ls,16,32768,0,64,32832,6725696,2.921735987544484,2097152
39,43,B3_action_cluster_8,64,64,projection,4,16384,1024,64,17472,6710336,2.915063389679715,4194304
39,43,B3_action_cluster_8,64,64,projection,8,32768,1024,64,33856,6726720,2.9221808274021353,4194304
39,43,B3_action_cluster_8,64,64,projection,16,65536,0,64,65600,6758464,2.9359708629893237,4194304
39,43,B3_action_cluster_8,64,64,activation_ls,4,16384,1024,64,17472,6710336,2.915063389679715,4194304
39,43,B3_action_cluster_8,64,64,activation_ls,8,32768,1024,64,33856,6726720,2.9221808274021353,4194304
39,43,B3_action_cluster_8,64,64,activation_ls,16,65536,0,64,65600,6758464,2.9359708629893237,4194304
39,43,B3_action_cluster_8,128,128,projection,4,32768,2048,64,34880,6727744,2.9226256672597866,8388608
39,43,B3_action_cluster_8,128,128,projection,8,65536,2048,64,67648,6760512,2.9368605427046264,8388608
39,43,B3_action_cluster_8,128,128,projection,16,131072,0,64,131136,6824000,2.9644406138790034,8388608
39,43,B3_action_cluster_8,128,128,activation_ls,4,32768,2048,64,34880,6727744,2.9226256672597866,8388608
39,43,B3_action_cluster_8,128,128,activation_ls,8,65536,2048,64,67648,6760512,2.9368605427046264,8388608
39,43,B3_action_cluster_8,128,128,activation_ls,16,131072,0,64,131136,6824000,2.9644406138790034,8388608
39,43,B3_action_cluster_8,256,256,projection,4,65536,4096,64,69696,6762560,2.937750222419929,16777216
39,43,B3_action_cluster_8,256,256,projection,8,131072,4096,64,135232,6828096,2.9662199733096086,16777216
39,43,B3_action_cluster_8,256,256,projection,16,262144,0,64,262208,6955072,3.021380115658363,16777216
39,43,B3_action_cluster_8,256,256,activation_ls,4,65536,4096,64,69696,6762560,2.937750222419929,16777216
39,43,B3_action_cluster_8,256,256,activation_ls,8,131072,4096,64,135232,6828096,2.9662199733096086,16777216
39,43,B3_action_cluster_8,256,256,activation_ls,16,262144,0,64,262208,6955072,3.021380115658363,16777216
39,43,B3_action_cluster_8,512,290,projection,4,74240,4640,64,78944,6771808,2.9417676823843415,19005440
39,43,B3_action_cluster_8,512,290,projection,8,148480,4640,64,153184,6846048,2.974018572064057,19005440
39,43,B3_action_cluster_8,512,290,projection,16,296960,0,64,297024,6989888,3.0365046708185055,19005440
39,43,B3_action_cluster_8,512,290,activation_ls,4,74240,4640,64,78944,6771808,2.9417676823843415,19005440
39,43,B3_action_cluster_8,512,290,activation_ls,8,148480,4640,64,153184,6846048,2.974018572064057,19005440
39,43,B3_action_cluster_8,512,290,activation_ls,16,296960,0,64,297024,6989888,3.0365046708185055,19005440
39,43,B4_per_expert_raw,32,32,projection,4,8192,512,64,8768,6701632,2.9112822508896796,3145728
39,43,B4_per_expert_raw,32,32,projection,8,16384,512,64,16960,6709824,2.9148409697508897,3145728
39,43,B4_per_expert_raw,32,32,projection,16,32768,0,64,32832,6725696,2.921735987544484,3145728
39,43,B4_per_expert_raw,32,32,activation_ls,4,8192,512,64,8768,6701632,2.9112822508896796,3145728
39,43,B4_per_expert_raw,32,32,activation_ls,8,16384,512,64,16960,6709824,2.9148409697508897,3145728
39,43,B4_per_expert_raw,32,32,activation_ls,16,32768,0,64,32832,6725696,2.921735987544484,3145728
39,43,B4_per_expert_raw,64,64,projection,4,16384,1024,64,17472,6710336,2.915063389679715,6291456
39,43,B4_per_expert_raw,64,64,projection,8,32768,1024,64,33856,6726720,2.9221808274021353,6291456
39,43,B4_per_expert_raw,64,64,projection,16,65536,0,64,65600,6758464,2.9359708629893237,6291456
39,43,B4_per_expert_raw,64,64,activation_ls,4,16384,1024,64,17472,6710336,2.915063389679715,6291456
39,43,B4_per_expert_raw,64,64,activation_ls,8,32768,1024,64,33856,6726720,2.9221808274021353,6291456
39,43,B4_per_expert_raw,64,64,activation_ls,16,65536,0,64,65600,6758464,2.9359708629893237,6291456
39,43,B4_per_expert_raw,128,128,projection,4,32768,2048,64,34880,6727744,2.9226256672597866,12582912
39,43,B4_per_expert_raw,128,128,projection,8,65536,2048,64,67648,6760512,2.9368605427046264,12582912
39,43,B4_per_expert_raw,128,128,projection,16,131072,0,64,131136,6824000,2.9644406138790034,12582912
39,43,B4_per_expert_raw,128,128,activation_ls,4,32768,2048,64,34880,6727744,2.9226256672597866,12582912
39,43,B4_per_expert_raw,128,128,activation_ls,8,65536,2048,64,67648,6760512,2.9368605427046264,12582912
39,43,B4_per_expert_raw,128,128,activation_ls,16,131072,0,64,131136,6824000,2.9644406138790034,12582912
39,43,B4_per_expert_raw,256,256,projection,4,65536,4096,64,69696,6762560,2.937750222419929,25165824
39,43,B4_per_expert_raw,256,256,projection,8,131072,4096,64,135232,6828096,2.9662199733096086,25165824
39,43,B4_per_expert_raw,256,256,projection,16,262144,0,64,262208,6955072,3.021380115658363,25165824
39,43,B4_per_expert_raw,256,256,activation_ls,4,65536,4096,64,69696,6762560,2.937750222419929,25165824
39,43,B4_per_expert_raw,256,256,activation_ls,8,131072,4096,64,135232,6828096,2.9662199733096086,25165824
39,43,B4_per_expert_raw,256,256,activation_ls,16,262144,0,64,262208,6955072,3.021380115658363,25165824
39,43,B4_per_expert_raw,512,512,projection,4,131072,8192,64,139328,6832192,2.9679993327402134,50331648
39,43,B4_per_expert_raw,512,512,projection,8,262144,8192,64,270400,6963264,3.024938834519573,50331648
39,43,B4_per_expert_raw,512,512,projection,16,524288,0,64,524352,7217216,3.135259119217082,50331648
39,43,B4_per_expert_raw,512,512,activation_ls,4,131072,8192,64,139328,6832192,2.9679993327402134,50331648
39,43,B4_per_expert_raw,512,512,activation_ls,8,262144,8192,64,270400,6963264,3.024938834519573,50331648
39,43,B4_per_expert_raw,512,512,activation_ls,16,524288,0,64,524352,7217216,3.135259119217082,50331648
39,55,B0_raw_shared,32,32,projection,4,8192,512,64,8768,6701632,2.9112822508896796,262144
39,55,B0_raw_shared,32,32,projection,8,16384,512,64,16960,6709824,2.9148409697508897,262144
39,55,B0_raw_shared,32,32,projection,16,32768,0,64,32832,6725696,2.921735987544484,262144
39,55,B0_raw_shared,32,32,activation_ls,4,8192,512,64,8768,6701632,2.9112822508896796,262144
39,55,B0_raw_shared,32,32,activation_ls,8,16384,512,64,16960,6709824,2.9148409697508897,262144
39,55,B0_raw_shared,32,32,activation_ls,16,32768,0,64,32832,6725696,2.921735987544484,262144
39,55,B0_raw_shared,64,64,projection,4,16384,1024,64,17472,6710336,2.915063389679715,524288
39,55,B0_raw_shared,64,64,projection,8,32768,1024,64,33856,6726720,2.9221808274021353,524288
39,55,B0_raw_shared,64,64,projection,16,65536,0,64,65600,6758464,2.9359708629893237,524288
39,55,B0_raw_shared,64,64,activation_ls,4,16384,1024,64,17472,6710336,2.915063389679715,524288
39,55,B0_raw_shared,64,64,activation_ls,8,32768,1024,64,33856,6726720,2.9221808274021353,524288
39,55,B0_raw_shared,64,64,activation_ls,16,65536,0,64,65600,6758464,2.9359708629893237,524288
39,55,B0_raw_shared,128,128,projection,4,32768,2048,64,34880,6727744,2.9226256672597866,1048576
39,55,B0_raw_shared,128,128,projection,8,65536,2048,64,67648,6760512,2.9368605427046264,1048576
39,55,B0_raw_shared,128,128,projection,16,131072,0,64,131136,6824000,2.9644406138790034,1048576
39,55,B0_raw_shared,128,128,activation_ls,4,32768,2048,64,34880,6727744,2.9226256672597866,1048576
39,55,B0_raw_shared,128,128,activation_ls,8,65536,2048,64,67648,6760512,2.9368605427046264,1048576
39,55,B0_raw_shared,128,128,activation_ls,16,131072,0,64,131136,6824000,2.9644406138790034,1048576
39,55,B0_raw_shared,256,256,projection,4,65536,4096,64,69696,6762560,2.937750222419929,2097152
39,55,B0_raw_shared,256,256,projection,8,131072,4096,64,135232,6828096,2.9662199733096086,2097152
39,55,B0_raw_shared,256,256,projection,16,262144,0,64,262208,6955072,3.021380115658363,2097152
39,55,B0_raw_shared,256,256,activation_ls,4,65536,4096,64,69696,6762560,2.937750222419929,2097152
39,55,B0_raw_shared,256,256,activation_ls,8,131072,4096,64,135232,6828096,2.9662199733096086,2097152
39,55,B0_raw_shared,256,256,activation_ls,16,262144,0,64,262208,6955072,3.021380115658363,2097152
39,55,B0_raw_shared,512,512,projection,4,131072,8192,64,139328,6832192,2.9679993327402134,4194304
39,55,B0_raw_shared,512,512,projection,8,262144,8192,64,270400,6963264,3.024938834519573,4194304
39,55,B0_raw_shared,512,512,projection,16,524288,0,64,524352,7217216,3.135259119217082,4194304
39,55,B0_raw_shared,512,512,activation_ls,4,131072,8192,64,139328,6832192,2.9679993327402134,4194304
39,55,B0_raw_shared,512,512,activation_ls,8,262144,8192,64,270400,6963264,3.024938834519573,4194304
39,55,B0_raw_shared,512,512,activation_ls,16,524288,0,64,524352,7217216,3.135259119217082,4194304
39,55,B1_action_shared,32,32,projection,4,8192,512,64,8768,6701632,2.9112822508896796,262144
39,55,B1_action_shared,32,32,projection,8,16384,512,64,16960,6709824,2.9148409697508897,262144
39,55,B1_action_shared,32,32,projection,16,32768,0,64,32832,6725696,2.921735987544484,262144
39,55,B1_action_shared,32,32,activation_ls,4,8192,512,64,8768,6701632,2.9112822508896796,262144
39,55,B1_action_shared,32,32,activation_ls,8,16384,512,64,16960,6709824,2.9148409697508897,262144
39,55,B1_action_shared,32,32,activation_ls,16,32768,0,64,32832,6725696,2.921735987544484,262144
39,55,B1_action_shared,64,64,projection,4,16384,1024,64,17472,6710336,2.915063389679715,524288
39,55,B1_action_shared,64,64,projection,8,32768,1024,64,33856,6726720,2.9221808274021353,524288
39,55,B1_action_shared,64,64,projection,16,65536,0,64,65600,6758464,2.9359708629893237,524288
39,55,B1_action_shared,64,64,activation_ls,4,16384,1024,64,17472,6710336,2.915063389679715,524288
39,55,B1_action_shared,64,64,activation_ls,8,32768,1024,64,33856,6726720,2.9221808274021353,524288
39,55,B1_action_shared,64,64,activation_ls,16,65536,0,64,65600,6758464,2.9359708629893237,524288
39,55,B1_action_shared,128,128,projection,4,32768,2048,64,34880,6727744,2.9226256672597866,1048576
39,55,B1_action_shared,128,128,projection,8,65536,2048,64,67648,6760512,2.9368605427046264,1048576
39,55,B1_action_shared,128,128,projection,16,131072,0,64,131136,6824000,2.9644406138790034,1048576
39,55,B1_action_shared,128,128,activation_ls,4,32768,2048,64,34880,6727744,2.9226256672597866,1048576
39,55,B1_action_shared,128,128,activation_ls,8,65536,2048,64,67648,6760512,2.9368605427046264,1048576
39,55,B1_action_shared,128,128,activation_ls,16,131072,0,64,131136,6824000,2.9644406138790034,1048576
39,55,B1_action_shared,256,256,projection,4,65536,4096,64,69696,6762560,2.937750222419929,2097152
39,55,B1_action_shared,256,256,projection,8,131072,4096,64,135232,6828096,2.9662199733096086,2097152
39,55,B1_action_shared,256,256,projection,16,262144,0,64,262208,6955072,3.021380115658363,2097152
39,55,B1_action_shared,256,256,activation_ls,4,65536,4096,64,69696,6762560,2.937750222419929,2097152
39,55,B1_action_shared,256,256,activation_ls,8,131072,4096,64,135232,6828096,2.9662199733096086,2097152
39,55,B1_action_shared,256,256,activation_ls,16,262144,0,64,262208,6955072,3.021380115658363,2097152
39,55,B1_action_shared,512,512,projection,4,131072,8192,64,139328,6832192,2.9679993327402134,4194304
39,55,B1_action_shared,512,512,projection,8,262144,8192,64,270400,6963264,3.024938834519573,4194304
39,55,B1_action_shared,512,512,projection,16,524288,0,64,524352,7217216,3.135259119217082,4194304
39,55,B1_action_shared,512,512,activation_ls,4,131072,8192,64,139328,6832192,2.9679993327402134,4194304
39,55,B1_action_shared,512,512,activation_ls,8,262144,8192,64,270400,6963264,3.024938834519573,4194304
39,55,B1_action_shared,512,512,activation_ls,16,524288,0,64,524352,7217216,3.135259119217082,4194304
39,55,B2_proxy_shared,32,32,projection,4,8192,512,64,8768,6701632,2.9112822508896796,262144
39,55,B2_proxy_shared,32,32,projection,8,16384,512,64,16960,6709824,2.9148409697508897,262144
39,55,B2_proxy_shared,32,32,projection,16,32768,0,64,32832,6725696,2.921735987544484,262144
39,55,B2_proxy_shared,32,32,activation_ls,4,8192,512,64,8768,6701632,2.9112822508896796,262144
39,55,B2_proxy_shared,32,32,activation_ls,8,16384,512,64,16960,6709824,2.9148409697508897,262144
39,55,B2_proxy_shared,32,32,activation_ls,16,32768,0,64,32832,6725696,2.921735987544484,262144
39,55,B2_proxy_shared,64,64,projection,4,16384,1024,64,17472,6710336,2.915063389679715,524288
39,55,B2_proxy_shared,64,64,projection,8,32768,1024,64,33856,6726720,2.9221808274021353,524288
39,55,B2_proxy_shared,64,64,projection,16,65536,0,64,65600,6758464,2.9359708629893237,524288
39,55,B2_proxy_shared,64,64,activation_ls,4,16384,1024,64,17472,6710336,2.915063389679715,524288
39,55,B2_proxy_shared,64,64,activation_ls,8,32768,1024,64,33856,6726720,2.9221808274021353,524288
39,55,B2_proxy_shared,64,64,activation_ls,16,65536,0,64,65600,6758464,2.9359708629893237,524288
39,55,B2_proxy_shared,128,128,projection,4,32768,2048,64,34880,6727744,2.9226256672597866,1048576
39,55,B2_proxy_shared,128,128,projection,8,65536,2048,64,67648,6760512,2.9368605427046264,1048576
39,55,B2_proxy_shared,128,128,projection,16,131072,0,64,131136,6824000,2.9644406138790034,1048576
39,55,B2_proxy_shared,128,128,activation_ls,4,32768,2048,64,34880,6727744,2.9226256672597866,1048576
39,55,B2_proxy_shared,128,128,activation_ls,8,65536,2048,64,67648,6760512,2.9368605427046264,1048576
39,55,B2_proxy_shared,128,128,activation_ls,16,131072,0,64,131136,6824000,2.9644406138790034,1048576
39,55,B2_proxy_shared,256,256,projection,4,65536,4096,64,69696,6762560,2.937750222419929,2097152
39,55,B2_proxy_shared,256,256,projection,8,131072,4096,64,135232,6828096,2.9662199733096086,2097152
39,55,B2_proxy_shared,256,256,projection,16,262144,0,64,262208,6955072,3.021380115658363,2097152
39,55,B2_proxy_shared,256,256,activation_ls,4,65536,4096,64,69696,6762560,2.937750222419929,2097152
39,55,B2_proxy_shared,256,256,activation_ls,8,131072,4096,64,135232,6828096,2.9662199733096086,2097152
39,55,B2_proxy_shared,256,256,activation_ls,16,262144,0,64,262208,6955072,3.021380115658363,2097152
39,55,B2_proxy_shared,512,512,projection,4,131072,8192,64,139328,6832192,2.9679993327402134,4194304
39,55,B2_proxy_shared,512,512,projection,8,262144,8192,64,270400,6963264,3.024938834519573,4194304
39,55,B2_proxy_shared,512,512,projection,16,524288,0,64,524352,7217216,3.135259119217082,4194304
39,55,B2_proxy_shared,512,512,activation_ls,4,131072,8192,64,139328,6832192,2.9679993327402134,4194304
39,55,B2_proxy_shared,512,512,activation_ls,8,262144,8192,64,270400,6963264,3.024938834519573,4194304
39,55,B2_proxy_shared,512,512,activation_ls,16,524288,0,64,524352,7217216,3.135259119217082,4194304
39,55,B3_action_cluster_4,32,32,projection,4,8192,512,64,8768,6701632,2.9112822508896796,1048576
39,55,B3_action_cluster_4,32,32,projection,8,16384,512,64,16960,6709824,2.9148409697508897,1048576
39,55,B3_action_cluster_4,32,32,projection,16,32768,0,64,32832,6725696,2.921735987544484,1048576
39,55,B3_action_cluster_4,32,32,activation_ls,4,8192,512,64,8768,6701632,2.9112822508896796,1048576
39,55,B3_action_cluster_4,32,32,activation_ls,8,16384,512,64,16960,6709824,2.9148409697508897,1048576
39,55,B3_action_cluster_4,32,32,activation_ls,16,32768,0,64,32832,6725696,2.921735987544484,1048576
39,55,B3_action_cluster_4,64,64,projection,4,16384,1024,64,17472,6710336,2.915063389679715,2097152
39,55,B3_action_cluster_4,64,64,projection,8,32768,1024,64,33856,6726720,2.9221808274021353,2097152
39,55,B3_action_cluster_4,64,64,projection,16,65536,0,64,65600,6758464,2.9359708629893237,2097152
39,55,B3_action_cluster_4,64,64,activation_ls,4,16384,1024,64,17472,6710336,2.915063389679715,2097152
39,55,B3_action_cluster_4,64,64,activation_ls,8,32768,1024,64,33856,6726720,2.9221808274021353,2097152
39,55,B3_action_cluster_4,64,64,activation_ls,16,65536,0,64,65600,6758464,2.9359708629893237,2097152
39,55,B3_action_cluster_4,128,128,projection,4,32768,2048,64,34880,6727744,2.9226256672597866,4194304
39,55,B3_action_cluster_4,128,128,projection,8,65536,2048,64,67648,6760512,2.9368605427046264,4194304
39,55,B3_action_cluster_4,128,128,projection,16,131072,0,64,131136,6824000,2.9644406138790034,4194304
39,55,B3_action_cluster_4,128,128,activation_ls,4,32768,2048,64,34880,6727744,2.9226256672597866,4194304
39,55,B3_action_cluster_4,128,128,activation_ls,8,65536,2048,64,67648,6760512,2.9368605427046264,4194304
39,55,B3_action_cluster_4,128,128,activation_ls,16,131072,0,64,131136,6824000,2.9644406138790034,4194304
39,55,B3_action_cluster_4,256,256,projection,4,65536,4096,64,69696,6762560,2.937750222419929,8388608
39,55,B3_action_cluster_4,256,256,projection,8,131072,4096,64,135232,6828096,2.9662199733096086,8388608
39,55,B3_action_cluster_4,256,256,projection,16,262144,0,64,262208,6955072,3.021380115658363,8388608
39,55,B3_action_cluster_4,256,256,activation_ls,4,65536,4096,64,69696,6762560,2.937750222419929,8388608
39,55,B3_action_cluster_4,256,256,activation_ls,8,131072,4096,64,135232,6828096,2.9662199733096086,8388608
39,55,B3_action_cluster_4,256,256,activation_ls,16,262144,0,64,262208,6955072,3.021380115658363,8388608
39,55,B3_action_cluster_4,512,315,projection,4,80640,5040,64,85744,6778608,2.944721697064057,10321920
39,55,B3_action_cluster_4,512,315,projection,8,161280,5040,64,166384,6859248,2.9797528358540926,10321920
39,55,B3_action_cluster_4,512,315,projection,16,322560,0,64,322624,7015488,3.0476256672597866,10321920
39,55,B3_action_cluster_4,512,315,activation_ls,4,80640,5040,64,85744,6778608,2.944721697064057,10321920
39,55,B3_action_cluster_4,512,315,activation_ls,8,161280,5040,64,166384,6859248,2.9797528358540926,10321920
39,55,B3_action_cluster_4,512,315,activation_ls,16,322560,0,64,322624,7015488,3.0476256672597866,10321920
39,55,B3_action_cluster_8,32,32,projection,4,8192,512,64,8768,6701632,2.9112822508896796,2097152
39,55,B3_action_cluster_8,32,32,projection,8,16384,512,64,16960,6709824,2.9148409697508897,2097152
39,55,B3_action_cluster_8,32,32,projection,16,32768,0,64,32832,6725696,2.921735987544484,2097152
39,55,B3_action_cluster_8,32,32,activation_ls,4,8192,512,64,8768,6701632,2.9112822508896796,2097152
39,55,B3_action_cluster_8,32,32,activation_ls,8,16384,512,64,16960,6709824,2.9148409697508897,2097152
39,55,B3_action_cluster_8,32,32,activation_ls,16,32768,0,64,32832,6725696,2.921735987544484,2097152
39,55,B3_action_cluster_8,64,64,projection,4,16384,1024,64,17472,6710336,2.915063389679715,4194304
39,55,B3_action_cluster_8,64,64,projection,8,32768,1024,64,33856,6726720,2.9221808274021353,4194304
39,55,B3_action_cluster_8,64,64,projection,16,65536,0,64,65600,6758464,2.9359708629893237,4194304
39,55,B3_action_cluster_8,64,64,activation_ls,4,16384,1024,64,17472,6710336,2.915063389679715,4194304
39,55,B3_action_cluster_8,64,64,activation_ls,8,32768,1024,64,33856,6726720,2.9221808274021353,4194304
39,55,B3_action_cluster_8,64,64,activation_ls,16,65536,0,64,65600,6758464,2.9359708629893237,4194304
39,55,B3_action_cluster_8,128,128,projection,4,32768,2048,64,34880,6727744,2.9226256672597866,8388608
39,55,B3_action_cluster_8,128,128,projection,8,65536,2048,64,67648,6760512,2.9368605427046264,8388608
39,55,B3_action_cluster_8,128,128,projection,16,131072,0,64,131136,6824000,2.9644406138790034,8388608
39,55,B3_action_cluster_8,128,128,activation_ls,4,32768,2048,64,34880,6727744,2.9226256672597866,8388608
39,55,B3_action_cluster_8,128,128,activation_ls,8,65536,2048,64,67648,6760512,2.9368605427046264,8388608
39,55,B3_action_cluster_8,128,128,activation_ls,16,131072,0,64,131136,6824000,2.9644406138790034,8388608
39,55,B3_action_cluster_8,256,256,projection,4,65536,4096,64,69696,6762560,2.937750222419929,16777216
39,55,B3_action_cluster_8,256,256,projection,8,131072,4096,64,135232,6828096,2.9662199733096086,16777216
39,55,B3_action_cluster_8,256,256,projection,16,262144,0,64,262208,6955072,3.021380115658363,16777216
39,55,B3_action_cluster_8,256,256,activation_ls,4,65536,4096,64,69696,6762560,2.937750222419929,16777216
39,55,B3_action_cluster_8,256,256,activation_ls,8,131072,4096,64,135232,6828096,2.9662199733096086,16777216
39,55,B3_action_cluster_8,256,256,activation_ls,16,262144,0,64,262208,6955072,3.021380115658363,16777216
39,55,B3_action_cluster_8,512,290,projection,4,74240,4640,64,78944,6771808,2.9417676823843415,19005440
39,55,B3_action_cluster_8,512,290,projection,8,148480,4640,64,153184,6846048,2.974018572064057,19005440
39,55,B3_action_cluster_8,512,290,projection,16,296960,0,64,297024,6989888,3.0365046708185055,19005440
39,55,B3_action_cluster_8,512,290,activation_ls,4,74240,4640,64,78944,6771808,2.9417676823843415,19005440
39,55,B3_action_cluster_8,512,290,activation_ls,8,148480,4640,64,153184,6846048,2.974018572064057,19005440
39,55,B3_action_cluster_8,512,290,activation_ls,16,296960,0,64,297024,6989888,3.0365046708185055,19005440
39,55,B4_per_expert_raw,32,32,projection,4,8192,512,64,8768,6701632,2.9112822508896796,3145728
39,55,B4_per_expert_raw,32,32,projection,8,16384,512,64,16960,6709824,2.9148409697508897,3145728
39,55,B4_per_expert_raw,32,32,projection,16,32768,0,64,32832,6725696,2.921735987544484,3145728
39,55,B4_per_expert_raw,32,32,activation_ls,4,8192,512,64,8768,6701632,2.9112822508896796,3145728
39,55,B4_per_expert_raw,32,32,activation_ls,8,16384,512,64,16960,6709824,2.9148409697508897,3145728
39,55,B4_per_expert_raw,32,32,activation_ls,16,32768,0,64,32832,6725696,2.921735987544484,3145728
39,55,B4_per_expert_raw,64,64,projection,4,16384,1024,64,17472,6710336,2.915063389679715,6291456
39,55,B4_per_expert_raw,64,64,projection,8,32768,1024,64,33856,6726720,2.9221808274021353,6291456
39,55,B4_per_expert_raw,64,64,projection,16,65536,0,64,65600,6758464,2.9359708629893237,6291456
39,55,B4_per_expert_raw,64,64,activation_ls,4,16384,1024,64,17472,6710336,2.915063389679715,6291456
39,55,B4_per_expert_raw,64,64,activation_ls,8,32768,1024,64,33856,6726720,2.9221808274021353,6291456
39,55,B4_per_expert_raw,64,64,activation_ls,16,65536,0,64,65600,6758464,2.9359708629893237,6291456
39,55,B4_per_expert_raw,128,128,projection,4,32768,2048,64,34880,6727744,2.9226256672597866,12582912
39,55,B4_per_expert_raw,128,128,projection,8,65536,2048,64,67648,6760512,2.9368605427046264,12582912
39,55,B4_per_expert_raw,128,128,projection,16,131072,0,64,131136,6824000,2.9644406138790034,12582912
39,55,B4_per_expert_raw,128,128,activation_ls,4,32768,2048,64,34880,6727744,2.9226256672597866,12582912
39,55,B4_per_expert_raw,128,128,activation_ls,8,65536,2048,64,67648,6760512,2.9368605427046264,12582912
39,55,B4_per_expert_raw,128,128,activation_ls,16,131072,0,64,131136,6824000,2.9644406138790034,12582912
39,55,B4_per_expert_raw,256,256,projection,4,65536,4096,64,69696,6762560,2.937750222419929,25165824
39,55,B4_per_expert_raw,256,256,projection,8,131072,4096,64,135232,6828096,2.9662199733096086,25165824
39,55,B4_per_expert_raw,256,256,projection,16,262144,0,64,262208,6955072,3.021380115658363,25165824
39,55,B4_per_expert_raw,256,256,activation_ls,4,65536,4096,64,69696,6762560,2.937750222419929,25165824
39,55,B4_per_expert_raw,256,256,activation_ls,8,131072,4096,64,135232,6828096,2.9662199733096086,25165824
39,55,B4_per_expert_raw,256,256,activation_ls,16,262144,0,64,262208,6955072,3.021380115658363,25165824
39,55,B4_per_expert_raw,512,512,projection,4,131072,8192,64,139328,6832192,2.9679993327402134,50331648
39,55,B4_per_expert_raw,512,512,projection,8,262144,8192,64,270400,6963264,3.024938834519573,50331648
39,55,B4_per_expert_raw,512,512,projection,16,524288,0,64,524352,7217216,3.135259119217082,50331648
39,55,B4_per_expert_raw,512,512,activation_ls,4,131072,8192,64,139328,6832192,2.9679993327402134,50331648
39,55,B4_per_expert_raw,512,512,activation_ls,8,262144,8192,64,270400,6963264,3.024938834519573,50331648
39,55,B4_per_expert_raw,512,512,activation_ls,16,524288,0,64,524352,7217216,3.135259119217082,50331648
39,70,B0_raw_shared,32,32,projection,4,8192,512,64,8768,6701632,2.9112822508896796,262144
39,70,B0_raw_shared,32,32,projection,8,16384,512,64,16960,6709824,2.9148409697508897,262144
39,70,B0_raw_shared,32,32,projection,16,32768,0,64,32832,6725696,2.921735987544484,262144
39,70,B0_raw_shared,32,32,activation_ls,4,8192,512,64,8768,6701632,2.9112822508896796,262144
39,70,B0_raw_shared,32,32,activation_ls,8,16384,512,64,16960,6709824,2.9148409697508897,262144
39,70,B0_raw_shared,32,32,activation_ls,16,32768,0,64,32832,6725696,2.921735987544484,262144
39,70,B0_raw_shared,64,64,projection,4,16384,1024,64,17472,6710336,2.915063389679715,524288
39,70,B0_raw_shared,64,64,projection,8,32768,1024,64,33856,6726720,2.9221808274021353,524288
39,70,B0_raw_shared,64,64,projection,16,65536,0,64,65600,6758464,2.9359708629893237,524288
39,70,B0_raw_shared,64,64,activation_ls,4,16384,1024,64,17472,6710336,2.915063389679715,524288
39,70,B0_raw_shared,64,64,activation_ls,8,32768,1024,64,33856,6726720,2.9221808274021353,524288
39,70,B0_raw_shared,64,64,activation_ls,16,65536,0,64,65600,6758464,2.9359708629893237,524288
39,70,B0_raw_shared,128,128,projection,4,32768,2048,64,34880,6727744,2.9226256672597866,1048576
39,70,B0_raw_shared,128,128,projection,8,65536,2048,64,67648,6760512,2.9368605427046264,1048576
39,70,B0_raw_shared,128,128,projection,16,131072,0,64,131136,6824000,2.9644406138790034,1048576
39,70,B0_raw_shared,128,128,activation_ls,4,32768,2048,64,34880,6727744,2.9226256672597866,1048576
39,70,B0_raw_shared,128,128,activation_ls,8,65536,2048,64,67648,6760512,2.9368605427046264,1048576
39,70,B0_raw_shared,128,128,activation_ls,16,131072,0,64,131136,6824000,2.9644406138790034,1048576
39,70,B0_raw_shared,256,256,projection,4,65536,4096,64,69696,6762560,2.937750222419929,2097152
39,70,B0_raw_shared,256,256,projection,8,131072,4096,64,135232,6828096,2.9662199733096086,2097152
39,70,B0_raw_shared,256,256,projection,16,262144,0,64,262208,6955072,3.021380115658363,2097152
39,70,B0_raw_shared,256,256,activation_ls,4,65536,4096,64,69696,6762560,2.937750222419929,2097152
39,70,B0_raw_shared,256,256,activation_ls,8,131072,4096,64,135232,6828096,2.9662199733096086,2097152
39,70,B0_raw_shared,256,256,activation_ls,16,262144,0,64,262208,6955072,3.021380115658363,2097152
39,70,B0_raw_shared,512,512,projection,4,131072,8192,64,139328,6832192,2.9679993327402134,4194304
39,70,B0_raw_shared,512,512,projection,8,262144,8192,64,270400,6963264,3.024938834519573,4194304
39,70,B0_raw_shared,512,512,projection,16,524288,0,64,524352,7217216,3.135259119217082,4194304
39,70,B0_raw_shared,512,512,activation_ls,4,131072,8192,64,139328,6832192,2.9679993327402134,4194304
39,70,B0_raw_shared,512,512,activation_ls,8,262144,8192,64,270400,6963264,3.024938834519573,4194304
39,70,B0_raw_shared,512,512,activation_ls,16,524288,0,64,524352,7217216,3.135259119217082,4194304
39,70,B1_action_shared,32,32,projection,4,8192,512,64,8768,6701632,2.9112822508896796,262144
39,70,B1_action_shared,32,32,projection,8,16384,512,64,16960,6709824,2.9148409697508897,262144
39,70,B1_action_shared,32,32,projection,16,32768,0,64,32832,6725696,2.921735987544484,262144
39,70,B1_action_shared,32,32,activation_ls,4,8192,512,64,8768,6701632,2.9112822508896796,262144
