factor_config_id,allocation_policy,mean_budget_pages_per_expert,burst_cap_pages_per_expert,groups,overall_average_bpw,selector_compute_macs,selector_dp_state_evaluations,selector_coordinate_sweeps_median,selector_local_passes_median,continuation_eligible,qenergy_recovery_p10,qenergy_recovery_median,qenergy_recovery_p90,qenergy_recovery_mean,additive_recovery_p10,additive_recovery_median,additive_recovery_p90,additive_recovery_mean,actual_total_bpw_p10,actual_total_bpw_median,actual_total_bpw_p90,actual_total_bpw_mean,paired_gain_vs_uniform_p10,paired_gain_vs_uniform_median,paired_gain_vs_uniform_p90,paired_gain_vs_uniform_mean,selector_runtime_ms_p10,selector_runtime_ms_median,selector_runtime_ms_p90,selector_runtime_ms_mean,actual_correction_pages_p10,actual_correction_pages_median,actual_correction_pages_p90,actual_correction_pages_mean
exact_proxy_rank4_int8_plus_euclidean_tail4_int4,pooled_exact_combined_moe_column_generated_local,741,1536,128,0.9987386067708334,60638208,50315264,2825.0,392.5,False,0.9957571076351696,0.9988447854215144,0.999994436559209,0.9982342428187857,0.9957954422726064,0.998590368481129,0.9999925288722025,0.9981241230548794,0.9975992838541666,0.9985758463541666,0.9987386067708334,0.998326619466146,0.00010347032722830551,0.0014759772356552903,0.004477270389005605,0.0018362181526851316,62822.14185278863,83871.20436877012,86397.75611367077,79476.52099102561,740.125,740.875,741.0,740.68359375
exact_proxy_rank4_int8_plus_euclidean_tail4_int4,pooled_exact_combined_moe_oracle,741,1536,128,0.9987386067708334,52473344,50315264,2439.5,304.0,False,0.9955906718499833,0.9988048986513716,0.99999404292633,0.9981673273987242,0.9956492924131947,0.9985301322753999,0.9999921049885105,0.9980714394504286,0.9967854817708334,0.9982503255208334,0.9987386067708334,0.9980023701985676,0.00010326053098679289,0.001402116944325793,0.004395828911944277,0.0017693027326236826,51047.17922452837,65792.21126344055,66798.19860495627,62623.764342439245,739.5,740.625,741.0,740.4345703125
exact_proxy_rank4_int8_plus_euclidean_tail4_int4,pooled_router_square_column_generated,741,1536,128,0.9987386067708334,60638208,50315264,2825.0,392.5,True,0.9956133399784936,0.9987959940583498,0.9999943914461664,0.9981988449094152,0.9958030590620183,0.9986112892169154,0.9999925318804568,0.9981504932806395,0.9978759765625,0.9985758463541666,0.9987386067708334,0.998455047607422,0.00010333948411307414,0.0014129517281974424,0.004467047299236415,0.001800820243314634,62542.53821577877,83684.75125636905,86110.8871564269,79222.67631268187,740.3375,740.875,741.0,740.7822265625
exact_proxy_rank4_int8_plus_euclidean_tail4_int4,pooled_router_square_compressed,741,1536,128,0.9987386067708334,52473344,50315264,2439.5,304.0,True,0.9955262923187462,0.9987806539861032,0.99999404292633,0.9981417953131223,0.9956454832135853,0.9985567245801614,0.9999921133313616,0.9980870479314546,0.9975504557291667,0.9984130859375,0.9987386067708334,0.9982070922851562,8.890178252114467e-05,0.001326897160056073,0.004383636730127793,0.0017437706470217907,50954.37217038125,65641.17548801005,66659.1647643596,62489.192217210075,740.0875,740.75,741.0,740.591796875
exact_proxy_rank4_int8_plus_euclidean_tail4_int4,uniform_per_expert,741,741,128,0.9987386067708334,52473344,50315264,2439.5,304.0,True,0.9924540820935359,0.9968410021268956,0.9998896651634793,0.9963980246661005,0.9921658399410758,0.9964994660956261,0.9998722472855417,0.996273615329102,0.9809977213541666,0.9831136067708334,0.9853759765625,0.982830047607422,0.0,0.0,0.0,0.0,50936.59826721996,65621.09558004886,66639.69656713307,62469.92613225302,727.375,729.0,730.7375,728.7822265625
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_equal_weight_compressed,384,1536,128,0.5234781901041666,51343360,50315264,2447.0,304.0,False,0.9452299777020666,0.9789945502271202,0.9979231399233771,0.9761137333410097,0.9503865570264225,0.9775247881568876,0.9973488681945197,0.9759232562392082,0.5216878255208334,0.5228271484375,0.5234781901041666,0.5227063496907551,-0.0008738038666742608,0.0018343509512423473,0.0070873028005580254,0.001029047774567928,50775.75301211327,65840.86897596717,66789.46522027254,62645.13001672458,382.625,383.5,384.0,383.4072265625
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_exact_combined_moe_column_generated_local,384,1536,128,0.5234781901041666,62635008,50315264,2837.0,394.0,False,0.9688711009679032,0.9906610941870555,0.998891493940977,0.986308409533763,0.9678730667659073,0.9890224477224212,0.9984298865500674,0.9855887618966165,0.5218505859375,0.5229899088541666,0.5234781901041666,0.5228513081868489,0.0013855664328984774,0.007692364516127481,0.02581463551146472,0.011223723967321055,66304.1321054101,83866.44456814975,86582.12281335145,80293.84835228848,382.75,383.625,384.0,383.5185546875
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_exact_combined_moe_oracle,384,1536,128,0.5234781901041666,51343360,50315264,2447.0,304.0,False,0.9677916550986259,0.9901747010559201,0.9988238600388306,0.9857461812471171,0.96741237175311,0.9888013576951546,0.9983711277833338,0.985287018225345,0.5211507161458333,0.5228271484375,0.5234781901041666,0.5225232442220052,0.001299037035180628,0.007184310486658685,0.025013562449910782,0.010661495680675377,50892.828004807234,65881.1208140105,66874.32568427175,62710.408123995876,382.2125,383.5,384.0,383.2666015625
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_column_generated,384,768,128,0.5234781901041666,62454784,50315264,2823.0,397.5,True,0.9678652874662417,0.9901879317193507,0.9988516922468461,0.985861422648845,0.9691833947060288,0.9888366322496016,0.9984516891831392,0.9856647246614434,0.5225016276041666,0.5233154296875,0.5234781901041666,0.5230865478515625,0.001369183630893478,0.0070420099523229585,0.025215667710549932,0.010776737082403206,65617.0931275934,83075.48981159925,85416.51072446257,79524.12351466774,383.25,383.875,384.0,383.69921875
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_column_generated,384,1152,128,0.5234781901041666,62635008,50315264,2837.0,394.0,True,0.9678652874662417,0.9904174408523981,0.9988643944335137,0.9859686224378521,0.9691083602355641,0.9891640708992292,0.9984516891831392,0.9857997914993784,0.5225016276041666,0.5231526692708334,0.5234781901041666,0.5230789184570312,0.001369183630893478,0.0070420099523229585,0.024854114533815513,0.010883936871410396,66211.71252895147,83280.11116571724,85737.3314699158,79737.3811553989,383.25,383.75,384.0,383.693359375
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_column_generated,384,1536,128,0.5234781901041666,62635008,50315264,2837.0,394.0,True,0.9678652874662417,0.9904174408523981,0.9988643944335137,0.9859701337348494,0.9691083602355641,0.9891640708992292,0.9984516891831392,0.9858004304854411,0.5225016276041666,0.5231526692708334,0.5234781901041666,0.5230776468912761,0.001369183630893478,0.0070420099523229585,0.024854114533815513,0.010885448168407733,66230.16177527606,83811.80169247091,86354.05737888068,80133.93911173625,383.25,383.75,384.0,383.6923828125
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,768,128,0.5234781901041666,51343360,50315264,2447.0,304.0,True,0.9674414703941856,0.9898850656296365,0.9987809306776827,0.9853897791025849,0.967632881777639,0.988558543410762,0.9983762649032706,0.9852005106051703,0.5211995442708334,0.5228271484375,0.5234781901041666,0.5225931803385416,0.0012839491886259436,0.0068913385577375474,0.02498380535181614,0.010305093536143096,50771.973078884184,65835.93385852873,66784.4151141122,62640.84422192536,382.25,383.5,384.0,383.3203125
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1152,128,0.5234781901041666,51343360,50315264,2447.0,304.0,True,0.9674414703941856,0.990112640620156,0.9988066984774515,0.9855306158556132,0.967632881777639,0.9887242440171435,0.9983762649032706,0.9853620952429393,0.5211995442708334,0.5228271484375,0.5233642578125,0.52252197265625,0.0012839491886259436,0.006927406659308355,0.02440527561063887,0.01044593028917146,50773.263890855014,65837.83213049173,66786.52457315475,62642.645220053964,382.25,383.5,383.9125,383.265625
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1536,128,0.5234781901041666,51343360,50315264,2447.0,304.0,True,0.9674414703941856,0.990112640620156,0.9988066984774515,0.985530264835063,0.967632881777639,0.9887242440171435,0.9983762649032706,0.9853620611678169,0.5211995442708334,0.5228271484375,0.5234781901041666,0.5225257873535156,0.0012839491886259436,0.006927406659308355,0.02440527561063887,0.010445579268621337,50773.66757709533,65840.96281416714,66789.47919905186,62644.792615028564,382.25,383.5,384.0,383.2685546875
matrix_free_joint_rank8_int4_per_row_hadamard,uniform_per_expert,384,384,128,0.5234781901041666,51343360,50315264,2447.0,304.0,True,0.951754168146327,0.9782293770486596,0.9969803352786494,0.9750846855664417,0.9491359581163515,0.9763365698093357,0.9959804716371989,0.9744922170173647,0.5214762369791667,0.5234781901041666,0.5234781901041666,0.5229606628417969,0.0,0.0,0.0,0.0,50760.543490573764,65827.5933964178,66775.58013908565,62631.64870545734,382.4625,384.0,384.0,383.6025390625
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_equal_weight_compressed,576,1536,128,0.7734781901041666,51343360,50315264,2447.0,304.0,False,0.9813075434058405,0.9925435514255101,0.9997511836038943,0.9914653812747531,0.9827887404057126,0.99201008212077,0.9997056524403948,0.9913903965018502,0.7721272786458333,0.7729899088541666,0.7734781901041666,0.7728767395019531,-0.00037837255966590707,0.0006280767623361716,0.003358762622616384,0.0004454573202736147,50778.390029631555,65844.58012413234,66797.93634135276,62648.77443037403,574.9625,575.625,576.0,575.5380859375
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_exact_combined_moe_column_generated_local,576,1536,128,0.7734781901041666,61645824,50315264,2839.0,398.0,False,0.9889521432508525,0.996828882165031,0.999880670519625,0.9952351951978649,0.9884986844699004,0.9962165786618555,0.9998482947293614,0.9949744751905197,0.7721272786458333,0.7731526692708334,0.7734781901041666,0.772936503092448,0.00033704429407201977,0.00304192089286498,0.010338903283180522,0.0042152712433853635,65565.42699281126,84759.03008040041,86872.43642229587,80663.09222306882,574.9625,575.75,576.0,575.583984375
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_exact_combined_moe_oracle,576,1536,128,0.7734781901041666,51343360,50315264,2447.0,304.0,False,0.9883290385528086,0.9966592597052897,0.9998743175372907,0.9950398626548742,0.9880937965014795,0.99614096942927,0.9998377022296246,0.9948261583405791,0.7713134765625,0.7728271484375,0.7734781901041666,0.7726058959960938,0.0003216191618869879,0.0028563236770931533,0.009565789753991326,0.004019938700394696,50954.92288097739,65901.38893947005,66920.77400200069,62752.09929216362,574.3375,575.5,576.0,575.330078125
