factor_config_id,allocation_policy,mean_budget_pages_per_expert,burst_cap_pages_per_expert,layer,groups,overall_average_bpw,qenergy_recovery_p10,qenergy_recovery_median,qenergy_recovery_p90,qenergy_recovery_mean,paired_gain_vs_uniform_p10,paired_gain_vs_uniform_median,paired_gain_vs_uniform_p90,paired_gain_vs_uniform_mean
exact_proxy_rank4_fp32,pooled_router_square_column_generated,729,1536,0,32,0.9987284342447916,0.9998895507471931,0.9999905076146975,0.9999980703265418,0.9999549712449803,1.9142264762261886e-05,0.00012240720966011365,0.0007965516759854913,0.0002945262621919624
exact_proxy_rank4_fp32,pooled_router_square_column_generated,729,1536,4,32,0.9987284342447916,0.9960106174746004,0.9981204713867526,0.999293199130249,0.9978792558863053,0.001087892514983979,0.002913197038286963,0.005440078654839987,0.003051502101238567
exact_proxy_rank4_fp32,pooled_router_square_column_generated,729,1536,20,32,0.9987284342447916,0.9932630073696735,0.996403656145433,0.9992405718012077,0.9964092764445176,0.0009186767081290848,0.0021902346206929546,0.004554585312944804,0.0023890709571749193
exact_proxy_rank4_fp32,pooled_router_square_column_generated,729,1536,39,32,0.9987284342447916,0.9960960206877256,0.9985169635745113,0.9996111541200888,0.9979328718780889,0.00016980805969745162,0.0006922613441100456,0.002209556387071044,0.0010087926271797713
exact_proxy_rank4_fp32,pooled_router_square_compressed,729,1536,0,32,0.9987284342447916,0.9998832340902476,0.999990118074441,0.9999974318085211,0.9999519639245659,1.8499079252398688e-05,0.0001220834304758167,0.0007913894460046428,0.000291518941777473
exact_proxy_rank4_fp32,pooled_router_square_compressed,729,1536,4,32,0.9987284342447916,0.9958721028442342,0.9979795198068653,0.9992701439774513,0.9978008909482871,0.0009983283204485717,0.00279942329803079,0.0053249015573913604,0.0029731371632203095
exact_proxy_rank4_fp32,pooled_router_square_compressed,729,1536,20,32,0.9987284342447916,0.9929681012474035,0.9962342348279789,0.999212668751981,0.9962967493055281,0.0008943615783421288,0.0020597198330435385,0.004487356274351595,0.0022765438181853517
exact_proxy_rank4_fp32,pooled_router_square_compressed,729,1536,39,32,0.9987284342447916,0.9958806296358463,0.9984960178926368,0.9995953970186089,0.9978467304049778,0.0001610525422881648,0.0006100323172921751,0.002137759396386375,0.0009226511540688966
exact_proxy_rank4_fp32,uniform_per_expert,729,729,0,32,0.9987284342447916,0.9991033419607275,0.999868251683895,0.9999738510724822,0.9996604449827884,0.0,0.0,0.0,0.0
exact_proxy_rank4_fp32,uniform_per_expert,729,729,4,32,0.9987284342447916,0.9912287099828683,0.9947831384138723,0.9975659624567255,0.9948277537850668,0.0,0.0,0.0,0.0
exact_proxy_rank4_fp32,uniform_per_expert,729,729,20,32,0.9987284342447916,0.9902872443728087,0.994403844276673,0.9980710649829794,0.9940202054873428,0.0,0.0,0.0,0.0
exact_proxy_rank4_fp32,uniform_per_expert,729,729,39,32,0.9987284342447916,0.9935852152508661,0.9975304280996549,0.9995268779893057,0.996924079250909,0.0,0.0,0.0,0.0
exact_proxy_rank4_int4_per_row_hadamard,pooled_exact_combined_moe_column_generated_local,753,1536,0,32,0.9987386067708334,0.999917426022548,0.9999949599197275,0.9999990692530466,0.9999677734100798,1.7708103655800222e-05,0.0001195305921543044,0.0006553550415404846,0.0002574881103383289
exact_proxy_rank4_int4_per_row_hadamard,pooled_exact_combined_moe_column_generated_local,753,1536,4,32,0.9987386067708334,0.9965466813007304,0.9983627305961307,0.9994039265895983,0.998162951890853,0.0010524606996102914,0.0027134926925969083,0.005126008302594632,0.0028381554930959098
exact_proxy_rank4_int4_per_row_hadamard,pooled_exact_combined_moe_column_generated_local,753,1536,20,32,0.9987386067708334,0.9943498785019872,0.9968938669676002,0.9993459182689656,0.9969216190203974,0.0008598940724422021,0.001989727105521033,0.004412418697008525,0.002288688417985834
