layout_id,allocation_policy,mean_budget_quanta_per_expert,average_allowed_total_bpw,average_actual_total_bpw_mean,groups,recovery_p10,recovery_median,recovery_p90,recovery_mean,remaining_damage_median,baseline_recovery_p10,baseline_recovery_median,p10_remaining_damage_ratio_vs_baseline_same_budget,median_remaining_damage_ratio_vs_baseline_same_budget
q3_ideal_logical_256_byte_plane_ceiling,pooled_router_square_multi_budget_column_generated,1312,0.8724365234375,0.8682702382405598,128,0.9588090742190457,0.9829340313528679,0.9941666563919441,0.9799799223185836,0.017065968647132057,0.9566958825387013,0.980062598111243,0.9512011373460506,0.8559775612867484
q3_ideal_logical_256_byte_plane_ceiling,pooled_router_square_multi_budget_column_generated,1344,0.8932698567708334,0.8870169321695963,128,0.9588301669235648,0.9830662373574091,0.994328844168437,0.9801338462549882,0.016933762642590944,0.9571874826345936,0.9803069411200849,0.9616307474995965,0.8598848328159736
q3_ideal_logical_256_byte_plane_ceiling,pooled_router_square_multi_budget_column_generated,1376,0.9141031901041666,0.9054641723632812,128,0.9589222030636669,0.9831323821409508,0.9943786276249421,0.9802746498879514,0.016867617859049222,0.9577873192640955,0.9807038816517095,0.9731150976487002,0.8741456470463445
q3_ideal_logical_256_byte_plane_ceiling,pooled_router_square_multi_budget_column_generated,1408,0.9349365234375,0.9230950673421223,128,0.9590932137974802,0.9832430870600664,0.9944920086652402,0.98037332233209,0.016756912939933644,0.958614748443398,0.9808641590596682,0.9884387472327465,0.8756820770084781
q3_ideal_logical_256_byte_plane_ceiling,pooled_router_square_multi_budget_column_generated,1440,0.9557698567708334,0.9401315053304037,128,0.9591277391161409,0.9835808385019402,0.9945880126694919,0.9804843250409687,0.016419161498059776,0.9589124199637181,0.9809505000190166,0.9947595075632916,0.8619208648232553
q3_ideal_logical_256_byte_plane_ceiling,pooled_router_square_multi_budget_column_generated,1472,0.9766031901041666,0.9568487803141277,128,0.959230505225169,0.9836971535420753,0.994619326878132,0.980562078362504,0.01630284645792468,0.9595107165785641,0.9810470729037443,1.006920630095588,0.8601756538780443
q3_ideal_logical_256_byte_plane_ceiling,pooled_router_square_multi_budget_column_generated,1504,0.9974365234375,0.9732850392659504,128,0.9595371033167837,0.983863321154758,0.9946756400426171,0.9806456462856414,0.016136678845241947,0.9597934145724486,0.9810847433301539,1.0063748575746825,0.8531038794184798
q3_ideal_logical_256_byte_plane_ceiling,pooled_router_square_multi_budget_column_generated,1506,0.9987386067708334,0.9742355346679688,128,0.9595371033167837,0.9839637966028875,0.9946732889048222,0.9806506871127251,0.016036203397112536,0.9599031022312804,0.9811209286474146,1.0091278611280061,0.8494169600623113
q3_ideal_logical_256_byte_plane_ceiling,pooled_router_square_multi_budget_column_generated,1507,0.9993896484375,0.9747784932454426,128,0.9595371033167837,0.983970788710238,0.9946732889048222,0.9806518672845328,0.01602921128976198,0.9599110028923697,0.9811148729972374,1.0093267380718518,0.8487743443513608
q3_ideal_logical_256_byte_plane_ceiling,pooled_router_square_multi_budget_column_generated,1536,1.0182698567708333,0.9895553588867188,128,0.9596336446674708,0.9840012996707054,0.9947009641795066,0.9807278076777911,0.015998700329294624,0.9601575923720707,0.9811929118952065,1.0131505030893906,0.850673971438297
q3_ideal_logical_256_byte_plane_ceiling,pooled_router_square_multi_budget_column_generated,1568,1.0391031901041667,1.0056190490722656,128,0.9597061019783862,0.9841390283306103,0.9947475870547736,0.9807916096799425,0.015860971669389712,0.9602316845453558,0.9812319689482707,1.0132161134048783,0.845105787904601
q3_ideal_logical_256_byte_plane_ceiling,pooled_router_square_multi_budget_column_generated,1600,1.0599365234375,1.0218734741210938,128,0.9598270561885718,0.9842420206961313,0.994735894781075,0.9808491242862433,0.015757979303868686,0.9600008544101492,0.9813297985207166,1.0043450483507694,0.8440176353401341
q3_ideal_logical_256_byte_plane_ceiling,pooled_router_square_multi_budget_column_generated,1632,1.0807698567708333,1.0377515157063801,128,0.9599099084071007,0.9842612163929187,0.9947633416030709,0.980895463761168,0.015738783607081253,0.9603058940991231,0.9815172826312157,1.0099759317670822,0.8515405658727823
q3_ideal_logical_256_byte_plane_ceiling,pooled_router_square_multi_budget_column_generated,1664,1.1016031901041667,1.0535596211751301,128,0.9599746618585991,0.9842959024559396,0.9947930284074208,0.9809420339748427,0.015704097544060436,0.9603099280330801,0.9815988290937159,1.008447104221943,0.853429253173089
q3_ideal_logical_256_byte_plane_ceiling,uniform_per_expert,384,0.2682698567708333,0.2634099324544271,128,0.8390512488853671,0.923096279394772,0.9775450967481758,0.9184135182495793,0.07690372060522799,0.8176040973573951,0.9190111844688075,0.8824142910161941,0.9495597645283357
q3_ideal_logical_256_byte_plane_ceiling,uniform_per_expert,416,0.2891031901041667,0.2686875661214193,128,0.8465439612127531,0.9308814691781817,0.9792075907530792,0.9234580484739449,0.06911853082181829,0.8207643311162259,0.9206209983104543,0.8561690858907997,0.8707407418922135
q3_ideal_logical_256_byte_plane_ceiling,uniform_per_expert,448,0.3099365234375,0.27899297078450525,128,0.8503142341894668,0.9337639567453402,0.9819849466302384,0.9273099282798574,0.06623604325465982,0.8315986479510016,0.9223806306072649,0.888863206792902,0.8533442589506443
q3_ideal_logical_256_byte_plane_ceiling,uniform_per_expert,480,0.3307698567708333,0.2915668487548828,128,0.8598206685278507,0.9377637562212233,0.982387616330339,0.9316527267472279,0.06223624377877668,0.834794433319183,0.9270014719322968,0.8485145766485023,0.8525684753678188
q3_ideal_logical_256_byte_plane_ceiling,uniform_per_expert,512,0.3516031901041667,0.34126218159993493,128,0.8750469207051507,0.9440638494794047,0.9842483090040156,0.9385351776100586,0.05593615052059531,0.8485272260444042,0.937031685119646,0.8249210470752937,0.8883221764292004
q3_ideal_logical_256_byte_plane_ceiling,uniform_per_expert,544,0.3724365234375,0.3490797678629557,128,0.8827494869173775,0.9456909894716843,0.9849155714009609,0.9410321542449139,0.054309010528315715,0.8659719029256879,0.942348335609206,0.8748203969322399,0.9420198202809891
q3_ideal_logical_256_byte_plane_ceiling,uniform_per_expert,576,0.3932698567708333,0.3610127766927083,128,0.8880479957711063,0.9499403692449873,0.9854079071911223,0.9441797247731223,0.05005963075501274,0.8671109257651817,0.9436948824614433,0.8424470173602966,0.8890778128778938
q3_ideal_logical_256_byte_plane_ceiling,uniform_per_expert,608,0.4141031901041667,0.3769537607828776,128,0.8908909294297491,0.9514164526730202,0.9858827935984216,0.9468642047553293,0.04858354732697978,0.8687080692182695,0.9453741201833206,0.8310417092703277,0.8893869991663788
q3_ideal_logical_256_byte_plane_ceiling,uniform_per_expert,640,0.4349365234375,0.3932749430338542,128,0.8994939553886296,0.9537288690693,0.9863407245206515,0.9501324084943281,0.04627113093070001,0.8710942206319278,0.9457675159247549,0.7796861017719737,0.8531995485676253
q3_ideal_logical_256_byte_plane_ceiling,uniform_per_expert,672,0.4557698567708333,0.4101975758870443,128,0.9033244209082242,0.9564376383409834,0.9872129071756139,0.9524174257926474,0.04356236165901661,0.8775169972110742,0.9486309141424469,0.7892979180007227,0.8480268031207608
q3_ideal_logical_256_byte_plane_ceiling,uniform_per_expert,704,0.4766031901041667,0.42925771077473956,128,0.9102285064993064,0.9586872578833107,0.9882552842140189,0.9549631340287006,0.04131274211668934,0.8825161990732354,0.9503787104437009,0.7641180553619821,0.8325608319754958
q3_ideal_logical_256_byte_plane_ceiling,uniform_per_expert,736,0.4974365234375,0.4478874206542968,128,0.9112246728209867,0.9602715385216367,0.9886076002204797,0.9569201804544294,0.039728461478363286,0.8998369344318194,0.9551546779127986,0.8863080086000792,0.8858997913118252
q3_ideal_logical_256_byte_plane_ceiling,uniform_per_expert,768,0.5182698567708334,0.5010960896809895,128,0.9214738970998858,0.9632823168484008,0.9896726455564177,0.9609819232977759,0.03671768315159918,0.909106493481663,0.9591920383850772,0.8639352348484011,0.899767635984349
q3_ideal_logical_256_byte_plane_ceiling,uniform_per_expert,800,0.5391031901041666,0.5107167561848959,128,0.9220569628124323,0.9642862456333079,0.9897314324453254,0.9629214948187883,0.03571375436669211,0.9114471726733395,0.9602924599920777,0.8801868843785802,0.899419968085825
q3_ideal_logical_256_byte_plane_ceiling,uniform_per_expert,832,0.5599365234375,0.5253899892171223,128,0.9276293041854677,0.9676138334704188,0.9902857044502048,0.9644123004839715,0.03238616652958115,0.9138492037648017,0.9617563597541163,0.8400467433516774,0.8468379662960305
q3_ideal_logical_256_byte_plane_ceiling,uniform_per_expert,864,0.5807698567708334,0.5409189860026042,128,0.9314393930175036,0.9685211743944472,0.9908649597302174,0.9657212614371342,0.03147882560555282,0.9173418933938198,0.9621539293268362,0.82944806985659,0.8317594150632411
q3_ideal_logical_256_byte_plane_ceiling,uniform_per_expert,896,0.6016031901041666,0.5578168233235676,128,0.9338499989376619,0.9701940528182396,0.9909455984056594,0.9670927270530126,0.02980594718176044,0.9195972436990192,0.9627155071045166,0.8227330020218623,0.7994194064892616
q3_ideal_logical_256_byte_plane_ceiling,uniform_per_expert,928,0.6224365234375,0.5776125590006511,128,0.9386585269775883,0.9703639365212429,0.9912224091448542,0.9684102825848027,0.029636063478757135,0.9223770681881476,0.9644784378152641,0.7902493707799542,0.834311940579352
q3_ideal_logical_256_byte_plane_ceiling,uniform_per_expert,960,0.6432698567708334,0.5978755950927735,128,0.939606708948456,0.9722682389143891,0.9912558013610993,0.9697188744121789,0.02773176108561093,0.9264934633572973,0.9650261550769319,0.8216043607808792,0.792928576958365
q3_ideal_logical_256_byte_plane_ceiling,uniform_per_expert,992,0.6641031901041666,0.6180248260498047,128,0.9414355103453913,0.9736862138030178,0.9913320820458942,0.9707454624438379,0.026313786196982214,0.9296161201680632,0.9656631221148343,0.832072482995388,0.7663418405419543
q3_ideal_logical_256_byte_plane_ceiling,uniform_per_expert,1024,0.6849365234375,0.6620229085286459,128,0.9451500960653577,0.9758391718434587,0.9919665916886923,0.9723605009303378,0.024160828156541303,0.9346068835620782,0.9687906364124033,0.8387718298563083,0.7741531828653926
q3_ideal_logical_256_byte_plane_ceiling,uniform_per_expert,1056,0.7057698567708334,0.6721884409586589,128,0.9454316100425711,0.9760357859120642,0.9920120288319318,0.9731136601185,0.02396421408793581,0.9353670488652521,0.9699317291969484,0.8442812682909024,0.7969934235627437
q3_ideal_logical_256_byte_plane_ceiling,uniform_per_expert,1088,0.7266031901041666,0.6850776672363281,128,0.9473819744381489,0.9770069165655744,0.9920412198950693,0.9737725767774748,0.022993083434425632,0.9384267230209882,0.9709204301932182,0.8545594475958584,0.7906954465696142
q3_ideal_logical_256_byte_plane_ceiling,uniform_per_expert,1120,0.7474365234375,0.7018324534098307,128,0.9485177685451198,0.978235164289339,0.9921754954153701,0.9742870458759461,0.021764835710661012,0.9391590045494117,0.972693113229586,0.8461766786293168,0.7970456644747351
q3_ideal_logical_256_byte_plane_ceiling,uniform_per_expert,1152,0.7682698567708334,0.7374858856201172,128,0.9491616046648289,0.9783932332112322,0.9924395832949958,0.9753639711572618,0.02160676678876783,0.9426413932777041,0.9736506213578013,0.8863254922021964,0.8200104860979334
q3_ideal_logical_256_byte_plane_ceiling,uniform_per_expert,1184,0.7891031901041666,0.7479883829752604,128,0.9492273025971781,0.979023382525072,0.992568075261263,0.9758691183316641,0.02097661747492796,0.9435965415987245,0.974558207593095,0.9001699335811245,0.8244944829136647
q3_ideal_logical_256_byte_plane_ceiling,uniform_per_expert,1216,0.8099365234375,0.7609678904215494,128,0.9496598500946047,0.9799118348936346,0.9926392238727452,0.9763715457055402,0.020088165106365352,0.9468019434220037,0.9745492625848293,0.9462779872717553,0.7892959947946812
q3_ideal_logical_256_byte_plane_ceiling,uniform_per_expert,1248,0.8307698567708334,0.7761058807373047,128,0.9520294087151507,0.9802851531033102,0.9928070562446758,0.9768075580957913,0.019714846896689786,0.9490238517496165,0.9748246733360368,0.9410399359564858,0.783101929911015
q3_ideal_logical_256_byte_plane_ceiling,uniform_per_expert,1280,0.8516031901041666,0.8115151723225912,128,0.952193235755275,0.9808996573375066,0.9929869824353571,0.9775025206550689,0.019100342662493386,0.9499236056517105,0.9756249026291051,0.9546766468891736,0.7836006712859384
q3_ideal_logical_256_byte_plane_ceiling,uniform_per_expert,1312,0.8724365234375,0.8223985036214193,128,0.9549697440486249,0.9810510687473584,0.9934792102223196,0.9778824715769623,0.018948931252641632,0.9511254772173193,0.9759556154955883,0.9213441561690741,0.7880813605008208
q3_ideal_logical_256_byte_plane_ceiling,uniform_per_expert,1344,0.8932698567708334,0.8344192504882811,128,0.9573622930338256,0.9815750567530136,0.993434448281201,0.9782374122064827,0.018424943246986403,0.9516621074706285,0.9774236645898138,0.8820762498130535,0.8161175368910071
q3_ideal_logical_256_byte_plane_ceiling,uniform_per_expert,1376,0.9141031901041666,0.8485495249430339,128,0.9581589462398743,0.9822038198357401,0.9934707145575841,0.978539370668654,0.017796180164259878,0.9517224952356761,0.9775755748399255,0.8666780514937753,0.7936069726302305
q3_ideal_logical_256_byte_plane_ceiling,uniform_per_expert,1408,0.9349365234375,0.8813660939534504,128,0.9588211810064537,0.9827375467391598,0.9936981904396942,0.979024561434191,0.017262453260840194,0.9530443115249165,0.9779529182663522,0.8769718926684964,0.7829813246664121
q3_ideal_logical_256_byte_plane_ceiling,uniform_per_expert,1440,0.9557698567708334,0.8911088307698567,128,0.9587876209406859,0.9827377643111639,0.9938355723214427,0.9792071205071491,0.017262235688836114,0.9540452736804885,0.97830208030785,0.896803927691244,0.7955710009877758
q3_ideal_logical_256_byte_plane_ceiling,uniform_per_expert,1472,0.9766031901041666,0.9032630920410156,128,0.9589248692845007,0.9827753383028155,0.9939192631259343,0.9794262544597985,0.017224661697184507,0.9545302107992477,0.9783887482415707,0.9033499261267679,0.7970228605784574
q3_ideal_logical_256_byte_plane_ceiling,uniform_per_expert,1504,0.9974365234375,0.9169775644938152,128,0.9588953653808153,0.9828117039612337,0.9940735608063636,0.9796053048130822,0.01718829603876626,0.9553655504031588,0.9788857661077197,0.9209172509230116,0.8140620268988582
q3_ideal_logical_256_byte_plane_ceiling,uniform_per_expert,1506,0.9987386067708334,0.9356428782145183,128,0.9589281427828245,0.9829296071248231,0.9941533103462221,0.9797463194581193,0.017070392875176865,0.9554981584804517,0.978845274216335,0.9229248906280417,0.8069304726397406
q3_ideal_logical_256_byte_plane_ceiling,uniform_per_expert,1507,0.9993896484375,0.9378973642985027,128,0.9589281427828245,0.9829054921765681,0.9941902091594543,0.9797985280079098,0.017094507823431915,0.9554981584804517,0.978845274216335,0.9229248906280417,0.8080704046105757
q3_ideal_logical_256_byte_plane_ceiling,uniform_per_expert,1536,1.0182698567708333,0.9503866831461589,128,0.9590040551628805,0.9830424736551182,0.9941773609527977,0.9799540361177314,0.01695752634488179,0.9569272829526493,0.9792668140983636,0.9517845087889828,0.8178929386604002
q3_ideal_logical_256_byte_plane_ceiling,uniform_per_expert,1568,1.0391031901041667,0.9590918223063151,128,0.9591399997919644,0.9832729489946944,0.9943116013235435,0.9800638948579706,0.016727051005305582,0.957418221932807,0.9795895513182944,0.9595653836615167,0.8195337234452105
