factor_config_id,allocation_policy,mean_budget_pages_per_expert,burst_cap_pages_per_expert,groups,overall_average_bpw,selector_compute_macs,selector_dp_state_evaluations,selector_coordinate_sweeps_median,selector_local_passes_median,continuation_eligible,qenergy_recovery_p10,qenergy_recovery_median,qenergy_recovery_p90,qenergy_recovery_mean,additive_recovery_p10,additive_recovery_median,additive_recovery_p90,additive_recovery_mean,actual_total_bpw_p10,actual_total_bpw_median,actual_total_bpw_p90,actual_total_bpw_mean,paired_gain_vs_uniform_p10,paired_gain_vs_uniform_median,paired_gain_vs_uniform_p90,paired_gain_vs_uniform_mean,selector_runtime_ms_p10,selector_runtime_ms_median,selector_runtime_ms_p90,selector_runtime_ms_mean,actual_correction_pages_p10,actual_correction_pages_median,actual_correction_pages_p90,actual_correction_pages_mean
exact_proxy_rank4_int8_plus_euclidean_tail4_int4,pooled_exact_combined_moe_column_generated_local,741,1536,1280,0.9987386067708334,60638208,50315264,2844.0,396.0,False,0.9953287739351905,0.9978965700446397,0.9994196033389486,0.9975967736914484,0.9954742054695169,0.9976411204492135,0.9993319624989808,0.9975070612566007,0.9974365234375,0.9984130859375,0.9987386067708334,0.9981878916422525,0.0007488250174312872,0.0022993958373255796,0.005252436370748271,0.0027112848591900316,73012.87434604019,78842.01018698514,86864.3803738989,79776.78945508742,740.0,740.75,741.0,740.57705078125
exact_proxy_rank4_int8_plus_euclidean_tail4_int4,pooled_exact_combined_moe_oracle,741,1536,1280,0.9987386067708334,52473344,50315264,2458.0,304.0,False,0.9951603726293844,0.9978218173956794,0.9994017769983204,0.9975032942469761,0.9953409056261963,0.9975686271175777,0.9993072173884021,0.9974318690466832,0.9966227213541666,0.9980875651041666,0.9987386067708334,0.9978009541829428,0.0006934332884882433,0.002191302134453621,0.005147931599404014,0.00261780541471759,56982.04273805022,61112.46650572866,67383.08320743963,62283.66003163464,739.375,740.5,741.0,740.2798828125
exact_proxy_rank4_int8_plus_euclidean_tail4_int4,pooled_router_square_column_generated,741,1536,1280,0.9987386067708334,60638208,50315264,2844.0,396.0,True,0.9952461663477495,0.9978709321315489,0.9994156291152603,0.9975510494027435,0.9955188689201211,0.9976737150904174,0.9993377850686054,0.997538023633868,0.9977620442708334,0.9985758463541666,0.9987386067708334,0.9983553568522134,0.0007221976183552581,0.0022499692752257494,0.0052042790044057215,0.002665560570484996,72719.44217421114,78516.51035994291,86627.78729591519,79533.66674849312,740.25,740.875,741.0,740.7056640625
exact_proxy_rank4_int8_plus_euclidean_tail4_int4,pooled_router_square_compressed,741,1536,1280,0.9987386067708334,52473344,50315264,2458.0,304.0,True,0.9951061445947625,0.9977936225475499,0.9993907465405698,0.9974662388868346,0.9953581398304188,0.9975929931603864,0.9993097331720799,0.9974505399039284,0.9972737630208334,0.9982503255208334,0.9987386067708334,0.9980865478515625,0.0006523866967609205,0.0021581393062825027,0.005126092533607998,0.002580750054576205,56854.61657457054,61005.25858998299,67258.37864968926,62151.076913045836,739.875,740.625,741.0,740.49921875
exact_proxy_rank4_int8_plus_euclidean_tail4_int4,uniform_per_expert,741,741,1280,0.9987386067708334,52473344,50315264,2458.0,304.0,True,0.9910479680446671,0.995117490742838,0.9982612752689001,0.9948854888322586,0.9918898115192217,0.9948365360218945,0.9980054360213012,0.9948512782990271,0.9818115234375,0.9831136067708334,0.9850667317708334,0.9832614898681641,0.0,0.0,0.0,0.0,56835.37617344409,60985.07678043097,67239.31434024125,62132.07420492254,728.0,729.0,730.5,729.11357421875
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_equal_weight_compressed,384,1536,1280,0.5234781901041666,51343360,50315264,2463.0,304.0,False,0.9405203329799693,0.9705469657604044,0.9887670958485083,0.9664748534952601,0.9468711908386208,0.9687961460325115,0.9866863766360398,0.9662875283622915,0.5216878255208334,0.5229899088541666,0.5234781901041666,0.5226760864257812,-0.002599247728664267,0.002259772686345307,0.01024603425395772,0.00019862919051592977,57219.94493436068,61320.3992433846,67509.10766301677,62411.679569710395,382.625,383.625,384.0,383.383984375
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_exact_combined_moe_column_generated_local,384,1536,1280,0.5234781901041666,62635008,50315264,2853.0,397.0,False,0.9663070569683603,0.9841429938047181,0.9952534562161477,0.9821628139991139,0.967780035198524,0.9824265443762503,0.9946167288722484,0.9815575083558186,0.5218505859375,0.5229899088541666,0.5234781901041666,0.5228304545084634,0.004173943884778241,0.0131308553452531,0.03128849909245442,0.01588658969436992,73261.00332848728,79087.16968819499,86851.2139774859,79909.13880187363,382.75,383.625,384.0,383.5025390625
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_exact_combined_moe_oracle,384,1536,1280,0.5234781901041666,51343360,50315264,2463.0,304.0,False,0.9652040603493524,0.9835807607375922,0.995068234820872,0.9814897901847421,0.9667624168842036,0.9819771562451352,0.9945200819734169,0.9811121369319021,0.5208740234375,0.5226643880208334,0.5234781901041666,0.5223161061604817,0.003752882925652179,0.01245985588367321,0.03050955254704292,0.015213565879998125,57285.33355649561,61365.94616807997,67546.88481353223,62471.33644424684,382.0,383.375,384.0,383.10751953125
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_column_generated,384,768,1280,0.5234781901041666,62454784,50315264,2842.0,398.0,True,0.9656697075737866,0.9836996320474649,0.9947899638677982,0.9815801841156044,0.9680965244581865,0.9824097980772739,0.9940844924931906,0.9815207890469164,0.5220133463541666,0.5231526692708334,0.5234781901041666,0.5229312896728515,0.0038621164022357045,0.012660601527182902,0.02998245414592179,0.015303959810860473,72384.26069188863,78549.00530911982,85834.42918593064,79060.08980098122,382.875,383.75,384.0,383.57998046875
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_column_generated,384,1152,1280,0.5234781901041666,62635008,50315264,2853.0,397.0,True,0.9657170594439884,0.9838360757956833,0.9951718784088512,0.9818179615282766,0.9680965244581865,0.9825701112915826,0.9947131917475497,0.9817608880559696,0.5223388671875,0.5231526692708334,0.5234781901041666,0.5229938507080079,0.0038581325166638925,0.012667962307971015,0.03086786611971403,0.015541737223532503,72578.69476564229,78450.3223048523,86242.86450408399,79264.5450372147,383.125,383.75,384.0,383.62802734375
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_column_generated,384,1536,1280,0.5234781901041666,62635008,50315264,2853.0,397.0,True,0.9657170594439884,0.9838360757956833,0.9951718784088512,0.981818389374121,0.9680965244581865,0.9825701112915826,0.9947131917475497,0.9817612479001425,0.5223388671875,0.5231526692708334,0.5234781901041666,0.5229934692382813,0.0038581325166638925,0.012667962307971015,0.03086786611971403,0.015542165069377023,73118.47801674157,78950.07198676467,86669.40096551552,79762.64515101138,383.125,383.75,384.0,383.627734375
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,768,1280,0.5234781901041666,51343360,50315264,2463.0,304.0,True,0.9645478566103753,0.9832068102811851,0.9946533655183856,0.9810150462807453,0.967008772540856,0.9819221348108553,0.9938960819383776,0.980947083169195,0.5211995442708334,0.5228271484375,0.5234781901041666,0.5225015004475912,0.0035757042584092734,0.012130320037012032,0.029286404632873866,0.014738821976001123,57215.357655100524,61315.51982648671,67503.53401172906,62406.94173161901,382.25,383.5,384.0,383.24990234375
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1152,1280,0.5234781901041666,51343360,50315264,2463.0,304.0,True,0.9645950424313154,0.9833051693303225,0.9950037490260685,0.9812745300350301,0.967008772540856,0.9820686101016705,0.9945243255949241,0.981209196730668,0.5211995442708334,0.5228271484375,0.5234781901041666,0.5225214640299478,0.0035988563286624697,0.012231038573735309,0.030259498904092567,0.014998305730285977,57216.94230660796,61316.17955677211,67505.37329148501,62408.744564366505,382.25,383.5,384.0,383.265234375
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_compressed,384,1536,1280,0.5234781901041666,51343360,50315264,2463.0,304.0,True,0.9645950424313154,0.9833051693303225,0.9950037490260685,0.9812745760330183,0.967008772540856,0.9820686101016705,0.9945243255949241,0.98120936543541,0.5211995442708334,0.5228271484375,0.5234781901041666,0.5225227355957032,0.0035988563286624697,0.012231038573735309,0.030259498904092567,0.014998351728274194,57219.46263127029,61318.66997759789,67508.04501026869,62411.33966645503,382.25,383.5,384.0,383.2662109375
matrix_free_joint_rank8_int4_per_row_hadamard,uniform_per_expert,384,384,1280,0.5234781901041666,51343360,50315264,2463.0,304.0,True,0.9415795128961023,0.9678059162763675,0.9880299580802246,0.966276224304744,0.9472887707062385,0.9659950680175116,0.9862916942223436,0.9660983099166272,0.5218505859375,0.5234781901041666,0.5234781901041666,0.5230072021484375,0.0,0.0,0.0,0.0,57207.91146699339,61306.951409205794,67495.05476392806,62398.63480430649,382.75,384.0,384.0,383.63828125
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_equal_weight_compressed,576,1536,1280,0.7734781901041666,51343360,50315264,2463.0,304.0,False,0.9780745792533645,0.9891942499146638,0.9960550437456553,0.9875780931754973,0.980595338050415,0.9884463113043973,0.9951444888279234,0.9874764451275982,0.7718505859375,0.7729899088541666,0.7734781901041666,0.7728112538655598,-0.000919780748483778,0.0009635421772246633,0.0042575300363639716,6.440350772060881e-05,57223.83049502969,61322.67261855304,67512.27322928607,62415.55273818157,574.75,575.625,576.0,575.48779296875
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_exact_combined_moe_column_generated_local,576,1536,1280,0.7734781901041666,61645824,50315264,2854.0,400.0,False,0.9876892277266264,0.994425325251352,0.9984078461680913,0.9936334138862748,0.9880018788472319,0.9937172721079377,0.9981349249160089,0.993381266962761,0.7720133463541666,0.7729899088541666,0.7734781901041666,0.7728706359863281,0.001604142287545407,0.005133869817259218,0.012318008447233455,0.006119724218498149,73934.77646373212,80116.4716174826,87511.23774824664,80627.32236456286,574.875,575.625,576.0,575.5333984375
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_exact_combined_moe_oracle,576,1536,1280,0.7734781901041666,51343360,50315264,2463.0,304.0,False,0.9873085619426544,0.9942374203865034,0.998342882871424,0.9933954749294868,0.987680783675126,0.993612991247966,0.9980962878915456,0.9932089387769227,0.7710367838541666,0.7726643880208334,0.7734781901041666,0.772403081258138,0.0014566346557183362,0.004921525044308983,0.012027655798270587,0.005881785261710204,57333.42866562307,61411.54365520924,67612.27379404008,62519.36836364184,574.125,575.375,576.0,575.17431640625
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_column_generated,576,768,1280,0.7734781901041666,62144000,50315264,2818.0,403.0,True,0.9868409474357611,0.9932216527938621,0.997692073550408,0.9926941741037212,0.9878438956602373,0.9927903829321061,0.9972918492071392,0.9926566576194441,0.7723388671875,0.7731526692708334,0.7734781901041666,0.7729920705159505,0.0014582862294626354,0.0045027929997834,0.010162396523299179,0.005180484435944624,72921.66761569679,78677.69927438349,86456.66413400322,79568.46622619996,575.125,575.75,576.0,575.62666015625
matrix_free_joint_rank8_int4_per_row_hadamard,pooled_router_square_column_generated,576,1152,1280,0.7734781901041666,61645824,50315264,2852.0,400.0,True,0.9874620638194597,0.9942896075457879,0.9983649138288883,0.9934967051878116,0.9881625233853933,0.9938154081162974,0.9981596926425116,0.9934623546208459,0.7723388671875,0.7731526692708334,0.7734781901041666,0.7730382283528646,0.0015137256610313731,0.004952687081720142,0.01218790865022557,0.005983015520034992,73286.65208816528,79185.03408320248,86741.09238702804,79880.56617981056,575.125,575.75,576.0,575.662109375
