request_id,layer,expert_id,projection,refinement_plane,total_coordinates,comparison,target,k,recovery,beam_width,swaps
mxfp4-confirm-009,4,154,down,1,512,diagonal,0.9,158,0.9010141238562397,,0
mxfp4-confirm-009,4,154,down,1,512,exact_greedy,0.9,153,0.9011549107665676,,0
mxfp4-confirm-009,4,154,down,1,512,greedy_plus_local_swaps,0.9,153,0.9017597202934798,,5
mxfp4-confirm-009,4,154,down,1,512,diagonal,0.95,215,0.950295248509706,,0
mxfp4-confirm-009,4,154,down,1,512,exact_greedy,0.95,205,0.9504751287473273,,0
mxfp4-confirm-009,4,154,down,1,512,greedy_plus_local_swaps,0.95,205,0.9505728418567865,,2
mxfp4-confirm-009,4,154,down,1,512,diagonal,0.99,316,0.990007888936257,,0
mxfp4-confirm-009,4,154,down,1,512,exact_greedy,0.99,313,0.990165147514017,,0
mxfp4-confirm-009,4,154,down,1,512,greedy_plus_local_swaps,0.99,313,0.9902411632313882,,3
mxfp4-confirm-009,4,154,down,2,512,diagonal,0.8,102,0.8024634771979986,,0
mxfp4-confirm-009,4,154,down,2,512,exact_greedy,0.8,95,0.8020622361509786,,0
mxfp4-confirm-009,4,154,down,2,512,greedy_plus_local_swaps,0.8,95,0.8022935279666397,,1
mxfp4-confirm-009,4,154,down,2,512,diagonal,0.9,159,0.9012039236118916,,0
mxfp4-confirm-009,4,154,down,2,512,exact_greedy,0.9,152,0.9003447354489639,,0
mxfp4-confirm-009,4,154,down,2,512,greedy_plus_local_swaps,0.9,152,0.9009757432708325,,3
mxfp4-confirm-009,4,154,down,2,512,diagonal,0.95,212,0.9506629594631968,,0
mxfp4-confirm-009,4,154,down,2,512,exact_greedy,0.95,206,0.9503652363144429,,0
mxfp4-confirm-009,4,154,down,2,512,greedy_plus_local_swaps,0.95,206,0.9504826467973884,,1
mxfp4-confirm-009,4,154,down,2,512,diagonal,0.99,315,0.9901225722009124,,0
mxfp4-confirm-009,4,154,down,2,512,exact_greedy,0.99,309,0.9900193008484204,,0
mxfp4-confirm-009,4,154,down,2,512,greedy_plus_local_swaps,0.99,309,0.9900744232870416,,1
mxfp4-confirm-009,20,251,gate,1,2048,diagonal,0.8,519,0.8020063494043596,,0
mxfp4-confirm-009,20,251,gate,1,2048,exact_greedy,0.8,209,0.8002998326633054,,0
mxfp4-confirm-009,20,251,gate,1,2048,greedy_plus_local_swaps,0.8,209,0.8013224742667706,,8
mxfp4-confirm-009,20,251,gate,1,2048,diagonal,0.9,786,0.9003567044042029,,0
mxfp4-confirm-009,20,251,gate,1,2048,exact_greedy,0.9,330,0.9001071100895834,,0
mxfp4-confirm-009,20,251,gate,1,2048,greedy_plus_local_swaps,0.9,330,0.9014915869479813,,8
mxfp4-confirm-009,20,251,gate,1,2048,diagonal,0.95,1016,0.9502523091359885,,0
mxfp4-confirm-009,20,251,gate,1,2048,exact_greedy,0.95,460,0.9501611631793165,,0
mxfp4-confirm-009,20,251,gate,1,2048,greedy_plus_local_swaps,0.95,460,0.9515166701567179,,8
mxfp4-confirm-009,20,251,gate,1,2048,diagonal,0.99,1417,0.9900994880525915,,0
mxfp4-confirm-009,20,251,gate,1,2048,exact_greedy,0.99,1998,0.9905600295569655,,0
mxfp4-confirm-009,20,251,gate,1,2048,greedy_plus_local_swaps,0.99,1998,0.9931698581151635,,8
mxfp4-confirm-009,20,251,gate,2,2048,diagonal,0.8,421,0.8012632003535778,,0
mxfp4-confirm-009,20,251,gate,2,2048,exact_greedy,0.8,181,0.8006950733259257,,0
mxfp4-confirm-009,20,251,gate,2,2048,greedy_plus_local_swaps,0.8,181,0.8023037418117149,,7
mxfp4-confirm-009,20,251,gate,2,2048,diagonal,0.9,684,0.9003986095498928,,0
mxfp4-confirm-009,20,251,gate,2,2048,exact_greedy,0.9,301,0.9002909838751478,,0
mxfp4-confirm-009,20,251,gate,2,2048,greedy_plus_local_swaps,0.9,301,0.9016538920978394,,8
mxfp4-confirm-009,20,251,gate,2,2048,diagonal,0.95,916,0.9502134002084954,,0
mxfp4-confirm-009,20,251,gate,2,2048,exact_greedy,0.95,439,0.9500083176816317,,0
mxfp4-confirm-009,20,251,gate,2,2048,greedy_plus_local_swaps,0.95,439,0.951149525012437,,8
mxfp4-confirm-009,20,251,gate,2,2048,diagonal,0.99,1381,0.9900176023183532,,0
mxfp4-confirm-009,20,251,gate,2,2048,exact_greedy,0.99,1996,0.9900008538772778,,0
mxfp4-confirm-009,20,251,gate,2,2048,greedy_plus_local_swaps,0.99,1996,0.992432320625728,,8
mxfp4-confirm-009,20,251,up,1,2048,diagonal,0.8,585,0.8003805333718069,,0
mxfp4-confirm-009,20,251,up,1,2048,exact_greedy,0.8,238,0.8006024020387051,,0
mxfp4-confirm-009,20,251,up,1,2048,greedy_plus_local_swaps,0.8,238,0.802646002068983,,8
mxfp4-confirm-009,20,251,up,1,2048,diagonal,0.9,876,0.900241275654004,,0
mxfp4-confirm-009,20,251,up,1,2048,exact_greedy,0.9,363,0.9003375217621679,,0
mxfp4-confirm-009,20,251,up,1,2048,greedy_plus_local_swaps,0.9,363,0.9029834355209043,,8
mxfp4-confirm-009,20,251,up,1,2048,diagonal,0.95,1100,0.9500890351145257,,0
mxfp4-confirm-009,20,251,up,1,2048,exact_greedy,0.95,509,0.9501712241061742,,0
mxfp4-confirm-009,20,251,up,1,2048,greedy_plus_local_swaps,0.95,509,0.9507909160295713,,8
mxfp4-confirm-009,20,251,up,1,2048,diagonal,0.99,1498,0.990001913842595,,0
mxfp4-confirm-009,20,251,up,1,2048,exact_greedy,0.99,2014,0.9903423031312291,,0
mxfp4-confirm-009,20,251,up,1,2048,greedy_plus_local_swaps,0.99,2014,0.9946689469633891,,8
mxfp4-confirm-009,20,251,up,2,2048,diagonal,0.8,647,0.8003841042922523,,0
mxfp4-confirm-009,20,251,up,2,2048,exact_greedy,0.8,220,0.8000228643912608,,0
mxfp4-confirm-009,20,251,up,2,2048,greedy_plus_local_swaps,0.8,220,0.803573471893626,,8
mxfp4-confirm-009,20,251,up,2,2048,diagonal,0.9,879,0.9009495914802724,,0
mxfp4-confirm-009,20,251,up,2,2048,exact_greedy,0.9,343,0.9001209748349445,,0
mxfp4-confirm-009,20,251,up,2,2048,greedy_plus_local_swaps,0.9,343,0.9014648129508909,,8
mxfp4-confirm-009,20,251,up,2,2048,diagonal,0.95,1077,0.9500687549854528,,0
mxfp4-confirm-009,20,251,up,2,2048,exact_greedy,0.95,512,0.950009571644824,,0
mxfp4-confirm-009,20,251,up,2,2048,greedy_plus_local_swaps,0.95,512,0.9509671394634189,,8
mxfp4-confirm-009,20,251,up,2,2048,diagonal,0.99,1469,0.9900335249068855,,0
mxfp4-confirm-009,20,251,up,2,2048,exact_greedy,0.99,2020,0.9901828231867826,,0
mxfp4-confirm-009,20,251,up,2,2048,greedy_plus_local_swaps,0.99,2020,0.9953894960110484,,8
mxfp4-confirm-009,20,251,down,1,512,diagonal,0.8,92,0.8015929882157601,,0
mxfp4-confirm-009,20,251,down,1,512,exact_greedy,0.8,84,0.8008977081401769,,0
mxfp4-confirm-009,20,251,down,1,512,greedy_plus_local_swaps,0.8,84,0.8016470582869535,,2
mxfp4-confirm-009,20,251,down,1,512,diagonal,0.9,146,0.9004296188316528,,0
mxfp4-confirm-009,20,251,down,1,512,exact_greedy,0.9,139,0.9003776148678843,,0
mxfp4-confirm-009,20,251,down,1,512,greedy_plus_local_swaps,0.9,139,0.901081250714499,,8
mxfp4-confirm-009,20,251,down,1,512,diagonal,0.95,200,0.950721332127679,,0
mxfp4-confirm-009,20,251,down,1,512,exact_greedy,0.95,193,0.9502335426288545,,0
mxfp4-confirm-009,20,251,down,1,512,greedy_plus_local_swaps,0.95,193,0.9507348693040738,,7
mxfp4-confirm-009,20,251,down,1,512,diagonal,0.99,306,0.9901218231282852,,0
mxfp4-confirm-009,20,251,down,1,512,exact_greedy,0.99,302,0.990134702821479,,0
mxfp4-confirm-009,20,251,down,1,512,greedy_plus_local_swaps,0.99,302,0.9901571610481393,,2
mxfp4-confirm-009,20,251,down,2,512,diagonal,0.8,96,0.8019365767618412,,0
mxfp4-confirm-009,20,251,down,2,512,exact_greedy,0.8,90,0.8016811675325723,,0
mxfp4-confirm-009,20,251,down,2,512,greedy_plus_local_swaps,0.8,90,0.802575597378664,,4
mxfp4-confirm-009,20,251,down,2,512,diagonal,0.9,151,0.9002077361696875,,0
mxfp4-confirm-009,20,251,down,2,512,exact_greedy,0.9,147,0.9012137672709126,,0
mxfp4-confirm-009,20,251,down,2,512,greedy_plus_local_swaps,0.9,147,0.9018788561308269,,8
