source_run_mode,capture_source,evaluation_split,projection,selection_category,selection_regime,score_method,shortlist_size,refresh_block,physical_budget_bpw,n,p10_exact_gain_retained_matched_fetched_pages,median_exact_gain_retained_matched_fetched_pages,p90_exact_gain_retained_matched_fetched_pages,median_planned_prefix_exact_gain_retained,median_action_recall,median_importance_weighted_recall,median_candidate_pages,median_fetched_pages,p10_candidate_overfetch,median_candidate_overfetch,p90_candidate_overfetch,max_candidate_overfetch,median_runtime_ms,median_selector_bytes
pilot,exact_checkpoint,test,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,512,1,0.25,4,0.675664964774533,0.800713725552801,0.8972316198381842,0.9434492197278419,0.45747466216216215,0.8829944877140032,351.5,351.5,5.4265625,5.4921875,5.56875,5.578125,289.2381486017257,77602816.0
pilot,exact_checkpoint,test,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,512,1,0.5,4,0.675664964774533,0.800713725552801,0.8972316198381842,0.9522185051406477,0.42401622681235707,0.8241305208099903,351.5,351.5,2.71328125,2.74609375,2.784375,2.7890625,289.2381486017257,77602816.0
pilot,exact_checkpoint,test,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,512,1,0.75,4,0.675664964774533,0.800713725552801,0.8972316198381842,0.9600450432146767,0.3916475323134078,0.7900352216779913,351.5,351.5,1.8088541666666667,1.8307291666666665,1.85625,1.859375,289.2381486017257,77602816.0
pilot,exact_checkpoint,test,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,512,1,1.0,4,0.675664964774533,0.800713725552801,0.8972316198381842,0.9694831849647212,0.32817350545566315,0.764037187096491,351.5,351.5,1.356640625,1.373046875,1.3921875,1.39453125,289.2381486017257,77602816.0
pilot,exact_checkpoint,test,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,768,1,0.25,4,0.4633861027338726,0.678017931203559,0.8850257982641413,0.9389001658280296,0.5440711838599162,0.9355511035571822,436.5,436.5,6.7578125,6.8203125,6.871875,6.890625,370.34099851734936,77602816.0
pilot,exact_checkpoint,test,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,768,1,0.5,4,0.4633861027338726,0.678017931203559,0.8850257982641413,0.9507419189761152,0.5481015619185335,0.9178059419915416,436.5,436.5,3.37890625,3.41015625,3.4359375,3.4453125,370.34099851734936,77602816.0
pilot,exact_checkpoint,test,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,768,1,0.75,4,0.4633861027338726,0.678017931203559,0.8850257982641413,0.9550741820848903,0.5158613038879286,0.8995448926345668,436.5,436.5,2.2526041666666665,2.2734375,2.290625,2.296875,370.34099851734936,77602816.0
pilot,exact_checkpoint,test,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,768,1,1.0,4,0.4633861027338726,0.678017931203559,0.8850257982641413,0.9691230232777104,0.4522488415058909,0.8835466393856999,436.5,436.5,1.689453125,1.705078125,1.71796875,1.72265625,370.34099851734936,77602816.0
pilot,exact_checkpoint,test,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,1024,1,0.25,4,0.0,0.0,0.7061072155309045,0.8728739623353718,0.6313713361248573,0.958785943193273,482.0,482.0,7.49375,7.53125,7.5796875,7.59375,387.01604190282524,77602816.0
pilot,exact_checkpoint,test,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,1024,1,0.5,4,0.0,0.0,0.7061072155309045,0.8687026184299673,0.6464444822489925,0.9575454719537093,482.0,482.0,3.746875,3.765625,3.78984375,3.796875,387.01604190282524,77602816.0
pilot,exact_checkpoint,test,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,1024,1,0.75,4,0.0,0.0,0.7061072155309045,0.8620036344588322,0.6240125383762029,0.9530451430099327,482.0,482.0,2.497916666666667,2.510416666666667,2.5265625,2.53125,387.01604190282524,77602816.0
pilot,exact_checkpoint,test,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,1024,1,1.0,4,0.0,0.0,0.7061072155309045,0.8715346398378645,0.5643595358844322,0.9474874204683946,482.0,482.0,1.8734375,1.8828125,1.894921875,1.8984375,387.01604190282524,77602816.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,64,1,0.25,55,0.2695295460070113,0.46660095400723395,0.6422621491473074,0.8461864507468543,0.13,0.4722555507297281,61.0,61.0,0.9375,0.953125,0.984375,1.0,43.237483128905296,67117056.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,64,1,0.5,55,0.2695295460070113,0.46660095400723395,0.6422621491473074,0.6183068304171412,0.08448540706605223,0.37078431676656975,61.0,61.0,0.46875,0.4765625,0.4921875,0.5,43.237483128905296,67117056.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,64,1,0.75,55,0.2695295460070113,0.46660095400723395,0.6422621491473074,0.5433416783616615,0.061274509803921566,0.33135101799914213,61.0,61.0,0.3125,0.3177083333333333,0.328125,0.3333333333333333,43.237483128905296,67117056.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,64,1,1.0,55,0.2695295460070113,0.46660095400723395,0.6422621491473074,0.5130163181168461,0.04912023460410557,0.3118265323962321,61.0,61.0,0.234375,0.23828125,0.24609375,0.25,43.237483128905296,67117056.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,128,1,0.25,55,0.4352431150365878,0.5995249052633829,0.7167194812060349,0.9750216973744322,0.20771513353115728,0.6094604318410313,116.0,116.0,1.765625,1.8125,1.86875,1.90625,130.42660243809223,67117056.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,128,1,0.5,55,0.4352431150365878,0.5995249052633829,0.7167194812060349,0.87334818404811,0.14603174603174604,0.5056709058700727,116.0,116.0,0.8828125,0.90625,0.934375,0.953125,130.42660243809223,67117056.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,128,1,0.75,55,0.4352431150365878,0.5995249052633829,0.7167194812060349,0.7625194183728814,0.11224489795918367,0.46042614568149726,116.0,116.0,0.5885416666666666,0.6041666666666666,0.6229166666666667,0.6354166666666666,130.42660243809223,67117056.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,128,1,1.0,55,0.4352431150365878,0.5995249052633829,0.7167194812060349,0.7104937550616774,0.09265387160820648,0.43073221273975276,116.0,116.0,0.44140625,0.453125,0.4671875,0.4765625,130.42660243809223,67117056.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,256,1,0.25,55,0.540683497536824,0.7319485024782583,0.8322583251662817,0.9702811192735664,0.3201219512195122,0.7646424751008652,212.0,212.0,3.21875,3.3125,3.40625,3.4375,199.49100725352764,67117056.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,256,1,0.5,55,0.540683497536824,0.7319485024782583,0.8322583251662817,0.9694391236413287,0.2467948717948718,0.6641788825515326,212.0,212.0,1.609375,1.65625,1.703125,1.71875,199.49100725352764,67117056.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,256,1,0.75,55,0.540683497536824,0.7319485024782583,0.8322583251662817,0.9625422040272756,0.20329024676850763,0.6095498800304004,212.0,212.0,1.0729166666666667,1.1041666666666667,1.1354166666666667,1.1458333333333333,199.49100725352764,67117056.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,256,1,1.0,55,0.540683497536824,0.7319485024782583,0.8322583251662817,0.9151273555661542,0.17040358744394618,0.5831746197236675,212.0,212.0,0.8046875,0.828125,0.8515625,0.859375,199.49100725352764,67117056.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,384,1,0.25,55,0.5884119876465183,0.7632825366777433,0.8929951089480896,0.9562426521671086,0.39344262295081966,0.845311632524346,289.0,289.0,4.403125,4.515625,4.625,4.796875,252.33793072402477,67117056.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,384,1,0.5,55,0.5884119876465183,0.7632825366777433,0.8929951089480896,0.9630693457761624,0.3271604938271605,0.7664971701444097,289.0,289.0,2.2015625,2.2578125,2.3125,2.3984375,252.33793072402477,67117056.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,384,1,0.75,55,0.5884119876465183,0.7632825366777433,0.8929951089480896,0.9716868938184562,0.2842535787321063,0.7204681769339423,289.0,289.0,1.4677083333333334,1.5052083333333333,1.5416666666666667,1.5989583333333333,252.33793072402477,67117056.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,384,1,1.0,55,0.5884119876465183,0.7632825366777433,0.8929951089480896,0.9781405467203703,0.24328472755180353,0.694144939902286,289.0,289.0,1.10078125,1.12890625,1.15625,1.19921875,252.33793072402477,67117056.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,512,1,0.25,55,0.6138778166304549,0.7648770652391105,0.9169011996364907,0.9468206010076269,0.44871794871794873,0.8852570765074408,351.0,351.0,5.365625,5.484375,5.596875,5.65625,287.0487691834569,67117056.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,512,1,0.5,55,0.6138778166304549,0.7648770652391105,0.9169011996364907,0.9573375694533667,0.40544871794871795,0.8327525599081133,351.0,351.0,2.6828125,2.7421875,2.7984375,2.828125,287.0487691834569,67117056.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,512,1,0.75,55,0.6138778166304549,0.7648770652391105,0.9169011996364907,0.9656248093590232,0.35425531914893615,0.7967848814394415,351.0,351.0,1.7885416666666667,1.828125,1.865625,1.8854166666666667,287.0487691834569,67117056.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,512,1,1.0,55,0.6138778166304549,0.7648770652391105,0.9169011996364907,0.9760943247755571,0.3098827470686767,0.7688261369207257,351.0,351.0,1.34140625,1.37109375,1.39921875,1.4140625,287.0487691834569,67117056.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,768,1,0.25,55,0.0,0.5337916970106261,1.1077302483303317,0.9093273462915019,0.5435435435435435,0.9402062757108965,434.0,434.0,6.6625,6.78125,6.875,6.953125,337.2452426701784,67117056.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,768,1,0.5,55,0.0,0.5337916970106261,1.1077302483303317,0.8876017190568639,0.510236220472441,0.9189477586615228,434.0,434.0,3.33125,3.390625,3.4375,3.4765625,337.2452426701784,67117056.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,768,1,0.75,55,0.0,0.5337916970106261,1.1077302483303317,0.8852588103514446,0.4767580452920143,0.8997157151259393,434.0,434.0,2.220833333333333,2.2604166666666665,2.2916666666666665,2.3177083333333335,337.2452426701784,67117056.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,768,1,1.0,55,0.0,0.5337916970106261,1.1077302483303317,0.8972666641078618,0.43832020997375326,0.8826782513825132,434.0,434.0,1.665625,1.6953125,1.71875,1.73828125,337.2452426701784,67117056.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,1024,1,0.25,55,0.0,0.0,0.8275092172708196,0.8683573820793783,0.6179104477611941,0.965329340539361,481.0,481.0,7.4125,7.515625,7.59375,7.765625,366.09109304845333,67117056.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,1024,1,0.5,55,0.0,0.0,0.8275092172708196,0.8589265267986801,0.6,0.9581224127466464,481.0,481.0,3.70625,3.7578125,3.796875,3.8828125,366.09109304845333,67117056.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,1024,1,0.75,55,0.0,0.0,0.8275092172708196,0.8496156257059307,0.5840425531914893,0.9523009922139719,481.0,481.0,2.470833333333333,2.5052083333333335,2.53125,2.5885416666666665,366.09109304845333,67117056.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,1024,1,1.0,55,0.0,0.0,0.8275092172708196,0.8648969595742124,0.5542949756888168,0.9415662464012883,481.0,481.0,1.853125,1.87890625,1.8984375,1.94140625,366.09109304845333,67117056.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,64,1,0.25,55,0.32282700288254895,0.49920544204724243,0.6278847139132367,0.8532984661077287,0.1314878892733564,0.4829129318747033,61.0,61.0,0.9375,0.953125,0.984375,1.0,42.457859963178635,75505664.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,64,1,0.5,55,0.32282700288254895,0.49920544204724243,0.6278847139132367,0.6186259072598234,0.08408408408408409,0.3774464976494846,61.0,61.0,0.46875,0.4765625,0.4921875,0.5,42.457859963178635,75505664.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,64,1,0.75,55,0.32282700288254895,0.49920544204724243,0.6278847139132367,0.5460397460647345,0.0618860510805501,0.3391750288604705,61.0,61.0,0.3125,0.3177083333333333,0.328125,0.3333333333333333,42.457859963178635,75505664.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,64,1,1.0,55,0.32282700288254895,0.49920544204724243,0.6278847139132367,0.5169041537234277,0.050170068027210885,0.3205563467611994,61.0,61.0,0.234375,0.23828125,0.24609375,0.25,42.457859963178635,75505664.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,128,1,0.25,55,0.42127371240588884,0.600793488846345,0.723932690805081,0.9750948222555537,0.21067415730337077,0.617302139408487,115.0,115.0,1.765625,1.796875,1.86875,1.921875,128.80267668515444,75505664.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,128,1,0.5,55,0.42127371240588884,0.600793488846345,0.723932690805081,0.8755116289354254,0.14715189873417722,0.5115972329482833,115.0,115.0,0.8828125,0.8984375,0.934375,0.9609375,128.80267668515444,75505664.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,128,1,0.75,55,0.42127371240588884,0.600793488846345,0.723932690805081,0.7679217071440887,0.11304347826086956,0.45600714695163586,115.0,115.0,0.5885416666666666,0.5989583333333334,0.6229166666666667,0.640625,128.80267668515444,75505664.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,128,1,1.0,55,0.42127371240588884,0.600793488846345,0.723932690805081,0.7148091407050698,0.09056024558710668,0.4334286027997828,115.0,115.0,0.44140625,0.44921875,0.4671875,0.48046875,128.80267668515444,75505664.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,256,1,0.25,55,0.5917277280175092,0.735792949249774,0.8385783221064538,0.9684822418970057,0.32063492063492066,0.7677877250166389,211.0,211.0,3.21875,3.296875,3.4,3.453125,192.49151181429625,75505664.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,256,1,0.5,55,0.5917277280175092,0.735792949249774,0.8385783221064538,0.9708961064417262,0.24675324675324675,0.6698785163915513,211.0,211.0,1.609375,1.6484375,1.7,1.7265625,192.49151181429625,75505664.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,256,1,0.75,55,0.5917277280175092,0.735792949249774,0.8385783221064538,0.9652280357716145,0.20613107822410148,0.6145176146581058,211.0,211.0,1.0729166666666667,1.0989583333333333,1.1333333333333333,1.1510416666666667,192.49151181429625,75505664.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,256,1,1.0,55,0.5917277280175092,0.735792949249774,0.8385783221064538,0.9184411352489646,0.17001675041876047,0.589216961569372,211.0,211.0,0.8046875,0.82421875,0.85,0.86328125,192.49151181429625,75505664.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,384,1,0.25,55,0.6329200768073749,0.7685825893359969,0.890282427541299,0.958058345180625,0.3940298507462687,0.8427873635032963,289.0,289.0,4.421875,4.515625,4.61875,4.765625,242.60784219950438,75505664.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,384,1,0.5,55,0.6329200768073749,0.7685825893359969,0.890282427541299,0.9630791232803427,0.32952924393723254,0.7709933985367203,289.0,289.0,2.2109375,2.2578125,2.309375,2.3828125,242.60784219950438,75505664.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,384,1,0.75,55,0.6329200768073749,0.7685825893359969,0.890282427541299,0.9721819565263509,0.28369565217391307,0.7248294497950137,289.0,289.0,1.4739583333333333,1.5052083333333333,1.5395833333333333,1.5885416666666667,242.60784219950438,75505664.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,384,1,1.0,55,0.6329200768073749,0.7685825893359969,0.890282427541299,0.9785623457464848,0.24257845631891434,0.6931715534450826,289.0,289.0,1.10546875,1.12890625,1.1546875,1.19140625,242.60784219950438,75505664.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,512,1,0.25,55,0.6245057340937928,0.7616600993655089,0.8974321189234987,0.9473769712559735,0.45819397993311034,0.8877531930333312,350.0,350.0,5.34375,5.46875,5.61875,5.65625,281.44275210797787,75505664.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,512,1,0.5,55,0.6245057340937928,0.7616600993655089,0.8974321189234987,0.9584887337570192,0.4003189792663477,0.8369782312316322,350.0,350.0,2.671875,2.734375,2.809375,2.828125,281.44275210797787,75505664.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,512,1,0.75,55,0.6245057340937928,0.7616600993655089,0.8974321189234987,0.970107275964827,0.3561643835616438,0.799988198668138,350.0,350.0,1.78125,1.8229166666666667,1.8729166666666668,1.8854166666666667,281.44275210797787,75505664.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,512,1,1.0,55,0.6245057340937928,0.7616600993655089,0.8974321189234987,0.9801648550936203,0.31215250198570293,0.7694560965270767,350.0,350.0,1.3359375,1.3671875,1.4046875,1.4140625,281.44275210797787,75505664.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,768,1,0.25,55,0.0,0.4975211731796746,1.8299987484731148,0.8978401147865472,0.5446153846153846,0.9401667109848014,434.0,434.0,6.65625,6.78125,6.890625,6.96875,344.6896504610777,75505664.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,768,1,0.5,55,0.0,0.4975211731796746,1.8299987484731148,0.8908258852114604,0.5118110236220472,0.917798081569314,434.0,434.0,3.328125,3.390625,3.4453125,3.484375,344.6896504610777,75505664.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,768,1,0.75,55,0.0,0.4975211731796746,1.8299987484731148,0.8819856650181579,0.47568710359408034,0.8986810968653017,434.0,434.0,2.21875,2.2604166666666665,2.296875,2.3229166666666665,344.6896504610777,75505664.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,768,1,1.0,55,0.0,0.4975211731796746,1.8299987484731148,0.8868710087224065,0.4381933438985737,0.8792282031748485,434.0,434.0,1.6640625,1.6953125,1.72265625,1.7421875,344.6896504610777,75505664.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,1024,1,0.25,55,0.0,0.0,0.7970702384684863,0.8688778456633353,0.6184615384615385,0.9652563057558627,481.0,481.0,7.428125,7.515625,7.603125,7.75,366.86103232204914,75505664.0
