source_run_mode,capture_source,evaluation_split,layer,projection,selection_category,selection_regime,score_method,shortlist_size,refresh_block,physical_budget_bpw,n,p10_exact_gain_retained_matched_fetched_pages,median_exact_gain_retained_matched_fetched_pages,p90_exact_gain_retained_matched_fetched_pages,median_fetched_pages,median_logical_actions,median_logical_bytes,p90_candidate_overfetch
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,384,1,1.0,7,0.8313336879875023,0.8931792741137401,0.9352790984663726,290.0,1201.0,76864.0,1.1671875
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,512,1,0.25,7,0.8664489190359687,0.9138856609169748,0.9454817060097871,351.0,1417.0,90688.0,5.521875
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,512,1,0.5,7,0.8664489190359687,0.9138856609169748,0.9454817060097871,351.0,1417.0,90688.0,2.7609375
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,512,1,0.75,7,0.8664489190359687,0.9138856609169748,0.9454817060097871,351.0,1417.0,90688.0,1.840625
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,512,1,1.0,7,0.8664489190359687,0.9138856609169748,0.9454817060097871,351.0,1417.0,90688.0,1.38046875
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,768,1,0.25,7,0.9122494904041047,0.9313068013677341,0.956100986508113,432.0,1294.0,82816.0,6.8375
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,768,1,0.5,7,0.9122494904041047,0.9313068013677341,0.956100986508113,432.0,1294.0,82816.0,3.41875
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,768,1,0.75,7,0.9122494904041047,0.9313068013677341,0.956100986508113,432.0,1294.0,82816.0,2.279166666666667
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,768,1,1.0,7,0.9122494904041047,0.9313068013677341,0.956100986508113,432.0,1294.0,82816.0,1.709375
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,1024,1,0.25,7,0.8275092172708195,0.8704544042223732,0.9862662202125035,481.0,1353.0,86592.0,7.6625
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,1024,1,0.5,7,0.8275092172708195,0.8704544042223732,0.9862662202125035,481.0,1353.0,86592.0,3.83125
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,1024,1,0.75,7,0.8275092172708195,0.8704544042223732,0.9862662202125035,481.0,1353.0,86592.0,2.5541666666666667
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,1024,1,1.0,7,0.8275092172708195,0.8704544042223732,0.9862662202125035,481.0,1353.0,86592.0,1.915625
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,64,1,0.25,7,0.5253405939750403,0.5981921397454258,0.7014661957077953,62.0,282.0,18048.0,0.990625
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,64,1,0.5,7,0.5253405939750403,0.5981921397454258,0.7014661957077953,62.0,282.0,18048.0,0.4953125
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,64,1,0.75,7,0.5253405939750403,0.5981921397454258,0.7014661957077953,62.0,282.0,18048.0,0.3302083333333333
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,64,1,1.0,7,0.5253405939750403,0.5981921397454258,0.7014661957077953,62.0,282.0,18048.0,0.24765625
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,128,1,0.25,7,0.6210777468099908,0.6869440046923444,0.7628137471319579,116.0,585.0,37440.0,1.865625
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,128,1,0.5,7,0.6210777468099908,0.6869440046923444,0.7628137471319579,116.0,585.0,37440.0,0.9328125
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,128,1,0.75,7,0.6210777468099908,0.6869440046923444,0.7628137471319579,116.0,585.0,37440.0,0.621875
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,128,1,1.0,7,0.6210777468099908,0.6869440046923444,0.7628137471319579,116.0,585.0,37440.0,0.46640625
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,256,1,0.25,7,0.7899102204595834,0.8026026467957085,0.8866838943476295,214.0,1021.0,65344.0,3.421875
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,256,1,0.5,7,0.7899102204595834,0.8026026467957085,0.8866838943476295,214.0,1021.0,65344.0,1.7109375
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,256,1,0.75,7,0.7899102204595834,0.8026026467957085,0.8866838943476295,214.0,1021.0,65344.0,1.140625
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,256,1,1.0,7,0.7899102204595834,0.8026026467957085,0.8866838943476295,214.0,1021.0,65344.0,0.85546875
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,384,1,0.25,7,0.8300216362321362,0.8935409882294694,0.926629617160623,293.0,1285.0,82240.0,4.625
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,384,1,0.5,7,0.8300216362321362,0.8935409882294694,0.926629617160623,293.0,1285.0,82240.0,2.3125
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,384,1,0.75,7,0.8300216362321362,0.8935409882294694,0.926629617160623,293.0,1285.0,82240.0,1.5416666666666667
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,384,1,1.0,7,0.8300216362321362,0.8935409882294694,0.926629617160623,293.0,1285.0,82240.0,1.15625
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,512,1,0.25,7,0.8651922501401983,0.9296463587041923,0.9646738295963045,350.0,1384.0,88576.0,5.5
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,512,1,0.5,7,0.8651922501401983,0.9296463587041923,0.9646738295963045,350.0,1384.0,88576.0,2.75
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,512,1,0.75,7,0.8651922501401983,0.9296463587041923,0.9646738295963045,350.0,1384.0,88576.0,1.8333333333333333
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,512,1,1.0,7,0.8651922501401983,0.9296463587041923,0.9646738295963045,350.0,1384.0,88576.0,1.375
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,768,1,0.25,7,0.9070125849242995,0.9413648937287888,0.9547580261618859,431.0,1421.0,90944.0,6.815625
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,768,1,0.5,7,0.9070125849242995,0.9413648937287888,0.9547580261618859,431.0,1421.0,90944.0,3.4078125
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,768,1,0.75,7,0.9070125849242995,0.9413648937287888,0.9547580261618859,431.0,1421.0,90944.0,2.271875
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,768,1,1.0,7,0.9070125849242995,0.9413648937287888,0.9547580261618859,431.0,1421.0,90944.0,1.70390625
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,1024,1,0.25,7,0.7970702384684861,0.9160604580652795,0.9747532498993339,481.0,1446.0,92544.0,7.665625
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,1024,1,0.5,7,0.7970702384684861,0.9160604580652795,0.9747532498993339,481.0,1446.0,92544.0,3.8328125
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,1024,1,0.75,7,0.7970702384684861,0.9160604580652795,0.9747532498993339,481.0,1446.0,92544.0,2.5552083333333333
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,1024,1,1.0,7,0.7970702384684861,0.9160604580652795,0.9747532498993339,481.0,1446.0,92544.0,1.91640625
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,64,1,0.25,7,0.3653003714136823,0.5281760811708328,0.6943959737019849,61.0,337.0,21568.0,0.975
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,64,1,0.5,7,0.3653003714136823,0.5281760811708328,0.6943959737019849,61.0,337.0,21568.0,0.4875
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,64,1,0.75,7,0.3653003714136823,0.5281760811708328,0.6943959737019849,61.0,337.0,21568.0,0.325
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,64,1,1.0,7,0.3653003714136823,0.5281760811708328,0.6943959737019849,61.0,337.0,21568.0,0.24375
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,128,1,0.25,7,0.5726251044254869,0.6341614125475808,0.7642179902665022,117.0,556.0,35584.0,1.878125
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,128,1,0.5,7,0.5726251044254869,0.6341614125475808,0.7642179902665022,117.0,556.0,35584.0,0.9390625
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,128,1,0.75,7,0.5726251044254869,0.6341614125475808,0.7642179902665022,117.0,556.0,35584.0,0.6260416666666666
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,128,1,1.0,7,0.5726251044254869,0.6341614125475808,0.7642179902665022,117.0,556.0,35584.0,0.46953125
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,256,1,0.25,7,0.7633294141817882,0.8048415873517951,0.8677113859863914,212.0,945.0,60480.0,3.478125
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,256,1,0.5,7,0.7633294141817882,0.8048415873517951,0.8677113859863914,212.0,945.0,60480.0,1.7390625
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,256,1,0.75,7,0.7633294141817882,0.8048415873517951,0.8677113859863914,212.0,945.0,60480.0,1.159375
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,256,1,1.0,7,0.7633294141817882,0.8048415873517951,0.8677113859863914,212.0,945.0,60480.0,0.86953125
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,384,1,0.25,7,0.834221946414165,0.8739982989503501,0.9300154844549721,291.0,1271.0,81344.0,4.615625
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,384,1,0.5,7,0.834221946414165,0.8739982989503501,0.9300154844549721,291.0,1271.0,81344.0,2.3078125
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,384,1,0.75,7,0.834221946414165,0.8739982989503501,0.9300154844549721,291.0,1271.0,81344.0,1.5385416666666667
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,384,1,1.0,7,0.834221946414165,0.8739982989503501,0.9300154844549721,291.0,1271.0,81344.0,1.15390625
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,512,1,0.25,7,0.8868226292119661,0.9215386063036302,0.9435052229652244,347.0,1310.0,83840.0,5.5625
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,512,1,0.5,7,0.8868226292119661,0.9215386063036302,0.9435052229652244,347.0,1310.0,83840.0,2.78125
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,512,1,0.75,7,0.8868226292119661,0.9215386063036302,0.9435052229652244,347.0,1310.0,83840.0,1.8541666666666667
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,512,1,1.0,7,0.8868226292119661,0.9215386063036302,0.9435052229652244,347.0,1310.0,83840.0,1.390625
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,768,1,0.25,7,0.8788286754600635,0.9341240054687635,0.9647548016244737,433.0,1328.0,84992.0,6.8125
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,768,1,0.5,7,0.8788286754600635,0.9341240054687635,0.9647548016244737,433.0,1328.0,84992.0,3.40625
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,768,1,0.75,7,0.8788286754600635,0.9341240054687635,0.9647548016244737,433.0,1328.0,84992.0,2.2708333333333335
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,768,1,1.0,7,0.8788286754600635,0.9341240054687635,0.9647548016244737,433.0,1328.0,84992.0,1.703125
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,1024,1,0.25,7,0.7148772228259916,0.9453365614771163,1.028771744325012,480.0,1340.0,85760.0,7.60625
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,1024,1,0.5,7,0.7148772228259916,0.9453365614771163,1.028771744325012,480.0,1340.0,85760.0,3.803125
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,1024,1,0.75,7,0.7148772228259916,0.9453365614771163,1.028771744325012,480.0,1340.0,85760.0,2.5354166666666664
pilot,exact_checkpoint,validation,0,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,1024,1,1.0,7,0.7148772228259916,0.9453365614771163,1.028771744325012,480.0,1340.0,85760.0,1.9015625
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,64,1,0.25,7,0.4283395070337288,0.4993014845785854,0.5802697038823224,61.0,274.0,17536.0,0.975
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,64,1,0.5,7,0.4283395070337288,0.4993014845785854,0.5802697038823224,61.0,274.0,17536.0,0.4875
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,64,1,0.75,7,0.4283395070337288,0.4993014845785854,0.5802697038823224,61.0,274.0,17536.0,0.325
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,64,1,1.0,7,0.4283395070337288,0.4993014845785854,0.5802697038823224,61.0,274.0,17536.0,0.24375
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,128,1,0.25,7,0.6192550460803208,0.66725762528545,0.6983973645039947,117.0,507.0,32448.0,1.859375
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,128,1,0.5,7,0.6192550460803208,0.66725762528545,0.6983973645039947,117.0,507.0,32448.0,0.9296875
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,128,1,0.75,7,0.6192550460803208,0.66725762528545,0.6983973645039947,117.0,507.0,32448.0,0.6197916666666666
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,128,1,1.0,7,0.6192550460803208,0.66725762528545,0.6983973645039947,117.0,507.0,32448.0,0.46484375
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,256,1,0.25,7,0.7691179396947031,0.8162512006339214,0.868967191910855,215.0,913.0,58432.0,3.41875
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,256,1,0.5,7,0.7691179396947031,0.8162512006339214,0.868967191910855,215.0,913.0,58432.0,1.709375
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,256,1,0.75,7,0.7691179396947031,0.8162512006339214,0.868967191910855,215.0,913.0,58432.0,1.1395833333333334
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,256,1,1.0,7,0.7691179396947031,0.8162512006339214,0.868967191910855,215.0,913.0,58432.0,0.8546875
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,384,1,0.25,7,0.8982646330749884,0.9141164657266962,0.9406758451462526,290.0,1076.0,68864.0,4.66875
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,384,1,0.5,7,0.8982646330749884,0.9141164657266962,0.9406758451462526,290.0,1076.0,68864.0,2.334375
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,384,1,0.75,7,0.8982646330749884,0.9141164657266962,0.9406758451462526,290.0,1076.0,68864.0,1.55625
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,384,1,1.0,7,0.8982646330749884,0.9141164657266962,0.9406758451462526,290.0,1076.0,68864.0,1.1671875
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,512,1,0.25,7,0.9316044437815483,0.9501588002177761,0.9665963884161607,351.0,1167.0,74688.0,5.521875
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,512,1,0.5,7,0.9316044437815483,0.9501588002177761,0.9665963884161607,351.0,1167.0,74688.0,2.7609375
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,512,1,0.75,7,0.9316044437815483,0.9501588002177761,0.9665963884161607,351.0,1167.0,74688.0,1.840625
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,512,1,1.0,7,0.9316044437815483,0.9501588002177761,0.9665963884161607,351.0,1167.0,74688.0,1.38046875
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,768,1,0.25,7,0.9400756804800219,0.9653486012965047,0.9788755392137524,432.0,1237.0,79168.0,6.8375
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,768,1,0.5,7,0.9400756804800219,0.9653486012965047,0.9788755392137524,432.0,1237.0,79168.0,3.41875
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,768,1,0.75,7,0.9400756804800219,0.9653486012965047,0.9788755392137524,432.0,1237.0,79168.0,2.279166666666667
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,768,1,1.0,7,0.9400756804800219,0.9653486012965047,0.9788755392137524,432.0,1237.0,79168.0,1.709375
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,1024,1,0.25,7,0.897403865738586,0.9228685307357245,0.9532879457859518,481.0,1162.0,74368.0,7.6625
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,1024,1,0.5,7,0.897403865738586,0.9228685307357245,0.9532879457859518,481.0,1162.0,74368.0,3.83125
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,1024,1,0.75,7,0.897403865738586,0.9228685307357245,0.9532879457859518,481.0,1162.0,74368.0,2.5541666666666667
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,1024,1,1.0,7,0.897403865738586,0.9228685307357245,0.9532879457859518,481.0,1162.0,74368.0,1.915625
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,64,1,0.25,7,0.4661754182925887,0.5531175915642321,0.6292611024248981,61.0,277.0,17728.0,0.98125
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,64,1,0.5,7,0.4661754182925887,0.5531175915642321,0.6292611024248981,61.0,277.0,17728.0,0.490625
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,64,1,0.75,7,0.4661754182925887,0.5531175915642321,0.6292611024248981,61.0,277.0,17728.0,0.32708333333333334
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,64,1,1.0,7,0.4661754182925887,0.5531175915642321,0.6292611024248981,61.0,277.0,17728.0,0.2453125
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,128,1,0.25,7,0.6277371242448014,0.6578906814549496,0.7365152144061888,117.0,460.0,29440.0,1.85
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,128,1,0.5,7,0.6277371242448014,0.6578906814549496,0.7365152144061888,117.0,460.0,29440.0,0.925
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,128,1,0.75,7,0.6277371242448014,0.6578906814549496,0.7365152144061888,117.0,460.0,29440.0,0.6166666666666667
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,128,1,1.0,7,0.6277371242448014,0.6578906814549496,0.7365152144061888,117.0,460.0,29440.0,0.4625
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,256,1,0.25,7,0.7931460170833942,0.815233609720094,0.8910630171864727,214.0,910.0,58240.0,3.453125
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,256,1,0.5,7,0.7931460170833942,0.815233609720094,0.8910630171864727,214.0,910.0,58240.0,1.7265625
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,256,1,0.75,7,0.7931460170833942,0.815233609720094,0.8910630171864727,214.0,910.0,58240.0,1.1510416666666667
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,256,1,1.0,7,0.7931460170833942,0.815233609720094,0.8910630171864727,214.0,910.0,58240.0,0.86328125
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,384,1,0.25,7,0.9014459320262267,0.9033388361877245,0.9298066659634409,289.0,1078.0,68992.0,4.646875
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,384,1,0.5,7,0.9014459320262267,0.9033388361877245,0.9298066659634409,289.0,1078.0,68992.0,2.3234375
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,384,1,0.75,7,0.9014459320262267,0.9033388361877245,0.9298066659634409,289.0,1078.0,68992.0,1.5489583333333332
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,384,1,1.0,7,0.9014459320262267,0.9033388361877245,0.9298066659634409,289.0,1078.0,68992.0,1.16171875
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,512,1,0.25,7,0.9252989512286536,0.9388004980448672,0.9612307443664913,348.0,1033.0,66112.0,5.478125
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,512,1,0.5,7,0.9252989512286536,0.9388004980448672,0.9612307443664913,348.0,1033.0,66112.0,2.7390625
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,512,1,0.75,7,0.9252989512286536,0.9388004980448672,0.9612307443664913,348.0,1033.0,66112.0,1.8260416666666666
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,512,1,1.0,7,0.9252989512286536,0.9388004980448672,0.9612307443664913,348.0,1033.0,66112.0,1.36953125
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,768,1,0.25,7,0.9360993700645789,0.9576555503909019,0.975614049069902,430.0,1167.0,74688.0,6.83125
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,768,1,0.5,7,0.9360993700645789,0.9576555503909019,0.975614049069902,430.0,1167.0,74688.0,3.415625
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,768,1,0.75,7,0.9360993700645789,0.9576555503909019,0.975614049069902,430.0,1167.0,74688.0,2.277083333333333
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,768,1,1.0,7,0.9360993700645789,0.9576555503909019,0.975614049069902,430.0,1167.0,74688.0,1.7078125
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,1024,1,0.25,7,0.857485843439276,0.9394482309941367,0.967933332828035,482.0,1138.0,72832.0,7.659375
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,1024,1,0.5,7,0.857485843439276,0.9394482309941367,0.967933332828035,482.0,1138.0,72832.0,3.8296875
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,1024,1,0.75,7,0.857485843439276,0.9394482309941367,0.967933332828035,482.0,1138.0,72832.0,2.553125
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,1024,1,1.0,7,0.857485843439276,0.9394482309941367,0.967933332828035,482.0,1138.0,72832.0,1.91484375
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,64,1,0.25,7,0.375755174022427,0.4791060100252722,0.6078311536764168,61.0,249.0,15936.0,0.98125
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,64,1,0.5,7,0.375755174022427,0.4791060100252722,0.6078311536764168,61.0,249.0,15936.0,0.490625
pilot,exact_checkpoint,validation,0,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,64,1,0.75,7,0.375755174022427,0.4791060100252722,0.6078311536764168,61.0,249.0,15936.0,0.32708333333333334
