layout_id,allocation_policy,mean_budget_quanta_per_expert,average_allowed_total_bpw,average_actual_total_bpw_mean,groups,recovery_p10,recovery_median,recovery_p90,recovery_mean,remaining_damage_median,baseline_recovery_p10,baseline_recovery_median,p10_remaining_damage_ratio_vs_baseline_same_budget,median_remaining_damage_ratio_vs_baseline_same_budget
q3_physical_training_coselection_single,pooled_exact_combined_moe_local_control,1312,0.8724772135416666,0.8720258076985676,128,0.9937118713633286,0.998148461528883,0.9999679315154218,0.9972273119304098,0.0018515384711169647,0.9931884721246713,0.9979854049207375,0.9231597890756572,0.9190623416963667
q3_physical_training_coselection_single,pooled_exact_combined_moe_local_control,1316,0.8750813802083334,0.8745536804199219,128,0.9938030833885567,0.9981706232268583,0.9999688604378375,0.9972648836861038,0.0018293767731416555,0.9932677852303445,0.997998603705147,0.9204870645801488,0.9140502447447839
q3_physical_training_coselection_single,pooled_exact_combined_moe_local_control,1320,0.877685546875,0.8772163391113281,128,0.9938209730310997,0.9981902704503771,0.9999695339844593,0.9973014298934169,0.001809729549622885,0.9932883960957444,0.9980208828670466,0.9206483363808665,0.9144125526932598
q3_physical_training_coselection_single,pooled_exact_combined_moe_local_control,1324,0.8802897135416666,0.879748026529948,128,0.9938791647474721,0.9982100064351035,0.9999710744046414,0.997329461987021,0.0017899935648965082,0.9933752558641852,0.9980641424049415,0.9239353440742498,0.9246514668566703
q3_physical_training_coselection_single,pooled_exact_combined_moe_local_control,1328,0.8828938802083334,0.8824323018391927,128,0.9940172444867535,0.9982328896694399,0.9999722250155113,0.9973632000215779,0.0017671103305600955,0.9934489812164409,0.9980679566879395,0.9132557409637069,0.9146328757378939
q3_physical_training_coselection_single,pooled_exact_combined_moe_local_control,1332,0.885498046875,0.88494873046875,128,0.9941047853649008,0.9982459280117346,0.9999731569035558,0.9973892026599531,0.0017540719882653821,0.9935209291325798,0.9980985400855266,0.9098858085876419,0.9224869664166078
q3_physical_training_coselection_single,pooled_exact_combined_moe_local_control,1336,0.8881022135416666,0.8875872294108073,128,0.9941019794219768,0.9982652289065592,0.9999742975075199,0.9974188716239745,0.001734771093440779,0.9935467519784431,0.9981215366192255,0.9139615521239964,0.9235054093657961
q3_physical_training_coselection_single,pooled_exact_combined_moe_local_control,1340,0.8907063802083334,0.890160878499349,128,0.9941837613574143,0.9983039486779582,0.9999748603218606,0.997450346071906,0.0016960513220417583,0.9936493157463591,0.9981398768841296,0.9158444051522802,0.9117951965497553
q3_physical_training_coselection_single,pooled_exact_combined_moe_local_control,1344,0.893310546875,0.892870585123698,128,0.9942340742969488,0.9983265291949786,0.9999759196776424,0.9974839653275736,0.0016734708050214486,0.9937407942483966,0.9981566138493394,0.9211912712046831,0.9078243342675337
q3_physical_training_coselection_single,pooled_exact_combined_moe_local_control,1348,0.8959147135416666,0.8953857421875,128,0.9943288808638332,0.9983355005089702,0.999976006465027,0.9975124305179314,0.0016644994910297584,0.9938151725680385,0.998198449567398,0.9169405611642507,0.9239261143667832
q3_physical_training_coselection_single,pooled_exact_combined_moe_local_control,1352,0.8985188802083334,0.8980000813802084,128,0.994382647572315,0.9983570192103051,0.9999778020217774,0.9975373700567227,0.0016429807896949367,0.9938609879224805,0.9982298064110449,0.9150254726253442,0.9281362219059391
q3_physical_training_coselection_single,pooled_exact_combined_moe_local_control,1356,0.901123046875,0.9005775451660156,128,0.9944768369352734,0.9983915578124991,0.999978631770926,0.9975709225364744,0.0016084421875008914,0.9939112927720835,0.9982417236186788,0.9071158881483106,0.9147834803378747
q3_physical_training_coselection_single,pooled_exact_combined_moe_local_control,1360,0.9037272135416666,0.9031613667805989,128,0.9944838108097527,0.9983929946725812,0.9999795215332863,0.9975984635224466,0.0016070053274187535,0.9939714700802439,0.99824296035373,0.9150139857762348,0.9146095996354997
q3_physical_training_coselection_single,pooled_exact_combined_moe_local_control,1364,0.9063313802083334,0.9057858784993491,128,0.9945845501061764,0.9984119723919451,0.9999801587809064,0.9976276779198204,0.001588027608054876,0.9940680751592365,0.9982961615936081,0.9129329921055641,0.9320294706924422
q3_physical_training_coselection_single,pooled_exact_combined_moe_local_control,1368,0.908935546875,0.9083887736002605,128,0.9946700950623308,0.9984400476127311,0.9999804534410904,0.9976563448123394,0.0015599523872689147,0.9941338891521485,0.998319494352975,0.9085926052047381,0.9282636985067315
q3_physical_training_coselection_single,pooled_exact_combined_moe_local_control,1372,0.9115397135416666,0.9110209147135416,128,0.9946762177858691,0.9984526480928217,0.9999815110128432,0.997684092024713,0.0015473519071782516,0.9942239716083641,0.9983217952849954,0.9217029164607401,0.9220281014250613
q3_physical_training_coselection_single,pooled_exact_combined_moe_local_control,1376,0.9141438802083334,0.9136594136555989,128,0.9947762060378269,0.9984673058650866,0.9999820357315389,0.9977069934110401,0.0015326941349134149,0.9942453507034705,0.9983407650771521,0.9077519224887393,0.9237354601256171
q3_physical_training_coselection_single,pooled_exact_combined_moe_local_control,1380,0.916748046875,0.9162190755208335,128,0.9948296070673244,0.9984955475776789,0.9999830906484058,0.9977364771585034,0.001504452422321112,0.9943161060028609,0.9983563686558468,0.9096568189480793,0.9153223000235312
q3_physical_training_coselection_single,pooled_exact_combined_moe_local_control,1384,0.9193522135416666,0.9189453125,128,0.9948704004207918,0.9985122015849863,0.9999834571575517,0.9977630540095374,0.0014877984150136747,0.9943722855958608,0.9983859741627024,0.9114889652956378,0.9217934314513163
q3_physical_training_coselection_single,pooled_exact_combined_moe_local_control,1388,0.9219563802083334,0.9213778177897136,128,0.9949201571617661,0.9985421515573185,0.9999841415835129,0.9977861337371763,0.0014578484426814864,0.9944059461341249,0.9984163325685724,0.9080789996002808,0.9205521397679642
q3_physical_training_coselection_single,pooled_exact_combined_moe_local_control,1392,0.924560546875,0.9239552815755208,128,0.9949581004838238,0.9985495924809591,0.9999851143455,0.9978124948964903,0.0014504075190409083,0.9944493366426703,0.9984229860574633,0.9083417947727495,0.9197176257730681
q3_physical_training_coselection_single,pooled_exact_combined_moe_local_control,1396,0.9271647135416666,0.9267082214355469,128,0.9950520470040154,0.9985589386201807,0.9999855718937931,0.9978364102678531,0.0014410613798192529,0.9945434409283641,0.9984471660446351,0.9067899625067554,0.9280202656829735
q3_physical_training_coselection_single,pooled_exact_combined_moe_local_control,1400,0.9297688802083334,0.9291915893554688,128,0.9951313355528562,0.9985891410697738,0.999986109467702,0.9978620387841663,0.0014108589302261887,0.9946147596924187,0.9984632050279734,0.90407561576961,0.9180528020374974
q3_physical_training_coselection_single,pooled_exact_combined_moe_local_control,1404,0.932373046875,0.9318491617838542,128,0.9951418761783445,0.9986099313337893,0.9999868593530058,0.9978857101913277,0.0013900686662107198,0.994662049986836,0.9984814598170755,0.9101103999990381,0.9153980130664824
q3_physical_training_coselection_single,pooled_exact_combined_moe_local_control,1408,0.9349772135416666,0.9344202677408854,128,0.995179906962918,0.9986193010892297,0.9999876144606181,0.9979097458584469,0.001380698910770306,0.9946931287964305,0.9984845170160543,0.908273981445009,0.9110619686243957
q3_physical_training_coselection_single,pooled_exact_combined_moe_local_control,1412,0.9375813802083334,0.9371134440104169,128,0.9952885744353167,0.9986297365042154,0.9999885075416001,0.9979339710321722,0.0013702634957846183,0.9947675334872569,0.9985082391804709,0.9004215417736768,0.9185544209541568
q3_physical_training_coselection_single,pooled_exact_combined_moe_local_control,1416,0.940185546875,0.9396959940592448,128,0.9953284663362607,0.9986503346196305,0.9999885676414433,0.9979590802263856,0.0013496653803695136,0.9948645955880524,0.9985313875337518,0.9096720119784328,0.9190071658709643
