layout_id,mean_budget_quanta_per_expert,layer,recovery_p10,recovery_median,recovery_p90,groups
q2q4_monolithic_same_solver_reference,1392,4,0.9949844137171456,0.9974853152251284,0.9991125463466141,32
q2q4_monolithic_same_solver_reference,1392,20,0.9917212402585104,0.9954853416583791,0.9990557963678335,32
q2q4_monolithic_same_solver_reference,1392,39,0.9949367094002769,0.9981085685375772,0.9994749432382499,32
q2q4_monolithic_same_solver_reference,1396,0,0.9998204445848539,0.9999713605654208,0.9999955781619828,32
q2q4_monolithic_same_solver_reference,1396,4,0.995013319305726,0.9975112104076109,0.9991168408008863,32
q2q4_monolithic_same_solver_reference,1396,20,0.9917403126617057,0.995565308316088,0.9990503573625508,32
q2q4_monolithic_same_solver_reference,1396,39,0.9949462242675905,0.9981253450986617,0.9994749775860565,32
q2q4_monolithic_same_solver_reference,1400,0,0.999828442535247,0.9999722766289154,0.9999958764312642,32
q2q4_monolithic_same_solver_reference,1400,4,0.995081156664087,0.9976197633161819,0.9991288667592635,32
q2q4_monolithic_same_solver_reference,1400,20,0.9918345507488731,0.9955865358493836,0.9990643789804164,32
q2q4_monolithic_same_solver_reference,1400,39,0.9951234523995082,0.9981066377044497,0.9994868021623183,32
q2q4_monolithic_same_solver_reference,1404,0,0.9998301825810336,0.9999735151760127,0.9999962375842572,32
q2q4_monolithic_same_solver_reference,1404,4,0.9953180953947266,0.9976093594603181,0.9991347535013473,32
q2q4_monolithic_same_solver_reference,1404,20,0.9918512548151383,0.995652753679658,0.9990785343790236,32
q2q4_monolithic_same_solver_reference,1404,39,0.995247391677753,0.998131629114451,0.9994952493349517,32
q2q4_monolithic_same_solver_reference,1408,0,0.9998332485893515,0.9999747033399501,0.9999965764732974,32
q2q4_monolithic_same_solver_reference,1408,4,0.9952567849555198,0.9976299795129708,0.9991511910104716,32
q2q4_monolithic_same_solver_reference,1408,20,0.9919367671110665,0.995666456957357,0.9990816510920808,32
q2q4_monolithic_same_solver_reference,1408,39,0.9952198861100586,0.9981884936595316,0.9994939914648677,32
q2q4_monolithic_same_solver_reference,1412,0,0.9998396332757895,0.9999755887905699,0.9999968497977689,32
q2q4_monolithic_same_solver_reference,1412,4,0.9953024288015823,0.9976708100694158,0.9991315823219685,32
q2q4_monolithic_same_solver_reference,1412,20,0.9920655249700668,0.99570607299285,0.9990961887692473,32
q2q4_monolithic_same_solver_reference,1412,39,0.995197960235649,0.9981536325388957,0.9995024019493977,32
q2q4_monolithic_same_solver_reference,1416,0,0.9998419647674717,0.9999773374949386,0.9999969196846158,32
q2q4_monolithic_same_solver_reference,1416,4,0.9953627123472447,0.9976874464497721,0.9991757302572358,32
q2q4_monolithic_same_solver_reference,1416,20,0.9920861388187873,0.9957563944833288,0.9991133249739874,32
q2q4_monolithic_same_solver_reference,1416,39,0.9952554938195691,0.9981790767847343,0.9995163713838501,32
q2q4_monolithic_same_solver_reference,1420,0,0.9998478006324413,0.9999787220785039,0.9999969816395454,32
q2q4_monolithic_same_solver_reference,1420,4,0.9953451178350027,0.9976916084756482,0.9991770952137781,32
q2q4_monolithic_same_solver_reference,1420,20,0.9922794266237223,0.9958435439035023,0.9991114557093272,32
q2q4_monolithic_same_solver_reference,1420,39,0.9951906307813594,0.9981931461766718,0.999520981284214,32
q2q4_monolithic_same_solver_reference,1424,0,0.9998512153156844,0.9999798338840475,0.9999970985260174,32
q2q4_monolithic_same_solver_reference,1424,4,0.9954161529804477,0.9977587493251082,0.9991887683408716,32
q2q4_monolithic_same_solver_reference,1424,20,0.9923828919278185,0.9958107884526389,0.9991255661424228,32
q2q4_monolithic_same_solver_reference,1424,39,0.9954154415623806,0.9982318826655894,0.9995266477353156,32
q2q4_monolithic_same_solver_reference,1428,0,0.9998535600924912,0.9999807123562233,0.9999972258578731,32
q2q4_monolithic_same_solver_reference,1428,4,0.9953817703665163,0.9977961850584924,0.9991950080396323,32
q2q4_monolithic_same_solver_reference,1428,20,0.9924672784676623,0.9959244263956101,0.9991350308007013,32
q2q4_monolithic_same_solver_reference,1428,39,0.9953817177988051,0.9982458394576859,0.999540586015839,32
q2q4_monolithic_same_solver_reference,1432,0,0.9998584062565316,0.9999817160891953,0.9999973480421233,32
q2q4_monolithic_same_solver_reference,1432,4,0.9953671632333555,0.9978109239303141,0.9992110842006034,32
