candidate,design,objective,sharing,projection,split,level,count,p10_relative_error,median_relative_error,p90_relative_error,p10_damage,median_damage,p90_damage,summed_damage,median_own_recovery
B16_g32_global_functional_eps_0p02,B,expert_functional_proxy,global_projection,gate,validation,3,135,0.04297172501683235,0.12620091438293457,0.1552361309528351,0.46413262486457824,3.0492825508117676,11.50082588195801,780.1569336056709,0.7164496183395386
B16_g32_global_functional_eps_0p02,B,expert_functional_proxy,global_projection,gate,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p02,B,expert_functional_proxy,global_projection,up,test,2,152,0.16354283541440964,0.2902517020702362,0.37452185750007627,1.5629701137542724,8.96672534942627,33.20029907226563,2092.475222468376,0.0
B16_g32_global_functional_eps_0p02,B,expert_functional_proxy,global_projection,up,test,3,152,0.08940941244363784,0.1588274985551834,0.2042112648487091,0.4439524859189987,2.893026351928711,9.704438209533691,604.1771181225777,0.6998664736747742
B16_g32_global_functional_eps_0p02,B,expert_functional_proxy,global_projection,up,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p02,B,expert_functional_proxy,global_projection,up,train,2,258,0.16252131313085555,0.2847216725349426,0.3580914318561554,1.508691167831421,8.957020282745361,34.59616851806641,3529.637677550316,0.0
B16_g32_global_functional_eps_0p02,B,expert_functional_proxy,global_projection,up,train,3,258,0.08728324621915817,0.15704846382141113,0.2005692884325981,0.44225276708602906,2.8581342697143555,9.42521915435791,1013.2473013550043,0.7027400135993958
B16_g32_global_functional_eps_0p02,B,expert_functional_proxy,global_projection,up,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p02,B,expert_functional_proxy,global_projection,up,validation,2,135,0.15811720490455627,0.29492685198783875,0.37111954689025883,1.473138427734375,8.923503875732422,39.08803100585938,2021.2703820466995,0.0
B16_g32_global_functional_eps_0p02,B,expert_functional_proxy,global_projection,up,validation,3,135,0.0858503058552742,0.16327427327632904,0.20321684777736665,0.4410977303981781,2.7168242931365967,10.089373016357422,562.2446043789387,0.7056014537811279
B16_g32_global_functional_eps_0p02,B,expert_functional_proxy,global_projection,up,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p05,B,expert_functional_proxy,global_projection,down,test,2,152,0.2977350831031799,0.3386334329843521,0.37232345044612886,0.01969129405915737,0.09486892819404602,6.779509449005127,307.8853625310585,0.0
B16_g32_global_functional_eps_0p05,B,expert_functional_proxy,global_projection,down,test,3,152,0.16999828219413757,0.19372456520795822,0.21020163148641585,0.007385082542896271,0.03715081140398979,3.304257488250733,122.470559168607,0.6336894333362579
B16_g32_global_functional_eps_0p05,B,expert_functional_proxy,global_projection,down,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p05,B,expert_functional_proxy,global_projection,down,train,2,258,0.2612156838178635,0.324770987033844,0.3601548582315445,0.01877497918903828,0.09332062304019928,6.706755161285407,523.8276111059822,0.0
B16_g32_global_functional_eps_0p05,B,expert_functional_proxy,global_projection,down,train,3,258,0.1520477756857872,0.18868552148342133,0.20714593678712845,0.0068647097796201715,0.03296650014817715,2.8295824289321914,199.28036167635582,0.6297251880168915
B16_g32_global_functional_eps_0p05,B,expert_functional_proxy,global_projection,down,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p05,B,expert_functional_proxy,global_projection,down,validation,2,135,0.2981619477272034,0.34940382838249207,0.38165283203125,0.024726050719618798,0.13010765612125397,9.986185073852546,422.94230276718736,0.0
B16_g32_global_functional_eps_0p05,B,expert_functional_proxy,global_projection,down,validation,3,135,0.16949841976165772,0.1977235972881317,0.2116228699684143,0.007216094247996807,0.03373217582702637,2.4961298465728765,112.73931280779652,0.6987828016281128
B16_g32_global_functional_eps_0p05,B,expert_functional_proxy,global_projection,down,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p05,B,expert_functional_proxy,global_projection,gate,test,2,152,0.139455184340477,0.22539624571800232,0.283431813120842,1.495948076248169,10.489441871643066,105.87550048828125,5086.6638424396515,0.0
B16_g32_global_functional_eps_0p05,B,expert_functional_proxy,global_projection,gate,test,3,152,0.04230253845453262,0.12068653851747513,0.15396770238876345,0.4314902275800705,3.029260039329529,11.623832798004152,826.289628058672,0.7293744683265686
B16_g32_global_functional_eps_0p05,B,expert_functional_proxy,global_projection,gate,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p05,B,expert_functional_proxy,global_projection,gate,train,2,258,0.13322464227676392,0.2243887260556221,0.2839557260274887,1.5401044726371764,10.525153160095215,100.09483795166018,8294.936758995056,0.0
B16_g32_global_functional_eps_0p05,B,expert_functional_proxy,global_projection,gate,train,3,258,0.040845931693911555,0.11818111687898636,0.15650142282247545,0.44745893478393556,3.066421627998352,11.266225624084473,1385.7293747663498,0.7229702174663544
B16_g32_global_functional_eps_0p05,B,expert_functional_proxy,global_projection,gate,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p05,B,expert_functional_proxy,global_projection,gate,validation,2,135,0.13454414010047913,0.22483178973197937,0.2836816251277924,1.5380543231964112,9.930848121643066,102.13700256347657,4351.113712668419,0.0
B16_g32_global_functional_eps_0p05,B,expert_functional_proxy,global_projection,gate,validation,3,135,0.04207765534520149,0.12148861587047577,0.153369003534317,0.4383737206459045,2.867809772491455,11.28879528045655,748.70899528265,0.7285275459289551
B16_g32_global_functional_eps_0p05,B,expert_functional_proxy,global_projection,gate,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p05,B,expert_functional_proxy,global_projection,up,test,2,152,0.16893265545368194,0.2893873453140259,0.369848370552063,1.525986397266388,9.029252052307129,34.291419219970706,2124.2910766601562,0.0
B16_g32_global_functional_eps_0p05,B,expert_functional_proxy,global_projection,up,test,3,152,0.08792493194341659,0.155387245118618,0.20157155692577364,0.41780558228492737,2.7829238176345825,9.435102272033692,588.2164104580879,0.709074467420578
B16_g32_global_functional_eps_0p05,B,expert_functional_proxy,global_projection,up,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p05,B,expert_functional_proxy,global_projection,up,train,2,258,0.16767869442701339,0.28611980378627777,0.3599537253379822,1.5293774008750916,9.096865177154541,36.1115348815918,3617.2103784680367,0.0
B16_g32_global_functional_eps_0p05,B,expert_functional_proxy,global_projection,up,train,3,258,0.08556330651044845,0.15424858033657074,0.1977497860789299,0.41437300443649294,2.731029748916626,9.176175689697265,980.9513557255268,0.717910498380661
B16_g32_global_functional_eps_0p05,B,expert_functional_proxy,global_projection,up,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p05,B,expert_functional_proxy,global_projection,up,validation,2,135,0.1639123171567917,0.29809704422950745,0.3693986713886261,1.4788462400436402,8.555054664611816,40.06534881591797,2065.168706715107,0.0
B16_g32_global_functional_eps_0p05,B,expert_functional_proxy,global_projection,up,validation,3,135,0.08572377860546113,0.15815891325473785,0.1992139309644699,0.4135760307312012,2.6274285316467285,9.839990234375001,544.5003124475479,0.7167021036148071
B16_g32_global_functional_eps_0p05,B,expert_functional_proxy,global_projection,up,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_weight,B,weight_mse,global_projection,down,test,2,152,0.3188886046409607,0.34905603528022766,0.3693371176719666,0.02550786454230547,0.09949048608541489,7.521760845184327,503.6036337064579,0.0
B16_g32_global_weight,B,weight_mse,global_projection,down,test,3,152,0.1744740515947342,0.18966715782880783,0.20254938900470734,0.007389636617153883,0.038803935050964355,2.359700226783753,160.31007788027637,0.6906559467315674
B16_g32_global_weight,B,weight_mse,global_projection,down,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_weight,B,weight_mse,global_projection,down,train,2,258,0.3134194612503052,0.34520378708839417,0.3674828737974167,0.02356722019612789,0.09799440950155258,8.075798702239991,825.9435119098052,0.0
B16_g32_global_weight,B,weight_mse,global_projection,down,train,3,258,0.17035368084907532,0.18894781172275543,0.20024476796388627,0.007811963558197022,0.03681698068976402,2.6685574293136605,244.26919633196667,0.6977757513523102
B16_g32_global_weight,B,weight_mse,global_projection,down,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_weight,B,weight_mse,global_projection,down,validation,2,135,0.31925448775291443,0.34951281547546387,0.372580748796463,0.027222761511802675,0.10471640527248383,9.298141479492196,561.9880314101465,0.0
B16_g32_global_weight,B,weight_mse,global_projection,down,validation,3,135,0.1717420995235443,0.19041962921619415,0.20116754174232482,0.006505857780575752,0.03346440941095352,2.2632078170776397,149.1876970892772,0.7132419347763062
B16_g32_global_weight,B,weight_mse,global_projection,down,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_weight,B,weight_mse,global_projection,gate,test,2,152,0.19907346367835999,0.25143371522426605,0.3031507343053818,1.8050227046012879,16.445756912231445,367.2610595703125,12580.90417933464,0.0
B16_g32_global_weight,B,weight_mse,global_projection,gate,test,3,152,0.07795626744627952,0.1265323907136917,0.16583205759525302,0.5080056309700012,5.2387518882751465,34.8194622039795,1588.5452159643173,0.733993262052536
B16_g32_global_weight,B,weight_mse,global_projection,gate,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_weight,B,weight_mse,global_projection,gate,train,2,258,0.1923977851867676,0.25066010653972626,0.31448797285556795,1.8143994569778443,16.462340354919434,349.1644927978516,20819.228583812714,0.0
B16_g32_global_weight,B,weight_mse,global_projection,gate,train,3,258,0.0795984536409378,0.12590514868497849,0.17190212607383729,0.5320960760116578,5.212305545806885,36.54144439697266,2752.943862080574,0.7274093627929688
B16_g32_global_weight,B,weight_mse,global_projection,gate,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_weight,B,weight_mse,global_projection,gate,validation,2,135,0.18736520707607268,0.24727913737297058,0.3016197502613068,1.9099836826324463,16.466815948486328,326.2027038574219,10245.699668884277,0.0
B16_g32_global_weight,B,weight_mse,global_projection,gate,validation,3,135,0.07766412645578384,0.127801313996315,0.1615779310464859,0.505478835105896,5.237809181213379,33.12033386230469,1376.3949046134949,0.7299600839614868
B16_g32_global_weight,B,weight_mse,global_projection,gate,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_weight,B,weight_mse,global_projection,up,test,2,152,0.17328311502933502,0.30708983540534973,0.38366209864616396,1.6849255323410035,12.019524574279785,35.578229141235354,2264.2699526548386,0.0
B16_g32_global_weight,B,weight_mse,global_projection,up,test,3,152,0.09084029272198677,0.16463689506053925,0.20902872532606126,0.47597696483135227,3.4504313468933105,9.7437313079834,631.6790668070316,0.7144420742988586
B16_g32_global_weight,B,weight_mse,global_projection,up,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_weight,B,weight_mse,global_projection,up,train,2,258,0.1700421541929245,0.3088148534297943,0.37912024557590485,1.7484519124031066,11.073382377624512,36.568617248535155,3877.403718829155,0.0
B16_g32_global_weight,B,weight_mse,global_projection,up,train,3,258,0.08612500876188278,0.16591034084558487,0.20809462070465087,0.48764028251171115,3.32736074924469,9.180025005340577,1058.7250803112984,0.7168257832527161
B16_g32_global_weight,B,weight_mse,global_projection,up,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_weight,B,weight_mse,global_projection,up,validation,2,135,0.16919512450695037,0.31747257709503174,0.38661224842071534,1.715370273590088,11.747949600219727,39.58777465820314,2138.8638575077057,0.0
B16_g32_global_weight,B,weight_mse,global_projection,up,validation,3,135,0.08417813777923584,0.16824281215667725,0.21078225970268252,0.4751991868019104,3.358384132385254,9.53265838623047,572.3779903650284,0.7170594930648804
B16_g32_global_weight,B,weight_mse,global_projection,up,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_layer_functional,B,expert_functional_proxy,layer_projection,down,test,2,152,0.29001355171203613,0.3307519555091858,0.36893190145492555,0.018844162672758104,0.08830541372299194,7.852210474014282,326.9566187914461,0.0
B16_g32_layer_functional,B,expert_functional_proxy,layer_projection,down,test,3,152,0.1686813235282898,0.1886402815580368,0.20449838489294053,0.006210867036134005,0.035282524302601814,3.0863132238388067,123.36164208268747,0.6397252380847931
B16_g32_layer_functional,B,expert_functional_proxy,layer_projection,down,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_layer_functional,B,expert_functional_proxy,layer_projection,down,train,2,258,0.2571933001279831,0.31916138529777527,0.35614103376865386,0.019111308455467227,0.0953880324959755,7.3119519710540795,547.7184290848672,0.0
B16_g32_layer_functional,B,expert_functional_proxy,layer_projection,down,train,3,258,0.15374247580766678,0.1865122839808464,0.2006576031446457,0.006199419591575862,0.032142287120223045,2.984547472000123,204.53308535995893,0.6373183131217957
B16_g32_layer_functional,B,expert_functional_proxy,layer_projection,down,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_layer_functional,B,expert_functional_proxy,layer_projection,down,validation,2,135,0.29546433687210083,0.3436179757118225,0.37835933566093444,0.024420683830976488,0.11552178859710693,10.967656517028809,391.68627424072474,0.0
B16_g32_layer_functional,B,expert_functional_proxy,layer_projection,down,validation,3,135,0.17161473929882048,0.19296227395534515,0.20661159753799438,0.007242376636713743,0.03145516291260719,2.7684468746185305,113.8610947385896,0.6958064436912537
B16_g32_layer_functional,B,expert_functional_proxy,layer_projection,down,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_layer_functional,B,expert_functional_proxy,layer_projection,gate,test,2,152,0.11804652214050293,0.22313690930604935,0.2821282625198364,1.5092469334602356,10.162820816040039,82.7421989440918,4429.630133986473,0.0
B16_g32_layer_functional,B,expert_functional_proxy,layer_projection,gate,test,3,152,0.0430630698800087,0.12102299928665161,0.1558559000492096,0.43514226377010345,2.9595088958740234,11.936410331726076,854.3019877374172,0.7196903824806213
B16_g32_layer_functional,B,expert_functional_proxy,layer_projection,gate,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_layer_functional,B,expert_functional_proxy,layer_projection,gate,train,2,258,0.11756459474563599,0.22116822749376297,0.28055580556392673,1.5225884914398193,10.299960613250732,81.32407684326172,7233.714354395866,0.0
B16_g32_layer_functional,B,expert_functional_proxy,layer_projection,gate,train,3,258,0.041683132946491244,0.11845436319708824,0.15774510949850082,0.45259994566440587,3.129857659339905,11.769234371185304,1438.521814852953,0.7142203152179718
B16_g32_layer_functional,B,expert_functional_proxy,layer_projection,gate,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_layer_functional,B,expert_functional_proxy,layer_projection,gate,validation,2,135,0.11825694739818574,0.220692440867424,0.2790869474411011,1.5215111017227172,9.427042007446289,83.84199218750001,3823.220140814781,0.0
B16_g32_layer_functional,B,expert_functional_proxy,layer_projection,gate,validation,3,135,0.042712806910276416,0.12144653499126434,0.15399542152881623,0.4506287455558777,2.8078227043151855,11.898515129089356,773.8438507318497,0.720118522644043
B16_g32_layer_functional,B,expert_functional_proxy,layer_projection,gate,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_layer_functional,B,expert_functional_proxy,layer_projection,up,test,2,152,0.16766447275877,0.28486955165863037,0.3706542581319809,1.386702060699463,8.91400146484375,34.13939666748047,2100.436256825924,0.0
B16_g32_layer_functional,B,expert_functional_proxy,layer_projection,up,test,3,152,0.09143882170319557,0.1576097533106804,0.20956578850746155,0.4378748178482056,2.7428157329559326,10.105740833282471,616.6873721182346,0.6940125226974487
B16_g32_layer_functional,B,expert_functional_proxy,layer_projection,up,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_layer_functional,B,expert_functional_proxy,layer_projection,up,train,2,258,0.1667454034090042,0.2815858870744705,0.35662358403205874,1.3565937519073485,9.109189987182617,35.35032958984375,3539.5838342905045,0.0
B16_g32_layer_functional,B,expert_functional_proxy,layer_projection,up,train,3,258,0.08794893696904182,0.15570251643657684,0.20195846408605578,0.4251417309045792,2.7830547094345093,9.775781059265137,1028.5303705632687,0.6954376697540283
B16_g32_layer_functional,B,expert_functional_proxy,layer_projection,up,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_layer_functional,B,expert_functional_proxy,layer_projection,up,validation,2,135,0.16417507827281952,0.28948408365249634,0.36771275401115416,1.352506971359253,8.386844635009766,40.379042053222655,2046.6153568029404,0.0
B16_g32_layer_functional,B,expert_functional_proxy,layer_projection,up,validation,3,135,0.08739633858203888,0.1612963080406189,0.20650047957897188,0.4379748165607452,2.634852409362793,10.375841712951662,571.1308490931988,0.6988189220428467
B16_g32_layer_functional,B,expert_functional_proxy,layer_projection,up,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C8_g32_layer_functional,C,expert_functional_proxy,layer_projection,down,test,2,152,0.3017012536525726,0.3414449095726013,0.3719168186187744,0.019160903990268707,0.09882168471813202,9.513050079345703,412.9826029567048,0.0
C8_g32_layer_functional,C,expert_functional_proxy,layer_projection,down,test,3,152,0.17160851657390594,0.19075126945972443,0.2037315621972084,0.007469188561663032,0.039711449295282364,3.0128219127655034,128.40827248152345,0.6571284532546997
C8_g32_layer_functional,C,expert_functional_proxy,layer_projection,down,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C8_g32_layer_functional,C,expert_functional_proxy,layer_projection,down,train,2,258,0.27219084799289706,0.3306352347135544,0.3607989102602005,0.021166865713894367,0.0991591028869152,8.449434375762943,615.636527040042,0.0
C8_g32_layer_functional,C,expert_functional_proxy,layer_projection,down,train,3,258,0.16042930483818055,0.1872779279947281,0.20227262526750564,0.007325044739991427,0.0374737624078989,3.001064372062685,214.4234202641528,0.6411988735198975
C8_g32_layer_functional,C,expert_functional_proxy,layer_projection,down,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C8_g32_layer_functional,C,expert_functional_proxy,layer_projection,down,validation,2,135,0.30604432225227357,0.34919750690460205,0.3789623737335205,0.02237146198749542,0.10975944995880127,9.942836380004884,370.09029572922736,0.0
C8_g32_layer_functional,C,expert_functional_proxy,layer_projection,down,validation,3,135,0.1699616551399231,0.19349455833435059,0.20550308227539063,0.006456451211124659,0.033335864543914795,2.5650014877319345,110.14808130240999,0.6962825059890747
C8_g32_layer_functional,C,expert_functional_proxy,layer_projection,down,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C8_g32_layer_functional,C,expert_functional_proxy,layer_projection,gate,test,2,152,0.12875469475984574,0.22892947494983673,0.2869937241077423,1.583419144153595,10.497690677642822,95.47382736206056,4816.578171491623,0.0
C8_g32_layer_functional,C,expert_functional_proxy,layer_projection,gate,test,3,152,0.0574892308562994,0.1235894002020359,0.15721402168273926,0.4582576543092728,3.043826460838318,18.53803768157959,1109.347389280796,0.724847674369812
C8_g32_layer_functional,C,expert_functional_proxy,layer_projection,gate,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C8_g32_layer_functional,C,expert_functional_proxy,layer_projection,gate,train,2,258,0.12595387399196625,0.22469887882471085,0.2866393864154816,1.6041728138923645,10.60414171218872,88.27906494140626,7836.335763692856,0.0
C8_g32_layer_functional,C,expert_functional_proxy,layer_projection,gate,train,3,258,0.05767467692494392,0.11987999454140663,0.1615857034921646,0.48643013536930085,3.232988119125366,18.823838996887208,1899.3243547976017,0.7133489549160004
C8_g32_layer_functional,C,expert_functional_proxy,layer_projection,gate,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C8_g32_layer_functional,C,expert_functional_proxy,layer_projection,gate,validation,2,135,0.1239591270685196,0.22609980404376984,0.2859306514263153,1.650946068763733,9.91494369506836,82.99778442382814,4044.4897661805153,0.0
C8_g32_layer_functional,C,expert_functional_proxy,layer_projection,gate,validation,3,135,0.05767850801348686,0.12439008802175522,0.1550280600786209,0.46433361172676085,2.899400472640991,18.354393005371097,984.4954443275928,0.727908194065094
C8_g32_layer_functional,C,expert_functional_proxy,layer_projection,gate,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C8_g32_layer_functional,C,expert_functional_proxy,layer_projection,up,test,2,152,0.17017218023538588,0.29134364426136017,0.37349110245704653,1.5733086943626404,9.61605453491211,35.63719100952149,2171.1438730955124,0.0
C8_g32_layer_functional,C,expert_functional_proxy,layer_projection,up,test,3,152,0.09111079797148705,0.1584818810224533,0.2074860543012619,0.4637699365615845,2.7634600400924683,10.133612346649171,614.7596618235111,0.7029372155666351
C8_g32_layer_functional,C,expert_functional_proxy,layer_projection,up,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C8_g32_layer_functional,C,expert_functional_proxy,layer_projection,up,train,2,258,0.16710212528705598,0.289803609251976,0.36476210653781893,1.5825190901756288,9.414711952209473,36.61953048706055,3685.5359580516815,0.0
C8_g32_layer_functional,C,expert_functional_proxy,layer_projection,up,train,3,258,0.0865297019481659,0.15823503583669662,0.20424330830574036,0.4546760082244873,2.837178945541382,9.376431083679199,1022.0490404963493,0.7114417552947998
C8_g32_layer_functional,C,expert_functional_proxy,layer_projection,up,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C8_g32_layer_functional,C,expert_functional_proxy,layer_projection,up,validation,2,135,0.1638388067483902,0.3002130091190338,0.37257659435272217,1.5400848388671875,9.098848342895508,40.75836944580079,2093.7372552752495,0.0
C8_g32_layer_functional,C,expert_functional_proxy,layer_projection,up,validation,3,135,0.08497495502233506,0.16208410263061523,0.20300423204898838,0.4414564728736877,2.658971071243286,9.798035430908204,556.8890670537949,0.7108498215675354
C8_g32_layer_functional,C,expert_functional_proxy,layer_projection,up,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D4_g16_layer_functional,D,expert_functional_proxy,layer_projection,down,test,2,152,0.289923170208931,0.33083947002887726,0.365338009595871,0.016970173828303816,0.09840687364339828,8.384864616394049,345.7741373339668,0.0
D4_g16_layer_functional,D,expert_functional_proxy,layer_projection,down,test,3,152,0.1710296466946602,0.19100134819746017,0.20509501099586488,0.006600345671176911,0.043860502541065216,3.21924114227295,157.13422906282358,0.6199421584606171
D4_g16_layer_functional,D,expert_functional_proxy,layer_projection,down,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D4_g16_layer_functional,D,expert_functional_proxy,layer_projection,down,train,2,258,0.27136663198471067,0.31967321038246155,0.3532369613647461,0.01929863281548023,0.09348506107926369,7.767759799957275,624.4977086521685,0.0
D4_g16_layer_functional,D,expert_functional_proxy,layer_projection,down,train,3,258,0.16138723045587539,0.18866734206676483,0.20249200463294983,0.006712117372080684,0.041995467618107796,3.2341543912887576,247.9977914916817,0.6240081489086151
D4_g16_layer_functional,D,expert_functional_proxy,layer_projection,down,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D4_g16_layer_functional,D,expert_functional_proxy,layer_projection,down,validation,2,135,0.29753088355064394,0.3445515036582947,0.3728800654411316,0.0239237479865551,0.1088886708021164,11.055888557434084,439.18411722267047,0.0
D4_g16_layer_functional,D,expert_functional_proxy,layer_projection,down,validation,3,135,0.1726358264684677,0.19260337948799133,0.20837076306343078,0.0070471614599227905,0.03840160369873047,2.9897945404052737,144.5628429048229,0.6882445812225342
D4_g16_layer_functional,D,expert_functional_proxy,layer_projection,down,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D4_g16_layer_functional,D,expert_functional_proxy,layer_projection,gate,test,2,152,0.15116456151008606,0.22230150550603867,0.28626305162906646,1.5408148407936095,10.110693454742432,126.99310836791993,5817.987977921963,0.0
D4_g16_layer_functional,D,expert_functional_proxy,layer_projection,gate,test,3,152,0.07198038697242737,0.12653286755084991,0.16376041024923324,0.4736118078231812,3.620521068572998,29.320454597473148,1455.3991648852825,0.7076089382171631
D4_g16_layer_functional,D,expert_functional_proxy,layer_projection,gate,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D4_g16_layer_functional,D,expert_functional_proxy,layer_projection,gate,train,2,258,0.14773226529359818,0.22197368741035461,0.27949104011058806,1.525295090675354,10.27881669998169,125.56184768676759,9505.089981675148,0.0
D4_g16_layer_functional,D,expert_functional_proxy,layer_projection,gate,train,3,258,0.07391485050320626,0.12663082778453827,0.16449230909347534,0.505782425403595,3.6231377124786377,31.02185134887696,2500.650260359049,0.6993257701396942
D4_g16_layer_functional,D,expert_functional_proxy,layer_projection,gate,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D4_g16_layer_functional,D,expert_functional_proxy,layer_projection,gate,validation,2,135,0.14659441113471985,0.2214815318584442,0.282929003238678,1.5736654281616211,9.70960807800293,120.71479949951176,4797.723423063755,0.0
D4_g16_layer_functional,D,expert_functional_proxy,layer_projection,gate,validation,3,135,0.07146988660097123,0.12623746693134308,0.16131089627742767,0.508980131149292,3.6203219890594482,28.522022247314453,1257.831277281046,0.7045554518699646
D4_g16_layer_functional,D,expert_functional_proxy,layer_projection,gate,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D4_g16_layer_functional,D,expert_functional_proxy,layer_projection,up,test,2,152,0.16790241599082947,0.2883780151605606,0.3747443944215775,1.5544657707214355,9.277149200439453,34.377664184570314,2125.1321610212326,0.0
D4_g16_layer_functional,D,expert_functional_proxy,layer_projection,up,test,3,152,0.09321188256144523,0.1633421629667282,0.21294563859701157,0.45845847427845005,3.3713796138763428,10.555463314056396,648.1444321870804,0.6894506812095642
D4_g16_layer_functional,D,expert_functional_proxy,layer_projection,up,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D4_g16_layer_functional,D,expert_functional_proxy,layer_projection,up,train,2,258,0.16845096945762633,0.2889931797981262,0.3606358200311661,1.5554044008255006,9.312381744384766,34.14420051574707,3568.8384696245193,0.0
D4_g16_layer_functional,D,expert_functional_proxy,layer_projection,up,train,3,258,0.08967254236340523,0.1645759791135788,0.2081593468785286,0.4690442860126495,3.4275189638137817,9.794992256164551,1083.073083460331,0.6915886998176575
D4_g16_layer_functional,D,expert_functional_proxy,layer_projection,up,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D4_g16_layer_functional,D,expert_functional_proxy,layer_projection,up,validation,2,135,0.16999821364879608,0.29788005352020264,0.37012976408004766,1.5143299102783203,9.189905166625977,37.72749328613282,2034.6640893816948,0.0
D4_g16_layer_functional,D,expert_functional_proxy,layer_projection,up,validation,3,135,0.08654913902282715,0.16842079162597656,0.20757922232151033,0.4505002677440643,3.4110255241394043,10.220565605163575,592.1187451779842,0.6993676424026489
D4_g16_layer_functional,D,expert_functional_proxy,layer_projection,up,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E16_g64_layer_functional,E,expert_functional_proxy,layer_projection,down,test,2,152,0.3103786766529083,0.34953072667121887,0.3821550935506821,0.019238940440118316,0.10021678358316422,9.213995742797852,388.10971193481237,0.0
