candidate,design,level,stratification,stratum,count,p10_relative_error,median_relative_error,p90_relative_error,summed_damage,median_own_recovery
A_vector_functional_shrunk,A,2,expert_stratum,hot,336,0.18234728276729584,0.3211122006177902,0.38678085803985596,8360.835423620418,0.0
A_vector_functional_shrunk,A,2,expert_stratum,median,78,0.24298494905233384,0.3236207365989685,0.37845511734485626,1419.8860505279154,0.0
A_vector_functional_shrunk,A,3,expert_stratum,cold,42,0.13403588980436326,0.16528012603521347,0.2024710640311241,197.55900264251977,0.7358778119087219
A_vector_functional_shrunk,A,3,expert_stratum,hot,336,0.07960398495197296,0.16525595635175705,0.205506332218647,1380.4274014891125,0.7441878318786621
A_vector_functional_shrunk,A,3,expert_stratum,median,78,0.11846368461847305,0.16776694357395172,0.20090785920619963,348.9328178111464,0.7429603934288025
A_vector_functional_shrunk,A,4,expert_stratum,cold,42,0.0,0.0,0.0,0.0,1.0
A_vector_functional_shrunk,A,4,expert_stratum,hot,336,0.0,0.0,0.0,0.0,1.0
A_vector_functional_shrunk,A,4,expert_stratum,median,78,0.0,0.0,0.0,0.0,1.0
B16_g32_cluster_functional,B,2,expert_stratum,cold,42,0.22155813574790956,0.2799586206674576,0.3850103050470352,437.7666747169569,0.0
B16_g32_cluster_functional,B,2,expert_stratum,hot,336,0.15800073742866516,0.28984078764915466,0.35733363032341003,6504.770475592464,0.0
B16_g32_cluster_functional,B,2,expert_stratum,median,78,0.14071712642908096,0.2926958054304123,0.352013623714447,1113.493128896691,0.0
B16_g32_cluster_functional,B,3,expert_stratum,cold,42,0.11786472797393799,0.1573692113161087,0.21680566519498823,131.8344655383844,0.7015919983386993
B16_g32_cluster_functional,B,3,expert_stratum,hot,336,0.07525531575083733,0.1588030681014061,0.19698921591043472,1152.2188463616185,0.7079344987869263
B16_g32_cluster_functional,B,3,expert_stratum,median,78,0.11269741505384445,0.16429023444652557,0.19490251392126084,343.2100910539739,0.6845011413097382
B16_g32_cluster_functional,B,4,expert_stratum,cold,42,0.0,0.0,0.0,0.0,1.0
B16_g32_cluster_functional,B,4,expert_stratum,hot,336,0.0,0.0,0.0,0.0,1.0
B16_g32_cluster_functional,B,4,expert_stratum,median,78,0.0,0.0,0.0,0.0,1.0
B16_g32_expert_functional,B,2,expert_stratum,cold,42,0.2192850947380066,0.27261680364608765,0.3724454939365387,435.0382082555443,0.0
B16_g32_expert_functional,B,2,expert_stratum,hot,336,0.15397653728723526,0.28592318296432495,0.3567076772451401,5078.62175327912,0.0
B16_g32_expert_functional,B,2,expert_stratum,median,78,0.10887407287955284,0.2902185767889023,0.3537420481443405,1102.8610556460917,0.0
B16_g32_expert_functional,B,3,expert_stratum,cold,42,0.11543067693710328,0.15031329542398453,0.2061390236020088,133.6829386325553,0.7059408724308014
B16_g32_expert_functional,B,3,expert_stratum,hot,336,0.07502433657646179,0.15908709913492203,0.19669778645038605,1088.4761337274686,0.703017920255661
B16_g32_expert_functional,B,3,expert_stratum,median,78,0.08438238501548767,0.16073773056268692,0.19553069919347763,322.3824639520608,0.689927488565445
B16_g32_expert_functional,B,4,expert_stratum,cold,42,0.0,0.0,0.0,0.0,1.0
B16_g32_expert_functional,B,4,expert_stratum,hot,336,0.0,0.0,0.0,0.0,1.0
B16_g32_expert_functional,B,4,expert_stratum,median,78,0.0,0.0,0.0,0.0,1.0
B16_g32_global_activation,B,2,expert_stratum,cold,42,0.2116015538573265,0.27186712622642517,0.38100739717483517,428.50653239618987,0.0
B16_g32_global_activation,B,2,expert_stratum,hot,336,0.15547893196344376,0.2861773520708084,0.3606918454170227,4881.074274145067,0.0
B16_g32_global_activation,B,2,expert_stratum,median,78,0.15018274486064911,0.2864956557750702,0.3597483843564987,1075.9805764779449,0.0
B16_g32_global_activation,B,3,expert_stratum,cold,42,0.11533778682351113,0.14891211688518524,0.21108558773994443,131.57554041640833,0.689717024564743
B16_g32_global_activation,B,3,expert_stratum,hot,336,0.07809721305966377,0.16218530386686325,0.20745158940553665,1116.6684635444544,0.697072446346283
B16_g32_global_activation,B,3,expert_stratum,median,78,0.10321912169456482,0.16278037428855896,0.2076643019914627,340.09212661441416,0.6755033731460571
B16_g32_global_activation,B,4,expert_stratum,cold,42,0.0,0.0,0.0,0.0,1.0
B16_g32_global_activation,B,4,expert_stratum,hot,336,0.0,0.0,0.0,0.0,1.0
B16_g32_global_activation,B,4,expert_stratum,median,78,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional,B,2,expert_stratum,cold,42,0.22053559571504594,0.2765643298625946,0.3829295009374618,430.3746260795742,0.0
B16_g32_global_functional,B,2,expert_stratum,hot,336,0.15694326907396317,0.29152102768421173,0.36216992139816284,5767.984654928558,0.0
B16_g32_global_functional,B,2,expert_stratum,median,78,0.1485373079776764,0.2897074371576309,0.35738687217235565,1116.5238103829324,0.0
B16_g32_global_functional,B,3,expert_stratum,cold,42,0.11477128565311433,0.15242281556129456,0.21243996322154998,132.22869487619027,0.6981919407844543
B16_g32_global_functional,B,3,expert_stratum,hot,336,0.07687731459736824,0.16295481473207474,0.20759470760822296,1132.551592566073,0.6974439024925232
B16_g32_global_functional,B,3,expert_stratum,median,78,0.11109402105212211,0.17197619378566742,0.2075597271323204,358.59140007337555,0.6802996397018433
B16_g32_global_functional,B,4,expert_stratum,cold,42,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional,B,4,expert_stratum,hot,336,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional,B,4,expert_stratum,median,78,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p0,B,2,expert_stratum,cold,42,0.2189147502183914,0.2722795456647873,0.37675627171993253,446.17539401818067,0.0
B16_g32_global_functional_eps_0p0,B,2,expert_stratum,hot,336,0.1550622582435608,0.28902170062065125,0.36155062913894653,5615.947851133533,0.0
B16_g32_global_functional_eps_0p0,B,2,expert_stratum,median,78,0.13614681363105774,0.2927614152431488,0.36350342035293576,1114.3787074945867,0.0
B16_g32_global_functional_eps_0p0,B,3,expert_stratum,cold,42,0.11686985418200493,0.15523792058229446,0.21070847809314727,130.9110030042939,0.7059463858604431
B16_g32_global_functional_eps_0p0,B,3,expert_stratum,hot,336,0.07688257470726967,0.16362589597702026,0.20805712789297104,1133.6549219186418,0.6966627538204193
B16_g32_global_functional_eps_0p0,B,3,expert_stratum,median,78,0.11284154877066613,0.16305891424417496,0.20749556869268418,345.4797557075508,0.6923601031303406
B16_g32_global_functional_eps_0p0,B,4,expert_stratum,cold,42,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p0,B,4,expert_stratum,hot,336,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p0,B,4,expert_stratum,median,78,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p001,B,2,expert_stratum,cold,42,0.22324964106082917,0.28112055361270905,0.3823997288942337,446.39795401412994,0.0
B16_g32_global_functional_eps_0p001,B,2,expert_stratum,hot,336,0.16042419523000717,0.2909507155418396,0.35974636673927307,6443.271657405421,0.0
B16_g32_global_functional_eps_0p001,B,2,expert_stratum,median,78,0.1410715639591217,0.2897976040840149,0.36134127974510194,1133.4949083533138,0.0
B16_g32_global_functional_eps_0p001,B,3,expert_stratum,cold,42,0.11674557328224183,0.1548680141568184,0.21087916046380994,131.50279595330358,0.7064546346664429
B16_g32_global_functional_eps_0p001,B,3,expert_stratum,hot,336,0.07681204006075859,0.16291219741106033,0.2085665836930275,1174.478177899029,0.6971196532249451
B16_g32_global_functional_eps_0p001,B,3,expert_stratum,median,78,0.11291041299700737,0.1626235470175743,0.2090018644928932,353.91782235819846,0.6801322102546692
B16_g32_global_functional_eps_0p001,B,4,expert_stratum,cold,42,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p001,B,4,expert_stratum,hot,336,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p001,B,4,expert_stratum,median,78,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p0025,B,2,expert_stratum,cold,42,0.22187453508377075,0.2817758768796921,0.3812870442867279,442.4057231815532,0.0
B16_g32_global_functional_eps_0p0025,B,2,expert_stratum,hot,336,0.15780149400234222,0.29089221358299255,0.35964614152908325,5677.837586376816,0.0
B16_g32_global_functional_eps_0p0025,B,2,expert_stratum,median,78,0.14346718788146973,0.2926974445581436,0.3602026373147964,1104.4823090322316,0.0
B16_g32_global_functional_eps_0p0025,B,3,expert_stratum,cold,42,0.11568897664546968,0.15424375236034393,0.21168595254421232,132.3803142432589,0.6988277733325958
B16_g32_global_functional_eps_0p0025,B,3,expert_stratum,hot,336,0.07672188803553581,0.1628168523311615,0.2076088711619377,1136.1617319467478,0.6980229318141937
B16_g32_global_functional_eps_0p0025,B,3,expert_stratum,median,78,0.1106201469898224,0.16290908306837082,0.2077824205160141,354.8603618093766,0.675037682056427
B16_g32_global_functional_eps_0p0025,B,4,expert_stratum,cold,42,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p0025,B,4,expert_stratum,hot,336,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p0025,B,4,expert_stratum,median,78,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p01,B,2,expert_stratum,cold,42,0.22147932946681975,0.2857619524002075,0.38419117927551266,439.8907568054274,0.0
B16_g32_global_functional_eps_0p01,B,2,expert_stratum,hot,336,0.1560768559575081,0.2888004779815674,0.359079509973526,5767.91521573253,0.0
B16_g32_global_functional_eps_0p01,B,2,expert_stratum,median,78,0.14457908272743225,0.28852222859859467,0.3610897362232208,1095.7976783383638,0.0
B16_g32_global_functional_eps_0p01,B,3,expert_stratum,cold,42,0.11632973477244378,0.1531854197382927,0.21236997991800308,131.85791912162676,0.7062599360942841
B16_g32_global_functional_eps_0p01,B,3,expert_stratum,hot,336,0.07723544165492058,0.16234321147203445,0.20710882544517517,1118.0231384220533,0.6992344260215759
B16_g32_global_functional_eps_0p01,B,3,expert_stratum,median,78,0.11145495623350143,0.16165366768836975,0.20879236459732056,345.4229523683898,0.6761066913604736
B16_g32_global_functional_eps_0p01,B,4,expert_stratum,cold,42,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p01,B,4,expert_stratum,hot,336,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p01,B,4,expert_stratum,median,78,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p02,B,2,expert_stratum,cold,42,0.22094546556472777,0.28206494450569153,0.37969550788402556,431.899676149711,0.0
B16_g32_global_functional_eps_0p02,B,2,expert_stratum,hot,336,0.15247781574726105,0.2895486056804657,0.3623962998390198,5655.839278060012,0.0
B16_g32_global_functional_eps_0p02,B,2,expert_stratum,median,78,0.15246883779764175,0.2899568974971771,0.35840117633342744,1111.2812453089282,0.0
B16_g32_global_functional_eps_0p02,B,3,expert_stratum,cold,42,0.11432424783706666,0.15158802270889282,0.21117710918188093,135.57766493037343,0.7079304158687592
B16_g32_global_functional_eps_0p02,B,3,expert_stratum,hot,336,0.07601955905556679,0.16184481978416443,0.20624777674674988,1112.2878319337033,0.7011842131614685
B16_g32_global_functional_eps_0p02,B,3,expert_stratum,median,78,0.11150199100375176,0.16329102218151093,0.20834237486124038,344.42516741808504,0.6857748329639435
B16_g32_global_functional_eps_0p02,B,4,expert_stratum,cold,42,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p02,B,4,expert_stratum,hot,336,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p02,B,4,expert_stratum,median,78,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p05,B,2,expert_stratum,cold,42,0.22425160557031631,0.27677446603775024,0.380585241317749,446.4325795918703,0.0
B16_g32_global_functional_eps_0p05,B,2,expert_stratum,hot,336,0.1565440446138382,0.28984057903289795,0.36187711358070374,5955.559807444923,0.0
B16_g32_global_functional_eps_0p05,B,2,expert_stratum,median,78,0.14981795400381087,0.2918923497200012,0.3598310321569443,1116.8478945940733,0.0
B16_g32_global_functional_eps_0p05,B,3,expert_stratum,cold,42,0.11308495700359344,0.15165593475103378,0.21160307377576826,132.1377941276878,0.7149609923362732
B16_g32_global_functional_eps_0p05,B,3,expert_stratum,hot,336,0.0746491402387619,0.15887849777936935,0.20306628942489624,1078.6860879599117,0.7121526300907135
B16_g32_global_functional_eps_0p05,B,3,expert_stratum,median,78,0.11032170876860618,0.16187316179275513,0.2041530951857567,326.1527155977674,0.6941585540771484
B16_g32_global_functional_eps_0p05,B,4,expert_stratum,cold,42,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p05,B,4,expert_stratum,hot,336,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p05,B,4,expert_stratum,median,78,0.0,0.0,0.0,0.0,1.0
B16_g32_global_weight,B,2,expert_stratum,cold,42,0.24270368367433548,0.29948045313358307,0.3562078237533569,664.3031654180959,0.0
B16_g32_global_weight,B,2,expert_stratum,hot,336,0.18917179852724075,0.30493736267089844,0.36920709908008575,13374.273940775543,0.0
B16_g32_global_weight,B,2,expert_stratum,median,78,0.22740875482559203,0.32917991280555725,0.3770714938640594,1310.2006595022976,0.0
B16_g32_global_weight,B,3,expert_stratum,cold,42,0.12835115045309067,0.16339635103940964,0.19767891019582748,184.20079232170247,0.7193306982517242
B16_g32_global_weight,B,3,expert_stratum,hot,336,0.08140036836266518,0.16283005475997925,0.20037447661161423,1824.0815557739697,0.7207375764846802
B16_g32_global_weight,B,3,expert_stratum,median,78,0.11382492557168007,0.18212709575891495,0.20702331960201262,372.2520125559531,0.6993691325187683
B16_g32_global_weight,B,4,expert_stratum,cold,42,0.0,0.0,0.0,0.0,1.0
B16_g32_global_weight,B,4,expert_stratum,hot,336,0.0,0.0,0.0,0.0,1.0
B16_g32_global_weight,B,4,expert_stratum,median,78,0.0,0.0,0.0,0.0,1.0
B16_g32_layer_functional,B,2,expert_stratum,cold,42,0.22009777873754502,0.2769130617380142,0.3719034641981125,438.67339384555817,0.0
B16_g32_layer_functional,B,2,expert_stratum,hot,336,0.15625344961881638,0.2849688082933426,0.357216477394104,5324.89363023825,0.0
B16_g32_layer_functional,B,2,expert_stratum,median,78,0.11790969595313072,0.2910270690917969,0.36118126213550567,1093.455985520035,0.0
B16_g32_layer_functional,B,3,expert_stratum,cold,42,0.11562755033373834,0.1524084433913231,0.20297225564718246,136.07907669153064,0.6970638334751129
B16_g32_layer_functional,B,3,expert_stratum,hot,336,0.07612910494208336,0.16090457886457443,0.20211274921894073,1123.127051581163,0.7023481726646423
B16_g32_layer_functional,B,3,expert_stratum,median,78,0.10309200659394264,0.1611713171005249,0.20681586861610413,335.1448736656457,0.6903970241546631
B16_g32_layer_functional,B,4,expert_stratum,cold,42,0.0,0.0,0.0,0.0,1.0
B16_g32_layer_functional,B,4,expert_stratum,hot,336,0.0,0.0,0.0,0.0,1.0
B16_g32_layer_functional,B,4,expert_stratum,median,78,0.0,0.0,0.0,0.0,1.0
C8_g32_layer_functional,C,2,expert_stratum,cold,42,0.22536398023366927,0.28851766884326935,0.3774537265300751,459.2571423696354,0.0
C8_g32_layer_functional,C,2,expert_stratum,hot,336,0.16020723432302475,0.2963521033525467,0.3648863583803177,5764.292906384915,0.0
C8_g32_layer_functional,C,2,expert_stratum,median,78,0.1600538045167923,0.29428359866142273,0.36962625086307527,1177.1545987892896,0.0
C8_g32_layer_functional,C,3,expert_stratum,cold,42,0.11604044139385224,0.15456116199493408,0.20449337810277937,139.5212962771766,0.7037353217601776
C8_g32_layer_functional,C,3,expert_stratum,hot,336,0.07750341296195984,0.16092976182699203,0.20197724550962448,1371.1319043678232,0.7102751731872559
C8_g32_layer_functional,C,3,expert_stratum,median,78,0.10109389722347259,0.1613181158900261,0.20320903956890107,341.8621229408309,0.6847139894962311
C8_g32_layer_functional,C,4,expert_stratum,cold,42,0.0,0.0,0.0,0.0,1.0
C8_g32_layer_functional,C,4,expert_stratum,hot,336,0.0,0.0,0.0,0.0,1.0
C8_g32_layer_functional,C,4,expert_stratum,median,78,0.0,0.0,0.0,0.0,1.0
D4_g16_layer_functional,D,2,expert_stratum,cold,42,0.2186392679810524,0.28287316858768463,0.36963993310928345,452.9051649905741,0.0
D4_g16_layer_functional,D,2,expert_stratum,hot,336,0.16095011681318283,0.2882852852344513,0.3589165210723877,6688.043677142821,0.0
D4_g16_layer_functional,D,2,expert_stratum,median,78,0.19015539735555648,0.2921733260154724,0.3551380604505539,1147.9454341437668,0.0
D4_g16_layer_functional,D,3,expert_stratum,cold,42,0.12698915004730224,0.15771641582250595,0.203220334649086,161.24234315915965,0.68034628033638
D4_g16_layer_functional,D,3,expert_stratum,hot,336,0.0789753794670105,0.16356302052736282,0.20293805748224258,1729.4175947471522,0.691339761018753
D4_g16_layer_functional,D,3,expert_stratum,median,78,0.11748655289411544,0.1746349185705185,0.20394788831472396,370.01788822887465,0.6786434352397919
D4_g16_layer_functional,D,4,expert_stratum,cold,42,0.0,0.0,0.0,0.0,1.0
D4_g16_layer_functional,D,4,expert_stratum,hot,336,0.0,0.0,0.0,0.0,1.0
D4_g16_layer_functional,D,4,expert_stratum,median,78,0.0,0.0,0.0,0.0,1.0
E16_g64_layer_functional,E,2,expert_stratum,cold,42,0.23293522745370865,0.29332229495048523,0.3883965015411377,487.4017126141116,0.0
E16_g64_layer_functional,E,2,expert_stratum,hot,336,0.1680607944726944,0.30137331783771515,0.3731609880924225,6049.51107482519,0.0
E16_g64_layer_functional,E,2,expert_stratum,median,78,0.14141467213630676,0.29404406249523163,0.36867761015892025,1203.1973026273772,0.0
E16_g64_layer_functional,E,3,expert_stratum,cold,42,0.11785538941621782,0.15500354766845703,0.20418259054422377,158.22064624889754,0.7088673114776611
E16_g64_layer_functional,E,3,expert_stratum,hot,336,0.07833143696188927,0.16327086836099625,0.20456115156412125,1204.4493019173387,0.719273179769516
E16_g64_layer_functional,E,3,expert_stratum,median,78,0.10860407650470734,0.16119422763586044,0.20580893009901047,342.5459175687283,0.6874240338802338
E16_g64_layer_functional,E,4,expert_stratum,cold,42,0.0,0.0,0.0,0.0,1.0
E16_g64_layer_functional,E,4,expert_stratum,hot,336,0.0,0.0,0.0,0.0,1.0
E16_g64_layer_functional,E,4,expert_stratum,median,78,0.0,0.0,0.0,0.0,1.0
E32_g64_layer_functional,E,2,expert_stratum,cold,42,0.23397521376609803,0.28987613320350647,0.38373135328292846,473.2040874082595,0.0
E32_g64_layer_functional,E,2,expert_stratum,hot,336,0.16677477210760117,0.30005376040935516,0.36848148703575134,5717.048594344407,0.0
E32_g64_layer_functional,E,2,expert_stratum,median,78,0.13712255656719208,0.29259517788887024,0.3679938942193985,1183.288834610954,0.0
E32_g64_layer_functional,E,3,expert_stratum,cold,42,0.11686900630593301,0.15359709411859512,0.20289868414402007,147.40103827090934,0.710921585559845
E32_g64_layer_functional,E,3,expert_stratum,hot,336,0.07851988077163696,0.16318442672491074,0.20403606444597244,1179.313094819896,0.7168338000774384
E32_g64_layer_functional,E,3,expert_stratum,median,78,0.0984369158744812,0.16208086907863617,0.20564531087875365,344.1428637178615,0.693547785282135
E32_g64_layer_functional,E,4,expert_stratum,cold,42,0.0,0.0,0.0,0.0,1.0
E32_g64_layer_functional,E,4,expert_stratum,hot,336,0.0,0.0,0.0,0.0,1.0
E32_g64_layer_functional,E,4,expert_stratum,median,78,0.0,0.0,0.0,0.0,1.0
E64_g64_layer_functional,E,2,expert_stratum,cold,42,0.22929254025220872,0.2831420600414276,0.38972894847393036,462.5202701203525,0.0
E64_g64_layer_functional,E,2,expert_stratum,hot,336,0.164103664457798,0.2979906499385834,0.3677865266799927,5736.529513613321,0.0
E64_g64_layer_functional,E,2,expert_stratum,median,78,0.1306842416524887,0.2932739555835724,0.36556277275085447,1174.2769867023453,0.0
E64_g64_layer_functional,E,3,expert_stratum,cold,42,0.11725789532065392,0.15381810814142227,0.2039934739470482,140.8976059416309,0.7099074125289917
E64_g64_layer_functional,E,3,expert_stratum,hot,336,0.07810509577393532,0.16136690974235535,0.20368197560310364,1160.8626230470836,0.7112591862678528
E64_g64_layer_functional,E,3,expert_stratum,median,78,0.09412328749895096,0.16256321966648102,0.20578784346580506,340.61399293877184,0.6924793422222137
E64_g64_layer_functional,E,4,expert_stratum,cold,42,0.0,0.0,0.0,0.0,1.0
E64_g64_layer_functional,E,4,expert_stratum,hot,336,0.0,0.0,0.0,0.0,1.0
E64_g64_layer_functional,E,4,expert_stratum,median,78,0.0,0.0,0.0,0.0,1.0
baseline_pr4_2p25,baseline,2,expert_stratum,cold,42,0.2579682767391205,0.3230551481246948,0.38574054241180417,751.5132831828669,0.0
baseline_pr4_2p25,baseline,2,expert_stratum,hot,336,0.21480679512023926,0.3281382620334625,0.39501090347766876,16431.918632908724,0.0
baseline_pr4_2p25,baseline,2,expert_stratum,median,78,0.2509547770023346,0.3568066358566284,0.3933757543563843,1587.0024087131023,0.0
baseline_pr4_2p25,baseline,3,expert_stratum,cold,42,0.16126317530870438,0.19681482017040253,0.21209474354982377,291.72483479743823,0.7018587291240692
baseline_pr4_2p25,baseline,3,expert_stratum,hot,336,0.15300747752189636,0.19450044631958008,0.21673480421304703,7044.60055628838,0.68589848279953
baseline_pr4_2p25,baseline,3,expert_stratum,median,78,0.1305976018309593,0.20736660808324814,0.23679891824722288,656.7852738704532,0.5808626115322113
baseline_pr4_2p25,baseline,4,expert_stratum,cold,42,0.0,0.0,0.0,0.0,1.0
baseline_pr4_2p25,baseline,4,expert_stratum,hot,336,0.0,0.0,0.0,0.0,1.0
baseline_pr4_2p25,baseline,4,expert_stratum,median,78,0.0,0.0,0.0,0.0,1.0
learned_16_leaf_scalar_global,learned_16_leaf,2,expert_stratum,cold,42,0.27258592247962954,0.33903641998767853,0.3907041996717453,1035.9711602721363,0.0
learned_16_leaf_scalar_global,learned_16_leaf,2,expert_stratum,hot,336,0.228243887424469,0.33515937626361847,0.3994084894657135,20138.25833810121,0.0
learned_16_leaf_scalar_global,learned_16_leaf,2,expert_stratum,median,78,0.260093680024147,0.3688969016075134,0.40368950366973877,1697.4469688087702,0.0
learned_16_leaf_scalar_global,learned_16_leaf,3,expert_stratum,cold,42,0.13908500373363494,0.17488620430231094,0.2150440514087677,246.00534632708877,0.7412422001361847
learned_16_leaf_scalar_global,learned_16_leaf,3,expert_stratum,hot,336,0.10086816176772118,0.17704778164625168,0.21617962419986725,2809.589429031592,0.7388612031936646
learned_16_leaf_scalar_global,learned_16_leaf,3,expert_stratum,median,78,0.13022365272045136,0.1983514204621315,0.22017966955900192,449.69458111119457,0.7131733894348145
learned_16_leaf_scalar_global,learned_16_leaf,4,expert_stratum,cold,42,0.059423443675041196,0.07786016166210175,0.14485788345336914,66.74751253437717,0.9472992718219757
learned_16_leaf_scalar_global,learned_16_leaf,4,expert_stratum,hot,336,0.03745849430561066,0.08143201470375061,0.14213719964027405,385.4797249289695,0.9426020681858063
learned_16_leaf_scalar_global,learned_16_leaf,4,expert_stratum,median,78,0.052186886221170424,0.09119477868080139,0.14345748722553253,86.5028484761715,0.9439882636070251
A_vector_functional,A,2,projection,down,152,0.33621824383735655,0.36368900537490845,0.3854272723197937,623.545309998095,0.0
A_vector_functional,A,2,projection,gate,152,0.1598749577999115,0.25360317528247833,0.3139851212501526,6499.928514838219,0.0
A_vector_functional,A,2,projection,up,152,0.1950589045882225,0.31669147312641144,0.4011954814195633,2689.85357940197,0.0
A_vector_functional,A,3,projection,down,152,0.1780156299471855,0.1941942274570465,0.2078974351286888,179.21429212135263,0.6775694489479065
A_vector_functional,A,3,projection,gate,152,0.05496185198426247,0.1267138570547104,0.16380122900009156,1085.8071826696396,0.760235458612442
A_vector_functional,A,3,projection,up,152,0.09276982471346855,0.1628710702061653,0.20841696262359619,646.5117145478725,0.7416045069694519
A_vector_functional,A,4,projection,down,152,0.0,0.0,0.0,0.0,1.0
A_vector_functional,A,4,projection,gate,152,0.0,0.0,0.0,0.0,1.0
A_vector_functional,A,4,projection,up,152,0.0,0.0,0.0,0.0,1.0
A_vector_functional_shrunk,A,2,projection,down,152,0.33610844910144805,0.36301271617412567,0.38646736443042756,616.18350793235,0.0
A_vector_functional_shrunk,A,2,projection,gate,152,0.17196770161390304,0.25797389447689056,0.31353692412376405,7249.277054905891,0.0
A_vector_functional_shrunk,A,2,projection,up,152,0.19529533982276917,0.3163280040025711,0.40242605805397036,2705.4161661863327,0.0
A_vector_functional_shrunk,A,3,projection,down,152,0.17809369266033173,0.19420970231294632,0.20814992040395736,179.3525968841277,0.6800451874732971
A_vector_functional_shrunk,A,3,projection,gate,152,0.05548291765153408,0.12956875562667847,0.16407640576362612,1099.2511378228664,0.7607862055301666
A_vector_functional_shrunk,A,3,projection,up,152,0.09291037991642952,0.16344854980707169,0.20904088020324707,648.3154872357845,0.740648090839386
A_vector_functional_shrunk,A,4,projection,down,152,0.0,0.0,0.0,0.0,1.0
A_vector_functional_shrunk,A,4,projection,gate,152,0.0,0.0,0.0,0.0,1.0
A_vector_functional_shrunk,A,4,projection,up,152,0.0,0.0,0.0,0.0,1.0
B16_g32_cluster_functional,B,2,projection,down,152,0.293841752409935,0.33223700523376465,0.36483755707740784,323.4973179567605,0.0
B16_g32_cluster_functional,B,2,projection,gate,152,0.1413114622235298,0.2248421087861061,0.28271412551403047,5629.692538380623,0.0
B16_g32_cluster_functional,B,2,projection,up,152,0.1695272758603096,0.2906957268714905,0.36922564506530764,2102.8404228687286,0.0
B16_g32_cluster_functional,B,3,projection,down,152,0.16460802704095842,0.18521983176469803,0.2002975359559059,108.27677257382311,0.6535986065864563
B16_g32_cluster_functional,B,3,projection,gate,152,0.04623577855527401,0.12399664521217346,0.1560271143913269,908.7304223775864,0.7203659415245056
B16_g32_cluster_functional,B,3,projection,up,152,0.08954166173934937,0.15851404517889023,0.2040726825594902,610.2562080025673,0.7010133266448975
B16_g32_cluster_functional,B,4,projection,down,152,0.0,0.0,0.0,0.0,1.0
B16_g32_cluster_functional,B,4,projection,gate,152,0.0,0.0,0.0,0.0,1.0
B16_g32_cluster_functional,B,4,projection,up,152,0.0,0.0,0.0,0.0,1.0
B16_g32_expert_functional,B,2,projection,down,152,0.2920883625745773,0.3304850906133652,0.36560750007629395,302.4581211078912,0.0
B16_g32_expert_functional,B,2,projection,gate,152,0.1120024062693119,0.22377288341522217,0.283483898639679,4235.320075690746,0.0
B16_g32_expert_functional,B,2,projection,up,152,0.16568800806999207,0.28583139181137085,0.36399418115615845,2078.742820382118,0.0
B16_g32_expert_functional,B,3,projection,down,152,0.1621009260416031,0.18657589703798294,0.20178852826356888,103.25370607851073,0.6643820106983185
B16_g32_expert_functional,B,3,projection,gate,152,0.04348869360983372,0.12104607746005058,0.15365556627511978,844.7873985171318,0.7186038494110107
B16_g32_expert_functional,B,3,projection,up,152,0.08350318446755409,0.15715201944112778,0.20327620506286623,596.5004317164421,0.6995942294597626
B16_g32_expert_functional,B,4,projection,down,152,0.0,0.0,0.0,0.0,1.0
B16_g32_expert_functional,B,4,projection,gate,152,0.0,0.0,0.0,0.0,1.0
B16_g32_expert_functional,B,4,projection,up,152,0.0,0.0,0.0,0.0,1.0
B16_g32_global_activation,B,2,projection,down,152,0.2943637818098068,0.33617542684078217,0.3700330317020416,334.9086289508268,0.0
B16_g32_global_activation,B,2,projection,gate,152,0.10621878579258918,0.22200798988342285,0.2803100198507309,3973.546854019165,0.0
B16_g32_global_activation,B,2,projection,up,152,0.16724766343832015,0.2845747768878937,0.3623859345912933,2077.1059000492096,0.0
B16_g32_global_activation,B,3,projection,down,152,0.1730487108230591,0.19705037027597427,0.21282217800617217,123.01221476588398,0.6289868354797363
