mean_budget_pages_per_expert,charged_bpw,injection_layer,observation_layer,layer_distance,requests,sequence_tokens,injected_positions,realized_delta_energy_all_tokens,hidden_error_energy_all_tokens,propagation_coefficient_all_tokens,propagation_coefficient_captured_positions,hidden_mse,rmsnorm_normalized_mse,cosine_distance,router_logit_kl,route_churn,route_top1_agreement,route_ordered_top8_agreement,baseline_capture_hidden_mse,baseline_capture_hidden_max_abs,baseline_capture_route_churn
384,0.5234781901041666,12,33,21,3,44,32,0.0018297973206929637,0.07749797658900869,42.353311873721275,26.608121053632928,3.78408088813519e-05,0.0013875088601556194,0.0006774585361470959,0.0002309533524876329,0.02272727272727276,0.9545454545454546,0.5,4.004223294241559e-05,0.09375,0.01988636363636362
384,0.5234781901041666,12,34,22,3,44,32,0.0018297973206929637,0.09673857509559722,52.86846472097865,30.631321901151967,4.723563237089708e-05,0.0009029171761594947,0.0004140270099065717,0.00022457337437768005,0.02272727272727274,0.9545454545454546,0.4772727272727273,4.9849701682737965e-05,0.3125,0.01988636363636363
384,0.5234781901041666,12,35,23,3,44,32,0.0018297973206929637,0.1144834463937679,62.56618976270651,41.09928009207493,5.590012030945698e-05,0.0014825596982697546,0.0007015752589428089,0.00024566536650875233,0.022727272727272704,0.9318181818181818,0.5454545454545454,6.43779486526406e-05,0.15625,0.03409090909090911
384,0.5234781901041666,12,36,24,3,44,32,0.0018297973206929637,0.15361780324284072,83.95345293470209,58.63320789736365,7.500869298966832e-05,0.0016880595715047136,0.0008157761072375702,0.00023714615134518948,0.017045454545454548,1.0,0.5454545454545454,8.607028195487229e-05,0.140625,0.025568181818181837
384,0.5234781901041666,12,37,25,3,44,32,0.0018297973206929637,0.19430028844958128,106.18678159174355,77.20602810722445,9.487318771952211e-05,0.001754308119545873,0.0008165073077526154,0.00022716102801161443,0.017045454545454575,0.9772727272727273,0.5909090909090909,0.00011259319700165158,0.09375,0.014204545454545463
384,0.5234781901041666,12,38,26,3,44,32,0.0018297973206929637,0.2658942885688951,145.3135194602854,104.05928324591666,0.0001298311955902808,0.0012502815796424024,0.0005749137054712069,0.00022312123343575335,0.019886363636363633,1.0,0.5454545454545454,0.000148214470016228,0.25,0.028409090909090908
384,0.5234781901041666,12,39,27,3,44,32,0.0018297973206929637,0.3216026147340678,175.75859965314274,128.6524173295247,0.00015703252672561905,0.0014103473446960531,0.0006346591278481886,0.00020526595116868976,0.017045454545454537,0.9545454545454546,0.5227272727272727,0.00018314281509839765,0.3125,0.02556818181818182
384,0.5234781901041666,13,13,0,3,44,32,0.0023616047801373404,0.0023616047801373404,1.0,1.0,1.1531273340514357e-06,0.0003063906369301104,9.987075197556958e-06,0.0,0.0,1.0,1.0,0.0,0.0,0.0
384,0.5234781901041666,13,14,1,3,44,32,0.0023616047801373404,0.0025496669824902215,1.0796332239562727,1.0551918022256308,1.2449545812940535e-06,0.0002527260386246472,1.0475455749553946e-05,0.0001423979085524422,0.011363636363636366,1.0,0.5909090909090909,8.018566679837943e-07,0.03125,0.005681818181818194
384,0.5234781901041666,13,15,2,3,44,32,0.0023616047801373404,0.004296018367416433,1.8191097865099153,1.482408782752152,2.097665218465055e-06,0.0005075461462210183,1.8024371107480926e-05,0.00015101706643889218,0.017045454545454548,0.9772727272727273,0.5454545454545454,2.5391899046610757e-06,0.0177001953125,0.005681818181818194
384,0.5234781901041666,13,16,3,3,44,32,0.0023616047801373404,0.004705851045917536,1.9926496954515243,1.6846340055413278,2.297778831014422e-06,0.0004991018602096993,1.9231696650869173e-05,0.00019468032278637928,0.005681818181818172,1.0,0.7272727272727273,3.234964072416282e-06,0.0263671875,0.019886363636363667
384,0.5234781901041666,13,17,4,3,44,32,0.0023616047801373404,0.004247633661427905,1.7986217241569447,1.5175000407044719,2.0740398737440944e-06,0.00044661687908136206,1.7347807569317863e-05,0.00017656127845278074,0.008522727272727272,1.0,0.7045454545454546,3.329270355158862e-06,0.0234375,0.002840909090909081
384,0.5234781901041666,13,18,5,3,44,32,0.0023616047801373404,0.005899112885179586,2.497925535548975,1.9991116660264268,2.8804262134665946e-06,0.0004607915299368277,2.3076216185988965e-05,0.00015815055511351716,0.017045454545454555,1.0,0.6363636363636364,4.214587649582895e-06,0.03125,0.019886363636363615
384,0.5234781901041666,13,19,6,3,44,32,0.0023616047801373404,0.009387525867354767,3.9750621891986637,2.981535986433118,4.58375286491932e-06,0.0008488405774704117,3.763831263220693e-05,0.0002073859198709644,0.011363636363636354,0.9772727272727273,0.75,6.272835872511706e-06,0.0390625,0.011363636363636376
384,0.5234781901041666,13,20,7,3,44,32,0.0023616047801373404,0.012400835166276507,5.2510205223904265,3.594963547213836,6.055095296033451e-06,0.000981857511177625,4.824686621908057e-05,0.00022805714649146435,0.014204545454545475,1.0,0.6590909090909091,6.539905986495271e-06,0.046875,0.019886363636363657
384,0.5234781901041666,13,21,8,3,44,32,0.0023616047801373404,0.013690052744612496,5.796927944825867,3.850681877987006,6.68459606670532e-06,0.0008928059516828433,5.3016053583962187e-05,0.00026560685566974187,0.011363636363636371,1.0,0.75,6.769109953180303e-06,0.0390625,0.017045454545454575
384,0.5234781901041666,13,22,9,3,44,32,0.0023616047801373404,0.014030699872240471,5.941171863407436,3.989655990633313,6.850927671992418e-06,0.0006472308369138715,5.098225398793919e-05,0.00024577569842604464,0.02272727272727275,0.9772727272727273,0.5454545454545454,7.303573466818395e-06,0.078125,0.02272727272727276
384,0.5234781901041666,13,23,10,3,44,32,0.0023616047801373404,0.016501032446802292,6.987211656068323,4.862473719098457,8.057144749415182e-06,0.0008873774602080435,6.188139244819868e-05,0.0002559391208838482,0.02840909090909093,0.9545454545454546,0.5227272727272727,8.903493404251298e-06,0.0703125,0.014204545454545458
384,0.5234781901041666,13,24,11,3,44,32,0.0023616047801373404,0.015906336259997097,6.7353929809847575,4.851150984014304,7.766765751951707e-06,0.0008673931983186372,5.998004068056991e-05,0.000286815930267571,0.008522727272727253,1.0,0.6818181818181818,8.69197092252931e-06,0.0625,0.011363636363636376
384,0.5234781901041666,13,25,12,3,44,32,0.0023616047801373404,0.018654019445834405,7.898874359811201,5.39616650086892,9.10840793253633e-06,0.0009253248126091094,6.949893611258761e-05,0.00025053226943374206,0.02556818181818182,1.0,0.6590909090909091,1.0915650665345066e-05,0.0546875,0.028409090909090887
384,0.5234781901041666,13,26,13,3,44,32,0.0023616047801373404,0.02052520964612499,8.691212779867143,5.766315122055778,1.0022075022521967e-05,0.0007592625874186539,7.228069985919617e-05,0.0002463008959792256,0.011363636363636371,0.9772727272727273,0.6363636363636364,1.0868856014635174e-05,0.0859375,0.017045454545454565
384,0.5234781901041666,13,27,14,3,44,32,0.0023616047801373404,0.024974634919916836,10.57528132140062,7.108963613524135,1.2194645956990643e-05,0.0010893569642373535,9.284082189331915e-05,0.00025490472474012905,0.03409090909090909,0.9772727272727273,0.5454545454545454,1.2598391468721104e-05,0.0703125,0.02272727272727271
384,0.5234781901041666,13,28,15,3,44,32,0.0023616047801373404,0.024756411756326004,10.482876713556736,7.270954461518953,1.2088091677893557e-05,0.000930731587502586,9.004778010144523e-05,0.00027563402274704326,0.008522727272727286,0.9772727272727273,0.5681818181818182,1.2059399365125437e-05,0.0546875,0.002840909090909081
384,0.5234781901041666,13,29,16,3,44,32,0.0023616047801373404,0.026006316130819454,11.012137318466573,7.149402253825686,1.2698396548251687e-05,0.0009206886866428934,9.282078493947557e-05,0.00021327784273508527,0.002840909090909081,0.9772727272727273,0.6136363636363636,1.2967006076124544e-05,0.046875,0.011363636363636376
384,0.5234781901041666,13,30,17,3,44,32,0.0023616047801373404,0.029154223985249864,12.345090182089818,7.754318312533801,1.4235460930297785e-05,0.000683489442297553,9.503537391740298e-05,0.00020393380316416725,0.005681818181818162,0.9772727272727273,0.5454545454545454,1.7856217276033462e-05,0.078125,0.01988636363636364
384,0.5234781901041666,13,31,18,3,44,32,0.0023616047801373404,0.03620679933175614,15.331438874226242,9.664399881805448,1.7679101236209053e-05,0.0010060936404998884,0.0005074230036777392,0.0002081549803923134,0.011363636363636366,0.9772727272727273,0.5909090909090909,2.3795384294614504e-05,0.0703125,0.002840909090909091
384,0.5234781901041666,13,32,19,3,44,32,0.0023616047801373404,0.04606364305271365,19.50522942709948,13.635618291396376,2.2492013209332836e-05,0.0011431973242339924,0.0005554193963535954,0.00019768178109158974,0.03693181818181819,1.0,0.5454545454545454,3.0015624220134576e-05,0.1015625,0.045454545454545435
384,0.5234781901041666,13,33,20,3,44,32,0.0023616047801373404,0.05634643236044212,23.859382752928397,16.198155038531148,2.751290642599713e-05,0.0009994054096045329,0.0004948248706722942,0.00019872081307606044,0.019886363636363667,0.9772727272727273,0.45454545454545453,3.500857069224398e-05,0.09375,0.02272727272727276
384,0.5234781901041666,13,34,21,3,44,32,0.0023616047801373404,0.07696006474758509,32.58803733582781,23.143480562979935,3.757815661503178e-05,0.0007078113280497377,0.0003265178440029518,0.00019084771724776992,0.019886363636363643,0.9545454545454546,0.6363636363636364,4.6987721174638544e-05,0.375,0.022727272727272728
384,0.5234781901041666,13,35,22,3,44,32,0.0023616047801373404,0.09274705592179089,39.27289472898049,29.83587453852137,4.528664839931196e-05,0.0012116382002926565,0.0005714703289281556,0.0002034366763873141,0.014204545454545463,0.9545454545454546,0.5,6.279072564313088e-05,0.125,0.02556818181818182
384,0.5234781901041666,13,36,23,3,44,32,0.0023616047801373404,0.11900116138051751,50.389956177848234,38.94306960549935,5.810603583033082e-05,0.0013160206231129304,0.0006359787635284921,0.00019974391749637583,0.014204545454545452,1.0,0.5454545454545454,7.570169943187983e-05,0.109375,0.036931818181818205
384,0.5234781901041666,13,37,24,3,44,32,0.0023616047801373404,0.14351425093859274,60.76980032630464,48.087998876435066,7.007531784110974e-05,0.0012911847014104463,0.000604608325250424,0.0001832720334651312,0.02272727272727271,0.9318181818181818,0.36363636363636365,9.816617797252614e-05,0.109375,0.008522727272727263
384,0.5234781901041666,13,38,25,3,44,32,0.0023616047801373404,0.18901963688602502,80.03864087496997,61.023275538909935,9.22947445732544e-05,0.0008996003195486453,0.00041320504135070046,0.0001658370561424977,0.019886363636363633,1.0,0.5681818181818182,0.00012807860311816265,0.1875,0.019886363636363643
384,0.5234781901041666,13,39,26,3,44,32,0.0023616047801373404,0.23874529473885725,101.09451706181459,78.8374056175616,0.00011657485094670764,0.0010365602913488573,0.0004690081364152004,0.00018216062833986658,0.005681818181818199,1.0,0.6818181818181818,0.00015583584610629424,0.265625,0.017045454545454575
384,0.5234781901041666,14,14,0,3,44,32,0.0023801829235129512,0.0023801829235129512,1.0,1.0,1.1621986931215582e-06,0.00024658471667043897,9.611392392931558e-06,0.0,0.0,1.0,1.0,0.0,0.0,0.0
384,0.5234781901041666,14,15,1,3,44,32,0.0023801829235129512,0.005309534343144729,2.2307253323657577,2.048834726299961,2.5925460659886372e-06,0.0006808671061651124,2.2400677225243758e-05,0.00013918732752407745,0.011363636363636376,1.0,0.5909090909090909,1.1768116983213905e-06,0.012451171875,0.0
384,0.5234781901041666,14,16,2,3,44,32,0.0023801829235129512,0.005946055973605657,2.4981508416293376,2.248274816890271,2.903347643362137e-06,0.0006899961108211931,2.5049680404893255e-05,0.00022571063570345044,0.008522727272727253,1.0,0.6363636363636364,1.5696951308460685e-06,0.02734375,0.005681818181818162
384,0.5234781901041666,14,17,3,3,44,32,0.0023801829235129512,0.0070337259028292465,2.9551198915619703,2.2921259198896204,3.434436475990843e-06,0.0008060450985732631,2.9367222078923273e-05,0.0002259495186300629,0.01988636363636364,0.9772727272727273,0.6136363636363636,1.8916797167185932e-06,0.03125,0.002840909090909091
384,0.5234781901041666,14,18,4,3,44,32,0.0023801829235129512,0.009714821879759422,4.081544230819518,3.1962772456576793,4.74356537097628e-06,0.0008225292873696321,3.858429692723088e-05,0.00024794302452222863,0.02272727272727272,0.9772727272727273,0.5227272727272727,3.173015603193234e-06,0.046875,0.019886363636363615
384,0.5234781901041666,14,19,5,3,44,32,0.0023801829235129512,0.01365463869065438,5.736802224637959,4.243126189427188,6.667304048171084e-06,0.0012358575252934662,5.499251279574392e-05,0.0002774416068459387,0.008522727272727253,0.9772727272727273,0.6136363636363636,4.723529703255412e-06,0.03125,0.011363636363636366
384,0.5234781901041666,14,20,6,3,44,32,0.0023801829235129512,0.019256362901284196,8.090286973768979,5.666585151554216,9.402520947892674e-06,0.0015378895782678812,7.59764054628732e-05,0.00033219132341886294,0.028409090909090898,1.0,0.4090909090909091,5.294739416077993e-06,0.0625,0.017045454545454565
384,0.5234781901041666,14,21,7,3,44,32,0.0023801829235129512,0.020614011451553695,8.660683701204416,5.980148008683394,1.0065435279078953e-05,0.0013835540009509136,8.054069312608447e-05,0.0003841985135492746,0.03693181818181816,1.0,0.4090909090909091,5.140580106315957e-06,0.046875,0.022727272727272728
384,0.5234781901041666,14,22,8,3,44,32,0.0023801829235129512,0.022149416220269235,9.305762175445972,6.454776293371819,1.0815144638803337e-05,0.0011125617273957218,8.091106110368441e-05,0.0003647561455851418,0.028409090909090898,0.9772727272727273,0.5227272727272727,5.7782860230756485e-06,0.046875,0.02556818181818182
384,0.5234781901041666,14,23,9,3,44,32,0.0023801829235129512,0.027913094425168147,11.727289591663295,8.442836351229563,1.3629440637289134e-05,0.0015790145892749655,0.00010561382030634745,0.0004107070479638873,0.0255681818181818,0.9545454545454546,0.5,7.2728715661097745e-06,0.046875,0.008522727272727263
384,0.5234781901041666,14,24,10,3,44,32,0.0023801829235129512,0.02717525204479898,11.417295610494751,8.390648153459324,1.3269166037499502e-05,0.0015484698086957775,0.00010297133721173044,0.0004400003679113871,0.02556818181818181,0.9772727272727273,0.4090909090909091,7.302254996112044e-06,0.0625,0.011363636363636343
384,0.5234781901041666,14,25,11,3,44,32,0.0023801829235129512,0.02907479615466648,12.215362049465723,8.849891777477339,1.4196677809895743e-05,0.0015161977885760575,0.00010855413834968333,0.00040561424113796284,0.019886363636363646,0.9772727272727273,0.45454545454545453,9.136779202162886e-06,0.046875,0.02556818181818182
384,0.5234781901041666,14,26,12,3,44,32,0.0023801829235129512,0.030244761978875347,12.706906549113715,9.55888110409673,1.4767950184997728e-05,0.0012531758596383245,0.000105659874590403,0.00040220834369239256,0.014204545454545435,0.9772727272727273,0.4090909090909091,8.87859376903903e-06,0.0625,0.011363636363636366
384,0.5234781901041666,14,27,13,3,44,32,0.0023801829235129512,0.036906397460287815,15.505697942667808,11.609085397613114,1.802070188490616e-05,0.0016920018697673788,0.00013540387889590414,0.0003845534586226339,0.03125000000000001,0.9545454545454546,0.4772727272727273,1.1638612534372392e-05,0.046875,0.031249999999999986
384,0.5234781901041666,14,28,14,3,44,32,0.0023801829235129512,0.037924750968407105,15.933544684218361,12.086209101273218,1.851794480879253e-05,0.0014900763391001387,0.00013640480508792215,0.00039608936183375113,0.011363636363636366,0.9772727272727273,0.6136363636363636,1.127785334655649e-05,0.0625,0.011363636363636371
384,0.5234781901041666,14,29,15,3,44,32,0.0023801829235129512,0.036261756522518146,15.234861221926094,11.519485544861675,1.7705935802010813e-05,0.0013652640601170855,0.00012883142272014268,0.000320715234391496,0.017045454545454575,1.0,0.5681818181818182,1.1491370621205279e-05,0.0625,0.011363636363636366
384,0.5234781901041666,14,30,16,3,44,32,0.0023801829235129512,0.04696157242216776,19.730236679816354,14.61020651553089,2.29304552842616e-05,0.001254798518065495,0.0001504893727200832,0.0002837862885877965,0.019886363636363657,0.9545454545454546,0.4318181818181818,1.6133776454616758e-05,0.0625,0.01988636363636363
384,0.5234781901041666,14,31,17,3,44,32,0.0023801829235129512,0.06540886327605801,27.4806035409749,18.639651896970605,3.19379215215127e-05,0.0020028598155050537,0.0009387436043641087,0.000324656713701024,0.01420454545454547,0.9772727272727273,0.5681818181818182,2.187898283155899e-05,0.048828125,0.011363636363636355
384,0.5234781901041666,14,32,18,3,44,32,0.0023801829235129512,0.07495497937468992,31.491268437495815,20.75300764022191,3.6599111022797814e-05,0.001977775921302661,0.0009248563925014043,0.0003256635158943664,0.0340909090909091,0.9772727272727273,0.3409090909090909,2.714915800261508e-05,0.0625,0.028409090909090908
384,0.5234781901041666,14,33,19,3,44,32,0.0023801829235129512,0.08559207559764301,35.960293115335965,24.182455742613396,4.1793005662911625e-05,0.0016493703172121609,0.0007612349285182744,0.00030271765111997785,0.017045454545454575,0.9772727272727273,0.5227272727272727,3.211902463494777e-05,0.0625,0.025568181818181827
384,0.5234781901041666,14,34,20,3,44,32,0.0023801829235129512,0.11328957473531111,47.59700341354653,31.796539159152086,5.531717516372613e-05,0.001175368399844797,0.00048678001162909897,0.0002696114159867128,0.025568181818181848,0.9545454545454546,0.5681818181818182,4.2799741237331546e-05,0.3125,0.014204545454545437
384,0.5234781901041666,14,35,21,3,44,32,0.0023801829235129512,0.1290626928365038,54.22385462963411,35.61150196010987,6.301889298657412e-05,0.0017640915483026617,0.0008013731665955648,0.0002684842011312205,0.011363636363636366,0.9545454545454546,0.5227272727272727,5.75595254615732e-05,0.09375,0.022727272727272714
384,0.5234781901041666,14,36,22,3,44,32,0.0023801829235129512,0.16396361073665586,68.88697886070842,46.3328510229914,8.006035680500774e-05,0.0018931990427462479,0.0008848705028322276,0.0002388959534203315,0.017045454545454544,0.9545454545454546,0.5454545454545454,7.553357887182052e-05,0.109375,0.03125
384,0.5234781901041666,14,37,23,3,44,32,0.0023801829235129512,0.20671124360838308,86.84678877676113,60.0102558873351,0.0001009332244181558,0.0019000697361269256,0.0008834373490448684,0.0002432130447452183,0.022727272727272724,0.9090909090909091,0.4318181818181818,9.417802579977678e-05,0.09375,0.014204545454545485
384,0.5234781901041666,14,38,24,3,44,32,0.0023801829235129512,0.2800715305096343,117.66806985417409,79.13849672642608,0.00013675367700665737,0.0013424154990422813,0.0006120064404840617,0.0002104379298182664,0.02272727272727276,1.0,0.5681818181818182,0.00012288681448715332,0.21875,0.022727272727272728
384,0.5234781901041666,14,39,25,3,44,32,0.0023801829235129512,0.3508507788488218,147.40496429198615,104.1427292859326,0.00017131385685977628,0.0017240818534208161,0.0007014682604628816,0.00022505245754148755,0.014204545454545485,0.9772727272727273,0.6590909090909091,0.0001535533439390623,0.4375,0.017045454545454537
384,0.5234781901041666,15,15,0,3,44,32,0.002482666994570983,0.002482666994570983,1.0,1.0,1.2122397434428628e-06,0.00030390948257348583,1.0376911180041844e-05,0.0,0.0,1.0,1.0,0.0,0.0,0.0
384,0.5234781901041666,15,16,1,3,44,32,0.002482666994570983,0.003309054300230359,1.3328627268443545,1.3117712281159772,1.615749170034355e-06,0.00034626365329878554,1.3895790891858198e-05,0.00012271714133973134,0.008522727272727263,0.9772727272727273,0.7045454545454546,5.436079436694673e-07,0.01287841796875,0.005681818181818199
384,0.5234781901041666,15,17,2,3,44,32,0.002482666994570983,0.004456332949633757,1.794978126095334,1.264762211597411,2.175943823063358e-06,0.0004287116109364945,1.773548065950819e-05,0.0001391902576710327,0.011363636363636366,1.0,0.7954545454545454,1.169767941541525e-06,0.0157470703125,0.002840909090909081
384,0.5234781901041666,15,18,3,3,44,32,0.002482666994570983,0.005332958652698752,2.148076509802038,1.6463371059221104,2.6039837171380626e-06,0.00039092564204775174,2.0692868455967677e-05,0.00015919566271031577,0.025568181818181837,1.0,0.5454545454545454,2.349687375335918e-06,0.046875,0.005681818181818162
384,0.5234781901041666,15,19,4,3,44,32,0.002482666994570983,0.006961042126352946,2.8038565548964605,2.0329726897752884,3.3989463507582745e-06,0.0005871130479576263,2.7700814505835705e-05,0.0001745065845684703,0.025568181818181837,1.0,0.6590909090909091,3.338042426632109e-06,0.0390625,0.019886363636363657
384,0.5234781901041666,15,20,5,3,44,32,0.002482666994570983,0.009812939321984066,3.952579763392629,2.592022350537513,4.791474278312532e-06,0.0007255709570022236,3.884121540297229e-05,0.00018351247259499706,0.019886363636363657,1.0,0.5909090909090909,4.837014267829303e-06,0.0546875,0.011363636363636393
384,0.5234781901041666,15,21,6,3,44,32,0.002482666994570983,0.009947995928417764,4.006979570829162,2.7534807442476423,4.857419886922736e-06,0.0006182426775133416,3.869007714127096e-05,0.0002083691445650228,0.017045454545454544,1.0,0.6590909090909091,5.116904043024238e-06,0.046875,0.017045454545454565
384,0.5234781901041666,15,22,7,3,44,32,0.002482666994570983,0.012615269224873125,5.081337631047496,3.4205841176085454,6.159799426207581e-06,0.0005776982213514839,4.610547297473596e-05,0.00020948148850343353,0.014204545454545475,1.0,0.7954545454545454,5.960673785302103e-06,0.078125,0.019886363636363646
384,0.5234781901041666,15,23,8,3,44,32,0.002482666994570983,0.014844864028005262,5.979402014232089,3.847542216895684,7.2484687636744445e-06,0.0007785669756436143,5.608335793614507e-05,0.0002445043899181229,0.019886363636363646,1.0,0.5,7.5238097416214185e-06,0.0703125,0.014204545454545463
384,0.5234781901041666,15,24,9,3,44,32,0.002482666994570983,0.014720266839669255,5.929215183453546,3.9215548007001764,7.1876302928072535e-06,0.0007725765659888261,5.5546239680452006e-05,0.00024953327700469194,0.008522727272727276,0.9545454545454546,0.6136363636363636,7.640201459814154e-06,0.0625,0.005681818181818172
384,0.5234781901041666,15,25,10,3,44,32,0.002482666994570983,0.016728298206048334,6.738035444394775,4.13704195117011,8.168114358422038e-06,0.0007931668924326282,6.265144386236295e-05,0.00022661697196435496,0.019886363636363667,1.0,0.5454545454545454,8.991137325059013e-06,0.0703125,0.019886363636363657
384,0.5234781901041666,15,26,11,3,44,32,0.002482666994570983,0.017639593031824254,7.105098295662669,4.403349090179832,8.613082535070436e-06,0.0006167455136399931,6.1688832131749e-05,0.00022823977049897667,0.011363636363636355,1.0,0.6590909090909091,9.424384592807398e-06,0.0859375,0.014204545454545458
384,0.5234781901041666,15,27,12,3,44,32,0.002482666994570983,0.023213015490496633,9.350031857376809,6.262510706213804,1.1334480219969059e-05,0.0009653795579734851,8.513218616896952e-05,0.00023942292785817412,0.02272727272727275,0.9772727272727273,0.5454545454545454,1.1567900533996065e-05,0.0625,0.025568181818181837
384,0.5234781901041666,15,28,13,3,44,32,0.002482666994570983,0.02364419410258217,9.523707430068766,6.386407769809312,1.154501665165145e-05,0.0008723098918630042,8.47719543371105e-05,0.00025581010865724854,0.008522727272727253,0.9772727272727273,0.6590909090909091,1.1644626145960887e-05,0.09375,0.008522727272727253
384,0.5234781901041666,15,29,14,3,44,32,0.002482666994570983,0.022707000454498815,9.146212723717582,6.17561451680115,1.108740256567325e-05,0.0007836858181582054,8.059239191926274e-05,0.00021015713628406822,0.011363636363636343,1.0,0.6590909090909091,1.1448544994968108e-05,0.0625,0.011363636363636366
384,0.5234781901041666,15,30,15,3,44,32,0.002482666994570983,0.032098836964740425,12.929175372667029,8.314342944392884,1.567326023668966e-05,0.0007211223964180939,0.00010270807936324259,0.00018152364879400537,0.017045454545454548,1.0,0.5909090909090909,1.7723339671830857e-05,0.0625,0.017045454545454575
384,0.5234781901041666,15,31,16,3,44,32,0.002482666994570983,0.038849832892910025,15.648426864281678,9.521085189706902,1.8969644967241223e-05,0.0011032606482709857,0.0005558388957190221,0.0002108008841691767,0.01988636363636363,0.9772727272727273,0.5909090909090909,2.344724427016942e-05,0.0546875,0.011363636363636354
384,0.5234781901041666,15,32,17,3,44,32,0.002482666994570983,0.04392290287598206,17.691822130004248,11.598597662888137,2.1446729919913114e-05,0.001086239311983718,0.0005393191241812614,0.0002032878692126824,0.025568181818181827,1.0,0.5227272727272727,3.0308029335528048e-05,0.078125,0.028409090909090908
384,0.5234781901041666,15,33,18,3,44,32,0.002482666994570983,0.04937414262134222,19.887541393715715,13.46074607788918,2.4108468076827254e-05,0.0008927425947762466,0.00043629060080107885,0.00019492937464101614,0.019886363636363657,0.9545454545454546,0.7272727272727273,3.49691540546941e-05,0.078125,0.017045454545454555
384,0.5234781901041666,15,34,19,3,44,32,0.002482666994570983,0.054851697944369254,22.093860378503113,15.691887686128451,2.678305563689905e-05,0.0005706620912180416,0.00024097574061560857,0.00016437568684806323,0.014204545454545485,0.9772727272727273,0.75,4.464586638293481e-05,0.3125,0.019886363636363646
384,0.5234781901041666,15,35,20,3,44,32,0.002482666994570983,0.08083508491009442,32.55977748399685,19.53380480721045,3.947025630375704e-05,0.0010631794041483012,0.0005026674638920783,0.00017245101039306188,0.02556818181818182,0.9772727272727273,0.5681818181818182,5.154790121282686e-05,0.09375,0.011363636363636371
384,0.5234781901041666,15,36,21,3,44,32,0.002482666994570983,0.11388605695372628,45.872465861417844,30.955891609082432,5.560842624693666e-05,0.0012392904049258531,0.0006141531899156349,0.00019602528502035655,0.01136363636363636,0.9545454545454546,0.5227272727272727,6.444050025790979e-05,0.125,0.03125000000000002
384,0.5234781901041666,15,37,22,3,44,32,0.002482666994570983,0.15200103095114834,61.224896969081776,43.42008058268548,7.42192533941154e-05,0.0013016375469655,0.0006481703949953101,0.00017202833252912792,0.017045454545454544,0.9545454545454546,0.5,8.459949317424724e-05,0.125,0.014204545454545458
384,0.5234781901041666,15,38,23,3,44,32,0.002482666994570983,0.1964298554759642,79.12050061708264,54.64170266665825,9.591301536912314e-05,0.0008923746124403651,0.0004267085218301325,0.00016886388527491953,0.025568181818181837,1.0,0.5681818181818182,0.00011146762910191848,0.125,0.02272727272727275
384,0.5234781901041666,15,39,24,3,44,32,0.002482666994570983,0.24005156744996467,96.6910052676826,68.68614637189896,0.00011721267941892806,0.0009463396239909581,0.00047662220635554605,0.00017299946956728795,0.017045454545454565,0.9772727272727273,0.5909090909090909,0.00013349951700030778,0.25,0.017045454545454544
384,0.5234781901041666,16,16,0,3,44,32,0.0023134417543724858,0.0023134417543724858,1.0,1.0,1.1296102316271903e-06,0.0002549128523943835,9.58011345915262e-06,0.0,0.0,1.0,1.0,0.0,0.0,0.0
384,0.5234781901041666,16,17,1,3,44,32,0.0023134417543724858,0.002506631009675237,1.0835072916521962,0.9754885863516772,1.2239409226929867e-06,0.00027618200471787776,1.0219426040723608e-05,0.00011961806418128036,0.005681818181818172,0.9772727272727273,0.8181818181818182,7.062928708657555e-07,0.0155029296875,0.002840909090909081
384,0.5234781901041666,16,18,2,3,44,32,0.0023134417543724858,0.005934742730232756,2.565330516325248,2.3204150494097537,2.897823598746463e-06,0.0005049041628118927,2.2845243848808444e-05,0.00013445757870245544,0.008522727272727263,1.0,0.7272727272727273,1.7096836544878096e-06,0.03125,0.005681818181818182
384,0.5234781901041666,16,19,3,3,44,32,0.0023134417543724858,0.007589034803479742,3.28040884934155,2.8498209298208383,3.7055834001365926e-06,0.0006803890091787422,2.9683648363135953e-05,0.00021903205623559967,0.011363636363636371,1.0,0.5909090909090909,2.8699448926553215e-06,0.0390625,0.008522727272727286
384,0.5234781901041666,16,20,4,3,44,32,0.0023134417543724858,0.010219560293493983,4.417470322811741,3.920171040950987,4.990019674557609e-06,0.0007966773422376596,3.9483633428230835e-05,0.00023096734434640848,0.019886363636363657,0.9772727272727273,0.5,4.4348290996703614e-06,0.0625,0.02272727272727274
384,0.5234781901041666,16,21,5,3,44,32,0.0023134417543724858,0.011393105680926137,4.924742825010732,4.2229972359945895,5.5630398832647155e-06,0.0007385265895032566,4.318126734178832e-05,0.00024444791406842003,0.019886363636363657,1.0,0.5909090909090909,4.361342374207973e-06,0.046875,0.011363636363636366
384,0.5234781901041666,16,22,6,3,44,32,0.0023134417543724858,0.013478695859951338,5.826252523745684,4.787831610139475,6.581394462866864e-06,0.000635223344066573,4.8082042435802144e-05,0.0002307063841718288,0.025568181818181848,0.9772727272727273,0.6590909090909091,5.294915685783895e-06,0.046875,0.014204545454545437
