layer,projection,method,budget_bpw,count,mean,median,std
20,gate,random,1.25,136,0.23157354175395817,0.22587409517505663,0.0647885525235551
20,gate,random,1.5,136,0.25999515229121756,0.2526248219357565,0.06531262630651262
20,gate,random,2.0,136,0.3139503719845436,0.30419211222391995,0.06647936813307137
20,gate,random,2.5,136,0.3644858506347229,0.35760751969185234,0.063197595397116
20,gate,random,3.0,136,0.4103288255883059,0.40451417036404547,0.0591693467478082
20,gate,random,4.0,136,0.4822073398750517,0.48001186434667587,0.05762882725603739
20,gate,two_view_oracle,0.0,136,0.0,0.0,0.0
20,gate,two_view_oracle,0.05,136,0.37054628049863675,0.36979218958634985,0.09383333674977848
20,gate,two_view_oracle,0.1,136,0.4453692977198222,0.44466510675736076,0.11017235280348021
20,gate,two_view_oracle,0.2,136,0.48569756446863577,0.48658285227563863,0.11585241569342508
20,gate,two_view_oracle,0.3,136,0.5115271890113167,0.5086238322471703,0.1171997676068136
20,gate,two_view_oracle,0.5,136,0.5517791588793639,0.5538571733674418,0.11752449254114482
20,gate,two_view_oracle,0.75,136,0.5834484524946698,0.581482577848988,0.11584691163342636
20,gate,two_view_oracle,1.0,136,0.607443120141332,0.604970886618307,0.11181861475378997
20,gate,two_view_oracle,1.25,136,0.627938931802676,0.6225187060111737,0.10846024187610001
20,gate,two_view_oracle,1.5,136,0.6467579117756856,0.6442484418101493,0.10472240658176246
20,gate,two_view_oracle,2.0,136,0.6766443334372605,0.671084708596577,0.0985514848153368
20,gate,two_view_oracle,2.5,136,0.7017078110239661,0.697470090579887,0.09201060270254907
20,gate,two_view_oracle,3.0,136,0.7223342396719705,0.7217726891107048,0.08668084983223222
20,gate,two_view_oracle,4.0,136,0.7578163113012606,0.7541817787064671,0.07636518852686351
20,up,generalized,0.0,136,0.0,0.0,0.0
20,up,generalized,0.05,136,0.17557447499236484,0.164905150516299,0.08122003337513532
20,up,generalized,0.1,136,0.25677289054693275,0.2542026742351801,0.10708681096978458
20,up,generalized,0.2,136,0.3073410127303138,0.2982397108432742,0.12150639236494185
20,up,generalized,0.3,136,0.3381870108470409,0.3344504003388899,0.12869937905732848
20,up,generalized,0.5,136,0.3935335423307049,0.3888552423394843,0.1331642944143118
20,up,generalized,0.75,136,0.4360080962338804,0.4378601618071144,0.13251580539509036
20,up,generalized,1.0,136,0.4688815798856132,0.4714365303864337,0.13117053373962137
20,up,generalized,1.25,136,0.49504326722902503,0.49144096581517116,0.12859665139942986
20,up,generalized,1.5,136,0.5204654947860206,0.5253809831305258,0.12295788016730454
20,up,generalized,2.0,136,0.5587716648740325,0.5548146743061262,0.11808303720897435
20,up,generalized,2.5,136,0.5922519249179258,0.5906682792577536,0.11122132311308358
20,up,generalized,3.0,136,0.6209847264957554,0.6125273363017943,0.10523553675848894
20,up,generalized,4.0,136,0.6679303086376276,0.6633365237513013,0.09350917018558037
20,up,learned_s11,0.0,136,0.0,0.0,0.0
20,up,learned_s11,0.05,136,0.14740316692239577,0.143030031237792,0.07519288257478837
20,up,learned_s11,0.1,136,0.2370253645258695,0.22179346655827464,0.11348706203645657
20,up,learned_s11,0.2,136,0.2874683378991556,0.2727203754735186,0.12470263851186246
20,up,learned_s11,0.3,136,0.32047247653401456,0.3004231829419621,0.12971031213558962
20,up,learned_s11,0.5,136,0.3690179912057942,0.35882336282268484,0.13176605025897134
20,up,learned_s11,0.75,136,0.4114897113337971,0.4014549323157074,0.1313834172978426
20,up,learned_s11,1.0,136,0.44349774021278743,0.43422966830975146,0.1312831867871714
20,up,learned_s11,1.25,136,0.4693506215963734,0.45926746921190664,0.12832741695934052
20,up,learned_s11,1.5,136,0.49353468115878757,0.4830473963392585,0.12358331714135233
20,up,learned_s11,2.0,136,0.5311492724105306,0.5185170548444553,0.11896724330260436
20,up,learned_s11,2.5,136,0.5634662263849344,0.5521732164567308,0.11216490469438445
20,up,learned_s11,3.0,136,0.5926230086748279,0.5824998253754529,0.10709759110816985
20,up,learned_s11,4.0,136,0.6385752144773409,0.6287060952862132,0.09719800914184444
20,up,learned_s29,0.0,136,0.0,0.0,0.0
20,up,learned_s29,0.05,136,0.13184550347797247,0.12922212997552435,0.0645792374057149
20,up,learned_s29,0.1,136,0.23841816805686622,0.23384417955774311,0.1068042048054912
20,up,learned_s29,0.2,136,0.2861070691412549,0.27403106362732504,0.1229492649995151
20,up,learned_s29,0.3,136,0.3176185000705047,0.30178838723756873,0.12727280010942374
20,up,learned_s29,0.5,136,0.3664638087190811,0.35423784967700084,0.13123062680096373
20,up,learned_s29,0.75,136,0.40818338257680026,0.390133249654567,0.13173465424915184
20,up,learned_s29,1.0,136,0.4406869502945713,0.42669785896076085,0.1299751832666169
20,up,learned_s29,1.25,136,0.46747939446182407,0.45874239602281536,0.12828678123613055
20,up,learned_s29,1.5,136,0.4913328181490293,0.4831758971985915,0.12586118427152418
20,up,learned_s29,2.0,136,0.5292614545703616,0.5288462384495647,0.11901289923220836
20,up,learned_s29,2.5,136,0.5609011731070347,0.5585899109685899,0.11285030944599249
20,up,learned_s29,3.0,136,0.5887539483585683,0.5869511003104985,0.10751518881761496
20,up,learned_s29,4.0,136,0.6356852591214125,0.6365497587880531,0.09715437115967489
20,up,learned_s47,0.0,136,0.0,0.0,0.0
20,up,learned_s47,0.05,136,0.12953837530954845,0.11998745572660813,0.0698460841533439
20,up,learned_s47,0.1,136,0.22804858775008774,0.22301305446248443,0.09893278428765978
20,up,learned_s47,0.2,136,0.2764450954839836,0.26416644177409393,0.11510177360574698
20,up,learned_s47,0.3,136,0.30996509538693845,0.29334929578403174,0.12178466781886126
20,up,learned_s47,0.5,136,0.36340845247677644,0.3467832201542286,0.12887191205415216
20,up,learned_s47,0.75,136,0.40504439862363567,0.3981410265953999,0.12838552280818435
20,up,learned_s47,1.0,136,0.4376935348935565,0.4272956648299628,0.12781459403284365
20,up,learned_s47,1.25,136,0.46450419469776616,0.45434882929976567,0.12603371968272012
20,up,learned_s47,1.5,136,0.48787624279249153,0.4777642953761197,0.12365193249154745
20,up,learned_s47,2.0,136,0.5276361710443015,0.5158092281100224,0.11804510278755087
20,up,learned_s47,2.5,136,0.5581969925901836,0.5531745719108645,0.11396851392592812
20,up,learned_s47,3.0,136,0.5869017715174116,0.5858453411690441,0.10802477017632897
20,up,learned_s47,4.0,136,0.6357503850790382,0.6255343530156192,0.09756664367675334
20,up,native,0.0,136,0.0,0.0,0.0
20,up,native,0.05,136,0.027396900556777463,0.02327990126159013,0.02225557172350766
20,up,native,0.1,136,0.06020352481499092,0.0603276733253853,0.031039626726594244
20,up,native,0.2,136,0.0872715468120617,0.08774725561666707,0.03453924338877751
20,up,native,0.3,136,0.11011751319550521,0.1077230190779454,0.03659429557564661
20,up,native,0.5,136,0.15044998088915607,0.14917840039985475,0.0375070659257198
20,up,native,0.75,136,0.18809272868629048,0.18762528771171572,0.03650593007977592
20,up,native,1.0,136,0.22325687496749744,0.22255984133417944,0.038726968165445116
20,up,native,1.25,136,0.2511399524666138,0.25176937058735205,0.039035471415382064
20,up,native,1.5,136,0.2797795150746027,0.2815749073630197,0.039361602019648854
20,up,native,2.0,136,0.32986548931604165,0.3291134129430889,0.03815413702554111
20,up,native,2.5,136,0.3749760697997046,0.3738520503895537,0.03799581565633493
20,up,native,3.0,136,0.4149292923470509,0.4129593297189299,0.03669865091348156
20,up,native,4.0,136,0.4807774972030067,0.4795242245975063,0.03558157511195277
20,up,overcomplete_2x,0.0,136,0.0,0.0,0.0
20,up,overcomplete_2x,0.05,136,0.12089298067507949,0.11839008464039491,0.05600514781544323
20,up,overcomplete_2x,0.1,136,0.22200939078455548,0.20917872427006734,0.102810812131587
20,up,overcomplete_2x,0.2,136,0.27005165597213815,0.25710160379042585,0.11775521254172244
20,up,overcomplete_2x,0.3,136,0.2982825988956809,0.2816014127284472,0.12295880856257442
20,up,overcomplete_2x,0.5,136,0.3431895985251927,0.32208108017559706,0.1309161522215439
20,up,overcomplete_2x,0.75,136,0.3765286873708446,0.35347856890729684,0.13357907105773478
20,up,overcomplete_2x,1.0,136,0.40375057721574853,0.38954850006624026,0.13404994049856633
20,up,overcomplete_2x,1.25,136,0.4248013129730731,0.41388204173577625,0.13299928352067084
20,up,overcomplete_2x,1.5,136,0.44336011042044016,0.42673007971109406,0.131849262178538
20,up,overcomplete_2x,2.0,136,0.47454923087824397,0.45878685421202053,0.1292948150363893
20,up,overcomplete_2x,2.5,136,0.4999370434598235,0.4871678047898222,0.1262353314282901
20,up,overcomplete_2x,3.0,136,0.5223606387453639,0.513576511693439,0.12194945316796572
20,up,overcomplete_2x,4.0,136,0.5602093716809261,0.548090124617876,0.1142753539701118
20,up,pca,0.0,136,0.0,0.0,0.0
20,up,pca,0.05,136,0.17422659826896578,0.1686950362570645,0.08172669830077457
20,up,pca,0.1,136,0.2524093213596428,0.24862144320534635,0.11297578260079877
20,up,pca,0.2,136,0.30301117023789226,0.29708838988352787,0.1252232069159698
20,up,pca,0.3,136,0.3341089535695229,0.3293225276498002,0.13226762661281924
20,up,pca,0.5,136,0.3815212820756139,0.3730252784453219,0.13751239013836242
20,up,pca,0.75,136,0.4184783173186904,0.4022411670833223,0.1386035994290148
20,up,pca,1.0,136,0.44700664989137406,0.435469003278954,0.1371193095224081
20,up,pca,1.25,136,0.4715664661142264,0.4594536585107738,0.13386245482432987
20,up,pca,1.5,136,0.4948330679525456,0.48523838228261634,0.1322230583122625
20,up,pca,2.0,136,0.5320573615560158,0.5257240501817929,0.1261713017744742
20,up,pca,2.5,136,0.5634979567922251,0.5601489568405742,0.12013734749039391
20,up,pca,3.0,136,0.5903206729425379,0.5839072392919544,0.11379186545582277
20,up,pca,4.0,136,0.6390145664379882,0.6321222925595054,0.10051765457388806
20,up,progressive_best,0.0,136,0.0,0.0,0.0
20,up,progressive_best,0.05,136,0.18181181929721552,0.17722040597925665,0.09308837639027988
20,up,progressive_best,0.1,136,0.24198673647009863,0.2355629543427324,0.10845304422538452
20,up,progressive_best,0.2,136,0.28986961719703314,0.2818032027187346,0.12447855389726253
20,up,progressive_best,0.3,136,0.31847335963105317,0.3119161363590776,0.13271011652536302
20,up,progressive_best,0.5,136,0.3671205947996337,0.3588258192037461,0.13853915802984784
20,up,progressive_best,0.75,136,0.41045780530552695,0.40232892200477505,0.1406221451640004
20,up,progressive_best,1.0,136,0.44448459685009717,0.44055369101451686,0.14228992003541535
20,up,progressive_best,1.25,136,0.4739140900467117,0.46770725327855933,0.13961695405077162
20,up,progressive_best,1.5,136,0.5006730508166891,0.4907461172110513,0.13596498173859753
20,up,progressive_best,2.0,136,0.5615988630605383,0.5534707347697525,0.12136384436080275
20,up,progressive_best,2.5,136,0.6581685715612204,0.6777815934699238,0.11654885491076386
20,up,progressive_best,3.0,136,0.6914713789630497,0.7109199038760512,0.10182909197237489
20,up,progressive_best,4.0,136,0.8034543198215364,0.8054475215972554,0.07398848776116558
20,up,random,0.0,136,0.0,0.0,0.0
20,up,random,0.05,136,0.013563408417693436,0.010767915533647976,0.015389989177808197
20,up,random,0.1,136,0.026334370006761004,0.025330463537962533,0.018777043641094813
20,up,random,0.2,136,0.046346498956579094,0.04493668466707751,0.025103645641913714
20,up,random,0.3,136,0.06357538515723406,0.06061772566232704,0.02611281481998729
20,up,random,0.5,136,0.10115763302521531,0.10008455258444005,0.029316128741611703
20,up,random,0.75,136,0.1350024968010357,0.13599800679763246,0.03227326541632101
20,up,random,1.0,136,0.16771198840820503,0.16811546108581182,0.03211648400593539
20,up,random,1.25,136,0.19332394577819312,0.1940178601954881,0.03509730679967566
20,up,random,1.5,136,0.21909737602382706,0.22429417907184718,0.03672960221014035
20,up,random,2.0,136,0.26557549794310636,0.26863608246112003,0.04028131181672636
20,up,random,2.5,136,0.30700640945016416,0.3051072469878511,0.04085126197681965
20,up,random,3.0,136,0.34727993171431754,0.3480193442557105,0.040349205952336833
20,up,random,4.0,136,0.4169562455240586,0.41597746056043405,0.04002785718750029
20,up,two_view_oracle,0.0,136,0.0,0.0,0.0
20,up,two_view_oracle,0.05,136,0.1874088296128028,0.1810080520941728,0.08190144372667456
20,up,two_view_oracle,0.1,136,0.26961162692031637,0.2609716824496935,0.11635390518203412
20,up,two_view_oracle,0.2,136,0.32054928124011395,0.3125240791284886,0.1282464336401904
20,up,two_view_oracle,0.3,136,0.35275579570128207,0.3446120027544248,0.13392634931441147
20,up,two_view_oracle,0.5,136,0.4051528373493132,0.39820280685559933,0.1360842556794177
20,up,two_view_oracle,0.75,136,0.44623102146541244,0.43951928841581783,0.1339241223122848
20,up,two_view_oracle,1.0,136,0.4791553570186694,0.4758681226862152,0.13128407174123483
20,up,two_view_oracle,1.25,136,0.504433203308857,0.5011223280169799,0.12807433928352635
20,up,two_view_oracle,1.5,136,0.5292133418968092,0.5313813763968745,0.12317778474668088
20,up,two_view_oracle,2.0,136,0.5665037605827523,0.5548146743061262,0.11668254860991953
20,up,two_view_oracle,2.5,136,0.5980079791244918,0.5906682792577536,0.11003004284265563
20,up,two_view_oracle,3.0,136,0.6257171619832997,0.6125273363017943,0.1041265245359041
20,up,two_view_oracle,4.0,136,0.6718258240270327,0.6645240305522665,0.09217227844289479
39,down,generalized,0.0,153,0.0,0.0,0.0
39,down,generalized,0.05,153,0.0,0.0,0.0
39,down,generalized,0.1,153,0.15015150281198736,0.08323173547925211,0.21402973787256457
39,down,generalized,0.2,153,0.19705206410729306,0.16841040347834457,0.22599414256126446
39,down,generalized,0.3,153,0.2422557671648086,0.20693210626982328,0.22533767603739885
39,down,generalized,0.5,153,0.2805566647076712,0.26153762050307683,0.24029806100305043
39,down,generalized,0.75,153,0.3148954327596057,0.3052964957605211,0.24778912273254314
39,down,generalized,1.0,153,0.3453219661928837,0.3535587388435256,0.24962228847951465
39,down,generalized,1.25,153,0.3712297991887791,0.37281486348207116,0.25595726190337736
39,down,generalized,1.5,153,0.40680428889672304,0.4209580998433119,0.24603153406944767
39,down,generalized,2.0,153,0.46823955967690706,0.48199640522694565,0.22514305118889277
39,down,generalized,2.5,153,0.5139345041203184,0.5221884094309834,0.21936904758126988
39,down,generalized,3.0,153,0.553398481197872,0.5646179596476912,0.20683154295409786
39,down,generalized,4.0,153,0.6439504520090985,0.6546467828575451,0.16525336763409854
39,down,learned_s11,0.0,153,0.0,0.0,0.0
39,down,learned_s11,0.05,153,0.0,0.0,0.0
39,down,learned_s11,0.1,153,0.1458751804952645,0.10956712415554826,0.2045467304446748
39,down,learned_s11,0.2,153,0.1887396308941029,0.14441621497059565,0.22772445676007239
39,down,learned_s11,0.3,153,0.21472704496973416,0.1807095177498349,0.23068788209898333
39,down,learned_s11,0.5,153,0.2561923640013558,0.21027253528262746,0.2331679554714462
39,down,learned_s11,0.75,153,0.30339484829017477,0.2908980083663768,0.22859616679476433
39,down,learned_s11,1.0,153,0.3403405218446288,0.32830127395855035,0.22060483288199728
39,down,learned_s11,1.25,153,0.3689388224472755,0.37389760308935094,0.21142876602528113
39,down,learned_s11,1.5,153,0.39572543546164995,0.42909042915425755,0.21231551304388332
39,down,learned_s11,2.0,153,0.4438883692710728,0.4741382932310726,0.21704900035929814
39,down,learned_s11,2.5,153,0.4781351302101512,0.4963957986700609,0.2158536925425566
39,down,learned_s11,3.0,153,0.5212433325621649,0.5449767252846598,0.1983463610445314
39,down,learned_s11,4.0,153,0.5932743005035479,0.6009079949025367,0.18322226614090023
39,down,learned_s29,0.0,153,0.0,0.0,0.0
39,down,learned_s29,0.05,153,0.0,0.0,0.0
39,down,learned_s29,0.1,153,0.1497136265466067,0.10961623026714451,0.2174781959004847
39,down,learned_s29,0.2,153,0.18155936038567383,0.15430549276867545,0.23252021640022708
39,down,learned_s29,0.3,153,0.21572304395939787,0.18897382575159516,0.23992773714307247
39,down,learned_s29,0.5,153,0.27432748370328075,0.2722467155258118,0.24178181623365844
39,down,learned_s29,0.75,153,0.3198607038616351,0.30522190550459494,0.2373305616970952
39,down,learned_s29,1.0,153,0.3628313124911013,0.3360853864251073,0.22706000854870312
39,down,learned_s29,1.25,153,0.39207637161574554,0.37546688001719,0.22584896237144092
39,down,learned_s29,1.5,153,0.41049029143396276,0.39553610857980237,0.23005158971506462
39,down,learned_s29,2.0,153,0.45214113899129416,0.440148695062074,0.2290937577523884
39,down,learned_s29,2.5,153,0.5050214197908062,0.5177364662176668,0.2189556421708418
39,down,learned_s29,3.0,153,0.5512367678285048,0.567098159214368,0.20972298712994544
39,down,learned_s29,4.0,153,0.6271741869236506,0.6440223957998824,0.18899600669411076
39,down,learned_s47,0.0,153,0.0,0.0,0.0
39,down,learned_s47,0.05,153,0.0,0.0,0.0
39,down,learned_s47,0.1,153,0.11659029509358038,0.07709669410207531,0.21795291033938904
39,down,learned_s47,0.2,153,0.16749224988159253,0.11501511491664684,0.23070605725713553
39,down,learned_s47,0.3,153,0.2073652272567683,0.164603521814632,0.22919584777163868
39,down,learned_s47,0.5,153,0.264353776904934,0.25892812285393996,0.2409878437103795
39,down,learned_s47,0.75,153,0.3028171252080254,0.3095327695099923,0.25160984682585874
39,down,learned_s47,1.0,153,0.3463272048852048,0.33743058685185845,0.2430146101253816
39,down,learned_s47,1.25,153,0.37733415181544394,0.3846572442059645,0.2378439921304973
39,down,learned_s47,1.5,153,0.4049932660765026,0.42184643446954107,0.22957804124020922
39,down,learned_s47,2.0,153,0.44827688980855795,0.4763278677525399,0.23300114308693723
39,down,learned_s47,2.5,153,0.5048041938867086,0.5316925447371643,0.20802429108289383
39,down,learned_s47,3.0,153,0.5430853255825273,0.5442589526720139,0.19064887162566074
39,down,learned_s47,4.0,153,0.6194693158810048,0.6390893547133945,0.17310104509573382
39,down,native,0.0,153,0.0,0.0,0.0
39,down,native,0.05,153,0.0,0.0,0.0
39,down,native,0.1,153,0.15011077072197868,0.13799065796694399,0.18439217870071992
39,down,native,0.2,153,0.2100935817956118,0.19938143822943832,0.20143318408782934
39,down,native,0.3,153,0.26216707474143347,0.2825041755592048,0.20503016387363127
39,down,native,0.5,153,0.3299996108532811,0.32506472753851834,0.2168063128304962
39,down,native,0.75,153,0.38169467186410466,0.3687828706895654,0.2245316827069871
39,down,native,1.0,153,0.4367477061989787,0.4713168615826495,0.23309129897336045
39,down,native,1.25,153,0.47613783497014583,0.5152826507853482,0.23210405402242862
39,down,native,1.5,153,0.5077814306314584,0.5293699660568958,0.22487660084387642
39,down,native,2.0,153,0.5592593992026278,0.5863767680376839,0.21158076953166652
39,down,native,2.5,153,0.6082132481316413,0.6299222728836097,0.20803383055421681
39,down,native,3.0,153,0.6553936044622085,0.6712042842440017,0.17605345514167847
39,down,native,4.0,153,0.7009701152755479,0.7198395533476241,0.17718359343602338
39,down,overcomplete_2x,0.0,153,0.0,0.0,0.0
39,down,overcomplete_2x,0.05,153,0.0,0.0,0.0
39,down,overcomplete_2x,0.1,153,0.14838287334286834,0.07904759228167157,0.18361918642786457
39,down,overcomplete_2x,0.2,153,0.18953876744615944,0.12799088464030772,0.1994851849091304
39,down,overcomplete_2x,0.3,153,0.2199082372921668,0.1659511585325324,0.20460160143434303
39,down,overcomplete_2x,0.5,153,0.2585206364177011,0.2132474456180985,0.20639256688109298
39,down,overcomplete_2x,0.75,153,0.2933645463990963,0.24689168169245845,0.20795296350241482
39,down,overcomplete_2x,1.0,153,0.3248117280655189,0.27719192534260595,0.21228415051499624
39,down,overcomplete_2x,1.25,153,0.3505893646888564,0.30334396418589327,0.20612065030454055
39,down,overcomplete_2x,1.5,153,0.37517706325239075,0.34831256668939314,0.20346538861703087
39,down,overcomplete_2x,2.0,153,0.4256030714433196,0.4082321712732222,0.19280862139698854
39,down,overcomplete_2x,2.5,153,0.4598371417943527,0.44848016394797385,0.18678232594308758
39,down,overcomplete_2x,3.0,153,0.4944152750563903,0.4952514967726306,0.18231725417144967
39,down,overcomplete_2x,4.0,153,0.5482509510501266,0.5474474330210687,0.17073603251304026
39,down,pca,0.0,153,0.0,0.0,0.0
39,down,pca,0.05,153,0.0,0.0,0.0
39,down,pca,0.1,153,0.1618388211807138,0.10073530386929086,0.21271876999944642
39,down,pca,0.2,153,0.2051886362951339,0.16962718714219427,0.21917464415723512
39,down,pca,0.3,153,0.23483691611130966,0.21690497917824147,0.21894854777762274
39,down,pca,0.5,153,0.28144233230775134,0.2643130514290306,0.24219409523332494
39,down,pca,0.75,153,0.3249026746229173,0.3277730393038808,0.2481631432389512
39,down,pca,1.0,153,0.3627827625594061,0.3536894760956285,0.24688803279171442
39,down,pca,1.25,153,0.3960633481525838,0.41626462304943457,0.24850494060137648
39,down,pca,1.5,153,0.42221340434499527,0.43533982168483165,0.23531040886823
39,down,pca,2.0,153,0.4709755844739517,0.4902945414489702,0.2358478583407832
39,down,pca,2.5,153,0.5285371280531338,0.5518295294340565,0.20950873827454322
39,down,pca,3.0,153,0.5634687682436922,0.577882338603741,0.199647506285428
39,down,pca,4.0,153,0.6291943856891825,0.6339837786703576,0.17886381913782812
39,down,progressive_best,0.0,153,0.0,0.0,0.0
39,down,progressive_best,0.05,153,0.11277299185406119,0.0774879781917378,0.14042751499098585
39,down,progressive_best,0.1,153,0.21182951578603634,0.20608470070450213,0.17378973585567545
39,down,progressive_best,0.2,153,0.28120358899460296,0.2758424836182696,0.18695302879909523
39,down,progressive_best,0.3,153,0.3193257888184137,0.32172118581969955,0.19535866895313625
39,down,progressive_best,0.5,153,0.40396712677643876,0.4056325633993688,0.20071779756806835
39,down,progressive_best,0.75,153,0.46343149122939953,0.48548019420191335,0.22623360366764553
39,down,progressive_best,1.0,153,0.5176220791023016,0.5488956211820581,0.21421662241175954
39,down,progressive_best,1.25,153,0.5560397305310293,0.6019661971885641,0.20337327178622647
39,down,progressive_best,1.5,153,0.5928529001566799,0.6139811701553369,0.2008599051870874
39,down,progressive_best,2.0,153,0.658982023741184,0.6889131041375367,0.17679722465484052
39,down,progressive_best,2.5,153,0.7086632889965763,0.731036976855739,0.16062573134395677
39,down,progressive_best,3.0,153,0.7487645893333555,0.7735162254389003,0.1518194571623162
39,down,progressive_best,4.0,153,0.8540526744439635,0.8797943818235117,0.10160293337211447
39,down,random,0.0,153,0.0,0.0,0.0
39,down,random,0.05,153,0.0,0.0,0.0
39,down,random,0.1,153,0.022604812782724176,0.026290221978807926,0.07153064809934384
39,down,random,0.2,153,0.03400612145007132,0.04238602470365593,0.09730979474314154
39,down,random,0.3,153,0.047134332178770014,0.059763811750068396,0.11719555053838321
39,down,random,0.5,153,0.07682356054066428,0.08907500522989364,0.13766264760477792
39,down,random,0.75,153,0.1139627034578373,0.1278240243468446,0.16706025280110043
39,down,random,1.0,153,0.1549345250500928,0.17591812903705184,0.18275146629291092
39,down,random,1.25,153,0.17891810254872623,0.2079505467034739,0.1924610393738022
39,down,random,1.5,153,0.2073091576664682,0.23818960793006672,0.20410859364496559
39,down,random,2.0,153,0.26286730669580505,0.2938173056443256,0.2255862666927944
39,down,random,2.5,153,0.30599002298374656,0.33585671065963296,0.23142613459272457
39,down,random,3.0,153,0.35002375314128836,0.37421711059858465,0.22789993324344526
39,down,random,4.0,153,0.4358364658266026,0.4658513989287988,0.2114794890345592
39,down,two_view_oracle,0.0,153,0.0,0.0,0.0
39,down,two_view_oracle,0.05,153,0.0,0.0,0.0
39,down,two_view_oracle,0.1,153,0.17059207039969887,0.11955916952166867,0.2197554232944658
39,down,two_view_oracle,0.2,153,0.19838178588233535,0.1703350915705426,0.23356998405783028
39,down,two_view_oracle,0.3,153,0.24204216170471854,0.20693210626982328,0.22878967172546072
39,down,two_view_oracle,0.5,153,0.27467544207277983,0.2510132866297763,0.2545447820831564
39,down,two_view_oracle,0.75,153,0.32575638696640125,0.33410638059331543,0.24589153777075554
39,down,two_view_oracle,1.0,153,0.36952757753113236,0.3795499792693203,0.2354965641986071
39,down,two_view_oracle,1.25,153,0.40107465024435635,0.408446081546753,0.23032112401200283
39,down,two_view_oracle,1.5,153,0.4162919952868394,0.43279248523776537,0.2350259614469496
39,down,two_view_oracle,2.0,153,0.4811065071547879,0.5082822878606498,0.22730432587763869
39,down,two_view_oracle,2.5,153,0.5247857082552603,0.5416502456460031,0.21602567965882846
39,down,two_view_oracle,3.0,153,0.5643402078052918,0.568571984268345,0.20607007941305977
39,down,two_view_oracle,4.0,153,0.6439004391455312,0.6512274585930786,0.16705424306212252
39,gate,generalized,0.0,153,0.0,0.0,0.0
39,gate,generalized,0.05,153,0.5296428345952336,0.5418415239235524,0.1620750897863406
39,gate,generalized,0.1,153,0.6015062830749102,0.6322302172838059,0.15716407105008484
39,gate,generalized,0.2,153,0.6385378391655331,0.6777259602020581,0.1545494056047938
39,gate,generalized,0.3,153,0.6597939687437815,0.6965201282935157,0.14964907754842044
39,gate,generalized,0.5,153,0.6905799107501812,0.7238872961105978,0.14374414483220463
39,gate,generalized,0.75,153,0.7144517872265364,0.7527335624187795,0.1371601667345145
39,gate,generalized,1.0,153,0.7315509089380468,0.7658274000073166,0.13160058135822353
39,gate,generalized,1.25,153,0.746208151839638,0.7775547945969412,0.1256017187688026
39,gate,generalized,1.5,153,0.757872274623132,0.7821991569295831,0.12068134906422001
39,gate,generalized,2.0,153,0.7784969168525665,0.7995387446575691,0.11200061575374949
39,gate,generalized,2.5,153,0.7945936740549389,0.8158670751354635,0.105112024041328
39,gate,generalized,3.0,153,0.8080722881826786,0.8294581585944911,0.09909196743134144
39,gate,generalized,4.0,153,0.8324657946638387,0.8480874189929174,0.08777368106344778
39,gate,learned_s11,0.0,153,0.0,0.0,0.0
39,gate,learned_s11,0.05,153,0.507593093477218,0.5389302888205585,0.16567663093912371
39,gate,learned_s11,0.1,153,0.5762426237926932,0.6040463054826759,0.16746130803034973
39,gate,learned_s11,0.2,153,0.6135368607234384,0.6547642711743589,0.1612404892295384
39,gate,learned_s11,0.3,153,0.633936909938355,0.6708829066282374,0.15744511870409847
39,gate,learned_s11,0.5,153,0.6639593779317952,0.698960454886793,0.15005982903839718
39,gate,learned_s11,0.75,153,0.6866128434434738,0.7242295641769045,0.14168130354039649
39,gate,learned_s11,1.0,153,0.7044096752093045,0.7394831443552291,0.13615667105892504
39,gate,learned_s11,1.25,153,0.7194464509066889,0.748854552093172,0.1305614017755838
39,gate,learned_s11,1.5,153,0.7314981765469549,0.7657243883227002,0.12600398603530066
39,gate,learned_s11,2.0,153,0.7518697149133285,0.7859985714640247,0.11869327609440625
39,gate,learned_s11,2.5,153,0.7699606224063226,0.8005652840825488,0.11008802734388279
39,gate,learned_s11,3.0,153,0.7855338062756038,0.8142818423093056,0.1037341607414123
39,gate,learned_s11,4.0,153,0.8100344348691383,0.8341565730196616,0.09257753979927488
39,gate,learned_s29,0.0,153,0.0,0.0,0.0
39,gate,learned_s29,0.05,153,0.5079174596205432,0.5333151141908007,0.16404486952660619
39,gate,learned_s29,0.1,153,0.5834610586653469,0.6145464545672341,0.1620753449936616
39,gate,learned_s29,0.2,153,0.6182140661601211,0.6476702378438934,0.15612484622985404
39,gate,learned_s29,0.3,153,0.6394050002982491,0.6735273010859137,0.15209389203570398
39,gate,learned_s29,0.5,153,0.6703695971628325,0.7031294198841832,0.14504109415530536
39,gate,learned_s29,0.75,153,0.692332850335923,0.725807235564448,0.13851740745062108
39,gate,learned_s29,1.0,153,0.7099891842100802,0.7410159765420052,0.13393276117817907
39,gate,learned_s29,1.25,153,0.7251165165773407,0.755326131248353,0.12900520522664685
39,gate,learned_s29,1.5,153,0.7371810034555648,0.7669944324134677,0.1246392560873243
39,gate,learned_s29,2.0,153,0.7573011650962931,0.7856367611547458,0.1174714522075983
39,gate,learned_s29,2.5,153,0.7748571805068626,0.7986025704114467,0.10920271084077555
39,gate,learned_s29,3.0,153,0.7897558706471952,0.8119652493570905,0.10226230931244336
