layer,expert_id,expert_stratum,projection,method,budget_bpw,count,mean,median
0,252,hot,down,learned_s47,0.75,15,0.7552781353642448,0.7965250982036447
0,252,hot,down,learned_s47,1.0,15,0.8031909472628347,0.8308288719937118
0,252,hot,down,learned_s47,1.25,15,0.8335185604963818,0.864508789759374
0,252,hot,down,learned_s47,1.5,15,0.8589692495872059,0.8577256415291281
0,252,hot,down,learned_s47,2.0,15,0.8976317105348477,0.8994324230399768
0,252,hot,down,learned_s47,2.5,15,0.9275757266834257,0.9280933537656387
0,252,hot,down,learned_s47,3.0,15,0.9443570476768188,0.9414721414186706
0,252,hot,down,learned_s47,4.0,15,0.9658532000112288,0.9651378418148879
0,252,hot,down,native,0.0,15,0.0,0.0
0,252,hot,down,native,0.05,15,0.0,0.0
0,252,hot,down,native,0.1,15,0.5137685872083846,0.5153652473612982
0,252,hot,down,native,0.2,15,0.7351614696679586,0.7775700028341843
0,252,hot,down,native,0.3,15,0.8294950872812259,0.8423997410200712
0,252,hot,down,native,0.5,15,0.8836329161030634,0.8827403370328315
0,252,hot,down,native,0.75,15,0.919824693269456,0.9233549088862049
0,252,hot,down,native,1.0,15,0.942996806171307,0.955710760286708
0,252,hot,down,native,1.25,15,0.9608613844692876,0.9605466353015473
0,252,hot,down,native,1.5,15,0.9733750570270717,0.9748756915191186
0,252,hot,down,native,2.0,15,0.9854879410264794,0.9873519817847018
0,252,hot,down,native,2.5,15,0.9913509912645261,0.9909465657519649
0,252,hot,down,native,3.0,15,0.9954512203614393,0.9957193731120101
0,252,hot,down,native,4.0,15,0.9984540174022409,0.9986649402922879
0,252,hot,down,overcomplete_2x,0.0,15,0.0,0.0
0,252,hot,down,overcomplete_2x,0.05,15,0.0,0.0
0,252,hot,down,overcomplete_2x,0.1,15,0.2845388381610489,0.27040392039922967
0,252,hot,down,overcomplete_2x,0.2,15,0.4030849811482343,0.3776807661640723
0,252,hot,down,overcomplete_2x,0.3,15,0.4637159117181882,0.48065224220439673
0,252,hot,down,overcomplete_2x,0.5,15,0.5795670771768179,0.6032056873962623
0,252,hot,down,overcomplete_2x,0.75,15,0.6467365506131972,0.649199852027374
0,252,hot,down,overcomplete_2x,1.0,15,0.6797300430220073,0.6925417565265535
0,252,hot,down,overcomplete_2x,1.25,15,0.7230329510971341,0.7382128589995138
0,252,hot,down,overcomplete_2x,1.5,15,0.7560008996075882,0.7686708773672821
0,252,hot,down,overcomplete_2x,2.0,15,0.8090832674976626,0.8425526298739985
0,252,hot,down,overcomplete_2x,2.5,15,0.8388240061057272,0.8414260210172799
0,252,hot,down,overcomplete_2x,3.0,15,0.861900820817546,0.8514139478653339
0,252,hot,down,overcomplete_2x,4.0,15,0.9009775195857193,0.8892046437153396
0,252,hot,down,pca,0.0,15,0.0,0.0
0,252,hot,down,pca,0.05,15,0.0,0.0
0,252,hot,down,pca,0.1,15,0.4643651319000856,0.45341385803038237
0,252,hot,down,pca,0.2,15,0.5497128055250257,0.5564223029903982
0,252,hot,down,pca,0.3,15,0.6319036379727481,0.6452807918596923
0,252,hot,down,pca,0.5,15,0.7144749955198351,0.7518517839682964
0,252,hot,down,pca,0.75,15,0.7733626802487306,0.7907058727099592
0,252,hot,down,pca,1.0,15,0.8140238938381069,0.826347449633844
0,252,hot,down,pca,1.25,15,0.8460130626863596,0.8434670865948928
0,252,hot,down,pca,1.5,15,0.8743836117076212,0.8755090577650351
0,252,hot,down,pca,2.0,15,0.9056267146728374,0.9173478069724892
0,252,hot,down,pca,2.5,15,0.9253659363963288,0.9454375427948957
0,252,hot,down,pca,3.0,15,0.9449876256362119,0.9635072588097853
0,252,hot,down,pca,4.0,15,0.9627412851076044,0.9704121580762438
0,252,hot,down,progressive_best,0.0,15,0.0,0.0
0,252,hot,down,progressive_best,0.05,15,0.44011048019064825,0.40992515821444786
0,252,hot,down,progressive_best,0.1,15,0.6949100281944532,0.7379097472686866
0,252,hot,down,progressive_best,0.2,15,0.8416320815026954,0.8681810750285
0,252,hot,down,progressive_best,0.3,15,0.8803747587205653,0.884053595847899
0,252,hot,down,progressive_best,0.5,15,0.9233755967653892,0.9324800095043406
0,252,hot,down,progressive_best,0.75,15,0.9627773919341909,0.9637026431701985
0,252,hot,down,progressive_best,1.0,15,0.9743529482473635,0.9783816184500016
0,252,hot,down,progressive_best,1.25,15,0.9813425539643696,0.9843486645529459
0,252,hot,down,progressive_best,1.5,15,0.9869544057911154,0.9877489006202655
0,252,hot,down,progressive_best,2.0,15,0.9933710572603478,0.9928857281746092
0,252,hot,down,progressive_best,2.5,15,0.9969884104647355,0.9975559708097547
0,252,hot,down,progressive_best,3.0,15,0.9984777448221437,0.998892565727387
0,252,hot,down,progressive_best,4.0,15,0.9997781205904451,0.9998263788452925
0,252,hot,down,random,0.0,15,0.0,0.0
0,252,hot,down,random,0.05,15,0.0,0.0
0,252,hot,down,random,0.1,15,0.0431495805461646,0.046079741912174677
0,252,hot,down,random,0.2,15,0.07236478663984773,0.06614523294889563
0,252,hot,down,random,0.3,15,0.11409756830263822,0.11074766858620788
0,252,hot,down,random,0.5,15,0.17300390129008716,0.16915686235706384
0,252,hot,down,random,0.75,15,0.23368595892675412,0.23722070114261185
0,252,hot,down,random,1.0,15,0.2865326836193843,0.30267848090759886
0,252,hot,down,random,1.25,15,0.33792249144094005,0.3521517698803006
0,252,hot,down,random,1.5,15,0.3900492505481207,0.3965293931181838
0,252,hot,down,random,2.0,15,0.4814823434842357,0.4835127075169584
0,252,hot,down,random,2.5,15,0.5390093835284405,0.5555503145506209
0,252,hot,down,random,3.0,15,0.5904485624797139,0.5874433252200189
0,252,hot,down,random,4.0,15,0.6924560296149753,0.6892572660545528
0,252,hot,down,two_view_oracle,0.0,15,0.0,0.0
0,252,hot,down,two_view_oracle,0.05,15,0.0,0.0
0,252,hot,down,two_view_oracle,0.1,15,0.49870322703466063,0.503867175174017
0,252,hot,down,two_view_oracle,0.2,15,0.5744938579018891,0.5908648879129256
0,252,hot,down,two_view_oracle,0.3,15,0.6389026584110578,0.6452807918596923
0,252,hot,down,two_view_oracle,0.5,15,0.7209407335826249,0.7518517839682964
0,252,hot,down,two_view_oracle,0.75,15,0.7814111653777981,0.8281644915790475
0,252,hot,down,two_view_oracle,1.0,15,0.8247676496621217,0.8680658665014489
0,252,hot,down,two_view_oracle,1.25,15,0.84563171796578,0.8672489649328012
0,252,hot,down,two_view_oracle,1.5,15,0.8798849960277345,0.9011178835782091
0,252,hot,down,two_view_oracle,2.0,15,0.9151341577001124,0.926193572848934
0,252,hot,down,two_view_oracle,2.5,15,0.9385411346471952,0.9442949022255804
0,252,hot,down,two_view_oracle,3.0,15,0.9524420622858866,0.9596579309442169
0,252,hot,down,two_view_oracle,4.0,15,0.9705300607066493,0.9705502641114754
0,252,hot,gate,generalized,0.0,15,0.0,0.0
0,252,hot,gate,generalized,0.05,15,0.7125504051222956,0.7506463330340165
0,252,hot,gate,generalized,0.1,15,0.8196927739617076,0.836562652739758
0,252,hot,gate,generalized,0.2,15,0.8584524278268055,0.8633477685634845
0,252,hot,gate,generalized,0.3,15,0.8885285554046495,0.8882460209860006
0,252,hot,gate,generalized,0.5,15,0.9217615226495551,0.9298039931640721
0,252,hot,gate,generalized,0.75,15,0.9438078118065897,0.9497172815249545
0,252,hot,gate,generalized,1.0,15,0.9589598288610923,0.9625998676282235
0,252,hot,gate,generalized,1.25,15,0.968064146978867,0.9685104399199427
0,252,hot,gate,generalized,1.5,15,0.9742988127429336,0.9757098678506929
0,252,hot,gate,generalized,2.0,15,0.9830589490849194,0.9846740535596166
0,252,hot,gate,generalized,2.5,15,0.9884727635032569,0.9896665108451485
0,252,hot,gate,generalized,3.0,15,0.9922896008131181,0.9937125984935034
0,252,hot,gate,generalized,4.0,15,0.9959183585481549,0.9965077778257136
0,252,hot,gate,learned_s11,0.0,15,0.0,0.0
0,252,hot,gate,learned_s11,0.05,15,-5.1927219904209405,-4.789323772932483
0,252,hot,gate,learned_s11,0.1,15,0.5466204840958933,0.5627989816169485
0,252,hot,gate,learned_s11,0.2,15,0.7050655610437401,0.734493399514669
0,252,hot,gate,learned_s11,0.3,15,0.7480553175753856,0.7553597225578343
0,252,hot,gate,learned_s11,0.5,15,0.8263429046023739,0.8499366564790203
0,252,hot,gate,learned_s11,0.75,15,0.8612363343893918,0.8721222383955548
0,252,hot,gate,learned_s11,1.0,15,0.88856407908377,0.8911990659190347
0,252,hot,gate,learned_s11,1.25,15,0.9133521067406954,0.9180204233305834
0,252,hot,gate,learned_s11,1.5,15,0.9308457143765366,0.9338587940360575
0,252,hot,gate,learned_s11,2.0,15,0.9569069558339501,0.9597166718311257
0,252,hot,gate,learned_s11,2.5,15,0.9699544866363193,0.9698641868499451
0,252,hot,gate,learned_s11,3.0,15,0.9779384654764727,0.981389035398583
0,252,hot,gate,learned_s11,4.0,15,0.9873994373334599,0.989062557471416
0,252,hot,gate,learned_s29,0.0,15,0.0,0.0
0,252,hot,gate,learned_s29,0.05,15,-4.977106510359428,-4.576953067076836
0,252,hot,gate,learned_s29,0.1,15,0.6181255037079172,0.6980779873961778
0,252,hot,gate,learned_s29,0.2,15,0.7318904158993095,0.7530546923489769
0,252,hot,gate,learned_s29,0.3,15,0.7773440277749538,0.8174387907360506
0,252,hot,gate,learned_s29,0.5,15,0.8345182917412498,0.8658817562944869
0,252,hot,gate,learned_s29,0.75,15,0.8781264253680788,0.8709274449581299
0,252,hot,gate,learned_s29,1.0,15,0.9056818768633921,0.9143599314850112
0,252,hot,gate,learned_s29,1.25,15,0.9247614178700421,0.9316994658517612
0,252,hot,gate,learned_s29,1.5,15,0.9393815554169505,0.9409379551398405
0,252,hot,gate,learned_s29,2.0,15,0.9580859704311241,0.9597912928757732
0,252,hot,gate,learned_s29,2.5,15,0.9695492564644117,0.9723586598053541
0,252,hot,gate,learned_s29,3.0,15,0.977686414837482,0.9780824155530864
0,252,hot,gate,learned_s29,4.0,15,0.9871723723671831,0.9893332889607858
0,252,hot,gate,learned_s47,0.0,15,0.0,0.0
0,252,hot,gate,learned_s47,0.05,15,-8.057432917864167,-7.104414987164704
0,252,hot,gate,learned_s47,0.1,15,0.6460211862574682,0.6529504876490693
0,252,hot,gate,learned_s47,0.2,15,0.7394130463856432,0.739498080675919
0,252,hot,gate,learned_s47,0.3,15,0.7776781883317709,0.776854987195482
0,252,hot,gate,learned_s47,0.5,15,0.8400795024053388,0.8504080429133111
0,252,hot,gate,learned_s47,0.75,15,0.8804795441255991,0.8843217391571591
0,252,hot,gate,learned_s47,1.0,15,0.9067338057395818,0.9087492986972869
0,252,hot,gate,learned_s47,1.25,15,0.9242707820312269,0.9317188915308862
0,252,hot,gate,learned_s47,1.5,15,0.9403770047496116,0.9449161954264435
0,252,hot,gate,learned_s47,2.0,15,0.9585255766713522,0.9608427391199721
0,252,hot,gate,learned_s47,2.5,15,0.9698243468846192,0.971620754851691
0,252,hot,gate,learned_s47,3.0,15,0.9790360988147209,0.9799692402632463
0,252,hot,gate,learned_s47,4.0,15,0.9876897277276709,0.9883418273780298
0,252,hot,gate,native,0.0,15,0.0,0.0
0,252,hot,gate,native,0.05,15,-1.5933979032487726,-1.9475164904161741
0,252,hot,gate,native,0.1,15,-4.66309132336658,-4.926300982217818
0,252,hot,gate,native,0.2,15,-8.316650748610268,-8.118641441945455
0,252,hot,gate,native,0.3,15,-8.664592008573885,-9.002340322920366
0,252,hot,gate,native,0.5,15,-7.157263484053315,-6.684738105913141
0,252,hot,gate,native,0.75,15,-6.18053382526862,-5.784286804329981
0,252,hot,gate,native,1.0,15,-5.3120064154052296,-4.7848363968551055
0,252,hot,gate,native,1.25,15,-4.478473276361971,-4.205342534131558
0,252,hot,gate,native,1.5,15,-3.838561159402642,-3.725879572734426
0,252,hot,gate,native,2.0,15,-2.7857502509375163,-2.517387222365621
0,252,hot,gate,native,2.5,15,-2.0966741290432798,-2.14479296616249
0,252,hot,gate,native,3.0,15,-1.4738995895293452,-1.2252140598912966
0,252,hot,gate,native,4.0,15,-0.8417205398749622,-0.783375534315945
0,252,hot,gate,overcomplete_2x,0.0,15,0.0,0.0
0,252,hot,gate,overcomplete_2x,0.05,15,-0.43943452055077087,-0.12152883746240262
0,252,hot,gate,overcomplete_2x,0.1,15,0.6686903488455974,0.6761321283540795
0,252,hot,gate,overcomplete_2x,0.2,15,0.7191628994051044,0.7297891398399935
0,252,hot,gate,overcomplete_2x,0.3,15,0.7558125060236234,0.7713422666149042
0,252,hot,gate,overcomplete_2x,0.5,15,0.8202324521706359,0.8334657902042254
0,252,hot,gate,overcomplete_2x,0.75,15,0.8538506523125354,0.8546942967547908
0,252,hot,gate,overcomplete_2x,1.0,15,0.8812358090313661,0.884175819220882
0,252,hot,gate,overcomplete_2x,1.25,15,0.8932661908093357,0.8943987430801305
0,252,hot,gate,overcomplete_2x,1.5,15,0.9124851002202126,0.9157336716994674
0,252,hot,gate,overcomplete_2x,2.0,15,0.9249921750306124,0.9312670278555882
0,252,hot,gate,overcomplete_2x,2.5,15,0.9370902932805952,0.9442916254697289
0,252,hot,gate,overcomplete_2x,3.0,15,0.9483031714813489,0.9515450410508329
0,252,hot,gate,overcomplete_2x,4.0,15,0.9607090934393465,0.9663633933246053
0,252,hot,gate,pca,0.0,15,0.0,0.0
0,252,hot,gate,pca,0.05,15,0.5650419747000875,0.5769840686368823
0,252,hot,gate,pca,0.1,15,0.643727701527253,0.6998312082257776
0,252,hot,gate,pca,0.2,15,0.7273551544498152,0.7501204629340368
0,252,hot,gate,pca,0.3,15,0.7615250114662477,0.7633512974634594
0,252,hot,gate,pca,0.5,15,0.8383396072505394,0.8448574381856894
0,252,hot,gate,pca,0.75,15,0.8689806746016265,0.9075245931690202
0,252,hot,gate,pca,1.0,15,0.9041525731463804,0.9043623133734081
0,252,hot,gate,pca,1.25,15,0.9085670303869128,0.9242722830702794
0,252,hot,gate,pca,1.5,15,0.9258241034562069,0.9320266868019524
0,252,hot,gate,pca,2.0,15,0.9519481215567716,0.9654527185892895
0,252,hot,gate,pca,2.5,15,0.9602194372773835,0.9706666660083834
0,252,hot,gate,pca,3.0,15,0.9751929370095275,0.9820465022074968
0,252,hot,gate,pca,4.0,15,0.9859464237714259,0.990937055057374
0,252,hot,gate,progressive_best,0.0,15,0.0,0.0
0,252,hot,gate,progressive_best,0.05,15,0.3844456738735921,0.41037249057909675
0,252,hot,gate,progressive_best,0.1,15,0.7549332697254083,0.786802507472977
0,252,hot,gate,progressive_best,0.2,15,0.8154058392502368,0.8313334402672202
0,252,hot,gate,progressive_best,0.3,15,0.8668216246271058,0.8697837788448749
0,252,hot,gate,progressive_best,0.5,15,0.9195718625929804,0.9272088277704658
0,252,hot,gate,progressive_best,0.75,15,0.942372358816823,0.944854335295
0,252,hot,gate,progressive_best,1.0,15,0.9620781976003877,0.9687047944711886
0,252,hot,gate,progressive_best,1.25,15,0.9719590953505353,0.9784624491699443
0,252,hot,gate,progressive_best,1.5,15,0.9802716189320837,0.985511473818486
0,252,hot,gate,progressive_best,2.0,15,0.9858272533923049,0.9885163959702902
0,252,hot,gate,progressive_best,2.5,15,0.9920693533666098,0.992346767116168
0,252,hot,gate,progressive_best,3.0,15,0.9971311722623127,0.9977273585024053
0,252,hot,gate,progressive_best,4.0,15,0.999089282663476,0.9993582144000044
0,252,hot,gate,random,0.0,15,0.0,0.0
0,252,hot,gate,random,0.05,15,-0.15666052238349323,-0.10008721926845898
0,252,hot,gate,random,0.1,15,0.015769755978641675,0.0827446869128512
0,252,hot,gate,random,0.2,15,0.14705357016685625,0.1551822577010833
0,252,hot,gate,random,0.3,15,0.15158554412343397,0.1714625133544312
0,252,hot,gate,random,0.5,15,0.20793641187726788,0.27595001052438284
0,252,hot,gate,random,0.75,15,0.15760167908391925,0.3064363230796425
0,252,hot,gate,random,1.0,15,0.06141507653512092,0.2689507850980377
0,252,hot,gate,random,1.25,15,0.04603187198529678,0.18014813292445042
0,252,hot,gate,random,1.5,15,0.03909657302467582,0.2265008741838549
0,252,hot,gate,random,2.0,15,0.07821558301580472,0.31359433073156306
0,252,hot,gate,random,2.5,15,0.2015056653853571,0.33632382581373466
0,252,hot,gate,random,3.0,15,0.3017017661987766,0.4744989721060886
0,252,hot,gate,random,4.0,15,0.4677291532827677,0.4963582112571341
0,252,hot,gate,two_view_oracle,0.0,15,0.0,0.0
0,252,hot,gate,two_view_oracle,0.05,15,0.7418631677268259,0.7590115973129123
0,252,hot,gate,two_view_oracle,0.1,15,0.8224970289780411,0.836562652739758
0,252,hot,gate,two_view_oracle,0.2,15,0.8593347459927678,0.8633477685634845
0,252,hot,gate,two_view_oracle,0.3,15,0.8885285554046495,0.8882460209860006
0,252,hot,gate,two_view_oracle,0.5,15,0.9217615226495551,0.9298039931640721
0,252,hot,gate,two_view_oracle,0.75,15,0.9438078118065897,0.9497172815249545
0,252,hot,gate,two_view_oracle,1.0,15,0.9589598288610923,0.9625998676282235
0,252,hot,gate,two_view_oracle,1.25,15,0.968064146978867,0.9685104399199427
0,252,hot,gate,two_view_oracle,1.5,15,0.9742988127429336,0.9757098678506929
0,252,hot,gate,two_view_oracle,2.0,15,0.9830589490849194,0.9846740535596166
0,252,hot,gate,two_view_oracle,2.5,15,0.9884727635032569,0.9896665108451485
0,252,hot,gate,two_view_oracle,3.0,15,0.9922896008131181,0.9937125984935034
0,252,hot,gate,two_view_oracle,4.0,15,0.9959183585481549,0.9965077778257136
0,252,hot,up,generalized,0.0,15,0.0,0.0
0,252,hot,up,generalized,0.05,15,0.5076056489844477,0.5507598927264639
0,252,hot,up,generalized,0.1,15,0.6276962468331827,0.6697135055592293
0,252,hot,up,generalized,0.2,15,0.7263532203161425,0.7169737723165551
0,252,hot,up,generalized,0.3,15,0.7771277857423666,0.7768511471015055
0,252,hot,up,generalized,0.5,15,0.8466816810154382,0.845791726675174
0,252,hot,up,generalized,0.75,15,0.8911542057281945,0.9006085365845384
0,252,hot,up,generalized,1.0,15,0.9195366278627155,0.9271220909837861
0,252,hot,up,generalized,1.25,15,0.9381871398012162,0.9427201845132585
0,252,hot,up,generalized,1.5,15,0.9510167958192994,0.9574044715315657
0,252,hot,up,generalized,2.0,15,0.9678350627670936,0.9696512140793326
0,252,hot,up,generalized,2.5,15,0.9793983353066437,0.979027653860438
0,252,hot,up,generalized,3.0,15,0.9856155560163515,0.9865429086224443
0,252,hot,up,generalized,4.0,15,0.9921298150956641,0.9918026678560158
0,252,hot,up,learned_s11,0.0,15,0.0,0.0
0,252,hot,up,learned_s11,0.05,15,0.39322176938790615,0.41801839754646763
0,252,hot,up,learned_s11,0.1,15,0.4722713517197466,0.48418227750972553
0,252,hot,up,learned_s11,0.2,15,0.6062584619908754,0.6046444391185851
0,252,hot,up,learned_s11,0.3,15,0.6764954902509089,0.7114348712552427
0,252,hot,up,learned_s11,0.5,15,0.7768423419888318,0.7777442027765051
0,252,hot,up,learned_s11,0.75,15,0.8380828468146088,0.8361545910717154
0,252,hot,up,learned_s11,1.0,15,0.8778914213304313,0.8726469795942572
0,252,hot,up,learned_s11,1.25,15,0.9083892708724755,0.9092400703714365
0,252,hot,up,learned_s11,1.5,15,0.9263041150931444,0.9301941305790105
0,252,hot,up,learned_s11,2.0,15,0.9499131295707588,0.9481234246955039
0,252,hot,up,learned_s11,2.5,15,0.9631750909231881,0.963110126390603
0,252,hot,up,learned_s11,3.0,15,0.9717826879405235,0.9726183458833509
0,252,hot,up,learned_s11,4.0,15,0.982418775693383,0.9826481949981166
0,252,hot,up,learned_s29,0.0,15,0.0,0.0
0,252,hot,up,learned_s29,0.05,15,0.37724724903678647,0.3793095300680338
0,252,hot,up,learned_s29,0.1,15,0.5484114791724768,0.5486742519495804
0,252,hot,up,learned_s29,0.2,15,0.6875414229370607,0.6899531093786164
0,252,hot,up,learned_s29,0.3,15,0.726508977806072,0.7283753287604249
0,252,hot,up,learned_s29,0.5,15,0.8032167978724684,0.8163021060999575
0,252,hot,up,learned_s29,0.75,15,0.8503071397015691,0.8553503179684834
0,252,hot,up,learned_s29,1.0,15,0.8828536578835158,0.8989088770279019
0,252,hot,up,learned_s29,1.25,15,0.9077455945911707,0.9185069664208731
0,252,hot,up,learned_s29,1.5,15,0.9245755646568773,0.93648973898473
0,252,hot,up,learned_s29,2.0,15,0.9485329930938623,0.9587040649620828
0,252,hot,up,learned_s29,2.5,15,0.963186519424239,0.9678568122090793
0,252,hot,up,learned_s29,3.0,15,0.9722078616962441,0.975401769769603
0,252,hot,up,learned_s29,4.0,15,0.9822521798499254,0.9844859256446677
0,252,hot,up,learned_s47,0.0,15,0.0,0.0
0,252,hot,up,learned_s47,0.05,15,0.3915709458855439,0.4297372437731235
0,252,hot,up,learned_s47,0.1,15,0.5097714037413645,0.5003924382132963
0,252,hot,up,learned_s47,0.2,15,0.6474390258468511,0.655102279313925
0,252,hot,up,learned_s47,0.3,15,0.7276999593914659,0.7193327783600356
0,252,hot,up,learned_s47,0.5,15,0.820338229533472,0.826256935200012
0,252,hot,up,learned_s47,0.75,15,0.8667583818395385,0.8678085958652973
0,252,hot,up,learned_s47,1.0,15,0.8973821013977006,0.8956248009245353
0,252,hot,up,learned_s47,1.25,15,0.9175118429035225,0.9136871148226107
0,252,hot,up,learned_s47,1.5,15,0.932192669346634,0.9289072179593423
0,252,hot,up,learned_s47,2.0,15,0.9523283977712478,0.9517231150954721
0,252,hot,up,learned_s47,2.5,15,0.964729285147404,0.9644865934709468
0,252,hot,up,learned_s47,3.0,15,0.9731813490352589,0.9736415111110011
0,252,hot,up,learned_s47,4.0,15,0.9839224954345449,0.9834169398302299
0,252,hot,up,native,0.0,15,0.0,0.0
0,252,hot,up,native,0.05,15,0.08053066104373739,0.06703103528342724
0,252,hot,up,native,0.1,15,0.20299081250326992,0.20725406862949158
0,252,hot,up,native,0.2,15,0.3231787594285727,0.31593727932247717
0,252,hot,up,native,0.3,15,0.38989644227373554,0.38913484316795843
0,252,hot,up,native,0.5,15,0.4816435063579014,0.48942874091081856
0,252,hot,up,native,0.75,15,0.5547250359255613,0.5535678360698957
0,252,hot,up,native,1.0,15,0.60643887206802,0.5872632730825014
0,252,hot,up,native,1.25,15,0.6489987318356735,0.6341599301232297
0,252,hot,up,native,1.5,15,0.6758569689250533,0.6587002329505114
0,252,hot,up,native,2.0,15,0.7263605695521207,0.7260921256967185
0,252,hot,up,native,2.5,15,0.7605990137521726,0.7631557056679236
0,252,hot,up,native,3.0,15,0.7846326910567908,0.789732308643119
0,252,hot,up,native,4.0,15,0.8352544304156241,0.840805228848853
0,252,hot,up,overcomplete_2x,0.0,15,0.0,0.0
0,252,hot,up,overcomplete_2x,0.05,15,0.35086439432212374,0.3730873271973233
0,252,hot,up,overcomplete_2x,0.1,15,0.5063051446789734,0.5429216334644673
0,252,hot,up,overcomplete_2x,0.2,15,0.5881069187070286,0.6148263817973552
0,252,hot,up,overcomplete_2x,0.3,15,0.6398773137274094,0.6679118494544003
0,252,hot,up,overcomplete_2x,0.5,15,0.7081565964907971,0.7439774995575628
0,252,hot,up,overcomplete_2x,0.75,15,0.7621288977460801,0.7863298950976927
0,252,hot,up,overcomplete_2x,1.0,15,0.8038263594098475,0.808159093259063
0,252,hot,up,overcomplete_2x,1.25,15,0.8321168501398102,0.83942405415171
0,252,hot,up,overcomplete_2x,1.5,15,0.8567023933020074,0.8577697057826483
0,252,hot,up,overcomplete_2x,2.0,15,0.8851262752520951,0.8770788287434715
0,252,hot,up,overcomplete_2x,2.5,15,0.9099198333923268,0.9007045224191865
0,252,hot,up,overcomplete_2x,3.0,15,0.9248671258335249,0.9186798013612314
0,252,hot,up,overcomplete_2x,4.0,15,0.944726268697579,0.9395800688932701
0,252,hot,up,pca,0.0,15,0.0,0.0
0,252,hot,up,pca,0.05,15,0.5192712067236741,0.5805064740087073
0,252,hot,up,pca,0.1,15,0.6223165367546408,0.6666749624084205
0,252,hot,up,pca,0.2,15,0.6828472554534866,0.70424431871666
0,252,hot,up,pca,0.3,15,0.7256296111363103,0.7449778038430042
0,252,hot,up,pca,0.5,15,0.8045489213969758,0.8063301758072203
0,252,hot,up,pca,0.75,15,0.8583147808945201,0.8609951109437022
0,252,hot,up,pca,1.0,15,0.8928758694128616,0.8935363974023859
0,252,hot,up,pca,1.25,15,0.9160074673829576,0.9134129408329188
0,252,hot,up,pca,1.5,15,0.9331208783330285,0.9313459471160754
0,252,hot,up,pca,2.0,15,0.9572749468391903,0.9552082599471541
0,252,hot,up,pca,2.5,15,0.9724498641697323,0.9701090650388983
0,252,hot,up,pca,3.0,15,0.980814583218151,0.9805246676617765
0,252,hot,up,pca,4.0,15,0.990517050517439,0.9909092239047957
0,252,hot,up,progressive_best,0.0,15,0.0,0.0
0,252,hot,up,progressive_best,0.05,15,0.41470089786408587,0.403178167786685
0,252,hot,up,progressive_best,0.1,15,0.5230862364140463,0.5553690324579954
0,252,hot,up,progressive_best,0.2,15,0.647892201825067,0.6396595114551127
0,252,hot,up,progressive_best,0.3,15,0.7305769050182351,0.6965183463406093
0,252,hot,up,progressive_best,0.5,15,0.8182870752599501,0.7947523911867325
0,252,hot,up,progressive_best,0.75,15,0.8748998835749866,0.8672902212971216
0,252,hot,up,progressive_best,1.0,15,0.9222376364785101,0.9252397291405613
0,252,hot,up,progressive_best,1.25,15,0.9564634828800448,0.9578635486795773
0,252,hot,up,progressive_best,1.5,15,0.9644012184695809,0.9649854614854171
0,252,hot,up,progressive_best,2.0,15,0.9740906171602182,0.9789423221767656
0,252,hot,up,progressive_best,2.5,15,0.9894457988284483,0.9901462289183702
0,252,hot,up,progressive_best,3.0,15,0.9936596767624192,0.9939740386724285
0,252,hot,up,progressive_best,4.0,15,0.9964253687660009,0.9968035920697654
0,252,hot,up,random,0.0,15,0.0,0.0
0,252,hot,up,random,0.05,15,0.03528943080860678,0.030609983624203307
0,252,hot,up,random,0.1,15,0.06188006970559569,0.05696300737833404
0,252,hot,up,random,0.2,15,0.11609376991365566,0.12662280092494838
0,252,hot,up,random,0.3,15,0.15909700100339233,0.18237499054491102
0,252,hot,up,random,0.5,15,0.23153955354383396,0.25487821091023777
0,252,hot,up,random,0.75,15,0.2805621503243767,0.29606075400984944
0,252,hot,up,random,1.0,15,0.3215156262393907,0.33752261078321966
0,252,hot,up,random,1.25,15,0.3419084787950989,0.3249002326367503
0,252,hot,up,random,1.5,15,0.36459068895530133,0.3708600592090412
0,252,hot,up,random,2.0,15,0.4148419869839534,0.4003406254526284
0,252,hot,up,random,2.5,15,0.471098385119804,0.46460079621231987
0,252,hot,up,random,3.0,15,0.521632403362742,0.5040540384138725
0,252,hot,up,random,4.0,15,0.579140532744528,0.5885571913066888
0,252,hot,up,two_view_oracle,0.0,15,0.0,0.0
0,252,hot,up,two_view_oracle,0.05,15,0.5402519471791603,0.5805064740087073
0,252,hot,up,two_view_oracle,0.1,15,0.6385880612912926,0.6756348245914086
0,252,hot,up,two_view_oracle,0.2,15,0.7321247744633875,0.7395553647326095
0,252,hot,up,two_view_oracle,0.3,15,0.7814717653245309,0.7768511471015055
0,252,hot,up,two_view_oracle,0.5,15,0.8478717343816479,0.845791726675174
0,252,hot,up,two_view_oracle,0.75,15,0.8916886615839316,0.9006085365845384
0,252,hot,up,two_view_oracle,1.0,15,0.9195366278627155,0.9271220909837861
0,252,hot,up,two_view_oracle,1.25,15,0.9381871398012162,0.9427201845132585
0,252,hot,up,two_view_oracle,1.5,15,0.9510167958192994,0.9574044715315657
0,252,hot,up,two_view_oracle,2.0,15,0.9680113085873844,0.9696512140793326
0,252,hot,up,two_view_oracle,2.5,15,0.9793983353066437,0.979027653860438
0,252,hot,up,two_view_oracle,3.0,15,0.9856253610129927,0.9865429086224443
